well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.326,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,0,BPH3346,2,VSS-147
A,1,0.312,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,10,BPH3346,2,VSS-147
A,1,0.304,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,20,BPH3346,2,VSS-147
A,1,0.306,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,30,BPH3346,2,VSS-147
A,1,0.364,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,40,BPH3346,2,VSS-147
A,1,0.336,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,50,BPH3346,2,VSS-147
A,1,0.312,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,60,BPH3346,2,VSS-147
A,1,0.313,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,70,BPH3346,2,VSS-147
A,1,0.312,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,80,BPH3346,2,VSS-147
A,1,0.318,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,90,BPH3346,2,VSS-147
A,1,0.316,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,100,BPH3346,2,VSS-147
A,1,0.319,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,110,BPH3346,2,VSS-147
A,1,0.327,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,120,BPH3346,2,VSS-147
A,1,0.332,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,130,BPH3346,2,VSS-147
A,1,0.341,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,140,BPH3346,2,VSS-147
A,1,0.34,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,150,BPH3346,2,VSS-147
A,1,0.349,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,160,BPH3346,2,VSS-147
A,1,0.36,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,170,BPH3346,2,VSS-147
A,1,0.361,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,180,BPH3346,2,VSS-147
A,1,0.372,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,190,BPH3346,2,VSS-147
A,1,0.39,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,200,BPH3346,2,VSS-147
A,1,0.403,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,210,BPH3346,2,VSS-147
A,1,0.425,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,220,BPH3346,2,VSS-147
A,1,0.436,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,230,BPH3346,2,VSS-147
A,1,0.478,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,240,BPH3346,2,VSS-147
A,1,0.511,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,250,BPH3346,2,VSS-147
A,1,0.539,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,260,BPH3346,2,VSS-147
A,1,0.596,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,270,BPH3346,2,VSS-147
A,1,0.649,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,280,BPH3346,2,VSS-147
A,1,0.696,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,290,BPH3346,2,VSS-147
A,1,0.796,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,300,BPH3346,2,VSS-147
A,1,0.853,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,310,BPH3346,2,VSS-147
A,1,0.915,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,320,BPH3346,2,VSS-147
A,1,1.006,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,330,BPH3346,2,VSS-147
A,1,1.171,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,340,BPH3346,2,VSS-147
A,1,1.284,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,350,BPH3346,2,VSS-147
A,1,1.444,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,360,BPH3346,2,VSS-147
A,1,1.602,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,370,BPH3346,2,VSS-147
A,1,1.742,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,380,BPH3346,2,VSS-147
A,1,1.924,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,390,BPH3346,2,VSS-147
A,1,2.092,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,400,BPH3346,2,VSS-147
A,1,2.293,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,410,BPH3346,2,VSS-147
A,1,2.539,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,420,BPH3346,2,VSS-147
A,1,2.717,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,430,BPH3346,2,VSS-147
A,1,2.904,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,440,BPH3346,2,VSS-147
A,1,3.034,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,450,BPH3346,2,VSS-147
A,1,3.124,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,460,BPH3346,2,VSS-147
A,1,3.424,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,470,BPH3346,2,VSS-147
A,1,3.45,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,480,BPH3346,2,VSS-147
A,1,3.57,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,490,BPH3346,2,VSS-147
A,1,3.588,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,500,BPH3346,2,VSS-147
A,1,3.626,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,510,BPH3346,2,VSS-147
A,1,3.737,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,520,BPH3346,2,VSS-147
A,1,3.717,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,530,BPH3346,2,VSS-147
A,1,3.919,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,540,BPH3346,2,VSS-147
A,1,3.948,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,550,BPH3346,2,VSS-147
A,1,4.005,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,560,BPH3346,2,VSS-147
A,1,4.187,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,570,BPH3346,2,VSS-147
A,1,4.095,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,580,BPH3346,2,VSS-147
A,1,4.12,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,590,BPH3346,2,VSS-147
A,1,4.148,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,600,BPH3346,2,VSS-147
A,1,4.29,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,610,BPH3346,2,VSS-147
A,1,4.271,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,620,BPH3346,2,VSS-147
A,1,4.284,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,630,BPH3346,2,VSS-147
A,1,4.267,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,640,BPH3346,2,VSS-147
A,1,4.304,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,650,BPH3346,2,VSS-147
A,1,4.356,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,660,BPH3346,2,VSS-147
A,1,4.354,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,670,BPH3346,2,VSS-147
A,1,4.341,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,680,BPH3346,2,VSS-147
A,1,4.396,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,690,BPH3346,2,VSS-147
A,1,4.397,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,700,BPH3346,2,VSS-147
A,1,4.455,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,710,BPH3346,2,VSS-147
A,1,4.375,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,720,BPH3346,2,VSS-147
A,1,4.43,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,730,BPH3346,2,VSS-147
A,1,4.445,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,740,BPH3346,2,VSS-147
A,1,4.428,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,750,BPH3346,2,VSS-147
A,1,4.421,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,760,BPH3346,2,VSS-147
A,1,4.479,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,770,BPH3346,2,VSS-147
A,1,4.535,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,780,BPH3346,2,VSS-147
A,1,4.547,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,790,BPH3346,2,VSS-147
A,1,4.481,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,800,BPH3346,2,VSS-147
A,1,4.441,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,810,BPH3346,2,VSS-147
A,1,4.492,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,820,BPH3346,2,VSS-147
A,1,4.506,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,830,BPH3346,2,VSS-147
A,1,4.459,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,840,BPH3346,2,VSS-147
A,1,4.479,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,850,BPH3346,2,VSS-147
A,1,4.445,A01,FALSE,exp200802,GP3,exp200802_GP3_A01,860,BPH3346,2,VSS-147
