sample_id	sample_id2	phensim
zero	zero	-23.2934
1	1	3.97821
2	2	-22.153
3	3	-14.9301
4	4	4.29455
5	5	-19.1575
6	6	-5.06215
7	7	21.3809
8	8	-10.8915
9	9	-10.9063
10	10	4.54211
11	11	-10.7672
12	12	-18.1128
13	13	18.447
14	14	-7.55111
15	15	-28.3142
16	16	-19.9464
17	17	74.2204
18	18	-1.00856
19	19	-2.24249
20	20	21.0247
21	21	7.42571
22	22	-11.7084
23	23	2.29416
24	24	2.5916
25	25	-3.75864
26	26	-39.8417
27	27	24.2465
28	28	26.5919
29	29	-4.97708
30	30	12.7589
31	31	-25.1971
32	32	5.91679
33	33	29.8576
34	34	0.420485
35	35	-6.62521
36	36	4.935
37	37	-20.5544
38	38	27.7787
39	39	-5.13364
40	40	10.755
41	41	28.4224
42	42	12.5342
43	43	16.5727
44	44	-8.15164
45	45	9.39229
46	46	-24.0172
47	47	-17.7472
48	48	8.77527
49	49	20.0926
50	50	-35.9214
51	51	11.7417
52	52	-42.9936
53	53	78.9393
54	54	-4.74851
55	55	15.433
56	56	-14.1949
57	57	10.6684
58	58	-30.565
59	59	56.962
60	60	85.5871
61	61	10.322
62	62	14.9978
63	63	-27.7078
64	64	5.4582
65	65	-1.35361
66	66	-0.98675
67	67	-9.13605
68	68	22.4353
69	69	11.2394
70	70	-10.2241
71	71	43.9056
72	72	-7.50796
73	73	37.608
74	74	22.2192
75	75	3.99939
76	76	97.4941
77	77	-3.68029
78	78	-15.6144
79	79	14.2261
80	80	-33.6348
81	81	12.1992
82	82	35.9563
83	83	-20.8532
84	84	6.63403
85	85	1.72275
86	86	22.2164
87	87	17.1522
88	88	-0.0596801
89	89	-9.88673
90	90	11.7457
91	91	10.4169
92	92	11.804
93	93	-25.0748
94	94	8.5305
95	95	25.5085
96	96	32.6066
97	97	-8.44625
98	98	-18.6471
99	99	12.2272
100	100	-16.0388
101	101	-19.1442
102	102	-13.6368
103	103	-31.5023
104	104	1.0203
105	105	-5.32801
106	106	-17.5081
107	107	-20.0122
108	108	31.1657
109	109	-5.08581
110	110	23.1573
111	111	-34.5903
112	112	-36.8503
113	113	12.1168
114	114	41.1608
115	115	-13.8418
116	116	7.81598
117	117	-36.723
118	118	-25.5064
119	119	-20.7503
120	120	-36.0808
121	121	26.5715
122	122	-0.92429
123	123	-13.5894
124	124	-18.69
125	125	-1.21154
126	126	-17.3371
127	127	11.7923
128	128	-8.91328
129	129	-27.4564
130	130	15.8005
131	131	68.3451
132	132	15.5551
133	133	72.5531
134	134	-16.2001
135	135	-0.566048
136	136	4.9613
137	137	-5.08958
