sample_id	sample_id2	phensim
zero	zero	-18.0263
1	1	-25.4368
2	2	13.0325
3	3	-5.65833
4	4	17.0606
5	5	-5.92806
6	6	-25.7066
7	7	-28.136
8	8	-31.5556
9	9	-11.2544
10	10	-31.3101
11	11	-50.7876
12	12	38.9592
13	13	-40.5997
14	14	-6.62452
15	15	-5.09442
16	16	-44.7409
17	17	34.9732
18	18	14.2628
19	19	-2.27022
20	20	36.436
21	21	57.6274
22	22	-29.5069
23	23	-20.2774
24	24	-21.9003
25	25	-33.0516
26	26	33.3108
27	27	6.15535
28	28	26.6305
29	29	21.1268
30	30	27.9908
31	31	23.4584
32	32	9.71474
33	33	44.2904
34	34	-42.5884
35	35	7.43268
36	36	-15.3044
37	37	1.95224
38	38	34.8196
39	39	-15.8637
40	40	-36.4287
41	41	-17.4074
42	42	-3.96942
43	43	23.7461
44	44	-33.544
45	45	-3.66886
46	46	-8.10718
47	47	5.61461
48	48	43.0829
49	49	23.4368
50	50	14.3632
51	51	3.41687
52	52	0.0971617
53	53	-4.11714
54	54	-11.8171
55	55	-7.51565
56	56	-1.62893
57	57	18.614
58	58	30.7296
59	59	16.6253
60	60	31.7128
61	61	13.8182
62	62	-13.6953
63	63	38.2169
64	64	11.8309
65	65	36.2778
66	66	41.8697
67	67	-13.3909
68	68	-20.5724
69	69	-12.4672
70	70	-50.5349
71	71	23.7461
72	72	15.812
73	73	-37.9371
74	74	6.60397
75	75	33.2748
76	76	-9.35932
77	77	30.1856
78	78	-0.44501
79	79	-2.51053
80	80	31.3364
81	81	28.9299
82	82	-44.6084
83	83	10.1372
84	84	-7.04515
85	85	-21.9559
86	86	-13.3478
87	87	-1.84445
88	88	-46.9311
89	89	11.2841
90	90	9.60115
91	91	9.50788
92	92	-25.6414
93	93	17.3949
94	94	14.3817
95	95	24.6667
96	96	-8.49123
97	97	-5.50606
98	98	0.00764086
99	99	18.263
100	100	-9.08183
101	101	31.4765
102	102	-7.58212
103	103	38.8194
104	104	43.0128
105	105	28.4017
106	106	29.9695
107	107	18.2033
108	108	4.76312
109	109	-21.6523
110	110	-43.4375
111	111	-11.9277
112	112	-28.2753
113	113	-7.99473
114	114	8.45263
115	115	-5.67269
116	116	13.2006
117	117	20.2255
118	118	-17.2621
119	119	-12.7441
120	120	40.2344
121	121	5.05083
122	122	2.37764
123	123	-0.965971
124	124	-42.7033
125	125	24.6875
126	126	-11.7596
127	127	-9.16783
128	128	-15.3082
129	129	-5.69851
130	130	46.2798
131	131	-11.9638
132	132	6.46105
133	133	28.5943
134	134	-31.5872
135	135	-6.40111
136	136	-2.01687
137	137	-17.0437
138	138	23.8426
139	139	43.7258
140	140	-9.10762
141	141	-8.25104
142	142	46.595
143	143	-39.8268
144	144	-12.2482
145	145	15.9687
146	146	2.15379
147	147	-8.88364
148	148	-20.2255
