Sa_MW2_TSS_Emote_promoters.fa	TSS_1
Sa_MW2_TSS_Emote_promoters.fa	TSS_2
Sa_MW2_TSS_Emote_promoters.fa	TSS_3
Sa_MW2_TSS_Emote_promoters.fa	TSS_4
Sa_MW2_TSS_Emote_promoters.fa	TSS_5
Sa_MW2_TSS_Emote_promoters.fa	TSS_6
Sa_MW2_TSS_Emote_promoters.fa	TSS_7
Sa_MW2_TSS_Emote_promoters.fa	TSS_8
Sa_MW2_TSS_Emote_promoters.fa	TSS_9
Sa_MW2_TSS_Emote_promoters.fa	TSS_10
Sa_MW2_TSS_Emote_promoters.fa	TSS_11
Sa_MW2_TSS_Emote_promoters.fa	TSS_12
Sa_MW2_TSS_Emote_promoters.fa	TSS_13
Sa_MW2_TSS_Emote_promoters.fa	TSS_14
Sa_MW2_TSS_Emote_promoters.fa	TSS_15
Sa_MW2_TSS_Emote_promoters.fa	TSS_16
Sa_MW2_TSS_Emote_promoters.fa	TSS_17
Sa_MW2_TSS_Emote_promoters.fa	TSS_18
Sa_MW2_TSS_Emote_promoters.fa	TSS_19
Sa_MW2_TSS_Emote_promoters.fa	TSS_20
Sa_MW2_TSS_Emote_promoters.fa	TSS_21
Sa_MW2_TSS_Emote_promoters.fa	TSS_22
Sa_MW2_TSS_Emote_promoters.fa	TSS_23
Sa_MW2_TSS_Emote_promoters.fa	TSS_24
Sa_MW2_TSS_Emote_promoters.fa	TSS_25
Sa_MW2_TSS_Emote_promoters.fa	TSS_26
Sa_MW2_TSS_Emote_promoters.fa	TSS_27
Sa_MW2_TSS_Emote_promoters.fa	TSS_28
Sa_MW2_TSS_Emote_promoters.fa	TSS_29
Sa_MW2_TSS_Emote_promoters.fa	TSS_30
Sa_MW2_TSS_Emote_promoters.fa	TSS_31
Sa_MW2_TSS_Emote_promoters.fa	TSS_32
Sa_MW2_TSS_Emote_promoters.fa	TSS_33
Sa_MW2_TSS_Emote_promoters.fa	TSS_34
Sa_MW2_TSS_Emote_promoters.fa	TSS_35
Sa_MW2_TSS_Emote_promoters.fa	TSS_36
Sa_MW2_TSS_Emote_promoters.fa	TSS_37
Sa_MW2_TSS_Emote_promoters.fa	TSS_38
Sa_MW2_TSS_Emote_promoters.fa	TSS_39
Sa_MW2_TSS_Emote_promoters.fa	TSS_40
Sa_MW2_TSS_Emote_promoters.fa	TSS_41
Sa_MW2_TSS_Emote_promoters.fa	TSS_42
Sa_MW2_TSS_Emote_promoters.fa	TSS_43
Sa_MW2_TSS_Emote_promoters.fa	TSS_44
Sa_MW2_TSS_Emote_promoters.fa	TSS_45
Sa_MW2_TSS_Emote_promoters.fa	TSS_46
Sa_MW2_TSS_Emote_promoters.fa	TSS_47
Sa_MW2_TSS_Emote_promoters.fa	TSS_48
Sa_MW2_TSS_Emote_promoters.fa	TSS_49
Sa_MW2_TSS_Emote_promoters.fa	TSS_50
Sa_MW2_TSS_Emote_promoters.fa	TSS_51
Sa_MW2_TSS_Emote_promoters.fa	TSS_52
Sa_MW2_TSS_Emote_promoters.fa	TSS_53
Sa_MW2_TSS_Emote_promoters.fa	TSS_54
Sa_MW2_TSS_Emote_promoters.fa	TSS_55
Sa_MW2_TSS_Emote_promoters.fa	TSS_56
Sa_MW2_TSS_Emote_promoters.fa	TSS_57
Sa_MW2_TSS_Emote_promoters.fa	TSS_58
Sa_MW2_TSS_Emote_promoters.fa	TSS_59
Sa_MW2_TSS_Emote_promoters.fa	TSS_60
Sa_MW2_TSS_Emote_promoters.fa	TSS_61
Sa_MW2_TSS_Emote_promoters.fa	TSS_62
Sa_MW2_TSS_Emote_promoters.fa	TSS_63
Sa_MW2_TSS_Emote_promoters.fa	TSS_64
Sa_MW2_TSS_Emote_promoters.fa	TSS_65
Sa_MW2_TSS_Emote_promoters.fa	TSS_66
Sa_MW2_TSS_Emote_promoters.fa	TSS_67
Sa_MW2_TSS_Emote_promoters.fa	TSS_68
Sa_MW2_TSS_Emote_promoters.fa	TSS_69
Sa_MW2_TSS_Emote_promoters.fa	TSS_70
Sa_MW2_TSS_Emote_promoters.fa	TSS_71
Sa_MW2_TSS_Emote_promoters.fa	TSS_72
Sa_MW2_TSS_Emote_promoters.fa	TSS_73
Sa_MW2_TSS_Emote_promoters.fa	TSS_74
Sa_MW2_TSS_Emote_promoters.fa	TSS_75
Sa_MW2_TSS_Emote_promoters.fa	TSS_76
Sa_MW2_TSS_Emote_promoters.fa	TSS_77
Sa_MW2_TSS_Emote_promoters.fa	TSS_78
Sa_MW2_TSS_Emote_promoters.fa	TSS_79
Sa_MW2_TSS_Emote_promoters.fa	TSS_80
Sa_MW2_TSS_Emote_promoters.fa	TSS_81
Sa_MW2_TSS_Emote_promoters.fa	TSS_82
Sa_MW2_TSS_Emote_promoters.fa	TSS_83
Sa_MW2_TSS_Emote_promoters.fa	TSS_84
Sa_MW2_TSS_Emote_promoters.fa	TSS_85
Sa_MW2_TSS_Emote_promoters.fa	TSS_86
Sa_MW2_TSS_Emote_promoters.fa	TSS_87
Sa_MW2_TSS_Emote_promoters.fa	TSS_88
Sa_MW2_TSS_Emote_promoters.fa	TSS_89
Sa_MW2_TSS_Emote_promoters.fa	TSS_90
Sa_MW2_TSS_Emote_promoters.fa	TSS_91
Sa_MW2_TSS_Emote_promoters.fa	TSS_92
Sa_MW2_TSS_Emote_promoters.fa	TSS_93
Sa_MW2_TSS_Emote_promoters.fa	TSS_94
Sa_MW2_TSS_Emote_promoters.fa	TSS_95
Sa_MW2_TSS_Emote_promoters.fa	TSS_96
Sa_MW2_TSS_Emote_promoters.fa	TSS_97
Sa_MW2_TSS_Emote_promoters.fa	TSS_98
Sa_MW2_TSS_Emote_promoters.fa	TSS_99
Sa_MW2_TSS_Emote_promoters.fa	TSS_100
Sa_MW2_TSS_Emote_promoters.fa	TSS_101
Sa_MW2_TSS_Emote_promoters.fa	TSS_102
Sa_MW2_TSS_Emote_promoters.fa	TSS_103
Sa_MW2_TSS_Emote_promoters.fa	TSS_104
Sa_MW2_TSS_Emote_promoters.fa	TSS_105
Sa_MW2_TSS_Emote_promoters.fa	TSS_106
Sa_MW2_TSS_Emote_promoters.fa	TSS_107
Sa_MW2_TSS_Emote_promoters.fa	TSS_108
Sa_MW2_TSS_Emote_promoters.fa	TSS_109
Sa_MW2_TSS_Emote_promoters.fa	TSS_110
Sa_MW2_TSS_Emote_promoters.fa	TSS_111
Sa_MW2_TSS_Emote_promoters.fa	TSS_112
Sa_MW2_TSS_Emote_promoters.fa	TSS_113
Sa_MW2_TSS_Emote_promoters.fa	TSS_114
Sa_MW2_TSS_Emote_promoters.fa	TSS_115
Sa_MW2_TSS_Emote_promoters.fa	TSS_116
Sa_MW2_TSS_Emote_promoters.fa	TSS_117
Sa_MW2_TSS_Emote_promoters.fa	TSS_118
Sa_MW2_TSS_Emote_promoters.fa	TSS_119
Sa_MW2_TSS_Emote_promoters.fa	TSS_120
Sa_MW2_TSS_Emote_promoters.fa	TSS_121
Sa_MW2_TSS_Emote_promoters.fa	TSS_122
Sa_MW2_TSS_Emote_promoters.fa	TSS_123
Sa_MW2_TSS_Emote_promoters.fa	TSS_124
Sa_MW2_TSS_Emote_promoters.fa	TSS_125
Sa_MW2_TSS_Emote_promoters.fa	TSS_126
Sa_MW2_TSS_Emote_promoters.fa	TSS_127
Sa_MW2_TSS_Emote_promoters.fa	TSS_128
