well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
H,10,0.331,H10,FALSE,exp191121,4,exp191121_4_H10,0,Complete lysis,1,CONTROL
H,10,0.33,H10,FALSE,exp191121,4,exp191121_4_H10,10,Complete lysis,1,CONTROL
H,10,0.331,H10,FALSE,exp191121,4,exp191121_4_H10,20,Complete lysis,1,CONTROL
H,10,0.333,H10,FALSE,exp191121,4,exp191121_4_H10,30,Complete lysis,1,CONTROL
H,10,0.333,H10,FALSE,exp191121,4,exp191121_4_H10,40,Complete lysis,1,CONTROL
H,10,0.328,H10,FALSE,exp191121,4,exp191121_4_H10,50,Complete lysis,1,CONTROL
H,10,0.338,H10,FALSE,exp191121,4,exp191121_4_H10,60,Complete lysis,1,CONTROL
H,10,0.328,H10,FALSE,exp191121,4,exp191121_4_H10,70,Complete lysis,1,CONTROL
H,10,0.334,H10,FALSE,exp191121,4,exp191121_4_H10,80,Complete lysis,1,CONTROL
H,10,0.331,H10,FALSE,exp191121,4,exp191121_4_H10,90,Complete lysis,1,CONTROL
H,10,0.334,H10,FALSE,exp191121,4,exp191121_4_H10,100,Complete lysis,1,CONTROL
H,10,0.333,H10,FALSE,exp191121,4,exp191121_4_H10,110,Complete lysis,1,CONTROL
H,10,0.343,H10,FALSE,exp191121,4,exp191121_4_H10,120,Complete lysis,1,CONTROL
H,10,0.323,H10,FALSE,exp191121,4,exp191121_4_H10,130,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,140,Complete lysis,1,CONTROL
H,10,0.332,H10,FALSE,exp191121,4,exp191121_4_H10,150,Complete lysis,1,CONTROL
H,10,0.33,H10,FALSE,exp191121,4,exp191121_4_H10,160,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,170,Complete lysis,1,CONTROL
H,10,0.327,H10,FALSE,exp191121,4,exp191121_4_H10,180,Complete lysis,1,CONTROL
H,10,0.337,H10,FALSE,exp191121,4,exp191121_4_H10,190,Complete lysis,1,CONTROL
H,10,0.341,H10,FALSE,exp191121,4,exp191121_4_H10,200,Complete lysis,1,CONTROL
H,10,0.333,H10,FALSE,exp191121,4,exp191121_4_H10,210,Complete lysis,1,CONTROL
H,10,0.326,H10,FALSE,exp191121,4,exp191121_4_H10,220,Complete lysis,1,CONTROL
H,10,0.334,H10,FALSE,exp191121,4,exp191121_4_H10,230,Complete lysis,1,CONTROL
H,10,0.329,H10,FALSE,exp191121,4,exp191121_4_H10,240,Complete lysis,1,CONTROL
H,10,0.327,H10,FALSE,exp191121,4,exp191121_4_H10,250,Complete lysis,1,CONTROL
H,10,0.328,H10,FALSE,exp191121,4,exp191121_4_H10,260,Complete lysis,1,CONTROL
H,10,0.322,H10,FALSE,exp191121,4,exp191121_4_H10,270,Complete lysis,1,CONTROL
H,10,0.322,H10,FALSE,exp191121,4,exp191121_4_H10,280,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,290,Complete lysis,1,CONTROL
H,10,0.336,H10,FALSE,exp191121,4,exp191121_4_H10,300,Complete lysis,1,CONTROL
H,10,0.325,H10,FALSE,exp191121,4,exp191121_4_H10,310,Complete lysis,1,CONTROL
H,10,0.33,H10,FALSE,exp191121,4,exp191121_4_H10,320,Complete lysis,1,CONTROL
H,10,0.322,H10,FALSE,exp191121,4,exp191121_4_H10,330,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,340,Complete lysis,1,CONTROL
H,10,0.323,H10,FALSE,exp191121,4,exp191121_4_H10,350,Complete lysis,1,CONTROL
H,10,0.325,H10,FALSE,exp191121,4,exp191121_4_H10,360,Complete lysis,1,CONTROL
H,10,0.328,H10,FALSE,exp191121,4,exp191121_4_H10,370,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191121,4,exp191121_4_H10,380,Complete lysis,1,CONTROL
H,10,0.322,H10,FALSE,exp191121,4,exp191121_4_H10,390,Complete lysis,1,CONTROL
H,10,0.327,H10,FALSE,exp191121,4,exp191121_4_H10,400,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,410,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,420,Complete lysis,1,CONTROL
H,10,0.33,H10,FALSE,exp191121,4,exp191121_4_H10,430,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,440,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,450,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191121,4,exp191121_4_H10,460,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,470,Complete lysis,1,CONTROL
H,10,0.323,H10,FALSE,exp191121,4,exp191121_4_H10,480,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,490,Complete lysis,1,CONTROL
H,10,0.323,H10,FALSE,exp191121,4,exp191121_4_H10,500,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,510,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,520,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,530,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191121,4,exp191121_4_H10,540,Complete lysis,1,CONTROL
H,10,0.327,H10,FALSE,exp191121,4,exp191121_4_H10,550,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,560,Complete lysis,1,CONTROL
H,10,0.322,H10,FALSE,exp191121,4,exp191121_4_H10,570,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,580,Complete lysis,1,CONTROL
H,10,0.327,H10,FALSE,exp191121,4,exp191121_4_H10,590,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,600,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,610,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,620,Complete lysis,1,CONTROL
H,10,0.326,H10,FALSE,exp191121,4,exp191121_4_H10,630,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191121,4,exp191121_4_H10,640,Complete lysis,1,CONTROL
H,10,0.33,H10,FALSE,exp191121,4,exp191121_4_H10,650,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,660,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,670,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,680,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,690,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,700,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191121,4,exp191121_4_H10,710,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191121,4,exp191121_4_H10,720,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,730,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,740,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,750,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191121,4,exp191121_4_H10,760,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,770,Complete lysis,1,CONTROL
H,10,0.334,H10,FALSE,exp191121,4,exp191121_4_H10,780,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191121,4,exp191121_4_H10,790,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191121,4,exp191121_4_H10,800,Complete lysis,1,CONTROL
H,10,0.325,H10,FALSE,exp191121,4,exp191121_4_H10,810,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191121,4,exp191121_4_H10,820,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,830,Complete lysis,1,CONTROL
H,10,0.325,H10,FALSE,exp191121,4,exp191121_4_H10,840,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,850,Complete lysis,1,CONTROL
H,10,0.324,H10,FALSE,exp191121,4,exp191121_4_H10,860,Complete lysis,1,CONTROL
H,10,0.316,H10,FALSE,exp191121,4,exp191121_4_H10,870,Complete lysis,1,CONTROL
H,10,0.321,H10,FALSE,exp191121,4,exp191121_4_H10,880,Complete lysis,1,CONTROL
H,10,0.315,H10,FALSE,exp191121,4,exp191121_4_H10,890,Complete lysis,1,CONTROL
