well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.314,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,0,BPH3742,2,VSS-205
A,1,0.307,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,10,BPH3742,2,VSS-205
A,1,0.326,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,20,BPH3742,2,VSS-205
A,1,0.311,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,30,BPH3742,2,VSS-205
A,1,0.305,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,40,BPH3742,2,VSS-205
A,1,0.316,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,50,BPH3742,2,VSS-205
A,1,0.407,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,60,BPH3742,2,VSS-205
A,1,0.345,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,70,BPH3742,2,VSS-205
A,1,0.377,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,80,BPH3742,2,VSS-205
A,1,0.393,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,90,BPH3742,2,VSS-205
A,1,0.394,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,100,BPH3742,2,VSS-205
A,1,0.4,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,110,BPH3742,2,VSS-205
A,1,0.386,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,120,BPH3742,2,VSS-205
A,1,0.406,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,130,BPH3742,2,VSS-205
A,1,0.387,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,140,BPH3742,2,VSS-205
A,1,0.403,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,150,BPH3742,2,VSS-205
A,1,0.437,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,160,BPH3742,2,VSS-205
A,1,0.417,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,170,BPH3742,2,VSS-205
A,1,0.431,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,180,BPH3742,2,VSS-205
A,1,0.427,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,190,BPH3742,2,VSS-205
A,1,0.33,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,200,BPH3742,2,VSS-205
A,1,0.336,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,210,BPH3742,2,VSS-205
A,1,0.345,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,220,BPH3742,2,VSS-205
A,1,0.352,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,230,BPH3742,2,VSS-205
A,1,0.353,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,240,BPH3742,2,VSS-205
A,1,0.35,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,250,BPH3742,2,VSS-205
A,1,0.358,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,260,BPH3742,2,VSS-205
A,1,0.365,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,270,BPH3742,2,VSS-205
A,1,0.375,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,280,BPH3742,2,VSS-205
A,1,0.371,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,290,BPH3742,2,VSS-205
A,1,0.382,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,300,BPH3742,2,VSS-205
A,1,0.389,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,310,BPH3742,2,VSS-205
A,1,0.379,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,320,BPH3742,2,VSS-205
A,1,0.404,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,330,BPH3742,2,VSS-205
A,1,0.412,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,340,BPH3742,2,VSS-205
A,1,0.432,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,350,BPH3742,2,VSS-205
A,1,0.458,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,360,BPH3742,2,VSS-205
A,1,0.474,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,370,BPH3742,2,VSS-205
A,1,0.496,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,380,BPH3742,2,VSS-205
A,1,0.521,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,390,BPH3742,2,VSS-205
A,1,0.576,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,400,BPH3742,2,VSS-205
A,1,0.635,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,410,BPH3742,2,VSS-205
A,1,0.669,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,420,BPH3742,2,VSS-205
A,1,0.757,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,430,BPH3742,2,VSS-205
A,1,0.871,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,440,BPH3742,2,VSS-205
A,1,0.973,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,450,BPH3742,2,VSS-205
A,1,1.113,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,460,BPH3742,2,VSS-205
A,1,1.278,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,470,BPH3742,2,VSS-205
A,1,1.624,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,480,BPH3742,2,VSS-205
A,1,1.704,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,490,BPH3742,2,VSS-205
A,1,1.894,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,500,BPH3742,2,VSS-205
A,1,2.128,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,510,BPH3742,2,VSS-205
A,1,2.345,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,520,BPH3742,2,VSS-205
A,1,2.53,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,530,BPH3742,2,VSS-205
A,1,2.736,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,540,BPH3742,2,VSS-205
A,1,2.903,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,550,BPH3742,2,VSS-205
A,1,3.142,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,560,BPH3742,2,VSS-205
A,1,3.247,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,570,BPH3742,2,VSS-205
A,1,3.361,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,580,BPH3742,2,VSS-205
A,1,3.534,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,590,BPH3742,2,VSS-205
A,1,3.628,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,600,BPH3742,2,VSS-205
A,1,3.77,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,610,BPH3742,2,VSS-205
A,1,3.892,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,620,BPH3742,2,VSS-205
A,1,4.069,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,630,BPH3742,2,VSS-205
A,1,4.138,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,640,BPH3742,2,VSS-205
A,1,4.205,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,650,BPH3742,2,VSS-205
A,1,4.307,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,660,BPH3742,2,VSS-205
A,1,4.341,A01,FALSE,exp200817,GP4,exp200817_GP4_A01,670,BPH3742,2,VSS-205
