well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,15933,0,A,01,exp200903,40000,GP6,exp200903_GP6_A01,BPH3660,2,VSS-479
A02,15075,0,A,02,exp200903,40000,GP6,exp200903_GP6_A02,BPH3632,3,VSS-451
A03,15254,0,A,03,exp200903,40000,GP6,exp200903_GP6_A03,BPH3529,1,VSS-333
A04,16056,0,A,04,exp200903,40000,GP6,exp200903_GP6_A04,BPH3628,1,VSS-447
A05,15525,0,A,05,exp200903,40000,GP6,exp200903_GP6_A05,JE2,3,CONTROL
A06,16247,0,A,06,exp200903,40000,GP6,exp200903_GP6_A06,BPH3636,1,VSS-455
A07,17166,0,A,07,exp200903,40000,GP6,exp200903_GP6_A07,BPH3568,2,VSS-375
A08,16443,0,A,08,exp200903,40000,GP6,exp200903_GP6_A08,BPH3670,1,VSS-489
A09,16349,0,A,09,exp200903,40000,GP6,exp200903_GP6_A09,BPH3650,2,VSS-469
A10,18064,0,A,10,exp200903,40000,GP6,exp200903_GP6_A10,BPH3640,3,VSS-459
A11,16781,0,A,11,exp200903,40000,GP6,exp200903_GP6_A11,BPH3588,3,VSS-397
A12,16904,0,A,12,exp200903,40000,GP6,exp200903_GP6_A12,BPH3643,3,VSS-462
B01,16582,0,B,01,exp200903,40000,GP6,exp200903_GP6_B01,BPH3664,2,VSS-483
B02,15196,0,B,02,exp200903,40000,GP6,exp200903_GP6_B02,BPH3547,1,VSS-351
B03,15709,0,B,03,exp200903,40000,GP6,exp200903_GP6_B03,BPH3664,1,VSS-483
B04,16062,0,B,04,exp200903,40000,GP6,exp200903_GP6_B04,BPH3632,1,VSS-451
B05,15554,0,B,05,exp200903,40000,GP6,exp200903_GP6_B05,BPH3666,3,VSS-485
B06,15796,0,B,06,exp200903,40000,GP6,exp200903_GP6_B06,Non infected,3,CONTROL
B07,16793,0,B,07,exp200903,40000,GP6,exp200903_GP6_B07,BPH3636,2,VSS-455
B08,15635,0,B,08,exp200903,40000,GP6,exp200903_GP6_B08,BPH3612,3,VSS-431
B09,16171,0,B,09,exp200903,40000,GP6,exp200903_GP6_B09,BPH3628,2,VSS-447
B10,19334,0,B,10,exp200903,40000,GP6,exp200903_GP6_B10,BPH3662,1,VSS-481
B11,17167,0,B,11,exp200903,40000,GP6,exp200903_GP6_B11,BPH3634,3,VSS-453
B12,17249,0,B,12,exp200903,40000,GP6,exp200903_GP6_B12,BPH3632,2,VSS-451
C01,16877,0,C,01,exp200903,40000,GP6,exp200903_GP6_C01,BPH3588,2,VSS-397
C02,15343,0,C,02,exp200903,40000,GP6,exp200903_GP6_C02,BPH3602,1,VSS-417
C03,15656,0,C,03,exp200903,40000,GP6,exp200903_GP6_C03,BPH3660,3,VSS-479
C04,15912,0,C,04,exp200903,40000,GP6,exp200903_GP6_C04,BPH3664,3,VSS-483
C05,15940,0,C,05,exp200903,40000,GP6,exp200903_GP6_C05,BPH3634,1,VSS-453
C06,16352,0,C,06,exp200903,40000,GP6,exp200903_GP6_C06,BPH3658,3,VSS-477
C07,16145,0,C,07,exp200903,40000,GP6,exp200903_GP6_C07,BPH3596,1,VSS-411
C08,16531,0,C,08,exp200903,40000,GP6,exp200903_GP6_C08,BPH3648,1,VSS-467
C09,16677,0,C,09,exp200903,40000,GP6,exp200903_GP6_C09,BPH3648,2,VSS-467
C10,18686,0,C,10,exp200903,40000,GP6,exp200903_GP6_C10,BPH3545,3,VSS-349
C11,18222,0,C,11,exp200903,40000,GP6,exp200903_GP6_C11,BPH3650,1,VSS-469
C12,17118,0,C,12,exp200903,40000,GP6,exp200903_GP6_C12,TOX-4,2,CONTROL
D01,16678,0,D,01,exp200903,40000,GP6,exp200903_GP6_D01,BPH3670,3,VSS-489
D02,16792,0,D,02,exp200903,40000,GP6,exp200903_GP6_D02,BPH3662,2,VSS-481
D03,17316,0,D,03,exp200903,40000,GP6,exp200903_GP6_D03,BPH3650,3,VSS-469
D04,15737,0,D,04,exp200903,40000,GP6,exp200903_GP6_D04,BPH3590,3,VSS-399
D05,15646,0,D,05,exp200903,40000,GP6,exp200903_GP6_D05,BPH3612,2,VSS-431
