well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A01,A,1,0.033,TRUE,exp210221,5,exp210221_5_A01,230,BPH2835,2,VAN-106
A01,A,1,0.025,TRUE,exp210221,5,exp210221_5_A01,240,BPH2835,2,VAN-106
A01,A,1,0.027,TRUE,exp210221,5,exp210221_5_A01,250,BPH2835,2,VAN-106
A01,A,1,0.04,TRUE,exp210221,5,exp210221_5_A01,260,BPH2835,2,VAN-106
A01,A,1,0.055,TRUE,exp210221,5,exp210221_5_A01,270,BPH2835,2,VAN-106
A01,A,1,0.052,TRUE,exp210221,5,exp210221_5_A01,280,BPH2835,2,VAN-106
A01,A,1,0.092,TRUE,exp210221,5,exp210221_5_A01,290,BPH2835,2,VAN-106
A01,A,1,0.112,TRUE,exp210221,5,exp210221_5_A01,300,BPH2835,2,VAN-106
A01,A,1,0.134,TRUE,exp210221,5,exp210221_5_A01,310,BPH2835,2,VAN-106
A01,A,1,0.16,TRUE,exp210221,5,exp210221_5_A01,320,BPH2835,2,VAN-106
A01,A,1,0.195,TRUE,exp210221,5,exp210221_5_A01,330,BPH2835,2,VAN-106
A01,A,1,0.228,TRUE,exp210221,5,exp210221_5_A01,340,BPH2835,2,VAN-106
A01,A,1,0.261,TRUE,exp210221,5,exp210221_5_A01,350,BPH2835,2,VAN-106
A01,A,1,0.283,TRUE,exp210221,5,exp210221_5_A01,360,BPH2835,2,VAN-106
A01,A,1,0.327,TRUE,exp210221,5,exp210221_5_A01,370,BPH2835,2,VAN-106
A01,A,1,0.354,TRUE,exp210221,5,exp210221_5_A01,380,BPH2835,2,VAN-106
A01,A,1,0.384,TRUE,exp210221,5,exp210221_5_A01,390,BPH2835,2,VAN-106
A01,A,1,0.431,TRUE,exp210221,5,exp210221_5_A01,400,BPH2835,2,VAN-106
A01,A,1,0.459,TRUE,exp210221,5,exp210221_5_A01,410,BPH2835,2,VAN-106
A01,A,1,0.471,TRUE,exp210221,5,exp210221_5_A01,420,BPH2835,2,VAN-106
A01,A,1,0.504,TRUE,exp210221,5,exp210221_5_A01,430,BPH2835,2,VAN-106
A01,A,1,0.528,TRUE,exp210221,5,exp210221_5_A01,440,BPH2835,2,VAN-106
A01,A,1,0.536,TRUE,exp210221,5,exp210221_5_A01,450,BPH2835,2,VAN-106
A01,A,1,0.557,TRUE,exp210221,5,exp210221_5_A01,460,BPH2835,2,VAN-106
A01,A,1,0.542,TRUE,exp210221,5,exp210221_5_A01,470,BPH2835,2,VAN-106
A01,A,1,0.561,TRUE,exp210221,5,exp210221_5_A01,480,BPH2835,2,VAN-106
A01,A,1,0.57,TRUE,exp210221,5,exp210221_5_A01,490,BPH2835,2,VAN-106
A01,A,1,0.583,TRUE,exp210221,5,exp210221_5_A01,500,BPH2835,2,VAN-106
A01,A,1,0.591,TRUE,exp210221,5,exp210221_5_A01,510,BPH2835,2,VAN-106
A01,A,1,0.605,TRUE,exp210221,5,exp210221_5_A01,520,BPH2835,2,VAN-106
A01,A,1,0.625,TRUE,exp210221,5,exp210221_5_A01,530,BPH2835,2,VAN-106
A01,A,1,0.614,TRUE,exp210221,5,exp210221_5_A01,540,BPH2835,2,VAN-106
A01,A,1,0.624,TRUE,exp210221,5,exp210221_5_A01,550,BPH2835,2,VAN-106
A01,A,1,0.63,TRUE,exp210221,5,exp210221_5_A01,560,BPH2835,2,VAN-106
A01,A,1,0.623,TRUE,exp210221,5,exp210221_5_A01,570,BPH2835,2,VAN-106
A01,A,1,0.644,TRUE,exp210221,5,exp210221_5_A01,580,BPH2835,2,VAN-106
A01,A,1,0.648,TRUE,exp210221,5,exp210221_5_A01,590,BPH2835,2,VAN-106
A01,A,1,0.626,TRUE,exp210221,5,exp210221_5_A01,600,BPH2835,2,VAN-106
A01,A,1,0.654,TRUE,exp210221,5,exp210221_5_A01,610,BPH2835,2,VAN-106
A01,A,1,0.651,TRUE,exp210221,5,exp210221_5_A01,620,BPH2835,2,VAN-106
A01,A,1,0.649,TRUE,exp210221,5,exp210221_5_A01,630,BPH2835,2,VAN-106
A01,A,1,0.663,TRUE,exp210221,5,exp210221_5_A01,640,BPH2835,2,VAN-106
A01,A,1,0.657,TRUE,exp210221,5,exp210221_5_A01,650,BPH2835,2,VAN-106
A01,A,1,0.669,TRUE,exp210221,5,exp210221_5_A01,660,BPH2835,2,VAN-106
A01,A,1,0.683,TRUE,exp210221,5,exp210221_5_A01,670,BPH2835,2,VAN-106
A01,A,1,0.67,TRUE,exp210221,5,exp210221_5_A01,680,BPH2835,2,VAN-106
A01,A,1,0.695,TRUE,exp210221,5,exp210221_5_A01,690,BPH2835,2,VAN-106
A01,A,1,0.698,TRUE,exp210221,5,exp210221_5_A01,700,BPH2835,2,VAN-106
A01,A,1,0.69,TRUE,exp210221,5,exp210221_5_A01,710,BPH2835,2,VAN-106
A01,A,1,0.699,TRUE,exp210221,5,exp210221_5_A01,720,BPH2835,2,VAN-106
A01,A,1,0.704,TRUE,exp210221,5,exp210221_5_A01,730,BPH2835,2,VAN-106
A01,A,1,0.708,TRUE,exp210221,5,exp210221_5_A01,740,BPH2835,2,VAN-106
A01,A,1,0.7,TRUE,exp210221,5,exp210221_5_A01,750,BPH2835,2,VAN-106
A01,A,1,0.708,TRUE,exp210221,5,exp210221_5_A01,760,BPH2835,2,VAN-106
A01,A,1,0.72,TRUE,exp210221,5,exp210221_5_A01,770,BPH2835,2,VAN-106
A01,A,1,0.706,TRUE,exp210221,5,exp210221_5_A01,780,BPH2835,2,VAN-106
A01,A,1,0.717,TRUE,exp210221,5,exp210221_5_A01,790,BPH2835,2,VAN-106
A01,A,1,0.714,TRUE,exp210221,5,exp210221_5_A01,800,BPH2835,2,VAN-106
A01,A,1,0.715,TRUE,exp210221,5,exp210221_5_A01,810,BPH2835,2,VAN-106
A01,A,1,0.716,TRUE,exp210221,5,exp210221_5_A01,820,BPH2835,2,VAN-106
A01,A,1,0.704,TRUE,exp210221,5,exp210221_5_A01,830,BPH2835,2,VAN-106
A01,A,1,0.717,TRUE,exp210221,5,exp210221_5_A01,840,BPH2835,2,VAN-106
A01,A,1,0.703,TRUE,exp210221,5,exp210221_5_A01,850,BPH2835,2,VAN-106
A01,A,1,0.686,TRUE,exp210221,5,exp210221_5_A01,860,BPH2835,2,VAN-106
A01,A,1,0.669,TRUE,exp210221,5,exp210221_5_A01,870,BPH2835,2,VAN-106
A01,A,1,0.663,TRUE,exp210221,5,exp210221_5_A01,880,BPH2835,2,VAN-106
A01,A,1,0.664,TRUE,exp210221,5,exp210221_5_A01,890,BPH2835,2,VAN-106
A01,A,1,0.649,TRUE,exp210221,5,exp210221_5_A01,900,BPH2835,2,VAN-106
A01,A,1,0.655,TRUE,exp210221,5,exp210221_5_A01,910,BPH2835,2,VAN-106
A01,A,1,0.652,TRUE,exp210221,5,exp210221_5_A01,920,BPH2835,2,VAN-106
A01,A,1,0.634,TRUE,exp210221,5,exp210221_5_A01,930,BPH2835,2,VAN-106
A01,A,1,0.625,TRUE,exp210221,5,exp210221_5_A01,940,BPH2835,2,VAN-106
A01,A,1,0.624,TRUE,exp210221,5,exp210221_5_A01,950,BPH2835,2,VAN-106
A01,A,1,0.617,TRUE,exp210221,5,exp210221_5_A01,960,BPH2835,2,VAN-106
A01,A,1,0.616,TRUE,exp210221,5,exp210221_5_A01,970,BPH2835,2,VAN-106
A01,A,1,0.602,TRUE,exp210221,5,exp210221_5_A01,980,BPH2835,2,VAN-106
A01,A,1,0.616,TRUE,exp210221,5,exp210221_5_A01,990,BPH2835,2,VAN-106
A01,A,1,0.62,TRUE,exp210221,5,exp210221_5_A01,1000,BPH2835,2,VAN-106
A01,A,1,0.617,TRUE,exp210221,5,exp210221_5_A01,1010,BPH2835,2,VAN-106
A01,A,1,0.592,TRUE,exp210221,5,exp210221_5_A01,1020,BPH2835,2,VAN-106
A01,A,1,0.59,TRUE,exp210221,5,exp210221_5_A01,1030,BPH2835,2,VAN-106
A01,A,1,0.576,TRUE,exp210221,5,exp210221_5_A01,1040,BPH2835,2,VAN-106
A01,A,1,0.593,TRUE,exp210221,5,exp210221_5_A01,1050,BPH2835,2,VAN-106
A01,A,1,0.577,TRUE,exp210221,5,exp210221_5_A01,1060,BPH2835,2,VAN-106
A01,A,1,0.58,TRUE,exp210221,5,exp210221_5_A01,1070,BPH2835,2,VAN-106
A01,A,1,0.585,TRUE,exp210221,5,exp210221_5_A01,1080,BPH2835,2,VAN-106
A01,A,1,0.583,TRUE,exp210221,5,exp210221_5_A01,1090,BPH2835,2,VAN-106
A01,A,1,0.577,TRUE,exp210221,5,exp210221_5_A01,1100,BPH2835,2,VAN-106
A01,A,1,0.542,TRUE,exp210221,5,exp210221_5_A01,1110,BPH2835,2,VAN-106
A01,A,1,0.571,TRUE,exp210221,5,exp210221_5_A01,1120,BPH2835,2,VAN-106
A01,A,1,0.567,TRUE,exp210221,5,exp210221_5_A01,1130,BPH2835,2,VAN-106
A01,A,1,0.558,TRUE,exp210221,5,exp210221_5_A01,1140,BPH2835,2,VAN-106
A01,A,1,0.559,TRUE,exp210221,5,exp210221_5_A01,1150,BPH2835,2,VAN-106
A01,A,1,0.538,TRUE,exp210221,5,exp210221_5_A01,1160,BPH2835,2,VAN-106
A01,A,1,0.531,TRUE,exp210221,5,exp210221_5_A01,1170,BPH2835,2,VAN-106
A01,A,1,0.528,TRUE,exp210221,5,exp210221_5_A01,1180,BPH2835,2,VAN-106
A01,A,1,0.542,TRUE,exp210221,5,exp210221_5_A01,1190,BPH2835,2,VAN-106
A01,A,1,0.538,TRUE,exp210221,5,exp210221_5_A01,1200,BPH2835,2,VAN-106
A01,A,1,0.54,TRUE,exp210221,5,exp210221_5_A01,1210,BPH2835,2,VAN-106
A01,A,1,0.518,TRUE,exp210221,5,exp210221_5_A01,1220,BPH2835,2,VAN-106
A01,A,1,0.511,TRUE,exp210221,5,exp210221_5_A01,1230,BPH2835,2,VAN-106
A01,A,1,0.521,TRUE,exp210221,5,exp210221_5_A01,1240,BPH2835,2,VAN-106
A01,A,1,0.52,TRUE,exp210221,5,exp210221_5_A01,1250,BPH2835,2,VAN-106
A01,A,1,0.509,TRUE,exp210221,5,exp210221_5_A01,1260,BPH2835,2,VAN-106
A01,A,1,0.522,TRUE,exp210221,5,exp210221_5_A01,1270,BPH2835,2,VAN-106
A01,A,1,0.519,TRUE,exp210221,5,exp210221_5_A01,1280,BPH2835,2,VAN-106
A01,A,1,0.509,TRUE,exp210221,5,exp210221_5_A01,1290,BPH2835,2,VAN-106
A01,A,1,0.501,TRUE,exp210221,5,exp210221_5_A01,1300,BPH2835,2,VAN-106
A01,A,1,0.506,TRUE,exp210221,5,exp210221_5_A01,1310,BPH2835,2,VAN-106
A02,A,2,0.04,TRUE,exp210221,5,exp210221_5_A02,0,BPH2824,3,VAN-098
A02,A,2,0.009,TRUE,exp210221,5,exp210221_5_A02,10,BPH2824,3,VAN-098
A02,A,2,0.024,TRUE,exp210221,5,exp210221_5_A02,20,BPH2824,3,VAN-098
A02,A,2,0.027,TRUE,exp210221,5,exp210221_5_A02,30,BPH2824,3,VAN-098
A02,A,2,0.02,TRUE,exp210221,5,exp210221_5_A02,40,BPH2824,3,VAN-098
A02,A,2,0.019,TRUE,exp210221,5,exp210221_5_A02,50,BPH2824,3,VAN-098
A02,A,2,0.015,TRUE,exp210221,5,exp210221_5_A02,60,BPH2824,3,VAN-098
A02,A,2,0.011,TRUE,exp210221,5,exp210221_5_A02,70,BPH2824,3,VAN-098
A02,A,2,0.013,TRUE,exp210221,5,exp210221_5_A02,80,BPH2824,3,VAN-098
A02,A,2,0.024,TRUE,exp210221,5,exp210221_5_A02,90,BPH2824,3,VAN-098
A02,A,2,0.011,TRUE,exp210221,5,exp210221_5_A02,100,BPH2824,3,VAN-098
A02,A,2,0.013,TRUE,exp210221,5,exp210221_5_A02,110,BPH2824,3,VAN-098
A02,A,2,0.015,TRUE,exp210221,5,exp210221_5_A02,120,BPH2824,3,VAN-098
A02,A,2,-0.002,TRUE,exp210221,5,exp210221_5_A02,130,BPH2824,3,VAN-098
A02,A,2,-0.01,TRUE,exp210221,5,exp210221_5_A02,140,BPH2824,3,VAN-098
A02,A,2,0.004,TRUE,exp210221,5,exp210221_5_A02,150,BPH2824,3,VAN-098
A02,A,2,0.006,TRUE,exp210221,5,exp210221_5_A02,160,BPH2824,3,VAN-098
A02,A,2,0.01,TRUE,exp210221,5,exp210221_5_A02,170,BPH2824,3,VAN-098
A02,A,2,0.002,TRUE,exp210221,5,exp210221_5_A02,180,BPH2824,3,VAN-098
A02,A,2,0.02,TRUE,exp210221,5,exp210221_5_A02,190,BPH2824,3,VAN-098
A02,A,2,0.021,TRUE,exp210221,5,exp210221_5_A02,200,BPH2824,3,VAN-098
A02,A,2,0.033,TRUE,exp210221,5,exp210221_5_A02,210,BPH2824,3,VAN-098
A02,A,2,0.016,TRUE,exp210221,5,exp210221_5_A02,220,BPH2824,3,VAN-098
A02,A,2,0.011,TRUE,exp210221,5,exp210221_5_A02,230,BPH2824,3,VAN-098
A02,A,2,0.014,TRUE,exp210221,5,exp210221_5_A02,240,BPH2824,3,VAN-098
A02,A,2,0.005,TRUE,exp210221,5,exp210221_5_A02,250,BPH2824,3,VAN-098
A02,A,2,0.021,TRUE,exp210221,5,exp210221_5_A02,260,BPH2824,3,VAN-098
A02,A,2,0.011,TRUE,exp210221,5,exp210221_5_A02,270,BPH2824,3,VAN-098
A02,A,2,0.016,TRUE,exp210221,5,exp210221_5_A02,280,BPH2824,3,VAN-098
A02,A,2,0.028,TRUE,exp210221,5,exp210221_5_A02,290,BPH2824,3,VAN-098
A02,A,2,0.03,TRUE,exp210221,5,exp210221_5_A02,300,BPH2824,3,VAN-098
A02,A,2,0.03,TRUE,exp210221,5,exp210221_5_A02,310,BPH2824,3,VAN-098
A02,A,2,0.034,TRUE,exp210221,5,exp210221_5_A02,320,BPH2824,3,VAN-098
A02,A,2,0.025,TRUE,exp210221,5,exp210221_5_A02,330,BPH2824,3,VAN-098
A02,A,2,0.04,TRUE,exp210221,5,exp210221_5_A02,340,BPH2824,3,VAN-098
A02,A,2,0.049,TRUE,exp210221,5,exp210221_5_A02,350,BPH2824,3,VAN-098
A02,A,2,0.051,TRUE,exp210221,5,exp210221_5_A02,360,BPH2824,3,VAN-098
A02,A,2,0.083,TRUE,exp210221,5,exp210221_5_A02,370,BPH2824,3,VAN-098
A02,A,2,0.096,TRUE,exp210221,5,exp210221_5_A02,380,BPH2824,3,VAN-098
A02,A,2,0.116,TRUE,exp210221,5,exp210221_5_A02,390,BPH2824,3,VAN-098
A02,A,2,0.149,TRUE,exp210221,5,exp210221_5_A02,400,BPH2824,3,VAN-098
A02,A,2,0.172,TRUE,exp210221,5,exp210221_5_A02,410,BPH2824,3,VAN-098
A02,A,2,0.186,TRUE,exp210221,5,exp210221_5_A02,420,BPH2824,3,VAN-098
A02,A,2,0.237,TRUE,exp210221,5,exp210221_5_A02,430,BPH2824,3,VAN-098
A02,A,2,0.258,TRUE,exp210221,5,exp210221_5_A02,440,BPH2824,3,VAN-098
A02,A,2,0.287,TRUE,exp210221,5,exp210221_5_A02,450,BPH2824,3,VAN-098
A02,A,2,0.338,TRUE,exp210221,5,exp210221_5_A02,460,BPH2824,3,VAN-098
A02,A,2,0.363,TRUE,exp210221,5,exp210221_5_A02,470,BPH2824,3,VAN-098
A02,A,2,0.402,TRUE,exp210221,5,exp210221_5_A02,480,BPH2824,3,VAN-098
A02,A,2,0.423,TRUE,exp210221,5,exp210221_5_A02,490,BPH2824,3,VAN-098
A02,A,2,0.465,TRUE,exp210221,5,exp210221_5_A02,500,BPH2824,3,VAN-098
A02,A,2,0.497,TRUE,exp210221,5,exp210221_5_A02,510,BPH2824,3,VAN-098
A02,A,2,0.518,TRUE,exp210221,5,exp210221_5_A02,520,BPH2824,3,VAN-098
A02,A,2,0.546,TRUE,exp210221,5,exp210221_5_A02,530,BPH2824,3,VAN-098
A02,A,2,0.542,TRUE,exp210221,5,exp210221_5_A02,540,BPH2824,3,VAN-098
A02,A,2,0.566,TRUE,exp210221,5,exp210221_5_A02,550,BPH2824,3,VAN-098
A02,A,2,0.564,TRUE,exp210221,5,exp210221_5_A02,560,BPH2824,3,VAN-098
A02,A,2,0.55,TRUE,exp210221,5,exp210221_5_A02,570,BPH2824,3,VAN-098
A02,A,2,0.58,TRUE,exp210221,5,exp210221_5_A02,580,BPH2824,3,VAN-098
A02,A,2,0.591,TRUE,exp210221,5,exp210221_5_A02,590,BPH2824,3,VAN-098
A02,A,2,0.575,TRUE,exp210221,5,exp210221_5_A02,600,BPH2824,3,VAN-098
A02,A,2,0.606,TRUE,exp210221,5,exp210221_5_A02,610,BPH2824,3,VAN-098
A02,A,2,0.602,TRUE,exp210221,5,exp210221_5_A02,620,BPH2824,3,VAN-098
A02,A,2,0.607,TRUE,exp210221,5,exp210221_5_A02,630,BPH2824,3,VAN-098
A02,A,2,0.617,TRUE,exp210221,5,exp210221_5_A02,640,BPH2824,3,VAN-098
A02,A,2,0.614,TRUE,exp210221,5,exp210221_5_A02,650,BPH2824,3,VAN-098
A02,A,2,0.632,TRUE,exp210221,5,exp210221_5_A02,660,BPH2824,3,VAN-098
A02,A,2,0.646,TRUE,exp210221,5,exp210221_5_A02,670,BPH2824,3,VAN-098
A02,A,2,0.631,TRUE,exp210221,5,exp210221_5_A02,680,BPH2824,3,VAN-098
A02,A,2,0.66,TRUE,exp210221,5,exp210221_5_A02,690,BPH2824,3,VAN-098
A02,A,2,0.663,TRUE,exp210221,5,exp210221_5_A02,700,BPH2824,3,VAN-098
A02,A,2,0.658,TRUE,exp210221,5,exp210221_5_A02,710,BPH2824,3,VAN-098
A02,A,2,0.666,TRUE,exp210221,5,exp210221_5_A02,720,BPH2824,3,VAN-098
A02,A,2,0.673,TRUE,exp210221,5,exp210221_5_A02,730,BPH2824,3,VAN-098
A02,A,2,0.68,TRUE,exp210221,5,exp210221_5_A02,740,BPH2824,3,VAN-098
A02,A,2,0.677,TRUE,exp210221,5,exp210221_5_A02,750,BPH2824,3,VAN-098
A02,A,2,0.686,TRUE,exp210221,5,exp210221_5_A02,760,BPH2824,3,VAN-098
A02,A,2,0.701,TRUE,exp210221,5,exp210221_5_A02,770,BPH2824,3,VAN-098
A02,A,2,0.692,TRUE,exp210221,5,exp210221_5_A02,780,BPH2824,3,VAN-098
A02,A,2,0.698,TRUE,exp210221,5,exp210221_5_A02,790,BPH2824,3,VAN-098
A02,A,2,0.706,TRUE,exp210221,5,exp210221_5_A02,800,BPH2824,3,VAN-098
A02,A,2,0.701,TRUE,exp210221,5,exp210221_5_A02,810,BPH2824,3,VAN-098
A02,A,2,0.711,TRUE,exp210221,5,exp210221_5_A02,820,BPH2824,3,VAN-098
A02,A,2,0.694,TRUE,exp210221,5,exp210221_5_A02,830,BPH2824,3,VAN-098
A02,A,2,0.701,TRUE,exp210221,5,exp210221_5_A02,840,BPH2824,3,VAN-098
A02,A,2,0.691,TRUE,exp210221,5,exp210221_5_A02,850,BPH2824,3,VAN-098
A02,A,2,0.677,TRUE,exp210221,5,exp210221_5_A02,860,BPH2824,3,VAN-098
A02,A,2,0.664,TRUE,exp210221,5,exp210221_5_A02,870,BPH2824,3,VAN-098
A02,A,2,0.653,TRUE,exp210221,5,exp210221_5_A02,880,BPH2824,3,VAN-098
A02,A,2,0.666,TRUE,exp210221,5,exp210221_5_A02,890,BPH2824,3,VAN-098
A02,A,2,0.65,TRUE,exp210221,5,exp210221_5_A02,900,BPH2824,3,VAN-098
A02,A,2,0.662,TRUE,exp210221,5,exp210221_5_A02,910,BPH2824,3,VAN-098
A02,A,2,0.652,TRUE,exp210221,5,exp210221_5_A02,920,BPH2824,3,VAN-098
A02,A,2,0.642,TRUE,exp210221,5,exp210221_5_A02,930,BPH2824,3,VAN-098
A02,A,2,0.633,TRUE,exp210221,5,exp210221_5_A02,940,BPH2824,3,VAN-098
A02,A,2,0.633,TRUE,exp210221,5,exp210221_5_A02,950,BPH2824,3,VAN-098
A02,A,2,0.637,TRUE,exp210221,5,exp210221_5_A02,960,BPH2824,3,VAN-098
A02,A,2,0.623,TRUE,exp210221,5,exp210221_5_A02,970,BPH2824,3,VAN-098
A02,A,2,0.618,TRUE,exp210221,5,exp210221_5_A02,980,BPH2824,3,VAN-098
A02,A,2,0.631,TRUE,exp210221,5,exp210221_5_A02,990,BPH2824,3,VAN-098
A02,A,2,0.635,TRUE,exp210221,5,exp210221_5_A02,1000,BPH2824,3,VAN-098
A02,A,2,0.636,TRUE,exp210221,5,exp210221_5_A02,1010,BPH2824,3,VAN-098
A02,A,2,0.615,TRUE,exp210221,5,exp210221_5_A02,1020,BPH2824,3,VAN-098
A02,A,2,0.61,TRUE,exp210221,5,exp210221_5_A02,1030,BPH2824,3,VAN-098
A02,A,2,0.595,TRUE,exp210221,5,exp210221_5_A02,1040,BPH2824,3,VAN-098
A02,A,2,0.617,TRUE,exp210221,5,exp210221_5_A02,1050,BPH2824,3,VAN-098
A02,A,2,0.604,TRUE,exp210221,5,exp210221_5_A02,1060,BPH2824,3,VAN-098
A02,A,2,0.608,TRUE,exp210221,5,exp210221_5_A02,1070,BPH2824,3,VAN-098
A02,A,2,0.612,TRUE,exp210221,5,exp210221_5_A02,1080,BPH2824,3,VAN-098
A02,A,2,0.616,TRUE,exp210221,5,exp210221_5_A02,1090,BPH2824,3,VAN-098
A02,A,2,0.603,TRUE,exp210221,5,exp210221_5_A02,1100,BPH2824,3,VAN-098
A02,A,2,0.574,TRUE,exp210221,5,exp210221_5_A02,1110,BPH2824,3,VAN-098
A02,A,2,0.604,TRUE,exp210221,5,exp210221_5_A02,1120,BPH2824,3,VAN-098
A02,A,2,0.599,TRUE,exp210221,5,exp210221_5_A02,1130,BPH2824,3,VAN-098
A02,A,2,0.592,TRUE,exp210221,5,exp210221_5_A02,1140,BPH2824,3,VAN-098
A02,A,2,0.603,TRUE,exp210221,5,exp210221_5_A02,1150,BPH2824,3,VAN-098
A02,A,2,0.578,TRUE,exp210221,5,exp210221_5_A02,1160,BPH2824,3,VAN-098
A02,A,2,0.576,TRUE,exp210221,5,exp210221_5_A02,1170,BPH2824,3,VAN-098
A02,A,2,0.568,TRUE,exp210221,5,exp210221_5_A02,1180,BPH2824,3,VAN-098
A02,A,2,0.593,TRUE,exp210221,5,exp210221_5_A02,1190,BPH2824,3,VAN-098
A02,A,2,0.587,TRUE,exp210221,5,exp210221_5_A02,1200,BPH2824,3,VAN-098
A02,A,2,0.582,TRUE,exp210221,5,exp210221_5_A02,1210,BPH2824,3,VAN-098
A02,A,2,0.571,TRUE,exp210221,5,exp210221_5_A02,1220,BPH2824,3,VAN-098
A02,A,2,0.568,TRUE,exp210221,5,exp210221_5_A02,1230,BPH2824,3,VAN-098
A02,A,2,0.58,TRUE,exp210221,5,exp210221_5_A02,1240,BPH2824,3,VAN-098
A02,A,2,0.577,TRUE,exp210221,5,exp210221_5_A02,1250,BPH2824,3,VAN-098
A02,A,2,0.572,TRUE,exp210221,5,exp210221_5_A02,1260,BPH2824,3,VAN-098
A02,A,2,0.575,TRUE,exp210221,5,exp210221_5_A02,1270,BPH2824,3,VAN-098
A02,A,2,0.573,TRUE,exp210221,5,exp210221_5_A02,1280,BPH2824,3,VAN-098
A02,A,2,0.571,TRUE,exp210221,5,exp210221_5_A02,1290,BPH2824,3,VAN-098
A02,A,2,0.557,TRUE,exp210221,5,exp210221_5_A02,1300,BPH2824,3,VAN-098
A02,A,2,0.572,TRUE,exp210221,5,exp210221_5_A02,1310,BPH2824,3,VAN-098
A03,A,3,0.022,TRUE,exp210221,5,exp210221_5_A03,0,BPH2812,1,VAN-090
A03,A,3,0.017,TRUE,exp210221,5,exp210221_5_A03,10,BPH2812,1,VAN-090
A03,A,3,0.019,TRUE,exp210221,5,exp210221_5_A03,20,BPH2812,1,VAN-090
A03,A,3,0.021,TRUE,exp210221,5,exp210221_5_A03,30,BPH2812,1,VAN-090
A03,A,3,0.03,TRUE,exp210221,5,exp210221_5_A03,40,BPH2812,1,VAN-090
A03,A,3,0.009,TRUE,exp210221,5,exp210221_5_A03,50,BPH2812,1,VAN-090
A03,A,3,0.018,TRUE,exp210221,5,exp210221_5_A03,60,BPH2812,1,VAN-090
A03,A,3,0.003,TRUE,exp210221,5,exp210221_5_A03,70,BPH2812,1,VAN-090
A03,A,3,5.5511e-17,TRUE,exp210221,5,exp210221_5_A03,80,BPH2812,1,VAN-090
A03,A,3,0.016,TRUE,exp210221,5,exp210221_5_A03,90,BPH2812,1,VAN-090
A03,A,3,0.005,TRUE,exp210221,5,exp210221_5_A03,100,BPH2812,1,VAN-090
A03,A,3,0.006,TRUE,exp210221,5,exp210221_5_A03,110,BPH2812,1,VAN-090
A03,A,3,0.003,TRUE,exp210221,5,exp210221_5_A03,120,BPH2812,1,VAN-090
A03,A,3,-0.014,TRUE,exp210221,5,exp210221_5_A03,130,BPH2812,1,VAN-090
A03,A,3,-0.01,TRUE,exp210221,5,exp210221_5_A03,140,BPH2812,1,VAN-090
A03,A,3,0.008,TRUE,exp210221,5,exp210221_5_A03,150,BPH2812,1,VAN-090
A03,A,3,0.017,TRUE,exp210221,5,exp210221_5_A03,160,BPH2812,1,VAN-090
A03,A,3,0.01,TRUE,exp210221,5,exp210221_5_A03,170,BPH2812,1,VAN-090
