well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A01,A,1,0.499,TRUE,exp210321,GP9,exp210321_GP9_A01,200,BPH3524,2,VSS-328
A01,A,1,0.501,TRUE,exp210321,GP9,exp210321_GP9_A01,210,BPH3524,2,VSS-328
A01,A,1,0.486,TRUE,exp210321,GP9,exp210321_GP9_A01,220,BPH3524,2,VSS-328
A01,A,1,0.494,TRUE,exp210321,GP9,exp210321_GP9_A01,230,BPH3524,2,VSS-328
A01,A,1,0.503,TRUE,exp210321,GP9,exp210321_GP9_A01,240,BPH3524,2,VSS-328
A01,A,1,0.503,TRUE,exp210321,GP9,exp210321_GP9_A01,250,BPH3524,2,VSS-328
A01,A,1,0.498,TRUE,exp210321,GP9,exp210321_GP9_A01,260,BPH3524,2,VSS-328
A01,A,1,0.51,TRUE,exp210321,GP9,exp210321_GP9_A01,270,BPH3524,2,VSS-328
A01,A,1,0.498,TRUE,exp210321,GP9,exp210321_GP9_A01,280,BPH3524,2,VSS-328
A01,A,1,0.509,TRUE,exp210321,GP9,exp210321_GP9_A01,290,BPH3524,2,VSS-328
A01,A,1,0.507,TRUE,exp210321,GP9,exp210321_GP9_A01,300,BPH3524,2,VSS-328
A01,A,1,0.516,TRUE,exp210321,GP9,exp210321_GP9_A01,310,BPH3524,2,VSS-328
A01,A,1,0.517,TRUE,exp210321,GP9,exp210321_GP9_A01,320,BPH3524,2,VSS-328
A01,A,1,0.512,TRUE,exp210321,GP9,exp210321_GP9_A01,330,BPH3524,2,VSS-328
A01,A,1,0.527,TRUE,exp210321,GP9,exp210321_GP9_A01,340,BPH3524,2,VSS-328
A01,A,1,0.528,TRUE,exp210321,GP9,exp210321_GP9_A01,350,BPH3524,2,VSS-328
A01,A,1,0.515,TRUE,exp210321,GP9,exp210321_GP9_A01,360,BPH3524,2,VSS-328
A01,A,1,0.525,TRUE,exp210321,GP9,exp210321_GP9_A01,370,BPH3524,2,VSS-328
A01,A,1,0.531,TRUE,exp210321,GP9,exp210321_GP9_A01,380,BPH3524,2,VSS-328
A01,A,1,0.539,TRUE,exp210321,GP9,exp210321_GP9_A01,390,BPH3524,2,VSS-328
A01,A,1,0.538,TRUE,exp210321,GP9,exp210321_GP9_A01,400,BPH3524,2,VSS-328
A01,A,1,0.548,TRUE,exp210321,GP9,exp210321_GP9_A01,410,BPH3524,2,VSS-328
A01,A,1,0.554,TRUE,exp210321,GP9,exp210321_GP9_A01,420,BPH3524,2,VSS-328
A01,A,1,0.562,TRUE,exp210321,GP9,exp210321_GP9_A01,430,BPH3524,2,VSS-328
A01,A,1,0.574,TRUE,exp210321,GP9,exp210321_GP9_A01,440,BPH3524,2,VSS-328
A01,A,1,0.583,TRUE,exp210321,GP9,exp210321_GP9_A01,450,BPH3524,2,VSS-328
A01,A,1,0.602,TRUE,exp210321,GP9,exp210321_GP9_A01,460,BPH3524,2,VSS-328
A01,A,1,0.616,TRUE,exp210321,GP9,exp210321_GP9_A01,470,BPH3524,2,VSS-328
A01,A,1,0.636,TRUE,exp210321,GP9,exp210321_GP9_A01,480,BPH3524,2,VSS-328
A01,A,1,0.656,TRUE,exp210321,GP9,exp210321_GP9_A01,490,BPH3524,2,VSS-328
A01,A,1,0.68,TRUE,exp210321,GP9,exp210321_GP9_A01,500,BPH3524,2,VSS-328
A01,A,1,0.693,TRUE,exp210321,GP9,exp210321_GP9_A01,510,BPH3524,2,VSS-328
A01,A,1,0.705,TRUE,exp210321,GP9,exp210321_GP9_A01,520,BPH3524,2,VSS-328
A01,A,1,0.724,TRUE,exp210321,GP9,exp210321_GP9_A01,530,BPH3524,2,VSS-328
A01,A,1,0.745,TRUE,exp210321,GP9,exp210321_GP9_A01,540,BPH3524,2,VSS-328
A01,A,1,0.765,TRUE,exp210321,GP9,exp210321_GP9_A01,550,BPH3524,2,VSS-328
A01,A,1,0.778,TRUE,exp210321,GP9,exp210321_GP9_A01,560,BPH3524,2,VSS-328
A01,A,1,0.797,TRUE,exp210321,GP9,exp210321_GP9_A01,570,BPH3524,2,VSS-328
A01,A,1,0.818,TRUE,exp210321,GP9,exp210321_GP9_A01,580,BPH3524,2,VSS-328
A01,A,1,0.834,TRUE,exp210321,GP9,exp210321_GP9_A01,590,BPH3524,2,VSS-328
A01,A,1,0.841,TRUE,exp210321,GP9,exp210321_GP9_A01,600,BPH3524,2,VSS-328
A01,A,1,0.856,TRUE,exp210321,GP9,exp210321_GP9_A01,610,BPH3524,2,VSS-328
A01,A,1,0.871,TRUE,exp210321,GP9,exp210321_GP9_A01,620,BPH3524,2,VSS-328
A01,A,1,0.893,TRUE,exp210321,GP9,exp210321_GP9_A01,630,BPH3524,2,VSS-328
A01,A,1,0.892,TRUE,exp210321,GP9,exp210321_GP9_A01,640,BPH3524,2,VSS-328
A01,A,1,0.918,TRUE,exp210321,GP9,exp210321_GP9_A01,650,BPH3524,2,VSS-328
A01,A,1,0.92,TRUE,exp210321,GP9,exp210321_GP9_A01,660,BPH3524,2,VSS-328
A01,A,1,0.928,TRUE,exp210321,GP9,exp210321_GP9_A01,670,BPH3524,2,VSS-328
A01,A,1,0.945,TRUE,exp210321,GP9,exp210321_GP9_A01,680,BPH3524,2,VSS-328
A01,A,1,0.958,TRUE,exp210321,GP9,exp210321_GP9_A01,690,BPH3524,2,VSS-328
A01,A,1,0.96,TRUE,exp210321,GP9,exp210321_GP9_A01,700,BPH3524,2,VSS-328
A01,A,1,0.961,TRUE,exp210321,GP9,exp210321_GP9_A01,710,BPH3524,2,VSS-328
A01,A,1,0.968,TRUE,exp210321,GP9,exp210321_GP9_A01,720,BPH3524,2,VSS-328
A01,A,1,0.975,TRUE,exp210321,GP9,exp210321_GP9_A01,730,BPH3524,2,VSS-328
A01,A,1,0.988,TRUE,exp210321,GP9,exp210321_GP9_A01,740,BPH3524,2,VSS-328
A01,A,1,0.998,TRUE,exp210321,GP9,exp210321_GP9_A01,750,BPH3524,2,VSS-328
A01,A,1,0.987,TRUE,exp210321,GP9,exp210321_GP9_A01,760,BPH3524,2,VSS-328
A01,A,1,0.995,TRUE,exp210321,GP9,exp210321_GP9_A01,770,BPH3524,2,VSS-328
A01,A,1,1.014,TRUE,exp210321,GP9,exp210321_GP9_A01,780,BPH3524,2,VSS-328
A01,A,1,1.016,TRUE,exp210321,GP9,exp210321_GP9_A01,790,BPH3524,2,VSS-328
A01,A,1,1.023,TRUE,exp210321,GP9,exp210321_GP9_A01,800,BPH3524,2,VSS-328
A01,A,1,1.024,TRUE,exp210321,GP9,exp210321_GP9_A01,810,BPH3524,2,VSS-328
A01,A,1,1.039,TRUE,exp210321,GP9,exp210321_GP9_A01,820,BPH3524,2,VSS-328
A01,A,1,1.036,TRUE,exp210321,GP9,exp210321_GP9_A01,830,BPH3524,2,VSS-328
A01,A,1,1.051,TRUE,exp210321,GP9,exp210321_GP9_A01,840,BPH3524,2,VSS-328
A01,A,1,1.07,TRUE,exp210321,GP9,exp210321_GP9_A01,850,BPH3524,2,VSS-328
A01,A,1,1.064,TRUE,exp210321,GP9,exp210321_GP9_A01,860,BPH3524,2,VSS-328
A01,A,1,1.068,TRUE,exp210321,GP9,exp210321_GP9_A01,870,BPH3524,2,VSS-328
A01,A,1,1.069,TRUE,exp210321,GP9,exp210321_GP9_A01,880,BPH3524,2,VSS-328
A01,A,1,1.074,TRUE,exp210321,GP9,exp210321_GP9_A01,890,BPH3524,2,VSS-328
A01,A,1,1.093,TRUE,exp210321,GP9,exp210321_GP9_A01,900,BPH3524,2,VSS-328
A01,A,1,1.09,TRUE,exp210321,GP9,exp210321_GP9_A01,910,BPH3524,2,VSS-328
A01,A,1,1.069,TRUE,exp210321,GP9,exp210321_GP9_A01,920,BPH3524,2,VSS-328
A01,A,1,1.091,TRUE,exp210321,GP9,exp210321_GP9_A01,930,BPH3524,2,VSS-328
A01,A,1,1.098,TRUE,exp210321,GP9,exp210321_GP9_A01,940,BPH3524,2,VSS-328
A01,A,1,1.1,TRUE,exp210321,GP9,exp210321_GP9_A01,950,BPH3524,2,VSS-328
A01,A,1,1.092,TRUE,exp210321,GP9,exp210321_GP9_A01,960,BPH3524,2,VSS-328
A01,A,1,1.14,TRUE,exp210321,GP9,exp210321_GP9_A01,970,BPH3524,2,VSS-328
A01,A,1,1.104,TRUE,exp210321,GP9,exp210321_GP9_A01,980,BPH3524,2,VSS-328
A01,A,1,1.129,TRUE,exp210321,GP9,exp210321_GP9_A01,990,BPH3524,2,VSS-328
A01,A,1,1.122,TRUE,exp210321,GP9,exp210321_GP9_A01,1000,BPH3524,2,VSS-328
A01,A,1,1.125,TRUE,exp210321,GP9,exp210321_GP9_A01,1010,BPH3524,2,VSS-328
A01,A,1,1.112,TRUE,exp210321,GP9,exp210321_GP9_A01,1020,BPH3524,2,VSS-328
A01,A,1,1.141,TRUE,exp210321,GP9,exp210321_GP9_A01,1030,BPH3524,2,VSS-328
A01,A,1,1.138,TRUE,exp210321,GP9,exp210321_GP9_A01,1040,BPH3524,2,VSS-328
A01,A,1,1.144,TRUE,exp210321,GP9,exp210321_GP9_A01,1050,BPH3524,2,VSS-328
A01,A,1,1.136,TRUE,exp210321,GP9,exp210321_GP9_A01,1060,BPH3524,2,VSS-328
A01,A,1,1.144,TRUE,exp210321,GP9,exp210321_GP9_A01,1070,BPH3524,2,VSS-328
A01,A,1,1.134,TRUE,exp210321,GP9,exp210321_GP9_A01,1080,BPH3524,2,VSS-328
A01,A,1,1.157,TRUE,exp210321,GP9,exp210321_GP9_A01,1090,BPH3524,2,VSS-328
A01,A,1,1.162,TRUE,exp210321,GP9,exp210321_GP9_A01,1100,BPH3524,2,VSS-328
A01,A,1,1.173,TRUE,exp210321,GP9,exp210321_GP9_A01,1110,BPH3524,2,VSS-328
A01,A,1,1.158,TRUE,exp210321,GP9,exp210321_GP9_A01,1120,BPH3524,2,VSS-328
A01,A,1,1.165,TRUE,exp210321,GP9,exp210321_GP9_A01,1130,BPH3524,2,VSS-328
A01,A,1,1.153,TRUE,exp210321,GP9,exp210321_GP9_A01,1140,BPH3524,2,VSS-328
A01,A,1,1.169,TRUE,exp210321,GP9,exp210321_GP9_A01,1150,BPH3524,2,VSS-328
A01,A,1,1.172,TRUE,exp210321,GP9,exp210321_GP9_A01,1160,BPH3524,2,VSS-328
A01,A,1,1.19,TRUE,exp210321,GP9,exp210321_GP9_A01,1170,BPH3524,2,VSS-328
A01,A,1,1.162,TRUE,exp210321,GP9,exp210321_GP9_A01,1180,BPH3524,2,VSS-328
A01,A,1,1.2,TRUE,exp210321,GP9,exp210321_GP9_A01,1190,BPH3524,2,VSS-328
A01,A,1,1.186,TRUE,exp210321,GP9,exp210321_GP9_A01,1200,BPH3524,2,VSS-328
A01,A,1,1.171,TRUE,exp210321,GP9,exp210321_GP9_A01,1210,BPH3524,2,VSS-328
A01,A,1,1.171,TRUE,exp210321,GP9,exp210321_GP9_A01,1220,BPH3524,2,VSS-328
A01,A,1,1.189,TRUE,exp210321,GP9,exp210321_GP9_A01,1230,BPH3524,2,VSS-328
A01,A,1,1.188,TRUE,exp210321,GP9,exp210321_GP9_A01,1240,BPH3524,2,VSS-328
A01,A,1,1.199,TRUE,exp210321,GP9,exp210321_GP9_A01,1250,BPH3524,2,VSS-328
A01,A,1,1.219,TRUE,exp210321,GP9,exp210321_GP9_A01,1260,BPH3524,2,VSS-328
A01,A,1,1.195,TRUE,exp210321,GP9,exp210321_GP9_A01,1270,BPH3524,2,VSS-328
A01,A,1,1.208,TRUE,exp210321,GP9,exp210321_GP9_A01,1280,BPH3524,2,VSS-328
A01,A,1,1.205,TRUE,exp210321,GP9,exp210321_GP9_A01,1290,BPH3524,2,VSS-328
A01,A,1,1.215,TRUE,exp210321,GP9,exp210321_GP9_A01,1300,BPH3524,2,VSS-328
A01,A,1,1.231,TRUE,exp210321,GP9,exp210321_GP9_A01,1310,BPH3524,2,VSS-328
A01,A,1,1.201,TRUE,exp210321,GP9,exp210321_GP9_A01,1320,BPH3524,2,VSS-328
A01,A,1,1.212,TRUE,exp210321,GP9,exp210321_GP9_A01,1330,BPH3524,2,VSS-328
A01,A,1,1.218,TRUE,exp210321,GP9,exp210321_GP9_A01,1340,BPH3524,2,VSS-328
A01,A,1,1.221,TRUE,exp210321,GP9,exp210321_GP9_A01,1350,BPH3524,2,VSS-328
A01,A,1,1.226,TRUE,exp210321,GP9,exp210321_GP9_A01,1360,BPH3524,2,VSS-328
A01,A,1,1.221,TRUE,exp210321,GP9,exp210321_GP9_A01,1370,BPH3524,2,VSS-328
A01,A,1,1.215,TRUE,exp210321,GP9,exp210321_GP9_A01,1380,BPH3524,2,VSS-328
A01,A,1,1.22,TRUE,exp210321,GP9,exp210321_GP9_A01,1390,BPH3524,2,VSS-328
A01,A,1,1.231,TRUE,exp210321,GP9,exp210321_GP9_A01,1400,BPH3524,2,VSS-328
A01,A,1,1.226,TRUE,exp210321,GP9,exp210321_GP9_A01,1410,BPH3524,2,VSS-328
A01,A,1,1.22,TRUE,exp210321,GP9,exp210321_GP9_A01,1420,BPH3524,2,VSS-328
A01,A,1,1.242,TRUE,exp210321,GP9,exp210321_GP9_A01,1430,BPH3524,2,VSS-328
A01,A,1,1.218,TRUE,exp210321,GP9,exp210321_GP9_A01,1440,BPH3524,2,VSS-328
A01,A,1,1.228,TRUE,exp210321,GP9,exp210321_GP9_A01,1450,BPH3524,2,VSS-328
A01,A,1,1.226,TRUE,exp210321,GP9,exp210321_GP9_A01,1460,BPH3524,2,VSS-328
A01,A,1,1.231,TRUE,exp210321,GP9,exp210321_GP9_A01,1470,BPH3524,2,VSS-328
A01,A,1,1.222,TRUE,exp210321,GP9,exp210321_GP9_A01,1480,BPH3524,2,VSS-328
A01,A,1,1.234,TRUE,exp210321,GP9,exp210321_GP9_A01,1490,BPH3524,2,VSS-328
A02,A,2,0.495,TRUE,exp210321,GP9,exp210321_GP9_A02,0,BPH3258,3,VSS-059
A02,A,2,0.481,TRUE,exp210321,GP9,exp210321_GP9_A02,10,BPH3258,3,VSS-059
A02,A,2,0.484,TRUE,exp210321,GP9,exp210321_GP9_A02,20,BPH3258,3,VSS-059
A02,A,2,0.476,TRUE,exp210321,GP9,exp210321_GP9_A02,30,BPH3258,3,VSS-059
A02,A,2,0.485,TRUE,exp210321,GP9,exp210321_GP9_A02,40,BPH3258,3,VSS-059
A02,A,2,0.48,TRUE,exp210321,GP9,exp210321_GP9_A02,50,BPH3258,3,VSS-059
A02,A,2,0.479,TRUE,exp210321,GP9,exp210321_GP9_A02,60,BPH3258,3,VSS-059
A02,A,2,0.5,TRUE,exp210321,GP9,exp210321_GP9_A02,70,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,80,BPH3258,3,VSS-059
A02,A,2,0.486,TRUE,exp210321,GP9,exp210321_GP9_A02,90,BPH3258,3,VSS-059
A02,A,2,0.48,TRUE,exp210321,GP9,exp210321_GP9_A02,100,BPH3258,3,VSS-059
A02,A,2,0.47,TRUE,exp210321,GP9,exp210321_GP9_A02,110,BPH3258,3,VSS-059
A02,A,2,0.483,TRUE,exp210321,GP9,exp210321_GP9_A02,120,BPH3258,3,VSS-059
A02,A,2,0.469,TRUE,exp210321,GP9,exp210321_GP9_A02,130,BPH3258,3,VSS-059
A02,A,2,0.477,TRUE,exp210321,GP9,exp210321_GP9_A02,140,BPH3258,3,VSS-059
A02,A,2,0.475,TRUE,exp210321,GP9,exp210321_GP9_A02,150,BPH3258,3,VSS-059
A02,A,2,0.494,TRUE,exp210321,GP9,exp210321_GP9_A02,160,BPH3258,3,VSS-059
A02,A,2,0.476,TRUE,exp210321,GP9,exp210321_GP9_A02,170,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,180,BPH3258,3,VSS-059
A02,A,2,0.504,TRUE,exp210321,GP9,exp210321_GP9_A02,190,BPH3258,3,VSS-059
A02,A,2,0.475,TRUE,exp210321,GP9,exp210321_GP9_A02,200,BPH3258,3,VSS-059
A02,A,2,0.506,TRUE,exp210321,GP9,exp210321_GP9_A02,210,BPH3258,3,VSS-059
A02,A,2,0.473,TRUE,exp210321,GP9,exp210321_GP9_A02,220,BPH3258,3,VSS-059
A02,A,2,0.508,TRUE,exp210321,GP9,exp210321_GP9_A02,230,BPH3258,3,VSS-059
A02,A,2,0.496,TRUE,exp210321,GP9,exp210321_GP9_A02,240,BPH3258,3,VSS-059
A02,A,2,0.49,TRUE,exp210321,GP9,exp210321_GP9_A02,250,BPH3258,3,VSS-059
A02,A,2,0.484,TRUE,exp210321,GP9,exp210321_GP9_A02,260,BPH3258,3,VSS-059
A02,A,2,0.483,TRUE,exp210321,GP9,exp210321_GP9_A02,270,BPH3258,3,VSS-059
A02,A,2,0.471,TRUE,exp210321,GP9,exp210321_GP9_A02,280,BPH3258,3,VSS-059
A02,A,2,0.485,TRUE,exp210321,GP9,exp210321_GP9_A02,290,BPH3258,3,VSS-059
A02,A,2,0.486,TRUE,exp210321,GP9,exp210321_GP9_A02,300,BPH3258,3,VSS-059
A02,A,2,0.476,TRUE,exp210321,GP9,exp210321_GP9_A02,310,BPH3258,3,VSS-059
A02,A,2,0.483,TRUE,exp210321,GP9,exp210321_GP9_A02,320,BPH3258,3,VSS-059
A02,A,2,0.478,TRUE,exp210321,GP9,exp210321_GP9_A02,330,BPH3258,3,VSS-059
A02,A,2,0.487,TRUE,exp210321,GP9,exp210321_GP9_A02,340,BPH3258,3,VSS-059
A02,A,2,0.503,TRUE,exp210321,GP9,exp210321_GP9_A02,350,BPH3258,3,VSS-059
A02,A,2,0.474,TRUE,exp210321,GP9,exp210321_GP9_A02,360,BPH3258,3,VSS-059
A02,A,2,0.492,TRUE,exp210321,GP9,exp210321_GP9_A02,370,BPH3258,3,VSS-059
A02,A,2,0.478,TRUE,exp210321,GP9,exp210321_GP9_A02,380,BPH3258,3,VSS-059
A02,A,2,0.485,TRUE,exp210321,GP9,exp210321_GP9_A02,390,BPH3258,3,VSS-059
A02,A,2,0.483,TRUE,exp210321,GP9,exp210321_GP9_A02,400,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,410,BPH3258,3,VSS-059
A02,A,2,0.478,TRUE,exp210321,GP9,exp210321_GP9_A02,420,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,430,BPH3258,3,VSS-059
A02,A,2,0.487,TRUE,exp210321,GP9,exp210321_GP9_A02,440,BPH3258,3,VSS-059
A02,A,2,0.486,TRUE,exp210321,GP9,exp210321_GP9_A02,450,BPH3258,3,VSS-059
A02,A,2,0.49,TRUE,exp210321,GP9,exp210321_GP9_A02,460,BPH3258,3,VSS-059
A02,A,2,0.484,TRUE,exp210321,GP9,exp210321_GP9_A02,470,BPH3258,3,VSS-059
A02,A,2,0.487,TRUE,exp210321,GP9,exp210321_GP9_A02,480,BPH3258,3,VSS-059
A02,A,2,0.479,TRUE,exp210321,GP9,exp210321_GP9_A02,490,BPH3258,3,VSS-059
A02,A,2,0.493,TRUE,exp210321,GP9,exp210321_GP9_A02,500,BPH3258,3,VSS-059
A02,A,2,0.505,TRUE,exp210321,GP9,exp210321_GP9_A02,510,BPH3258,3,VSS-059
A02,A,2,0.485,TRUE,exp210321,GP9,exp210321_GP9_A02,520,BPH3258,3,VSS-059
A02,A,2,0.488,TRUE,exp210321,GP9,exp210321_GP9_A02,530,BPH3258,3,VSS-059
A02,A,2,0.483,TRUE,exp210321,GP9,exp210321_GP9_A02,540,BPH3258,3,VSS-059
A02,A,2,0.478,TRUE,exp210321,GP9,exp210321_GP9_A02,550,BPH3258,3,VSS-059
A02,A,2,0.49,TRUE,exp210321,GP9,exp210321_GP9_A02,560,BPH3258,3,VSS-059
A02,A,2,0.47,TRUE,exp210321,GP9,exp210321_GP9_A02,570,BPH3258,3,VSS-059
A02,A,2,0.475,TRUE,exp210321,GP9,exp210321_GP9_A02,580,BPH3258,3,VSS-059
A02,A,2,0.479,TRUE,exp210321,GP9,exp210321_GP9_A02,590,BPH3258,3,VSS-059
A02,A,2,0.499,TRUE,exp210321,GP9,exp210321_GP9_A02,600,BPH3258,3,VSS-059
A02,A,2,0.486,TRUE,exp210321,GP9,exp210321_GP9_A02,610,BPH3258,3,VSS-059
A02,A,2,0.518,TRUE,exp210321,GP9,exp210321_GP9_A02,620,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,630,BPH3258,3,VSS-059
A02,A,2,0.496,TRUE,exp210321,GP9,exp210321_GP9_A02,640,BPH3258,3,VSS-059
A02,A,2,0.48,TRUE,exp210321,GP9,exp210321_GP9_A02,650,BPH3258,3,VSS-059
A02,A,2,0.49,TRUE,exp210321,GP9,exp210321_GP9_A02,660,BPH3258,3,VSS-059
A02,A,2,0.48,TRUE,exp210321,GP9,exp210321_GP9_A02,670,BPH3258,3,VSS-059
A02,A,2,0.494,TRUE,exp210321,GP9,exp210321_GP9_A02,680,BPH3258,3,VSS-059
A02,A,2,0.477,TRUE,exp210321,GP9,exp210321_GP9_A02,690,BPH3258,3,VSS-059
A02,A,2,0.491,TRUE,exp210321,GP9,exp210321_GP9_A02,700,BPH3258,3,VSS-059
A02,A,2,0.491,TRUE,exp210321,GP9,exp210321_GP9_A02,710,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,720,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,730,BPH3258,3,VSS-059
A02,A,2,0.503,TRUE,exp210321,GP9,exp210321_GP9_A02,740,BPH3258,3,VSS-059
A02,A,2,0.482,TRUE,exp210321,GP9,exp210321_GP9_A02,750,BPH3258,3,VSS-059
A02,A,2,0.488,TRUE,exp210321,GP9,exp210321_GP9_A02,760,BPH3258,3,VSS-059
A02,A,2,0.502,TRUE,exp210321,GP9,exp210321_GP9_A02,770,BPH3258,3,VSS-059
A02,A,2,0.493,TRUE,exp210321,GP9,exp210321_GP9_A02,780,BPH3258,3,VSS-059
A02,A,2,0.496,TRUE,exp210321,GP9,exp210321_GP9_A02,790,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,800,BPH3258,3,VSS-059
A02,A,2,0.503,TRUE,exp210321,GP9,exp210321_GP9_A02,810,BPH3258,3,VSS-059
A02,A,2,0.488,TRUE,exp210321,GP9,exp210321_GP9_A02,820,BPH3258,3,VSS-059
A02,A,2,0.506,TRUE,exp210321,GP9,exp210321_GP9_A02,830,BPH3258,3,VSS-059
A02,A,2,0.512,TRUE,exp210321,GP9,exp210321_GP9_A02,840,BPH3258,3,VSS-059
A02,A,2,0.493,TRUE,exp210321,GP9,exp210321_GP9_A02,850,BPH3258,3,VSS-059
A02,A,2,0.499,TRUE,exp210321,GP9,exp210321_GP9_A02,860,BPH3258,3,VSS-059
A02,A,2,0.497,TRUE,exp210321,GP9,exp210321_GP9_A02,870,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,880,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,890,BPH3258,3,VSS-059
A02,A,2,0.489,TRUE,exp210321,GP9,exp210321_GP9_A02,900,BPH3258,3,VSS-059
A02,A,2,0.493,TRUE,exp210321,GP9,exp210321_GP9_A02,910,BPH3258,3,VSS-059
A02,A,2,0.497,TRUE,exp210321,GP9,exp210321_GP9_A02,920,BPH3258,3,VSS-059
A02,A,2,0.511,TRUE,exp210321,GP9,exp210321_GP9_A02,930,BPH3258,3,VSS-059
A02,A,2,0.512,TRUE,exp210321,GP9,exp210321_GP9_A02,940,BPH3258,3,VSS-059
A02,A,2,0.521,TRUE,exp210321,GP9,exp210321_GP9_A02,950,BPH3258,3,VSS-059
A02,A,2,0.499,TRUE,exp210321,GP9,exp210321_GP9_A02,960,BPH3258,3,VSS-059
A02,A,2,0.492,TRUE,exp210321,GP9,exp210321_GP9_A02,970,BPH3258,3,VSS-059
A02,A,2,0.498,TRUE,exp210321,GP9,exp210321_GP9_A02,980,BPH3258,3,VSS-059
A02,A,2,0.485,TRUE,exp210321,GP9,exp210321_GP9_A02,990,BPH3258,3,VSS-059
A02,A,2,0.494,TRUE,exp210321,GP9,exp210321_GP9_A02,1000,BPH3258,3,VSS-059
A02,A,2,0.498,TRUE,exp210321,GP9,exp210321_GP9_A02,1010,BPH3258,3,VSS-059
A02,A,2,0.507,TRUE,exp210321,GP9,exp210321_GP9_A02,1020,BPH3258,3,VSS-059
A02,A,2,0.5,TRUE,exp210321,GP9,exp210321_GP9_A02,1030,BPH3258,3,VSS-059
A02,A,2,0.5,TRUE,exp210321,GP9,exp210321_GP9_A02,1040,BPH3258,3,VSS-059
A02,A,2,0.495,TRUE,exp210321,GP9,exp210321_GP9_A02,1050,BPH3258,3,VSS-059
A02,A,2,0.504,TRUE,exp210321,GP9,exp210321_GP9_A02,1060,BPH3258,3,VSS-059
A02,A,2,0.495,TRUE,exp210321,GP9,exp210321_GP9_A02,1070,BPH3258,3,VSS-059
A02,A,2,0.511,TRUE,exp210321,GP9,exp210321_GP9_A02,1080,BPH3258,3,VSS-059
A02,A,2,0.506,TRUE,exp210321,GP9,exp210321_GP9_A02,1090,BPH3258,3,VSS-059
A02,A,2,0.504,TRUE,exp210321,GP9,exp210321_GP9_A02,1100,BPH3258,3,VSS-059
