sample_id	sample_id2	phensim
zero	zero	-73.4921
1	1	-26.5385
2	2	60.0456
3	3	-43.6273
4	4	5.35582
5	5	-4.49663
6	6	19.3132
7	7	-15.7678
8	8	21.8217
9	9	35.2037
10	10	-14.1736
11	11	12.019
12	12	-23.8932
13	13	5.19159
14	14	7.09259
15	15	22.5299
16	16	3.96486
17	17	7.28433
18	18	-32.0955
19	19	-21.0814
20	20	-41.1472
21	21	32.1092
22	22	-11.1243
23	23	-1.84722
24	24	11.444
25	25	30.2098
26	26	-38.646
27	27	34.6354
28	28	26.7405
29	29	4.82825
30	30	-8.92788
31	31	21.9956
32	32	-52.8541
33	33	27.8664
34	34	-35.0736
35	35	-17.0396
36	36	-34.0966
37	37	3.06376
38	38	8.13441
39	39	-14.442
40	40	-28.687
41	41	3.01343
42	42	-44.7559
43	43	29.4121
44	44	21.25
45	45	-11.7827
46	46	-1.41827
47	47	20.6945
48	48	-11.6025
49	49	-5.39873
50	50	-43.5816
51	51	-31.8733
52	52	-40.9325
53	53	-15.0143
54	54	40.3823
55	55	11.9751
56	56	21.5626
57	57	51.3026
58	58	-35.7165
59	59	12.9432
60	60	-24.742
61	61	-26.9113
62	62	-5.31731
63	63	72.8912
64	64	-21.944
65	65	-20.4625
66	66	-19.0084
67	67	-24.0819
68	68	-29.5242
69	69	27.1401
70	70	12.2062
71	71	-45.1491
72	72	-25.5199
73	73	19.8213
74	74	-12.6116
75	75	-21.3628
76	76	-13.9816
77	77	30.3848
78	78	-4.99706
79	79	-8.44756
80	80	-14.1368
81	81	20.8437
82	82	28.8266
83	83	-69.4493
84	84	13.9283
85	85	-4.30622
86	86	-23.3502
87	87	-42.0281
88	88	-41.467
89	89	-63.2871
90	90	-35.6234
91	91	-41.5014
92	92	30.2152
93	93	-22.0699
94	94	13.7826
95	95	66.9422
96	96	36.7156
97	97	-14.3029
98	98	31.4459
99	99	-14.5737
100	100	49.9646
101	101	-11.4338
102	102	6.90745
103	103	-17.5718
104	104	-35.696
105	105	28.7718
106	106	2.7694
107	107	-1.47981
108	108	-7.64172
109	109	-40.8558
110	110	17.0581
111	111	7.45427
112	112	-13.588
113	113	51.3964
114	114	5.3241
115	115	-17.9427
116	116	-5.63205
117	117	36.6007
118	118	2.74274
119	119	60.3432
120	120	-35.6932
121	121	47.7369
122	122	-7.77815
123	123	0.629676
124	124	-1.2639
125	125	-29.6762
126	126	22.1072
127	127	-37.3542
128	128	25.5002
129	129	65.3543
130	130	-14.056
131	131	-38.1739
132	132	-53.0646
133	133	-36.7918
134	134	-5.61631
135	135	-15.203
136	136	54.8486
137	137	-21.9716
138	138	-21.6903
139	139	-55.8718
140	140	-63.5563
141	141	5.48526
142	142	-10.0441
143	143	-45.3071
144	144	40.1714
145	145	31.2209
146	146	-36.299
147	147	38.057
148	148	-12.9717
149	149	13.9726
150	150	-13.6532
151	151	-4.0231
152	152	18.8542
153	153	51.548
154	154	52.2335
155	155	-63.1023
156	156	-35.3577
157	157	14.3742
158	158	58.6259
159	159	-31.6042
160	160	-9.39852
161	161	-13.3507
162	162	-32.5934
163	163	26.5235
164	164	18.8355
165	165	36.9559
166	166	-15.7051
167	167	-68.0454
168	168	12.3558
169	169	-22.3744
170	170	13.6146
171	171	-4.41043
172	172	-37.3608
173	173	-50.2355
174	174	-7.36032
175	175	-42.6065
176	176	20.9731
177	177	-20.3928
178	178	-28.4269
179	179	33.004
180	180	36.0109
181	181	32.102
182	182	5.66
183	183	-2.86659
184	184	47.8497
185	185	-11.9134
186	186	48.2954
187	187	-26.9268
188	188	14.5162
189	189	3.67881
190	190	28.6716
191	191	-35.948
192	192	-14.7121
193	193	4.15625
194	194	-7.68452
195	195	19.3911
196	196	-27.6762
197	197	-21.9872
198	198	31.1624
199	199	4.11395
200	200	-18.0941
201	201	42.6955
202	202	14.0334
203	203	-6.17274
204	204	4.43109
205	205	6.07293
206	206	13.6789
207	207	-42.2819
208	208	-52.213
209	209	-10.0632
210	210	15.8609
211	211	-42.451
212	212	58.8403
213	213	-20.336
214	214	11.4462
215	215	-7.88176
216	216	-57.0475
217	217	-21.1288
218	218	-5.61219
219	219	23.4724
220	220	15.5826
221	221	5.52865
222	222	11.8478
223	223	1.36379
224	224	1.12538
225	225	45.7145
226	226	12.1284
227	227	32.5953
228	228	19.5064
229	229	-11.6827
230	230	3.2854
231	231	-42.1417
232	232	-11.1946
233	233	42.6608
234	234	0.900404
235	235	10.9435
236	236	11.3031
237	237	3.80454
238	238	32.4929
239	239	22.357
240	240	2.52834
241	241	27.4238
242	242	17.7773
243	243	13.0182
244	244	-60.1883
245	245	-22.6344
246	246	-32.9977
247	247	38.1186
248	248	48.7546
249	249	-48.5421
250	250	-42.9044
251	251	0.459897
252	252	19.9679
253	253	32.9316
254	254	-33.6537
255	255	16.1626
256	256	26.231
257	257	31.2853
258	258	-0.262079
259	259	9.43253
260	260	-3.69753
261	261	-17.5662
262	262	25.5831
263	263	17.8181
264	264	-44.8272
265	265	26.7153
266	266	16.2622
267	267	-9.16775
268	268	-47.6629
269	269	-1.5783
270	270	-33.3786
271	271	20.8076
272	272	8.17974
273	273	-11.3957
274	274	-48.8729
275	275	6.79718
276	276	-41.2851
277	277	-22.7904
278	278	1.63802
279	279	18.6428
280	280	-5.67642
281	281	-8.3826
282	282	-59.3652
283	283	21.6903
284	284	-15.1178
285	285	-2.32679
286	286	17.5516
287	287	-26.4489
288	288	18.604
289	289	-36.1802
290	290	-39.1834
291	291	-3.79855
292	292	-48.317
293	293	11.4102
294	294	-26.2408
295	295	-18.2642
296	296	-37.7443
297	297	-28.3254
298	298	51.3389
299	299	-23.5388
