well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
B10,11862,430,B,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_B10,NE472,NEBRASKA
B11,12411,430,B,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_B11,NE1671,NEBRASKA
B12,14881,430,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,11852,430,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,13724,430,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,11801,430,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,11729,430,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,14722,430,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,12494,430,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,12173,430,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11040,430,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,11618,430,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,10895,430,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,11911,430,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,10152,430,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,11976,430,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13333,430,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,12031,430,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11417,430,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,11038,430,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,11000,430,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11240,430,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,11035,430,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,11660,430,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11046,430,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,12473,430,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,14456,430,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9824,430,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,12035,430,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11542,430,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11154,430,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11343,430,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,13225,430,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,11287,430,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11631,430,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,11988,430,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,12324,430,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,13013,430,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,14836,430,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,12493,430,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,11805,430,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11289,430,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,11246,430,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,11820,430,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,11623,430,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11186,430,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11656,430,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,11673,430,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12386,430,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10943,430,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,16853,430,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,13521,430,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,14642,430,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,14726,430,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11086,430,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,15877,430,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,12361,430,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11530,430,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,11816,430,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,12554,430,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,12579,430,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,12582,430,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,13516,430,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,16103,430,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,14617,430,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
H03,16048,430,H,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_H03,NE1020,NEBRASKA
H04,13889,430,H,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_H04,NE1166,NEBRASKA
H05,18029,430,H,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_H05,NE1380,NEBRASKA
H06,13970,430,H,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_H06,NE1183,NEBRASKA
H07,14301,430,H,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_H07,NE1,NEBRASKA
H08,13804,430,H,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_H08,NE1919,NEBRASKA
H09,14609,430,H,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_H09,NE1,NEBRASKA
H10,34805,430,H,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_H10,Complete lysis,CONTROL
H11,31219,430,H,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_H11,Complete lysis,CONTROL
H12,34190,430,H,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_H12,Complete lysis,CONTROL
A01,15145,435,A,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_A01,NE46,NEBRASKA
A02,16783,435,A,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_A02,NE1561,NEBRASKA
A03,15102,435,A,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_A03,JE2,CONTROL
A04,13999,435,A,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_A04,NE1553,NEBRASKA
A05,15246,435,A,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_A05,NE743,NEBRASKA
A06,14109,435,A,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_A06,NE172,NEBRASKA
A07,13287,435,A,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_A07,NE1166,NEBRASKA
A08,13594,435,A,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_A08,NE704,NEBRASKA
A09,13671,435,A,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_A09,NE362,NEBRASKA
A10,14255,435,A,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_A10,NE188,NEBRASKA
A11,14448,435,A,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_A11,NE1183,NEBRASKA
A12,17307,435,A,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_A12,NE1919,NEBRASKA
B01,13935,435,B,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_B01,NE573,NEBRASKA
B02,16125,435,B,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_B02,NE1020,NEBRASKA
B03,12732,435,B,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_B03,NE573,NEBRASKA
B04,12920,435,B,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_B04,NE1561,NEBRASKA
B05,12420,435,B,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_B05,NE581,NEBRASKA
B06,11526,435,B,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_B06,NE873,NEBRASKA
B07,12187,435,B,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_B07,NE172,NEBRASKA
B08,11178,435,B,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_B08,NE1532,NEBRASKA
B09,11824,435,B,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_B09,NE1553,NEBRASKA
B10,11909,435,B,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_B10,NE472,NEBRASKA
B11,12517,435,B,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_B11,NE1671,NEBRASKA
B12,15051,435,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,11840,435,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,13742,435,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,11803,435,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,11700,435,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,14643,435,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,12360,435,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,12142,435,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11158,435,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,11507,435,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,11133,435,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,11985,435,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,10286,435,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,12187,435,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13387,435,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,12264,435,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11397,435,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,11013,435,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,11069,435,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11312,435,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,11235,435,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,11691,435,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11147,435,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,12567,435,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,14438,435,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9814,435,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,12089,435,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11356,435,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11198,435,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11245,435,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,13285,435,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,11226,435,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11698,435,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,11978,435,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,12393,435,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,13066,435,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,15016,435,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,12390,435,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,11739,435,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11332,435,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,10974,435,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,11802,435,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,11758,435,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11014,435,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11693,435,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,11572,435,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12244,435,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10775,435,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,17002,435,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,13252,435,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,15022,435,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,14766,435,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11051,435,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,15777,435,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,12356,435,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11555,435,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,11713,435,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,12550,435,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,12499,435,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,12646,435,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,13339,435,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,15943,435,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,14832,435,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
H03,16355,435,H,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_H03,NE1020,NEBRASKA
H04,13967,435,H,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_H04,NE1166,NEBRASKA
H05,18275,435,H,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_H05,NE1380,NEBRASKA
H06,14224,435,H,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_H06,NE1183,NEBRASKA
H07,14260,435,H,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_H07,NE1,NEBRASKA
H08,13522,435,H,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_H08,NE1919,NEBRASKA
H09,14613,435,H,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_H09,NE1,NEBRASKA
H10,34964,435,H,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_H10,Complete lysis,CONTROL
H11,31843,435,H,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_H11,Complete lysis,CONTROL
H12,34446,435,H,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_H12,Complete lysis,CONTROL
A01,15050,440,A,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_A01,NE46,NEBRASKA
A02,16675,440,A,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_A02,NE1561,NEBRASKA
A03,15150,440,A,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_A03,JE2,CONTROL
A04,14171,440,A,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_A04,NE1553,NEBRASKA
A05,15094,440,A,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_A05,NE743,NEBRASKA
A06,13996,440,A,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_A06,NE172,NEBRASKA
A07,13425,440,A,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_A07,NE1166,NEBRASKA
A08,13681,440,A,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_A08,NE704,NEBRASKA
A09,13898,440,A,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_A09,NE362,NEBRASKA
A10,14195,440,A,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_A10,NE188,NEBRASKA
A11,14301,440,A,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_A11,NE1183,NEBRASKA
A12,17003,440,A,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_A12,NE1919,NEBRASKA
B01,13979,440,B,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_B01,NE573,NEBRASKA
B02,15976,440,B,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_B02,NE1020,NEBRASKA
B03,12815,440,B,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_B03,NE573,NEBRASKA
B04,12759,440,B,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_B04,NE1561,NEBRASKA
B05,12360,440,B,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_B05,NE581,NEBRASKA
B06,11438,440,B,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_B06,NE873,NEBRASKA
B07,12253,440,B,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_B07,NE172,NEBRASKA
B08,11390,440,B,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_B08,NE1532,NEBRASKA
B09,11857,440,B,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_B09,NE1553,NEBRASKA
B10,11825,440,B,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_B10,NE472,NEBRASKA
B11,12470,440,B,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_B11,NE1671,NEBRASKA
B12,15102,440,B,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_B12,NE1561,NEBRASKA
C01,11862,440,C,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_C01,NE1183,NEBRASKA
C02,13740,440,C,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_C02,NE1462,NEBRASKA
C03,11832,440,C,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_C03,NE46,NEBRASKA
C04,11743,440,C,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_C04,NE573,NEBRASKA
C05,14521,440,C,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_C05,NE1671,NEBRASKA
C06,12417,440,C,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_C06,NE440,NEBRASKA
C07,12020,440,C,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_C07,NE1380,NEBRASKA
C08,11263,440,C,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_C08,NE214,NEBRASKA
C09,11589,440,C,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_C09,NE214,NEBRASKA
C10,10988,440,C,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_C10,NE1,NEBRASKA
C11,11825,440,C,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_C11,NE362,NEBRASKA
C12,10245,440,C,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_C12,Non infected,CONTROL
D01,11801,440,D,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_D01,NE704,NEBRASKA
D02,13332,440,D,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_D02,NE472,NEBRASKA
D03,11872,440,D,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_D03,NE362,NEBRASKA
D04,11389,440,D,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_D04,NE119,NEBRASKA
D05,11063,440,D,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_D05,NE1532,NEBRASKA
D06,11124,440,D,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_D06,NE873,NEBRASKA
D07,11252,440,D,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_D07,JE2,CONTROL
D08,10951,440,D,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_D08,NE172,NEBRASKA
D09,11859,440,D,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_D09,NE117,NEBRASKA
D10,11220,440,D,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_D10,NE119,NEBRASKA
D11,12492,440,D,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_D11,NE1919,NEBRASKA
D12,14557,440,D,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_D12,NE472,NEBRASKA
E01,9857,440,E,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_E01,Non infected,CONTROL
E02,11998,440,E,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_E02,NE440,NEBRASKA
E03,11423,440,E,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_E03,NE369,NEBRASKA
E04,11144,440,E,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_E04,NE119,NEBRASKA
E05,11093,440,E,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_E05,NE873,NEBRASKA
E06,13299,440,E,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_E06,NE440,NEBRASKA
E07,11352,440,E,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_E07,NE743,NEBRASKA
E08,11539,440,E,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_E08,NE1140,NEBRASKA
E09,12049,440,E,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_E09,NE117,NEBRASKA
E10,12233,440,E,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_E10,NE1553,NEBRASKA
E11,12999,440,E,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_E11,NE1166,NEBRASKA
E12,14928,440,E,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_E12,NE369,NEBRASKA
F01,12553,440,F,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_F01,NE581,NEBRASKA
F02,11670,440,F,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_F02,NE369,NEBRASKA
F03,11300,440,F,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_F03,NE186,NEBRASKA
F04,11184,440,F,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_F04,NE46,NEBRASKA
F05,11937,440,F,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_F05,NE66,NEBRASKA
F06,11860,440,F,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_F06,NE66,NEBRASKA
F07,11129,440,F,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_F07,NE186,NEBRASKA
F08,11739,440,F,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_F08,NE1140,NEBRASKA
F09,11592,440,F,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_F09,NE117,NEBRASKA
F10,12345,440,F,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_F10,NE188,NEBRASKA
F11,10902,440,F,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_F11,Non infected,CONTROL
F12,17077,440,F,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_F12,NE704,NEBRASKA
G01,13316,440,G,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_G01,NE1671,NEBRASKA
G02,14740,440,G,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_G02,NE581,NEBRASKA
G03,14521,440,G,03,exp210324,THP1,NA,GPV1,exp210324_GPV1_G03,NE1020,NEBRASKA
G04,11073,440,G,04,exp210324,THP1,NA,GPV1,exp210324_GPV1_G04,NE1462,NEBRASKA
G05,15785,440,G,05,exp210324,THP1,NA,GPV1,exp210324_GPV1_G05,NE66,NEBRASKA
G06,12236,440,G,06,exp210324,THP1,NA,GPV1,exp210324_GPV1_G06,NE186,NEBRASKA
G07,11584,440,G,07,exp210324,THP1,NA,GPV1,exp210324_GPV1_G07,NE1532,NEBRASKA
G08,12001,440,G,08,exp210324,THP1,NA,GPV1,exp210324_GPV1_G08,NE1140,NEBRASKA
G09,12556,440,G,09,exp210324,THP1,NA,GPV1,exp210324_GPV1_G09,NE188,NEBRASKA
G10,12638,440,G,10,exp210324,THP1,NA,GPV1,exp210324_GPV1_G10,NE1380,NEBRASKA
G11,12674,440,G,11,exp210324,THP1,NA,GPV1,exp210324_GPV1_G11,JE2,CONTROL
G12,13510,440,G,12,exp210324,THP1,NA,GPV1,exp210324_GPV1_G12,NE214,NEBRASKA
H01,16173,440,H,01,exp210324,THP1,NA,GPV1,exp210324_GPV1_H01,NE743,NEBRASKA
H02,14846,440,H,02,exp210324,THP1,NA,GPV1,exp210324_GPV1_H02,NE1462,NEBRASKA
