sample_id	sample_id2	phensim
zero	zero	-14.5106
1	1	-5.11547
2	2	15.0148
3	3	-46.5188
4	4	15.3397
5	5	-9.8721
6	6	26.3935
7	7	-14.6919
8	8	9.81248
9	9	28.1221
10	10	-4.37925
11	11	-47.6259
12	12	2.00532
13	13	-5.38228
14	14	-18.8883
15	15	10.6332
16	16	27.8104
17	17	-3.04249
18	18	-6.39764
19	19	-26.8836
20	20	-15.7022
21	21	31.2386
22	22	-4.10012
23	23	-19.3414
24	24	30.4247
25	25	6.28242
26	26	-44.8916
27	27	18.4025
28	28	2.97545
29	29	-22.0893
30	30	-15.1726
31	31	-22.8309
32	32	-12.4717
33	33	32.777
34	34	-24.7168
35	35	-11.2857
36	36	-7.28831
37	37	14.8292
38	38	-7.53281
39	39	-7.26214
40	40	3.16039
41	41	12.5218
42	42	1.80829
43	43	50.5662
44	44	-7.5902
45	45	-10.3201
46	46	-5.25541
47	47	28.3217
48	48	19.0155
49	49	2.19706
50	50	-28.9246
51	51	9.07256
52	52	-22.6937
53	53	-10.6173
54	54	9.90063
55	55	-25.2736
56	56	21.5465
57	57	-8.87106
58	58	4.48229
59	59	29.4706
60	60	-26.1365
61	61	16.5736
62	62	-42.8482
63	63	18.863
64	64	10.9472
65	65	-20.1042
66	66	-9.76599
67	67	-17.4638
68	68	-31.1551
69	69	-16.0229
70	70	1.35102
71	71	-26.7365
72	72	-4.9675
73	73	11.2431
74	74	-10.0197
75	75	-17.2687
76	76	-8.15303
77	77	7.84422
78	78	26.4705
79	79	-24.5112
80	80	29.6245
81	81	10.0584
82	82	0.605682
83	83	-14.9686
84	84	9.1618
85	85	-32.9911
86	86	-14.909
87	87	-21.2101
88	88	20.6647
89	89	-30.3523
90	90	14.6654
91	91	-2.32389
92	92	30.4444
93	93	24.3169
94	94	-3.56978
95	95	-0.773327
96	96	27.1032
97	97	10.8898
98	98	15.2272
99	99	-2.6978
100	100	-0.628714
101	101	1.38478
102	102	2.25585
103	103	-10.9696
104	104	-24.7893
105	105	2.57174
106	106	11.1207
107	107	-6.94397
108	108	-33.6353
109	109	-10.7711
110	110	0.639716
