sample_id	sample_id2	phensim
zero	zero	14.9381
1	1	-1.51683
2	2	14.316
3	3	-15.6909
4	4	-9.40264
5	5	5.17234
6	6	18.5152
7	7	-25.6481
8	8	-1.62365
9	9	6.32574
10	10	-0.365803
11	11	-10.4678
12	12	-11.2338
13	13	-51.4078
14	14	16.5957
15	15	11.2837
16	16	-40.1818
17	17	15.0197
18	18	-10.4837
19	19	16.4433
20	20	7.61209
21	21	25.6558
22	22	-17.5769
23	23	-14.8825
24	24	13.6705
25	25	12.0361
26	26	-16.1174
27	27	-15.3058
28	28	2.5492
29	29	-23.67
30	30	-14.6483
31	31	26.7502
32	32	-15.9629
33	33	7.34478
34	34	-6.85645
35	35	-26.2126
36	36	-21.5951
37	37	-3.88285
38	38	-0.745246
39	39	-22.8963
40	40	50.5295
41	41	13.7666
42	42	-30.8256
43	43	3.91971
44	44	-22.4998
45	45	-7.86123
46	46	-2.18234
47	47	18.4373
48	48	3.20565
49	49	52.3458
50	50	-18.2418
51	51	6.98418
52	52	-14.7314
53	53	-29.2613
54	54	-12.2354
55	55	-12.0842
56	56	13.0988
57	57	40.3982
58	58	-27.3558
59	59	-24.507
60	60	-3.32164
61	61	9.11719
62	62	-36.133
63	63	21.4149
64	64	-14.7403
65	65	17.7189
66	66	-30.4857
67	67	-15.3022
68	68	-17.5995
69	69	-13.2372
70	70	-30.4797
71	71	-20.2778
72	72	19.748
73	73	-11.7463
74	74	-2.72615
75	75	0.058828
76	76	7.02367
77	77	12.2019
78	78	5.47999
79	79	8.0222
80	80	25.406
81	81	-6.64429
82	82	22.992
83	83	14.9635
84	84	-19.2973
85	85	-1.1804
86	86	-4.33549
87	87	11.9981
88	88	-18.6878
89	89	-3.11908
90	90	-5.06852
91	91	30.1113
92	92	33.1123
93	93	-20.7541
94	94	-14.0576
95	95	15.6983
96	96	-17.1397
97	97	-32.0706
98	98	-7.53482
99	99	-10.8773
100	100	-37.1028
101	101	16.9882
102	102	-15.3915
103	103	10.7037
104	104	-19.0178
105	105	-0.482117
106	106	0.438762
107	107	-5.60081
108	108	3.51886
109	109	-8.97537
110	110	20.6862
111	111	32.4436
112	112	-12.6171
113	113	-8.52638
114	114	-2.40401
115	115	23.2981
116	116	13.5629
117	117	7.21487
118	118	-38.5007
119	119	10.8772
120	120	3.17418
121	121	-1.74948
122	122	-2.16215
123	123	8.858
124	124	51.0657
125	125	20.8265
126	126	44.6408
