well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,16391,0,A,01,exp191109,40000,3,exp191109_3_A01,BPH2779,2,VAN-063
A02,16534,0,A,02,exp191109,40000,3,exp191109_3_A02,BPH2768,3,VAN-054
A03,16349,0,A,03,exp191109,40000,3,exp191109_3_A03,BPH2756,1,VAN-044
A04,16474,0,A,04,exp191109,40000,3,exp191109_3_A04,BPH2767,1,VAN-053
A05,16186,0,A,05,exp191109,40000,3,exp191109_3_A05,Non infected,3,CONTROL
A06,16385,0,A,06,exp191109,40000,3,exp191109_3_A06,BPH2770,1,VAN-056
A07,16755,0,A,07,exp191109,40000,3,exp191109_3_A07,BPH2760,2,VAN-048
A08,16924,0,A,08,exp191109,40000,3,exp191109_3_A08,BPH2784,1,VAN-068
A09,16307,0,A,09,exp191109,40000,3,exp191109_3_A09,BPH2776,2,VAN-061
A10,15865,0,A,10,exp191109,40000,3,exp191109_3_A10,BPH2773,3,VAN-058
A11,17343,0,A,11,exp191109,40000,3,exp191109_3_A11,BPH2762,3,VAN-049
A12,16521,0,A,12,exp191109,40000,3,exp191109_3_A12,BPH2774,3,VAN-059
B01,16925,0,B,01,exp191109,40000,3,exp191109_3_B01,BPH2781,2,VAN-065
B02,16588,0,B,02,exp191109,40000,3,exp191109_3_B02,BPH2758,1,VAN-046
B03,16408,0,B,03,exp191109,40000,3,exp191109_3_B03,BPH2781,1,VAN-065
B04,16559,0,B,04,exp191109,40000,3,exp191109_3_B04,BPH2768,1,VAN-054
B05,16834,0,B,05,exp191109,40000,3,exp191109_3_B05,BPH2782,3,VAN-066
B06,16125,0,B,06,exp191109,40000,3,exp191109_3_B06,TOX-4,3,CONTROL
B07,16846,0,B,07,exp191109,40000,3,exp191109_3_B07,BPH2770,2,VAN-056
B08,16521,0,B,08,exp191109,40000,3,exp191109_3_B08,BPH2766,3,VAN-052
B09,16166,0,B,09,exp191109,40000,3,exp191109_3_B09,BPH2767,2,VAN-053
B10,16655,0,B,10,exp191109,40000,3,exp191109_3_B10,BPH2780,1,VAN-064
B11,17171,0,B,11,exp191109,40000,3,exp191109_3_B11,BPH2769,3,VAN-055
B12,16919,0,B,12,exp191109,40000,3,exp191109_3_B12,BPH2768,2,VAN-054
C01,16905,0,C,01,exp191109,40000,3,exp191109_3_C01,BPH2762,2,VAN-049
C02,16674,0,C,02,exp191109,40000,3,exp191109_3_C02,BPH2765,1,VAN-051
