well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,0,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,10,Complete lysis,1,CONTROL
H,10,0.315,H10,FALSE,exp191109,3,exp191109_3_H10,20,Complete lysis,1,CONTROL
H,10,0.31,H10,FALSE,exp191109,3,exp191109_3_H10,30,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191109,3,exp191109_3_H10,40,Complete lysis,1,CONTROL
H,10,0.314,H10,FALSE,exp191109,3,exp191109_3_H10,50,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191109,3,exp191109_3_H10,60,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191109,3,exp191109_3_H10,70,Complete lysis,1,CONTROL
H,10,0.306,H10,FALSE,exp191109,3,exp191109_3_H10,80,Complete lysis,1,CONTROL
H,10,0.315,H10,FALSE,exp191109,3,exp191109_3_H10,90,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191109,3,exp191109_3_H10,100,Complete lysis,1,CONTROL
H,10,0.311,H10,FALSE,exp191109,3,exp191109_3_H10,110,Complete lysis,1,CONTROL
H,10,0.314,H10,FALSE,exp191109,3,exp191109_3_H10,120,Complete lysis,1,CONTROL
H,10,0.316,H10,FALSE,exp191109,3,exp191109_3_H10,130,Complete lysis,1,CONTROL
H,10,0.319,H10,FALSE,exp191109,3,exp191109_3_H10,140,Complete lysis,1,CONTROL
H,10,0.314,H10,FALSE,exp191109,3,exp191109_3_H10,150,Complete lysis,1,CONTROL
H,10,0.314,H10,FALSE,exp191109,3,exp191109_3_H10,160,Complete lysis,1,CONTROL
H,10,0.311,H10,FALSE,exp191109,3,exp191109_3_H10,170,Complete lysis,1,CONTROL
H,10,0.318,H10,FALSE,exp191109,3,exp191109_3_H10,180,Complete lysis,1,CONTROL
H,10,0.311,H10,FALSE,exp191109,3,exp191109_3_H10,190,Complete lysis,1,CONTROL
H,10,0.304,H10,FALSE,exp191109,3,exp191109_3_H10,200,Complete lysis,1,CONTROL
H,10,0.312,H10,FALSE,exp191109,3,exp191109_3_H10,210,Complete lysis,1,CONTROL
H,10,0.307,H10,FALSE,exp191109,3,exp191109_3_H10,220,Complete lysis,1,CONTROL
H,10,0.326,H10,FALSE,exp191109,3,exp191109_3_H10,230,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191109,3,exp191109_3_H10,240,Complete lysis,1,CONTROL
H,10,0.317,H10,FALSE,exp191109,3,exp191109_3_H10,250,Complete lysis,1,CONTROL
H,10,0.305,H10,FALSE,exp191109,3,exp191109_3_H10,260,Complete lysis,1,CONTROL
H,10,0.313,H10,FALSE,exp191109,3,exp191109_3_H10,270,Complete lysis,1,CONTROL
H,10,0.313,H10,FALSE,exp191109,3,exp191109_3_H10,280,Complete lysis,1,CONTROL
H,10,0.309,H10,FALSE,exp191109,3,exp191109_3_H10,290,Complete lysis,1,CONTROL
H,10,0.32,H10,FALSE,exp191109,3,exp191109_3_H10,300,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,310,Complete lysis,1,CONTROL
H,10,0.301,H10,FALSE,exp191109,3,exp191109_3_H10,320,Complete lysis,1,CONTROL
H,10,0.309,H10,FALSE,exp191109,3,exp191109_3_H10,330,Complete lysis,1,CONTROL
H,10,0.309,H10,FALSE,exp191109,3,exp191109_3_H10,340,Complete lysis,1,CONTROL
H,10,0.307,H10,FALSE,exp191109,3,exp191109_3_H10,350,Complete lysis,1,CONTROL
H,10,0.304,H10,FALSE,exp191109,3,exp191109_3_H10,360,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,370,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,380,Complete lysis,1,CONTROL
H,10,0.31,H10,FALSE,exp191109,3,exp191109_3_H10,390,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,400,Complete lysis,1,CONTROL
H,10,0.303,H10,FALSE,exp191109,3,exp191109_3_H10,410,Complete lysis,1,CONTROL
H,10,0.31,H10,FALSE,exp191109,3,exp191109_3_H10,420,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,430,Complete lysis,1,CONTROL
H,10,0.302,H10,FALSE,exp191109,3,exp191109_3_H10,440,Complete lysis,1,CONTROL
H,10,0.312,H10,FALSE,exp191109,3,exp191109_3_H10,450,Complete lysis,1,CONTROL
H,10,0.307,H10,FALSE,exp191109,3,exp191109_3_H10,460,Complete lysis,1,CONTROL
H,10,0.312,H10,FALSE,exp191109,3,exp191109_3_H10,470,Complete lysis,1,CONTROL
H,10,0.308,H10,FALSE,exp191109,3,exp191109_3_H10,480,Complete lysis,1,CONTROL
H,10,0.303,H10,FALSE,exp191109,3,exp191109_3_H10,490,Complete lysis,1,CONTROL
