well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
E09,15867,6,E,09,exp191116,40000,1,exp191116_1_E09,BPH2705,2,VAN-004
E10,17805,6,E,10,exp191116,40000,1,exp191116_1_E10,BPH2711,3,VAN-009
E11,16404,6,E,11,exp191116,40000,1,exp191116_1_E11,BPH2704,1,VAN-004
E12,16762,6,E,12,exp191116,40000,1,exp191116_1_E12,BPH2720,3,VAN-017
F01,17636,6,F,01,exp191116,40000,1,exp191116_1_F01,BPH2725,1,VAN-022
F02,16423,6,F,02,exp191116,40000,1,exp191116_1_F02,BPH2720,1,VAN-017
F03,16218,6,F,03,exp191116,40000,1,exp191116_1_F03,BPH2715,2,VAN-012
F04,16898,6,F,04,exp191116,40000,1,exp191116_1_F04,BPH2722,1,VAN-019
F05,16828,6,F,05,exp191116,40000,1,exp191116_1_F05,BPH2726,2,VAN-023
F06,16176,6,F,06,exp191116,40000,1,exp191116_1_F06,BPH2726,1,VAN-023
F07,16749,6,F,07,exp191116,40000,1,exp191116_1_F07,BPH2715,3,VAN-012
F08,16420,6,F,08,exp191116,40000,1,exp191116_1_F08,BPH2703,3,VAN-003
F09,15856,6,F,09,exp191116,40000,1,exp191116_1_F09,BPH2705,1,VAN-004
F10,16677,6,F,10,exp191116,40000,1,exp191116_1_F10,BPH2716,2,VAN-013
F11,16739,6,F,11,exp191116,40000,1,exp191116_1_F11,JE2,3,CONTROL
F12,16233,6,F,12,exp191116,40000,1,exp191116_1_F12,BPH2727,2,VAN-023
G01,16522,6,G,01,exp191116,40000,1,exp191116_1_G01,BPH2713,2,VAN-011
G02,17075,6,G,02,exp191116,40000,1,exp191116_1_G02,BPH2725,2,VAN-022
G03,16146,6,G,03,exp191116,40000,1,exp191116_1_G03,BPH2702,3,VAN-002
G04,16775,6,G,04,exp191116,40000,1,exp191116_1_G04,BPH2709,2,VAN-007
G05,15850,6,G,05,exp191116,40000,1,exp191116_1_G05,BPH2726,3,VAN-023
G06,16558,6,G,06,exp191116,40000,1,exp191116_1_G06,BPH2715,1,VAN-012
G07,16426,6,G,07,exp191116,40000,1,exp191116_1_G07,BPH2710,1,VAN-008
G08,16382,6,G,08,exp191116,40000,1,exp191116_1_G08,BPH2703,1,VAN-003
G09,16210,6,G,09,exp191116,40000,1,exp191116_1_G09,BPH2716,1,VAN-013
G10,16317,6,G,10,exp191116,40000,1,exp191116_1_G10,BPH2708,2,VAN-007
G11,16846,6,G,11,exp191116,40000,1,exp191116_1_G11,BPH2700,3,VAN-001
G12,16407,6,G,12,exp191116,40000,1,exp191116_1_G12,BPH2718,3,VAN-015
H01,15583,6,H,01,exp191116,40000,1,exp191116_1_H01,Non infected,2,CONTROL
H02,16432,6,H,02,exp191116,40000,1,exp191116_1_H02,BPH2709,3,VAN-007
H03,16235,6,H,03,exp191116,40000,1,exp191116_1_H03,BPH2702,2,VAN-002
H04,16160,6,H,04,exp191116,40000,1,exp191116_1_H04,BPH2704,3,VAN-004
H05,16473,6,H,05,exp191116,40000,1,exp191116_1_H05,BPH2708,3,VAN-007
H06,17070,6,H,06,exp191116,40000,1,exp191116_1_H06,BPH2706,1,VAN-005
H07,17550,6,H,07,exp191116,40000,1,exp191116_1_H07,BPH2701,2,VAN-001
H08,16853,6,H,08,exp191116,40000,1,exp191116_1_H08,BPH2717,2,VAN-014
H09,17169,6,H,09,exp191116,40000,1,exp191116_1_H09,BPH2701,1,VAN-001
H10,34425,6,H,10,exp191116,40000,1,exp191116_1_H10,Complete lysis,1,CONTROL
H11,33403,6,H,11,exp191116,40000,1,exp191116_1_H11,Complete lysis,2,CONTROL
H12,33861,6,H,12,exp191116,40000,1,exp191116_1_H12,Complete lysis,3,CONTROL
A01,17055,12,A,01,exp191116,40000,1,exp191116_1_A01,BPH2722,2,VAN-019
A02,16118,12,A,02,exp191116,40000,1,exp191116_1_A02,BPH2712,3,VAN-010
A03,16684,12,A,03,exp191116,40000,1,exp191116_1_A03,BPH2700,1,VAN-001
A04,17586,12,A,04,exp191116,40000,1,exp191116_1_A04,BPH2711,1,VAN-009
A05,14474,12,A,05,exp191116,40000,1,exp191116_1_A05,Non infected,3,CONTROL
A06,15556,12,A,06,exp191116,40000,1,exp191116_1_A06,BPH2714,1,VAN-011
A07,15750,12,A,07,exp191116,40000,1,exp191116_1_A07,BPH2704,2,VAN-004
A08,15541,12,A,08,exp191116,40000,1,exp191116_1_A08,BPH2727,1,VAN-023
A09,16763,12,A,09,exp191116,40000,1,exp191116_1_A09,BPH2719,2,VAN-016
A10,18346,12,A,10,exp191116,40000,1,exp191116_1_A10,BPH2716,3,VAN-013
A11,18324,12,A,11,exp191116,40000,1,exp191116_1_A11,BPH2706,3,VAN-005
A12,15874,12,A,12,exp191116,40000,1,exp191116_1_A12,BPH2717,3,VAN-014
B01,17065,12,B,01,exp191116,40000,1,exp191116_1_B01,BPH2724,2,VAN-021
B02,15635,12,B,02,exp191116,40000,1,exp191116_1_B02,BPH2702,1,VAN-002
B03,16688,12,B,03,exp191116,40000,1,exp191116_1_B03,BPH2724,1,VAN-021
B04,16494,12,B,04,exp191116,40000,1,exp191116_1_B04,BPH2712,1,VAN-010
B05,16635,12,B,05,exp191116,40000,1,exp191116_1_B05,BPH2725,3,VAN-022
B06,16189,12,B,06,exp191116,40000,1,exp191116_1_B06,TOX-4,3,CONTROL
B07,18038,12,B,07,exp191116,40000,1,exp191116_1_B07,BPH2714,2,VAN-011
B08,16146,12,B,08,exp191116,40000,1,exp191116_1_B08,BPH2710,3,VAN-008
B09,15956,12,B,09,exp191116,40000,1,exp191116_1_B09,BPH2711,2,VAN-009
B10,15834,12,B,10,exp191116,40000,1,exp191116_1_B10,BPH2723,1,VAN-020
B11,15867,12,B,11,exp191116,40000,1,exp191116_1_B11,BPH2713,3,VAN-011
B12,16700,12,B,12,exp191116,40000,1,exp191116_1_B12,BPH2712,2,VAN-010
C01,17127,12,C,01,exp191116,40000,1,exp191116_1_C01,BPH2706,2,VAN-005
C02,16508,12,C,02,exp191116,40000,1,exp191116_1_C02,BPH2709,1,VAN-007
C03,16437,12,C,03,exp191116,40000,1,exp191116_1_C03,BPH2722,3,VAN-019
C04,17991,12,C,04,exp191116,40000,1,exp191116_1_C04,BPH2724,3,VAN-021
C05,15351,12,C,05,exp191116,40000,1,exp191116_1_C05,BPH2713,1,VAN-011
C06,16855,12,C,06,exp191116,40000,1,exp191116_1_C06,BPH2721,3,VAN-018
C07,16031,12,C,07,exp191116,40000,1,exp191116_1_C07,BPH2708,1,VAN-007
C08,13983,12,C,08,exp191116,40000,1,exp191116_1_C08,BPH2718,1,VAN-015
C09,15387,12,C,09,exp191116,40000,1,exp191116_1_C09,BPH2718,2,VAN-015
C10,16755,12,C,10,exp191116,40000,1,exp191116_1_C10,BPH2701,3,VAN-001
C11,17008,12,C,11,exp191116,40000,1,exp191116_1_C11,BPH2719,1,VAN-016
C12,15707,12,C,12,exp191116,40000,1,exp191116_1_C12,JE2,2,CONTROL
D01,16899,12,D,01,exp191116,40000,1,exp191116_1_D01,BPH2727,3,VAN-023
D02,15951,12,D,02,exp191116,40000,1,exp191116_1_D02,BPH2723,2,VAN-020
D03,16446,12,D,03,exp191116,40000,1,exp191116_1_D03,BPH2719,3,VAN-016
D04,16278,12,D,04,exp191116,40000,1,exp191116_1_D04,BPH2707,3,VAN-006
D05,15669,12,D,05,exp191116,40000,1,exp191116_1_D05,BPH2710,2,VAN-008
D06,15893,12,D,06,exp191116,40000,1,exp191116_1_D06,TOX-4,2,CONTROL
D07,16923,12,D,07,exp191116,40000,1,exp191116_1_D07,BPH2700,2,VAN-001
D08,15769,12,D,08,exp191116,40000,1,exp191116_1_D08,BPH2714,3,VAN-011
D09,15880,12,D,09,exp191116,40000,1,exp191116_1_D09,BPH2705,3,VAN-004
D10,16161,12,D,10,exp191116,40000,1,exp191116_1_D10,BPH2707,1,VAN-006
D11,16791,12,D,11,exp191116,40000,1,exp191116_1_D11,BPH2717,1,VAN-014
D12,16087,12,D,12,exp191116,40000,1,exp191116_1_D12,BPH2723,3,VAN-020
E01,16637,12,E,01,exp191116,40000,1,exp191116_1_E01,JE2,1,CONTROL
E02,16402,12,E,02,exp191116,40000,1,exp191116_1_E02,BPH2721,2,VAN-018
E03,16126,12,E,03,exp191116,40000,1,exp191116_1_E03,BPH2720,2,VAN-017
E04,16292,12,E,04,exp191116,40000,1,exp191116_1_E04,BPH2707,2,VAN-006
E05,16326,12,E,05,exp191116,40000,1,exp191116_1_E05,TOX-4,1,CONTROL
E06,16684,12,E,06,exp191116,40000,1,exp191116_1_E06,BPH2721,1,VAN-018
E07,14908,12,E,07,exp191116,40000,1,exp191116_1_E07,Non infected,1,CONTROL
E08,16324,12,E,08,exp191116,40000,1,exp191116_1_E08,BPH2703,2,VAN-003
E09,15079,12,E,09,exp191116,40000,1,exp191116_1_E09,BPH2705,2,VAN-004
E10,16752,12,E,10,exp191116,40000,1,exp191116_1_E10,BPH2711,3,VAN-009
E11,16130,12,E,11,exp191116,40000,1,exp191116_1_E11,BPH2704,1,VAN-004
E12,16069,12,E,12,exp191116,40000,1,exp191116_1_E12,BPH2720,3,VAN-017
F01,16590,12,F,01,exp191116,40000,1,exp191116_1_F01,BPH2725,1,VAN-022
F02,15948,12,F,02,exp191116,40000,1,exp191116_1_F02,BPH2720,1,VAN-017
F03,15620,12,F,03,exp191116,40000,1,exp191116_1_F03,BPH2715,2,VAN-012
F04,16087,12,F,04,exp191116,40000,1,exp191116_1_F04,BPH2722,1,VAN-019
F05,15989,12,F,05,exp191116,40000,1,exp191116_1_F05,BPH2726,2,VAN-023
F06,15645,12,F,06,exp191116,40000,1,exp191116_1_F06,BPH2726,1,VAN-023
F07,16003,12,F,07,exp191116,40000,1,exp191116_1_F07,BPH2715,3,VAN-012
F08,15605,12,F,08,exp191116,40000,1,exp191116_1_F08,BPH2703,3,VAN-003
F09,15170,12,F,09,exp191116,40000,1,exp191116_1_F09,BPH2705,1,VAN-004
F10,16024,12,F,10,exp191116,40000,1,exp191116_1_F10,BPH2716,2,VAN-013
F11,16330,12,F,11,exp191116,40000,1,exp191116_1_F11,JE2,3,CONTROL
F12,15504,12,F,12,exp191116,40000,1,exp191116_1_F12,BPH2727,2,VAN-023
G01,15897,12,G,01,exp191116,40000,1,exp191116_1_G01,BPH2713,2,VAN-011
G02,16631,12,G,02,exp191116,40000,1,exp191116_1_G02,BPH2725,2,VAN-022
G03,15488,12,G,03,exp191116,40000,1,exp191116_1_G03,BPH2702,3,VAN-002
G04,15944,12,G,04,exp191116,40000,1,exp191116_1_G04,BPH2709,2,VAN-007
G05,15548,12,G,05,exp191116,40000,1,exp191116_1_G05,BPH2726,3,VAN-023
G06,15974,12,G,06,exp191116,40000,1,exp191116_1_G06,BPH2715,1,VAN-012
G07,15906,12,G,07,exp191116,40000,1,exp191116_1_G07,BPH2710,1,VAN-008
G08,15637,12,G,08,exp191116,40000,1,exp191116_1_G08,BPH2703,1,VAN-003
G09,15371,12,G,09,exp191116,40000,1,exp191116_1_G09,BPH2716,1,VAN-013
G10,15834,12,G,10,exp191116,40000,1,exp191116_1_G10,BPH2708,2,VAN-007
G11,16360,12,G,11,exp191116,40000,1,exp191116_1_G11,BPH2700,3,VAN-001
G12,16166,12,G,12,exp191116,40000,1,exp191116_1_G12,BPH2718,3,VAN-015
H01,15254,12,H,01,exp191116,40000,1,exp191116_1_H01,Non infected,2,CONTROL
H02,16251,12,H,02,exp191116,40000,1,exp191116_1_H02,BPH2709,3,VAN-007
H03,15856,12,H,03,exp191116,40000,1,exp191116_1_H03,BPH2702,2,VAN-002
H04,15761,12,H,04,exp191116,40000,1,exp191116_1_H04,BPH2704,3,VAN-004
H05,16207,12,H,05,exp191116,40000,1,exp191116_1_H05,BPH2708,3,VAN-007
H06,16329,12,H,06,exp191116,40000,1,exp191116_1_H06,BPH2706,1,VAN-005
H07,17402,12,H,07,exp191116,40000,1,exp191116_1_H07,BPH2701,2,VAN-001
H08,16092,12,H,08,exp191116,40000,1,exp191116_1_H08,BPH2717,2,VAN-014
H09,16967,12,H,09,exp191116,40000,1,exp191116_1_H09,BPH2701,1,VAN-001
H10,35405,12,H,10,exp191116,40000,1,exp191116_1_H10,Complete lysis,1,CONTROL
H11,35918,12,H,11,exp191116,40000,1,exp191116_1_H11,Complete lysis,2,CONTROL
H12,37797,12,H,12,exp191116,40000,1,exp191116_1_H12,Complete lysis,3,CONTROL
A01,16803,18,A,01,exp191116,40000,1,exp191116_1_A01,BPH2722,2,VAN-019
A02,15636,18,A,02,exp191116,40000,1,exp191116_1_A02,BPH2712,3,VAN-010
A03,16239,18,A,03,exp191116,40000,1,exp191116_1_A03,BPH2700,1,VAN-001
A04,17474,18,A,04,exp191116,40000,1,exp191116_1_A04,BPH2711,1,VAN-009
A05,13958,18,A,05,exp191116,40000,1,exp191116_1_A05,Non infected,3,CONTROL
A06,15135,18,A,06,exp191116,40000,1,exp191116_1_A06,BPH2714,1,VAN-011
A07,15467,18,A,07,exp191116,40000,1,exp191116_1_A07,BPH2704,2,VAN-004
A08,15225,18,A,08,exp191116,40000,1,exp191116_1_A08,BPH2727,1,VAN-023
A09,16451,18,A,09,exp191116,40000,1,exp191116_1_A09,BPH2719,2,VAN-016
A10,17374,18,A,10,exp191116,40000,1,exp191116_1_A10,BPH2716,3,VAN-013
A11,17616,18,A,11,exp191116,40000,1,exp191116_1_A11,BPH2706,3,VAN-005
A12,15909,18,A,12,exp191116,40000,1,exp191116_1_A12,BPH2717,3,VAN-014
B01,16720,18,B,01,exp191116,40000,1,exp191116_1_B01,BPH2724,2,VAN-021
B02,15613,18,B,02,exp191116,40000,1,exp191116_1_B02,BPH2702,1,VAN-002
