GP-0832	57
GP-0833	79
GP-0834	99
GP-0835	92
GP-0836	81
GP-0837	19
GP-0838	70
GP-0839	63
GP-0840	81
GP-0841	6
GP-0842	8
GP-0843	10
GP-0844	27
GP-0845	8
GP-0846	33
GP-0847	33
GP-0848	82
GP-0849	80
GP-0850	8
GP-0851	3
GP-0852	11
GP-0853	10
GP-0854	12
GP-0855	22
GP-0856	30
GP-0857	37
GP-0858	28
GP-0859	43
GP-0860	10
GP-0861	12
GP-0862	118
GP-0863	56
GP-0864	86
GP-0865	104
GP-0866	86
GP-0867	86
GP-0868	96
GP-0869	29
GP-0870	69
GP-0871	68
GP-0872	81
GP-0873	60
GP-0874	59
GP-0875	67
GP-0876	115
GP-0877	56
GP-0878	21
GP-0879	53
GP-0880	48
GP-0881	58
GP-0882	55
GP-0883	62
GP-0884	60
GP-0885	64
GP-0886	63
GP-0887	14
GP-0888	11
GP-0889	13
GP-0890	15
GP-0891	45
GP-0892	74
GP-0893	73
GP-0894	78
GP-0895	120
GP-0896	71
GP-0897	26
GP-0898	64
GP-0899	63
GP-0900	63
GP-0901	68
GP-0902	68
GP-0903	68
GP-0904	77
GP-0905	75
GP-0906	95
GP-0907	98
GP-0908	93
GP-0909	49
GP-0910	49
GP-0911	4
GP-0912	96
GP-0913	94
GP-0914	95
GP-0915	93
GP-0916	97
GP-0917	81
GP-0918	37
GP-0919	20
GP-0920	37
GP-0921	41
GP-0922	46
GP-0923	46
GP-0924	77
GP-0925	3
GP-0926	96
GP-0927	99
GP-0928	67
GP-0929	74
GP-0930	85
GP-0931	71
GP-0932	50
GP-0933	72
GP-0934	65
GP-0935	61
GP-0936	42
GP-0937	78
GP-0938	93
GP-0939	94
GP-0940	76
GP-0941	74
GP-0942	75
GP-0943	83
GP-0944	73
GP-0945	61
GP-0946	72
GP-0947	66
GP-0948	61
GP-0949	45
GP-0950	75
GP-0951	0
GP-0952	41
GP-0953	12
GP-0954	11
GP-0955	49
GP-0956	44
GP-0957	22
GP-0958	17
GP-0959	25
GP-0960	32
GP-0961	13
GP-0962	211
GP-0963	202
GP-0964	207
GP-0965	88
GP-0966	60
GP-0967	60
GP-0968	42
GP-0969	39
GP-0970	57
GP-0971	50
GP-0972	36
GP-0973	27
GP-0974	25
GP-0975	24
GP-0976	19
GP-0977	64
GP-0978	47
