well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
H11,31574,0,H,11,exp191130,40000,5,exp191130_5_H11,Complete lysis,2,CONTROL
H12,29673,0,H,12,exp191130,40000,5,exp191130_5_H12,Complete lysis,3,CONTROL
A01,17903,6,A,01,exp191130,40000,5,exp191130_5_A01,BPH2835,2,VAN-106
A02,17624,6,A,02,exp191130,40000,5,exp191130_5_A02,BPH2824,3,VAN-098
A03,18114,6,A,03,exp191130,40000,5,exp191130_5_A03,BPH2812,1,VAN-090
A04,17906,6,A,04,exp191130,40000,5,exp191130_5_A04,BPH2823,1,VAN-097
A05,17734,6,A,05,exp191130,40000,5,exp191130_5_A05,TOX-4,3,CONTROL
A06,17179,6,A,06,exp191130,40000,5,exp191130_5_A06,BPH2827,1,VAN-100
A07,17564,6,A,07,exp191130,40000,5,exp191130_5_A07,BPH2816,2,VAN-091
A08,18093,6,A,08,exp191130,40000,5,exp191130_5_A08,Non infected,1,CONTROL
A09,17464,6,A,09,exp191130,40000,5,exp191130_5_A09,BPH2832,2,VAN-104
A10,18380,6,A,10,exp191130,40000,5,exp191130_5_A10,BPH2829,3,VAN-102
A11,17028,6,A,11,exp191130,40000,5,exp191130_5_A11,BPH2818,3,VAN-093
A12,16680,6,A,12,exp191130,40000,5,exp191130_5_A12,BPH2830,3,VAN-103
B01,17201,6,B,01,exp191130,40000,5,exp191130_5_B01,BPH2837,2,VAN-108
B02,17591,6,B,02,exp191130,40000,5,exp191130_5_B02,BPH2814,1,VAN-090
B03,17069,6,B,03,exp191130,40000,5,exp191130_5_B03,BPH2837,1,VAN-108
B04,17858,6,B,04,exp191130,40000,5,exp191130_5_B04,BPH2824,1,VAN-098
B05,17122,6,B,05,exp191130,40000,5,exp191130_5_B05,BPH2838,3,VAN-109
B06,17079,6,B,06,exp191130,40000,5,exp191130_5_B06,JE2,3,CONTROL
B07,17610,6,B,07,exp191130,40000,5,exp191130_5_B07,BPH2827,2,VAN-100
B08,16727,6,B,08,exp191130,40000,5,exp191130_5_B08,BPH2822,3,VAN-096
B09,17487,6,B,09,exp191130,40000,5,exp191130_5_B09,BPH2823,2,VAN-097
B10,17120,6,B,10,exp191130,40000,5,exp191130_5_B10,BPH2836,1,VAN-107
B11,16925,6,B,11,exp191130,40000,5,exp191130_5_B11,BPH2825,3,VAN-098
B12,16720,6,B,12,exp191130,40000,5,exp191130_5_B12,BPH2824,2,VAN-098
C01,17612,6,C,01,exp191130,40000,5,exp191130_5_C01,BPH2818,2,VAN-093
C02,17011,6,C,02,exp191130,40000,5,exp191130_5_C02,BPH2821,1,VAN-095
C03,17614,6,C,03,exp191130,40000,5,exp191130_5_C03,BPH2835,3,VAN-106
C04,17409,6,C,04,exp191130,40000,5,exp191130_5_C04,BPH2837,3,VAN-108
C05,16363,6,C,05,exp191130,40000,5,exp191130_5_C05,BPH2825,1,VAN-098
C06,16763,6,C,06,exp191130,40000,5,exp191130_5_C06,BPH2834,3,VAN-105
C07,16089,6,C,07,exp191130,40000,5,exp191130_5_C07,BPH2820,1,VAN-094
