"sample_id","time_of_max_rate_death_mean","max_rate_death_mean","doubling_time_death_mean","AUC_death_mean","time_of_max_death_mean","max_death_mean","time_of_min_death_mean","min_death_mean","end_point_death_mean","end_point_timepoint_death_mean","time_of_max_rate_death_sd","max_rate_death_sd","doubling_time_death_sd","AUC_death_sd","time_of_max_death_sd","max_death_sd","time_of_min_death_sd","min_death_sd","end_point_death_sd","end_point_timepoint_death_sd","time_of_max_rate_death_median","max_rate_death_median","doubling_time_death_median","AUC_death_median","time_of_max_death_median","max_death_median","time_of_min_death_median","min_death_median","end_point_death_median","end_point_timepoint_death_median","time_of_max_rate_death_mad","max_rate_death_mad","doubling_time_death_mad","AUC_death_mad","time_of_max_death_mad","max_death_mad","time_of_min_death_mad","min_death_mad","end_point_death_mad","end_point_timepoint_death_mad","time_of_max_rate_death_IQR","max_rate_death_IQR","doubling_time_death_IQR","AUC_death_IQR","time_of_max_death_IQR","max_death_IQR","time_of_min_death_IQR","min_death_IQR","end_point_death_IQR","end_point_timepoint_death_IQR"
"BPH2794",392,0.000914023783381131,821.099821817281,53.1642529452323,1104,0.567907802605994,208,0.0578567232994455,0.567907802605994,1104,3.46410161513775,0.000287039821711622,301.798765084561,8.27155094114695,0,0.089767850167602,12.4899959967968,0.0491253947628274,0.089767850167602,0,390,0.000996516802552868,695.569988167031,51.7460350825377,1104,0.590208402650292,204,0.085777309455877,0.590208402650292,1104,0,0.000228717335610784,138.243876248664,8.97348019603307,0,0.0803788995495281,8.8956,0.0013071543221243,0.0803788995495281,0,3,0.000278007258159186,281.538967559326,8.17985626661248,0,0.0876657250695004,12,0.04276254274613,0.0876657250695004,0
"BPH2795",488,0.00194763282445244,387.237597977514,118.151877745131,1104,1.0519583294245,132,0.143900017426048,1.0519583294245,1104,427.742913442175,0.000750289676317063,122.056872083578,74.6384887936095,0,0.234455271129541,135.099962990372,0.118432724634527,0.234455271129541,0,378,0.00152244197339477,455.286436312809,107.144562713832,1104,0.982431099338601,126,0.149372287158634,0.982431099338601,1104,373.6152,2.3616891818889e-05,7.13731204544921,85.2736282321775,0,0.181323080122884,186.8076,0.16327794218513,0.181323080122884,0,417,0.000653715651885899,106.887308525099,74.027246816595,0,0.226591587151562,135,0.118337867829102,0.226591587151562,0
"BPH2796",696,0.0008967278414032,780.34068270538,67.3628065420052,1104,0.73649327918577,180,0.0997776259910805,0.73649327918577,1104,313.955410846827,0.000123217856206975,107.225293555719,12.4761818836909,0,0.0777728625217573,50.9116882454314,0.0841897969120756,0.0777728625217573,0,696,0.0008967278414032,780.34068270538,67.3628065420052,1104,0.73649327918577,180,0.0997776259910805,0.73649327918577,1104,329.1372,0.000129176242169473,112.41033494188,13.0794865449609,0,0.0815336870205587,53.3736,0.0882609219871938,0.0815336870205587,0,222,8.71281816872207e-05,75.8197321879666,8.8219928132746,0,0.0549937184814235,36,0.0595311763032469,0.0549937184814235,0
"BPH2797",902,0.000736391124063889,943.411465597882,38.2549050193519,1104,0.49911067091494,240,0.0450475225650025,0.49911067091494,1104,38.1051177665153,4.3594462104621e-05,54.1154612343793,7.04258534674243,0,0.0291576148162957,15.8745078663875,0.055970453390147,0.0291576148162957,0,924,0.00071626726917473,967.721422421796,34.8485564765834,1104,0.512563438914063,246,0.0296026362184662,0.512563438914063,1104,0,1.44902973968097e-05,19.848119322511,1.90579927624546,0,0.00971064755171081,8.8956,0.0462295281806159,0.00971064755171081,0,33,3.99593540299549e-05,49.8523083118944,6.39496681539751,0,0.0267288940408467,15,0.0543487190925927,0.0267288940408467,0
"BPH2798",1080.85714285714,0.000516361769695166,1852.82243092645,9.22673681343291,1104,0.236249191101405,230.571428571429,-0.0419171417354584,0.236249191101405,1104,61.2302446274948,0.000297462988883662,1083.85638206562,19.1081100639199,0,0.174580186203935,123.637719625872,0.0972520749836319,0.174580186203935,0,1104,0.000409168648505797,1694.03785722875,3.78259535080001,1104,0.208942835736372,186,-0.0506336205273819,0.208942835736372,1104,0,0.000303711455109186,1307.26072514739,11.004263113147,0,0.139111478072242,106.7472,0.0462416004540356,0.139111478072242,0,0,0.000545922714516703,1818.33706991102,12.2499692366631,0,0.18171505996421,171,0.0551310350798052,0.18171505996421,0
"BPH2799",737,0.000258068321030762,2936.51940436689,12.3138555240017,736,0.159734449838547,242,0.0137224459665108,0.145184139809164,1104,344.97478168701,8.75967862384798e-05,947.602223388193,7.27633956679039,570.103148561732,0.0557783952548978,119.919973315541,0.0504125434834426,0.0381078934279563,0,708,0.000240201677391048,2890.4742472213,13.2027357896608,1104,0.149265768306009,222,0.0335261599609174,0.131218332454997,1104,458.1234,4.99732708706867e-05,560.146993802013,8.60653084935121,0,0.0333559256027891,106.7472,0.034734216759463,0.0241898640378525,0,612,5.54467767755887e-05,625.528973306914,8.7256647784854,828,0.0427015836816782,132,0.0710554739280904,0.0332146655461998,0
"BPH2800",840,0.000776965558055141,1121.18462409488,22.9147930582041,1104,0.405994052879279,213,-0.0234859945652897,0.405994052879279,1104,211.525074501481,0.000378125021491422,584.410411031573,16.8647338318149,0,0.210001378893554,40.9459574142726,0.0485442675058519,0.210001378893554,0,846,0.00077326936759071,896.394396776646,15.1386028701984,1104,0.3773910740631,219,-0.0182677677777698,0.3773910740631,1104,124.5384,0.000428922661916869,489.725461173311,11.7494802392044,0,0.228614285518234,40.0302,0.0479521531389765,0.228614285518234,0,174,0.000526942280282928,819.967891700445,23.6093736550711,0,0.296649273835177,55.5,0.0609225472537582,0.296649273835177,0
"BPH2801",345,0.00206139243530916,403.494388607507,101.056424165845,804,0.856583491783008,69,0.0248817439199596,0.698090445434726,1104,72.7814733097844,0.000838416246803876,202.213569497572,41.6545827301315,203.899134728074,0.255796180594155,90.8247920842259,0.0733189804749159,0.172153523929613,0,324,0.00214414917602215,323.342538601663,91.3072097634937,717,0.758416216388015,12,0.0132715809712027,0.625518595104852,1104,84.5082,0.000989635042444245,144.886108570929,25.83416870904,120.0906,0.201739388324003,17.7912,0.0589262048577417,0.143976330672953,0,126,0.00113721566500844,220.084759233746,34.6987634014884,291,0.376453474072631,150,0.056960873208603,0.278520698327759,0
"BPH2802",341,0.00259443570937255,268.550487471689,117.442684479757,660,0.974781274077274,47,0.0649566812899062,0.670033721138789,1104,56.4659189246044,0.0001992324465672,21.7081397757707,13.0783555427554,88.1816307401944,0.0996045211192689,52.6383890331002,0.0949904375694146,0.135219143762787,0,330,0.00261851792897827,264.710850962902,112.971989504789,660,0.965247691924376,42,0.0252030833620343,0.664620651990706,1104,62.2692,6.68786373197658e-05,6.83438374992762,9.36457068134511,115.6428,0.124774298352522,62.2692,0.035981934346634,0.160057771752836,0,96,7.03547467527385e-05,7.18665270292712,15.2683611025603,153,0.160188517842163,84,0.0632419054573538,0.213034539252232,0
"BPH2803",307,0.0023933495663919,313.865742420161,104.723651015604,716,0.866666642512924,27,-0.0199992348915733,0.697072976165596,1104,11.0090871556183,0.00076218320374448,93.2559074204574,24.9330351417127,38.262252939418,0.229454113348894,41.871231173683,0.103648324590881,0.222982496975169,0,312,0.0022609166871152,315.267657805845,101.847423550336,717,0.847030514880274,0,0.001485825352087,0.637875138314044,1104,4.4478,0.000788559508758453,107.309018687875,30.7863294935204,31.1346,0.275567034008347,0,0.0942405044154941,0.201303009123017,0,9,0.0009854940207023,134.738944190429,33.8852827923501,36,0.318667791460031,58.5,0.113561229979462,0.232299604593076,0
"BPH2804",1038,0.000338457289812071,2082.09336478289,14.6096792352295,0,0.236335586097527,417,0.0413126567895723,0.159682737773963,1104,93.3380951166243,6.12850807749161e-05,377.008455372573,5.48265551319674,0,0.0382675062901522,182.433549546129,0.0344358865057923,0.0269800541061698,0,1038,0.000338457289812071,2082.09336478289,14.6096792352295,0,0.236335586097527,417,0.0413126567895723,0.159682737773963,1104,97.8516,6.42486136283565e-05,395.239269942679,5.74777762011098,0,0.0401179894856727,191.2554,0.0361010859263832,0.0282847154645335,0,66,4.33350962015085e-05,266.585235358612,3.87682289229123,0,0.0270592131968654,129,0.024349848864416,0.0190777792152526,0
"BPH2805",402,0.00129328168864586,549.932082380585,108.093459393894,1104,1.06517669560538,162,0.1911469196598,1.06517669560538,1104,15.8745078663875,0.000249973032985779,109.091497451341,6.01864621831995,0,0.0683817945836725,6,0.0745879362452429,0.0683817945836725,0,396,0.0012996676577168,533.326482692995,110.178704467018,1104,1.05339184172145,162,0.149752849320285,1.05339184172145,1104,8.8956,0.000356317549223781,123.398387740338,3.87472539171217,0,0.074038972798227,8.8956,0.00491821682610472,0.074038972798227,0,15,0.000249911847997205,108.139471796554,5.74133408190593,0,0.0676158838194425,6,0.0654083973115828,0.0676158838194425,0
"BPH2806",369,0.00160812296748964,434.908449227607,80.5224809593467,1104,0.777665157679644,171,0.0602636090888718,0.777665157679644,1104,12.7279220613579,0.000214800935119126,58.0917899152516,10.0485368998637,0,0.2165469829786,4.24264068711928,0.0289432809651044,0.2165469829786,0,369,0.00160812296748964,434.908449227607,80.5224809593467,1104,0.777665157679644,171,0.0602636090888718,0.777665157679644,1104,13.3434,0.000225187959499712,60.9009063552101,10.5344491130029,0,0.227018440146576,4.4478,0.0303428771301395,0.227018440146576,0,9,0.000151887197827946,41.0770985803387,7.10538858289686,0,0.153121840109656,3,0.0204659902402128,0.153121840109656,0
"BPH2807",780,0.00159003476433675,443.467105670021,56.7694760660513,1090.28571428571,0.858379409596232,198,-0.0215344895571632,0.858096697832243,1104,151.433153569488,0.000239519463470144,58.9319417579333,15.93661278525,24.4248117407572,0.228717924903097,36.1662826400502,0.0590344149437848,0.229010660175688,0,768,0.00161254774767791,429.845988472642,47.0931016266386,1104,0.80069435185613,216,-0.0474289032594138,0.80069435185613,1104,169.0164,0.000238379765507901,70.5808042716559,10.0705286936269,0,0.263998692858968,26.6868,0.040075617799395,0.264551340293265,0,192,0.000200452045696781,60.7405293267775,21.9581210859289,18,0.415034719154408,51,0.0478957907322877,0.415837832534527,0
"BPH2808",832.666666666667,0.00145131931363299,519.344219772173,50.093087907631,1104,0.805152495921854,198,-0.0186581393850801,0.805152495921854,1104,169.514011220312,0.000483725979686307,147.244839310644,12.8018884637345,0,0.205901158272996,45.0998891351187,0.0786495506210474,0.205901158272996,0,762,0.00133234698840053,520.245241363183,46.5494884740058,1104,0.885482269132382,216,0.010136501232427,0.885482269132382,1104,97.8516,0.000389849615125208,127.134579514927,13.9864907692398,0,0.313208464068156,35.5824,0.0541270044402083,0.313208464068156,0,174,0.000411640464590138,151.104118957475,24.1536407690342,0,0.303139178105942,54,0.0902659502436532,0.303139178105942,0
"BPH2809",966,0.00119886466879598,611.13274233549,52.5950497690175,1104,0.77084840756776,232,0.0382287467268019,0.77084840756776,1104,37.4699879903904,0.000336798274196781,178.310847333281,16.9494098461516,0,0.213708662413601,24.2487113059643,0.0904413756027549,0.213708662413601,0,954,0.00119740469388087,578.874614490952,55.8799787089328,1104,0.835029772355977,228,0.00818364403376635,0.835029772355977,1104,26.6868,0.000496086764447036,189.360093115018,17.4673542310348,0,0.163207443560431,26.6868,0.0616019725115355,0.163207443560431,0,36,0.000336795900890829,176.108824786513,16.7089624312104,0,0.206353959741634,24,0.0866176152641153,0.206353959741634,0
"BPH2810",420,0.00201418137262653,373.509174863891,110.588806094665,1104,1.06383766207417,172,0.108840067483594,1.06383766207417,1104,15.8745078663875,0.000634723900440236,140.409799357197,13.1357762856782,0,0.100800615494108,27.0554985169374,0.112840999940058,0.100800615494108,0,426,0.00224385605763487,308.908932995708,105.812495288229,1104,1.05610837926908,174,0.0916449425920829,1.05610837926908,1104,8.8956,0.00038286856400127,47.268951713626,7.86229000854261,0,0.131927965009441,35.5824,0.127594632789144,0.131927965009441,0,15,0.000602753336025446,128.782833943261,12.4675081687412,0,0.100578117523049,27,0.111854088112353,0.100578117523049,0
"BPH2811",646,0.000984476398261027,741.590599392184,41.8750329622403,1104,0.564989040680797,268,0.0244088180050878,0.564989040680797,1104,396.650980081986,0.000293199209800972,189.038614876506,7.92192090740608,0,0.084934808187669,79.8999374217527,0.0294341642773036,0.084934808187669,0,420,0.00083077693791271,834.336088218152,39.7362454634274,1104,0.559212700753032,228,0.0229280028423539,0.559212700753032,1104,8.8956,4.55072903066136e-05,47.4555630331827,6.66303788034488,0,0.112859743243882,17.7912,0.0403044679031414,0.112859743243882,0,345,0.000261243437323105,171.126571990594,7.70233872855439,0,0.0847873638265473,72,0.0294062139103907,0.0847873638265473,0
"BPH2812",325,0.00472514966521222,150.146410210495,143.221853096966,642,1.32998168942693,110,-0.00808554815980023,0.928653804683622,1104,12.8218563398597,0.000774192703459774,25.4569872928657,10.8635935440144,227.11406825646,0.250110991912174,15.0199866844149,0.055502036435077,0.420814221867277,0,324,0.00479264623243443,144.982711927842,142.277063662334,558,1.29492215424529,111,-0.0362458544055216,0.763325528430391,1104,17.7912,0.00098504521935691,28.6331181337777,2.0032336878824,35.5824,0.162194151171724,22.239,0.0156662664365214,0.0434388276675665,0,21,0.00111526247571979,35.8952945682108,2.30552383497948,36,0.184790966742997,24,0.0523741410998538,0.0513755795983601,0
"BPH2813",325.2,0.00455159401655441,160.223529079836,143.105743899243,570,1.25082341210236,102,0.00800120320998239,0.815776224492974,1104,14.9398795175865,0.00107981896398535,42.5636652965304,15.3143480725077,25.4558441227157,0.172732481802643,22.0454076850486,0.0523842395118971,0.137662347577135,0,330,0.00458835248119264,151.066680993039,142.900312393868,570,1.23886358955168,114,-0.00207677756037344,0.723332024959135,1104,8.8956,0.00114540194733353,33.3355043246154,13.0929760952087,35.5824,0.218148948559186,8.8956,0.0281456162873401,0.0260110662697579,0,12,0.00136700882543327,44.2547511592142,14.9607956797491,36,0.171053799354917,18,0.0210981973938729,0.23201053843723,0
"BPH2814",319,0.00515438115053373,139.689907766662,147.373483426783,538,1.33841149325942,105,0.00240476944955896,0.75443583674822,1104,8.83176086632785,0.00108021599016004,30.0821115956544,10.6921319362755,32.124756808418,0.159521480807885,9.09945053286186,0.0458878632040039,0.0231404806932203,0,321,0.00511852412610331,137.410220685064,144.366382389219,540,1.33802572854948,105,0.00570717913449323,0.752259699344883,1104,8.8956,0.00130670718497106,34.0778867375359,9.52778233611797,40.0302,0.1656982614322,8.8956,0.0411669227826752,0.0159939527644846,0,10.5,0.0016300972681392,42.7477566104225,15.2797419997989,49.5,0.216357542636927,10.5,0.0471516138123962,0.0172880606390732,0
"BPH2815",331,0.00517416461177517,137.288413388395,141.213104818066,546,1.3150741853472,114,-0.0273780097243128,0.728490553198066,1104,11.0090871556183,0.000877764953010342,23.5962868209795,8.81594213825826,28.8998269891015,0.124857694384472,8.48528137423857,0.029729481289898,0.0179320147835634,0,330,0.00518497752718442,134.886835039966,142.6411933141,543,1.31989638592827,114,-0.0333759420072747,0.726040431764384,1104,8.8956,0.0012206529222901,31.0015885554368,10.9736469965022,40.0302,0.190846863253722,8.8956,0.0322245266880451,0.0221698903770561,0,12,0.00147981864367833,38.9988814223347,12.3453038154604,49.5,0.216696132641513,9,0.0440226653527613,0.0225601591983123,0
"BPH2816",618,0.00135529500459928,634.456593898237,65.8696939499591,1090,0.782745375489482,148,0.0176709116480702,0.782062105950222,1104,63.4980314655502,0.000640891471281148,329.666089100636,32.7638439216663,34.2928563989645,0.32310324135713,13.5055544129073,0.0376525996366977,0.322370794206487,0,636,0.00132141611028719,567.659992827619,66.8748012238726,1104,0.828409492563975,147,0.0124625322614731,0.828409492563975,1104,35.5824,0.000720433500335558,318.593805187355,45.7541580013423,0,0.364883750220758,13.3434,0.0440602800752205,0.361844703964037,0,39,0.000910967954247361,400.551346954512,57.1885545754696,0,0.551924797547362,15,0.0489391876740872,0.548850084620692,0
"BPH2817",380,0.00384520766474807,183.246531723045,103.868117330077,598,0.997463176383443,157,-0.0179902128663875,0.595559408802002,1104,8.19756061276768,0.00054254160703549,25.4614135538907,8.09772373404861,30.7506097500521,0.0837999570138609,7.01427116670007,0.0335167767821929,0.0581997692018412,0,378,0.00377383481648673,183.955298091532,101.721947908354,597,1.00714613320229,156,-0.0097910822291237,0.58561856688219,1104,8.8956,0.000722004047461452,39.925917115544,7.11858545068062,40.0302,0.106456861420774,8.8956,0.0317351854486021,0.0230425012269589,0,13.5,0.000948104507545538,45.0096544949617,11.3125563094464,54,0.136774304532942,9,0.0493646971487116,0.0298032104132941,0
"BPH2818",416,0.00154999678078265,462.357960861349,83.9767180004727,1075,0.840799842250144,119,0.0180431747308467,0.839397312284686,1104,110.156252659574,0.000298577613226054,95.9873627066128,14.1766019063714,55.3064191572732,0.169615493949566,20.5815451315007,0.0340287027850595,0.170917314980302,0,423,0.00156864715049337,444.585798803394,81.2017415486955,1104,0.780246733139322,117,0.0151785034273702,0.776265485752781,1104,142.3296,0.000257990379144135,75.3563541368506,12.9664712224457,0,0.124414084233052,22.239,0.0335721004112335,0.118847062262845,0,201,0.000322253759703873,93.5961250291672,14.2116579025441,27,0.267140613705221,27,0.0436600185553729,0.269131237398492,0
"BPH2819",482,0.00132004125667206,567.214630475783,70.9581308217017,876,0.667245936489802,125,0.0145148677517936,0.607934362332425,1104,148.367112258748,0.000392321200620197,170.67749837225,15.2015840424145,82.9650528837293,0.129523596322192,16.7212439728628,0.0173145278257485,0.0785781724639186,0,549,0.00132705592231344,554.075577671103,70.2345132757057,873,0.665721005750813,123,0.0104846950307317,0.598384642278333,1104,75.6126,0.000488142682045372,207.238253159963,20.4708261553742,106.7472,0.15934640509734,22.239,0.0172773259228694,0.09827612895612,0,186,0.000652721943843503,275.994010560821,25.6561726905166,136.5,0.207545016475091,24,0.022288133078973,0.121969792543195,0
"BPH2820",529,0.00163591976927182,468.401876334812,85.9647306570466,896,0.795925147725304,108,0.0131902926931989,0.736521764058467,1104,125.135126962816,0.000494408542485759,182.983764190383,21.0401513227475,124.688411650803,0.194592921420674,15.1789327688082,0.0248653321984477,0.169449487103702,0,561,0.00177273062706714,392.722547455098,82.2348247099756,885,0.742185861297594,111,0.00608611221027833,0.686091297623863,1104,75.6126,0.000452456986082364,86.3662120530436,25.9360874486652,120.0906,0.181864141724573,17.7912,0.0225726466961127,0.142488075028712,0,93,0.000599956697340057,165.439334562418,33.5940965870107,129,0.283423358898811,24,0.0392558890653954,0.180761698028593,0
"BPH2821",482,0.00328037964615961,220.116994688006,122.779000053524,854,1.19753979439255,163,0.00961209616213059,1.10127078161549,1104,31.4451904112537,0.000781682407616474,45.1132259377137,18.2781559457276,52.2608840338546,0.144160209979898,21.2696967538327,0.0381271665438088,0.111890058121427,0,492,0.00305612253683924,227.92862910806,116.657125032726,864,1.17139807070853,165,0.00147300758557769,1.0867555913113,1104,26.6868,0.000601324814763773,44.42487122785,1.28897580452188,35.5824,0.08043937727234,26.6868,0.0440358886172931,0.100441713767227,0,40.5,0.000744781488882699,52.9440674691987,1.57072435582684,36,0.0990292968395348,34.5,0.0618605669255701,0.125894852307491,0
"BPH2822",352,0.00340680556695786,218.819297827181,111.391215277394,617,0.987019819513626,123,0.00874430728156376,0.687830969477832,1104,37.5019999466695,0.000975507229372436,64.8921999707884,10.6298190468341,36.6769682498431,0.152000661215597,23.3152310732705,0.0282868610663055,0.0455319660630501,0,366,0.00344129744612062,208.465508901776,110.650430995503,609,0.979535212512644,129,0.0027369315497829,0.689611135078401,1104,26.6868,0.00132214808910078,74.3122222252619,8.71489839066313,40.0302,0.196027183630269,22.239,0.0312390154951261,0.0345555343662046,0,60,0.00165398154243992,103.707316189458,9.09932432512392,66,0.239234802477764,28.5,0.0368951706592229,0.0413003998889078,0
"BPH2823",336,0.000351049001949878,2336.75033368662,15.3582129084658,1041,0.135152657130092,163,0.000226829301481924,0.134598960502767,1104,28.8998269891015,0.000206415540821721,770.239302920177,8.43398371086544,110.227038425243,0.065632850397273,23.8243572840906,0.0322418887700854,0.0660499209637169,0,339,0.000283157310842568,2448.63264288738,11.1427954983208,1104,0.105324970930482,165,-0.00503837763881612,0.104069285264024,1104,22.239,2.24440018241376e-05,201.385124188384,3.38419187050486,0,0.0319871069029929,8.8956,0.0211269441395826,0.0307264796238296,0,27,2.51183025756782e-05,224.597074716093,11.2113666251214,81,0.081759874793296,10.5,0.023470581856421,0.0823877176265248,0
"BPH2824",964,0.000776148153099928,998.915450269349,29.6688609692029,1104,0.471795239096194,181,0.00389590918285256,0.471795239096194,1104,180.146606962218,0.000262131673158849,402.410524370706,15.8350480731143,0,0.200846636941857,21.6055548412902,0.037589244431661,0.200846636941857,0,1050,0.000721088980702516,961.480200625448,26.4516214424368,1104,0.426513253752534,186,0.0152739102376675,0.426513253752534,1104,80.0604,0.000226885604450467,233.849998160341,16.9864421962899,0,0.211064843346675,22.239,0.0339539092861719,0.211064843346675,0,292.5,0.000235120490532031,244.024212465627,17.6712751445641,0,0.241002584612012,30,0.0519681233644479,0.241002584612012,0
"BPH2825",971,0.000766748677320463,1151.36557337974,27.8234872413846,1104,0.449603463379806,188,0.0071077730525712,0.449603463379806,1104,155.64960648842,0.00037003330051312,661.82078963877,15.9249014555681,0,0.221353389503077,11.1713920350152,0.0363468299025577,0.221353389503077,0,996,0.000742953356086053,936.13692116857,25.3643565112206,1104,0.448325249844793,186,-0.00424228801011123,0.448325249844793,1104,160.1208,0.000549242998070605,522.849963495711,16.2539816545376,0,0.253730126129725,4.4478,0.0308445881398513,0.253730126129725,0,216,0.000577322881485355,786.41791107714,18.6388832655043,0,0.284019773478873,4.5,0.0449722543341242,0.284019773478873,0
"BPH2827",663,0.000324048467229065,2831.07924854952,16.7681357242803,920,0.203817126456444,182,0.0158920416679698,0.200606550895392,1104,243.240621607494,0.000196138186045349,1462.90052152749,7.07196359030531,450.706112672105,0.0806865322620164,38.0736129097305,0.0224792233323246,0.085014406100343,0,735,0.000236309379882938,2940.26855012558,18.6319668082592,1104,0.205757060657905,174,0.0145502284349299,0.205757060657905,1104,231.2856,0.000108478838068604,1837.42068897643,6.73544054476439,0,0.116869859282542,26.6868,0.0202884155590501,0.123323266685083,0,405,0.000289508111185947,1930.96989752801,9.24778188239577,0,0.128150720930115,27,0.0215984278712349,0.134679866420343,0
"BPH2828",660,0.000608237075916579,1413.99076328683,29.8304477088853,1093,0.343099684305815,164,0.0064541024033231,0.342808099217169,1104,52.4442561201892,0.000284591319113459,733.580455561383,14.2503542984189,26.944387170615,0.139619494925781,11.7983049630021,0.0287415009923863,0.139167577241894,0,639,0.000623415751970865,1186.77285206812,30.2254338542063,1104,0.342590928254423,168,0.00502191890092428,0.342590928254423,1104,35.5824,0.000348633245236375,598.928755747764,17.8982740587224,0,0.156401872018324,8.8956,0.0373840725270731,0.156401872018324,0,78,0.000431042580639216,1023.67812860134,22.2575713282406,0,0.201576330991666,13.5,0.0436474147124574,0.201576330991666,0
"BPH2829",424,0.0030702347411542,235.444569457441,87.991310500204,655,0.845451383889556,175,0.00513932699759174,0.571332302784934,1104,9.79795897113271,0.000679582105971684,53.1001541775667,12.3109262075231,26.404545063303,0.123798792968983,7.97496081495075,0.0401972069470126,0.0808591466192949,0,423,0.00303955713894323,228.882109632909,87.9857632326478,660,0.858473008693321,174,-0.00301775596337841,0.581614058365872,1104,13.3434,0.000921902822684739,70.2892528370784,9.61392704049494,17.7912,0.129745802221066,4.4478,0.0199109814633014,0.0421063410391833,0,15,0.0010247886785044,78.0468725852153,11.2118427055466,18,0.159512244690334,4.5,0.0236739503230794,0.0480617119787641,0
"BPH2830",373,0.00222590704133076,367.118906750388,90.7797140908214,866,0.78900084373292,140,0.00819754003446289,0.714478662800763,1104,41.4680599980274,0.000940674638737878,161.918908321501,34.7000171350873,121.29303360045,0.27142606719572,22.9782505861521,0.0115131275769752,0.198296117615637,0,369,0.00216923169474567,338.243190120376,88.5396752924131,846,0.77312926012023,141,0.00761808392660265,0.708406069416307,1104,53.3736,0.00133274723809241,184.095976649505,47.8321272375124,133.434,0.380006616772173,26.6868,0.0129897056061669,0.261605696933583,0,72,0.00163398376363932,257.18954292627,57.7640195754547,192,0.446809589544968,34.5,0.0159419303195739,0.298362661457272,0
"BPH2831",558,0.00157955301998648,447.258281261504,61.1638449033053,961.2,0.678866584319202,176.4,-0.00917186110925031,0.658477141548692,1104,24.3721152139079,0.000247013542804963,67.7244620051771,7.67498124381737,61.0999181668846,0.0354641367953119,29.577018105279,0.0402764220423649,0.0464051243953069,0,558,0.00154673487049262,448.135743095509,57.0056683505502,978,0.690239861240456,192,-0.0106430242598084,0.657034343495821,1104,17.7912,0.000272054671066958,87.2441897019922,0.811745528797801,62.2692,0.034770881069169,8.8956,0.0471174243203933,0.0460504530988572,0,18,0.000363028178695271,106.372041354249,4.85595395727399,108,0.0485703431122206,18,0.0361031186816581,0.0360837801971624,0
"BPH2832",556,0.0015669432588865,460.262346133293,60.0379803597522,961,0.66133633115727,169,-0.00833206804363994,0.640324755039735,1104,23.2894826048154,0.000319548417840635,107.065048282622,10.1665188432919,66.8580586017871,0.113684096356828,16.7212439728628,0.024636279978307,0.119013602474029,0,561,0.00159473565896862,436.569711793842,59.5442332770299,948,0.662176880008194,165,-0.0069167664980185,0.629011431484494,1104,22.239,0.000348167906782664,94.6964240262532,11.795062076759,66.717,0.115596178881815,17.7912,0.0275281803938851,0.109797733117616,0,27,0.000405169342673033,110.293713960722,14.0820192104498,85.5,0.14642807407476,24,0.0339417225045336,0.134741801370918,0
"BPH2833",549,0.0018425258638961,381.794709599279,74.7273644477817,950,0.78884728046402,154,0.0150071290480217,0.757499048149484,1104,29.577018105279,0.000248672549258057,49.9675497973992,10.263375235175,62.0838143158102,0.0656412526261038,21.6887067387615,0.0365794341018086,0.0740192583209521,0,540,0.00178580384352484,388.230488523097,71.0477321345451,945,0.779338120413549,153,0.0124209989714252,0.745095223669128,1104,26.6868,0.000277178722966795,67.3950141489375,4.25935131597081,88.956,0.0472968469057656,22.239,0.029456000761575,0.0283559192628124,0,43.5,0.000390863010526201,78.1995896611062,4.4659050991154,105,0.0536748932489005,24,0.0372472448877443,0.0308776787329854,0
"BPH2834",559,0.00137338289012691,511.04911699033,56.8310904891601,1063,0.637715343955489,183,0.00536495506157572,0.636946266651358,1104,53.0471488394994,0.000171140538958646,61.6723229742844,8.94352688136906,53.1827039553274,0.0533058215591311,28.3337254874822,0.0388870731180824,0.0526212486512795,0,564,0.00134782083306759,514.412767440324,53.9469706758091,1086,0.645730437021469,171,-0.00415760693718555,0.644240846498686,1104,57.8214,0.00011781462300847,43.8005751592134,6.75205287210693,26.6868,0.0600717849118182,13.3434,0.040140788826115,0.05980321446103,0,73.5,0.00013032576643851,48.5619394309124,7.93318926673953,72,0.0713226644638801,28.5,0.0626977780888173,0.0703061467715009,0
"BPH2835",371,0.0029720411740702,251.588982345481,87.6788158709176,612,0.798216891251555,151,-0.000329534317759932,0.528663885401458,1104,23.8243572840906,0.000835289383147005,79.5030032450058,21.4506536459128,49.3315314986267,0.189398814206154,17.1464281994822,0.0443201359251695,0.0809951312610354,0,369,0.00311829447508271,222.49354512734,90.0836667531623,600,0.829390379463167,153,-0.00377710772757471,0.525586990580158,1104,22.239,0.00103675410746646,60.5141693697435,16.7280092087089,53.3736,0.203119994277527,17.7912,0.0250557213087244,0.0712767535919362,0,27,0.00129570062755915,116.18045263828,21.4140742796083,76.5,0.233800142981745,19.5,0.0287658541778899,0.0825220161206046,0
