well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,20281,0,A,01,exp191206,40000,6,exp191206_6_A01,BPH2862,2,VAN-129
A02,18845,0,A,02,exp191206,40000,6,exp191206_6_A02,BPH2852,3,VAN-121
A03,20015,0,A,03,exp191206,40000,6,exp191206_6_A03,BPH2840,1,VAN-111
A04,18699,0,A,04,exp191206,40000,6,exp191206_6_A04,BPH2851,1,VAN-119
A05,18671,0,A,05,exp191206,40000,6,exp191206_6_A05,Non infected,3,CONTROL
A06,19672,0,A,06,exp191206,40000,6,exp191206_6_A06,BPH2854,1,VAN-123
A07,18883,0,A,07,exp191206,40000,6,exp191206_6_A07,BPH2844,2,VAN-113
A08,18522,0,A,08,exp191206,40000,6,exp191206_6_A08,BPH2867,1,VAN-132
A09,18891,0,A,09,exp191206,40000,6,exp191206_6_A09,BPH2859,2,VAN-127
A10,18343,0,A,10,exp191206,40000,6,exp191206_6_A10,BPH2856,3,VAN-125
A11,19335,0,A,11,exp191206,40000,6,exp191206_6_A11,BPH2846,3,VAN-115
A12,18645,0,A,12,exp191206,40000,6,exp191206_6_A12,BPH2857,3,VAN-126
B01,19278,0,B,01,exp191206,40000,6,exp191206_6_B01,BPH2864,2,VAN-130
B02,18680,0,B,02,exp191206,40000,6,exp191206_6_B02,BPH2842,1,VAN-112
B03,19107,0,B,03,exp191206,40000,6,exp191206_6_B03,BPH2864,1,VAN-130
B04,18835,0,B,04,exp191206,40000,6,exp191206_6_B04,BPH2852,1,VAN-121
B05,19872,0,B,05,exp191206,40000,6,exp191206_6_B05,BPH2865,3,VAN-131
B06,19217,0,B,06,exp191206,40000,6,exp191206_6_B06,TOX-4,3,CONTROL
B07,19244,0,B,07,exp191206,40000,6,exp191206_6_B07,BPH2854,2,VAN-123
B08,18699,0,B,08,exp191206,40000,6,exp191206_6_B08,BPH2850,3,VAN-118
B09,18896,0,B,09,exp191206,40000,6,exp191206_6_B09,BPH2851,2,VAN-119
B10,19241,0,B,10,exp191206,40000,6,exp191206_6_B10,BPH2863,1,VAN-130
B11,18974,0,B,11,exp191206,40000,6,exp191206_6_B11,BPH2853,3,VAN-122
B12,18807,0,B,12,exp191206,40000,6,exp191206_6_B12,BPH2852,2,VAN-121
C01,19659,0,C,01,exp191206,40000,6,exp191206_6_C01,BPH2846,2,VAN-115
C02,18971,0,C,02,exp191206,40000,6,exp191206_6_C02,BPH2849,1,VAN-118
C03,18728,0,C,03,exp191206,40000,6,exp191206_6_C03,BPH2862,3,VAN-129
C04,18505,0,C,04,exp191206,40000,6,exp191206_6_C04,BPH2864,3,VAN-130
C05,19776,0,C,05,exp191206,40000,6,exp191206_6_C05,BPH2853,1,VAN-122
C06,19509,0,C,06,exp191206,40000,6,exp191206_6_C06,BPH2861,3,VAN-129
C07,18913,0,C,07,exp191206,40000,6,exp191206_6_C07,BPH2848,1,VAN-117
C08,19091,0,C,08,exp191206,40000,6,exp191206_6_C08,BPH2858,1,VAN-126
C09,18766,0,C,09,exp191206,40000,6,exp191206_6_C09,BPH2858,2,VAN-126
C10,18986,0,C,10,exp191206,40000,6,exp191206_6_C10,BPH2841,3,VAN-111
C11,18727,0,C,11,exp191206,40000,6,exp191206_6_C11,BPH2859,1,VAN-127
C12,20025,0,C,12,exp191206,40000,6,exp191206_6_C12,JE2,2,CONTROL
D01,20660,0,D,01,exp191206,40000,6,exp191206_6_D01,BPH2867,3,VAN-132
D02,19315,0,D,02,exp191206,40000,6,exp191206_6_D02,BPH2863,2,VAN-130
D03,18477,0,D,03,exp191206,40000,6,exp191206_6_D03,BPH2859,3,VAN-127
D04,19378,0,D,04,exp191206,40000,6,exp191206_6_D04,BPH2847,3,VAN-116
D05,19185,0,D,05,exp191206,40000,6,exp191206_6_D05,BPH2850,2,VAN-118
D06,19830,0,D,06,exp191206,40000,6,exp191206_6_D06,TOX-4,2,CONTROL
D07,18785,0,D,07,exp191206,40000,6,exp191206_6_D07,BPH2840,2,VAN-111
D08,20134,0,D,08,exp191206,40000,6,exp191206_6_D08,BPH2854,3,VAN-123
D09,18740,0,D,09,exp191206,40000,6,exp191206_6_D09,BPH2845,3,VAN-114
D10,19438,0,D,10,exp191206,40000,6,exp191206_6_D10,BPH2847,1,VAN-116
D11,19434,0,D,11,exp191206,40000,6,exp191206_6_D11,BPH2857,1,VAN-126
D12,19947,0,D,12,exp191206,40000,6,exp191206_6_D12,BPH2863,3,VAN-130
E01,19910,0,E,01,exp191206,40000,6,exp191206_6_E01,JE2,1,CONTROL
E02,19700,0,E,02,exp191206,40000,6,exp191206_6_E02,BPH2861,2,VAN-129
E03,19393,0,E,03,exp191206,40000,6,exp191206_6_E03,BPH2860,2,VAN-128
E04,19142,0,E,04,exp191206,40000,6,exp191206_6_E04,BPH2847,2,VAN-116
E05,19551,0,E,05,exp191206,40000,6,exp191206_6_E05,TOX-4,1,CONTROL
E06,19605,0,E,06,exp191206,40000,6,exp191206_6_E06,BPH2861,1,VAN-129
E07,17918,0,E,07,exp191206,40000,6,exp191206_6_E07,Non infected,1,CONTROL
E08,18857,0,E,08,exp191206,40000,6,exp191206_6_E08,BPH2843,2,VAN-112
E09,20073,0,E,09,exp191206,40000,6,exp191206_6_E09,BPH2845,2,VAN-114
E10,19492,0,E,10,exp191206,40000,6,exp191206_6_E10,BPH2851,3,VAN-119
E11,19609,0,E,11,exp191206,40000,6,exp191206_6_E11,BPH2844,1,VAN-113
E12,18642,0,E,12,exp191206,40000,6,exp191206_6_E12,BPH2860,3,VAN-128
F01,19566,0,F,01,exp191206,40000,6,exp191206_6_F01,BPH2865,1,VAN-131
F02,19924,0,F,02,exp191206,40000,6,exp191206_6_F02,BPH2860,1,VAN-128
F03,19103,0,F,03,exp191206,40000,6,exp191206_6_F03,BPH2855,2,VAN-124
F04,19663,0,F,04,exp191206,40000,6,exp191206_6_F04,BPH2862,1,VAN-129
F05,19120,0,F,05,exp191206,40000,6,exp191206_6_F05,BPH2866,2,VAN-132
F06,19668,0,F,06,exp191206,40000,6,exp191206_6_F06,BPH2866,1,VAN-132
F07,19789,0,F,07,exp191206,40000,6,exp191206_6_F07,BPH2855,3,VAN-124
F08,19027,0,F,08,exp191206,40000,6,exp191206_6_F08,BPH2843,3,VAN-112
F09,19254,0,F,09,exp191206,40000,6,exp191206_6_F09,BPH2845,1,VAN-114
F10,18974,0,F,10,exp191206,40000,6,exp191206_6_F10,BPH2856,2,VAN-125
F11,19826,0,F,11,exp191206,40000,6,exp191206_6_F11,JE2,3,CONTROL
F12,19471,0,F,12,exp191206,40000,6,exp191206_6_F12,BPH2867,2,VAN-132
G01,19378,0,G,01,exp191206,40000,6,exp191206_6_G01,BPH2853,2,VAN-122
G02,18858,0,G,02,exp191206,40000,6,exp191206_6_G02,BPH2865,2,VAN-131
G03,17981,0,G,03,exp191206,40000,6,exp191206_6_G03,BPH2842,3,VAN-112
G04,19160,0,G,04,exp191206,40000,6,exp191206_6_G04,BPH2849,2,VAN-118
G05,18892,0,G,05,exp191206,40000,6,exp191206_6_G05,BPH2866,3,VAN-132
G06,19833,0,G,06,exp191206,40000,6,exp191206_6_G06,BPH2855,1,VAN-124
G07,20096,0,G,07,exp191206,40000,6,exp191206_6_G07,BPH2850,1,VAN-118
G08,18892,0,G,08,exp191206,40000,6,exp191206_6_G08,BPH2843,1,VAN-112
G09,18959,0,G,09,exp191206,40000,6,exp191206_6_G09,BPH2856,1,VAN-125
G10,19816,0,G,10,exp191206,40000,6,exp191206_6_G10,BPH2848,2,VAN-117
G11,19632,0,G,11,exp191206,40000,6,exp191206_6_G11,BPH2840,3,VAN-111
G12,19547,0,G,12,exp191206,40000,6,exp191206_6_G12,BPH2858,3,VAN-126
H01,19202,0,H,01,exp191206,40000,6,exp191206_6_H01,Non infected,2,CONTROL
H02,18066,0,H,02,exp191206,40000,6,exp191206_6_H02,BPH2849,3,VAN-118
H03,18183,0,H,03,exp191206,40000,6,exp191206_6_H03,BPH2842,2,VAN-112
H04,18242,0,H,04,exp191206,40000,6,exp191206_6_H04,BPH2844,3,VAN-113
H05,18923,0,H,05,exp191206,40000,6,exp191206_6_H05,BPH2848,3,VAN-117
H06,19898,0,H,06,exp191206,40000,6,exp191206_6_H06,BPH2846,1,VAN-115
H07,18785,0,H,07,exp191206,40000,6,exp191206_6_H07,BPH2841,2,VAN-111
H08,18487,0,H,08,exp191206,40000,6,exp191206_6_H08,BPH2857,2,VAN-126
H09,19185,0,H,09,exp191206,40000,6,exp191206_6_H09,BPH2841,1,VAN-111
H10,34517,0,H,10,exp191206,40000,6,exp191206_6_H10,Complete lysis,1,CONTROL
H11,33084,0,H,11,exp191206,40000,6,exp191206_6_H11,Complete lysis,2,CONTROL
H12,33584,0,H,12,exp191206,40000,6,exp191206_6_H12,Complete lysis,3,CONTROL
A01,19882,6,A,01,exp191206,40000,6,exp191206_6_A01,BPH2862,2,VAN-129
A02,18550,6,A,02,exp191206,40000,6,exp191206_6_A02,BPH2852,3,VAN-121
