"well_id","time_of_max_rate_growth","max_rate_growth","doubling_time_growth","AUC_growth","time_of_max_growth","max_growth","time_of_min_growth","min_growth","end_point_growth","end_point_timepoint_growth","experiment_id","well_row","well_col","OD","well","OD_blank_normalised","experiment","plate","sample_id","replicate","strain_group","mean_blank_OD","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","plate_replicate"
"exp191111_3_A04",420,0.0029285380434969,236.68710129928,53.3496165849359,780,1.02409412554269,140,0.0428248424269009,1.01340550540937,930,"exp191111_3","A","4",0.0043333333333333,"A04",TRUE,"exp191111","3","BPH2767","1","VAN-053",0.332666666666667,0.00398920826596117,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A05",180,4.23851044141013e-07,1635355.60461977,5.67705496085875,290,0.0605679366910602,930,0.0601117279968096,0.0601117279968096,930,"exp191111_3","A","5",0.0073333333333333,"A05",TRUE,"exp191111","3","Non infected","3","CONTROL",0.332666666666667,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A06",460,0.00283485098218602,244.50921227099,51.1152784393727,930,1.0795661183369,160,0.0461101590626613,1.0795661183369,930,"exp191111_3","A","6",0.0093333333333333,"A06",TRUE,"exp191111","3","BPH2770","1","VAN-056",0.332666666666667,0.00373537172623893,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A07",280,0.00283561135238943,244.44364703783,69.5111160644013,930,1.1236226750187,0,-0.00210928356560092,1.1236226750187,930,"exp191111_3","A","7",0.0273333333333333,"A07",TRUE,"exp191111","3","BPH2760","2","VAN-048",0.332666666666667,0.00541682575042203,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A08",300,0.0027658770053702,250.606653590936,64.0463095892849,930,1.04479871230636,0,0.0120488157167589,1.04479871230636,930,"exp191111_3","A","8",0.0093333333333333,"A08",TRUE,"exp191111","3","BPH2784","1","VAN-068",0.332666666666667,0.00499431955191167,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A09",380,0.00265459994890395,261.11172828363,54.6633334607162,770,0.972286182756084,50,0.0488293143823602,0.960139040167721,930,"exp191111_3","A","9",0.0093333333333333,"A09",TRUE,"exp191111","3","BPH2776","2","VAN-061",0.332666666666667,0.00389465640690804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A10",250,0.00279593670530168,247.912329075831,70.0643873305131,660,1.04360386039071,0,-0.0215483248236389,1.02598797636188,930,"exp191111_3","A","10",0.0103333333333333,"A10",TRUE,"exp191111","3","BPH2773","3","VAN-058",0.332666666666667,0.00450131830742383,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A11",290,0.00288178019920906,240.527428410462,65.2599814734729,650,1.01252381269687,0,0.00472879805579664,0.992406117248598,930,"exp191111_3","A","11",0.0083333333333333,"A11",TRUE,"exp191111","3","BPH2762","3","VAN-049",0.332666666666667,0.00385950969590378,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_A12",280,0.00280397022814567,247.202047155237,65.8225833605625,630,1.01914186748941,0,0.000349952751264523,1.00314270164011,930,"exp191111_3","A","12",0.0193333333333333,"A12",TRUE,"exp191111","3","BPH2774","3","VAN-059",0.332666666666667,0.00383201696612601,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B01",410,0.00256082507644195,270.673380597715,52.2900727361542,850,0.992770194953568,90,0.0492133714999823,0.991314405618894,930,"exp191111_3","B","1",0.0043333333333333,"B01",TRUE,"exp191111","3","BPH2781","2","VAN-065",0.332666666666667,0.0043593816048673,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B02",250,0.00296544359658688,233.741481833521,73.3881618698416,700,1.09311865731168,0,-0.0203074105317588,1.08454732194115,930,"exp191111_3","B","2",0.0183333333333333,"B02",TRUE,"exp191111","3","BPH2758","1","VAN-046",0.332666666666667,0.00442528633200705,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B03",360,0.00267107505603379,259.501199337012,61.7957292516499,930,1.13594820902708,0,0.0366814432184797,1.13594820902708,930,"exp191111_3","B","3",0.0053333333333333,"B03",TRUE,"exp191111","3","BPH2781","1","VAN-065",0.332666666666667,0.0043593816048673,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B04",380,0.00275376282683927,251.709106464891,59.8406185783031,930,1.16431164663836,70,0.0448342598123902,1.16431164663836,930,"exp191111_3","B","4",0.000333333333333297,"B04",TRUE,"exp191111","3","BPH2768","1","VAN-054",0.332666666666667,0.00493544536486804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B05",290,0.00262464291408311,264.091993939713,66.7724060182194,930,1.10566523714544,0,0.00849156783950521,1.10566523714544,930,"exp191111_3","B","5",0.0333333333333333,"B05",TRUE,"exp191111","3","BPH2782","3","VAN-066",0.332666666666667,0.00667342138884446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B06",330,0.00266369384409131,260.220288490551,64.3091220801522,880,1.09904975561435,0,0.0236150408544982,1.09877516516152,930,"exp191111_3","B","6",0.0103333333333333,"B06",TRUE,"exp191111","3","TOX-4","3","CONTROL",0.332666666666667,0.0152119412755205,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B07",480,0.00287814368087913,240.831333461512,49.4475163342782,930,1.12118457685323,190,0.043977098060606,1.12118457685323,930,"exp191111_3","B","7",0.0033333333333333,"B07",TRUE,"exp191111","3","BPH2770","2","VAN-056",0.332666666666667,0.00373537172623893,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B08",260,0.00278323493010811,249.043719975526,70.311821575695,930,1.08224014549175,0,-0.00840109754842928,1.08224014549175,930,"exp191111_3","B","8",0.0263333333333333,"B08",TRUE,"exp191111","3","BPH2766","3","VAN-052",0.332666666666667,0.00350434879104658,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B09",370,0.00298704632201032,232.051031633633,59.9067968715326,770,1.0519471932243,70,0.0441625065004852,1.04845347362789,930,"exp191111_3","B","9",0.0143333333333333,"B09",TRUE,"exp191111","3","BPH2767","2","VAN-053",0.332666666666667,0.00398920826596117,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B10",360,0.00273575444650901,253.366007115311,62.3175528692821,930,1.15227827200195,0,0.034617016862627,1.15227827200195,930,"exp191111_3","B","10",-0.00466666666666665,"B10",TRUE,"exp191111","3","BPH2780","1","VAN-064",0.332666666666667,0.00509901219769774,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B11",290,0.00299829016765598,231.180820334624,71.3791409419581,930,1.17938731176653,0,-0.00360452065705295,1.17938731176653,930,"exp191111_3","B","11",-0.00766666666666665,"B11",TRUE,"exp191111","3","BPH2769","3","VAN-055",0.332666666666667,0.00371122632979548,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_B12",310,0.00261033699425425,265.539346868112,60.7216711035696,760,0.9858689510758,0,0.0215773963484629,0.977934077391515,930,"exp191111_3","B","12",0.0293333333333333,"B12",TRUE,"exp191111","3","BPH2768","2","VAN-054",0.332666666666667,0.00493544536486804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C01",260,0.00289360800421627,239.544257394216,66.7316277487617,580,1.00533734788256,0,-0.00122670720711004,0.941550307419856,930,"exp191111_3","C","1",0.0193333333333333,"C01",TRUE,"exp191111","3","BPH2762","2","VAN-049",0.332666666666667,0.00385950969590378,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C02",320,0.00287198726748507,241.347581309759,65.5091436114287,930,1.07370265409186,0,0.0192683976422145,1.07370265409186,930,"exp191111_3","C","2",0.0053333333333333,"C02",TRUE,"exp191111","3","BPH2765","1","VAN-051",0.332666666666667,0.00443914069005367,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C03",400,0.00257062847501891,269.641135347201,57.5516790210935,930,1.14913901167889,60,0.0471105005982426,1.14913901167889,930,"exp191111_3","C","3",0.0083333333333333,"C03",TRUE,"exp191111","3","BPH2779","3","VAN-063",0.332666666666667,0.00500862799373594,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C04",370,0.00275229539143437,251.843309666958,62.6477531783202,930,1.18004902771039,0,0.0395651080072201,1.18004902771039,930,"exp191111_3","C","4",0.0033333333333333,"C04",TRUE,"exp191111","3","BPH2781","3","VAN-065",0.332666666666667,0.0043593816048673,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C05",250,0.00294855818046962,235.080041883232,73.7475635667539,930,1.12023411408458,0,-0.0214655787243042,1.12023411408458,930,"exp191111_3","C","5",0.0143333333333333,"C05",TRUE,"exp191111","3","BPH2769","1","VAN-055",0.332666666666667,0.00371122632979548,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C06",260,0.0026153780218636,265.027531303502,64.9166491793552,720,0.98590475891539,0,-0.00672793890108746,0.967966395325259,930,"exp191111_3","C","6",0.0143333333333333,"C06",TRUE,"exp191111","3","BPH2778","3","VAN-062",0.332666666666667,0.00505014375443741,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C07",270,0.00283334764777077,244.638945420376,71.8558665581988,930,1.18474295985637,0,-0.012450794960443,1.18474295985637,930,"exp191111_3","C","7",0.0063333333333333,"C07",TRUE,"exp191111","3","BPH2764","1","VAN-050",0.332666666666667,0.00371381476222635,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C08",200,0.00274591480364524,252.428509303997,71.2253584851057,930,1.02492758686,0,-0.0294456516683106,1.02492758686,930,"exp191111_3","C","8",0.0183333333333333,"C08",TRUE,"exp191111","3","BPH2775","1","VAN-060",0.332666666666667,0.00692664246985942,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C09",180,0.00280149867872106,247.420134738875,72.6434400844126,670,1.03036517287186,0,-0.0315829710669088,1.0249390209649,930,"exp191111_3","C","9",0.0353333333333333,"C09",TRUE,"exp191111","3","BPH2775","2","VAN-060",0.332666666666667,0.00692664246985942,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C10",280,0.00279208433538785,248.254385361773,65.1684031564713,930,1.01024362420991,0,0.00413825619192309,1.01024362420991,930,"exp191111_3","C","10",0.0273333333333333,"C10",TRUE,"exp191111","3","BPH2757","3","VAN-045",0.332666666666667,0.00482063313150341,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C11",360,0.00285451748915692,242.824639608239,59.5655380487432,930,1.05254658756634,0,0.0398587687923046,1.05254658756634,930,"exp191111_3","C","11",-0.00266666666666671,"C11",TRUE,"exp191111","3","BPH2776","1","VAN-061",0.332666666666667,0.00389465640690804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_C12",280,0.00273356973157263,253.568501492433,64.8729334921828,930,0.997876039720328,0,-0.00104096602366887,0.997876039720328,930,"exp191111_3","C","12",0.0313333333333333,"C12",TRUE,"exp191111","3","JE2","2","CONTROL",0.332666666666667,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D01",230,0.0029680101456626,233.539356855939,73.0004227314418,570,1.06253342057303,0,-0.0214034009998333,1.01847613180625,930,"exp191111_3","D","1",0.0243333333333333,"D01",TRUE,"exp191111","3","BPH2784","3","VAN-068",0.332666666666667,0.00499431955191167,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D02",330,0.00277800359775661,249.512700818566,66.389332190309,930,1.17042104257832,0,0.0230029226144434,1.17042104257832,930,"exp191111_3","D","2",0.0053333333333333,"D02",TRUE,"exp191111","3","BPH2780","2","VAN-064",0.332666666666667,0.00509901219769774,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D03",360,0.00277147498924192,250.100463922838,60.2834774961808,930,1.06880004909576,0,0.03849697417147,1.06880004909576,930,"exp191111_3","D","3",0.000333333333333297,"D03",TRUE,"exp191111","3","BPH2776","3","VAN-061",0.332666666666667,0.00389465640690804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D04",260,0.00327422484989874,211.698100263756,74.1033366888416,820,1.17510215899738,0,-0.0145460353038161,1.16295896772016,930,"exp191111_3","D","4",0.0063333333333333,"D04",TRUE,"exp191111","3","BPH2763","3","VAN-050",0.332666666666667,0.00425370608764456,FALSE,FALSE,FALSE,0,0.0106382978723404,0.0106382978723404,FALSE,"2"
"exp191111_3_D05",300,0.00285226379673562,243.01650546953,66.7395760555208,930,1.08451757490496,0,0.0106140112232589,1.08451757490496,930,"exp191111_3","D","5",0.0093333333333333,"D05",TRUE,"exp191111","3","BPH2766","2","VAN-052",0.332666666666667,0.00350434879104658,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D06",320,0.00268210632308271,258.433893762746,66.3041470765695,810,1.10019601911093,0,0.0142701693010088,1.09669601776667,930,"exp191111_3","D","6",-0.000666666666666704,"D06",TRUE,"exp191111","3","TOX-4","2","CONTROL",0.332666666666667,0.0152119412755205,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D07",240,0.00276564554417588,250.627627253113,68.7225058025226,930,1.02779231684372,0,-0.0218453233558197,1.02779231684372,930,"exp191111_3","D","7",0.0153333333333333,"D07",TRUE,"exp191111","3","BPH2756","2","VAN-044",0.332666666666667,0.00499317915939134,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D08",430,0.00290193949141634,238.856524269444,55.8761413985179,930,1.12957032387276,130,0.0441867671015615,1.12957032387276,930,"exp191111_3","D","8",0.0073333333333333,"D08",TRUE,"exp191111","3","BPH2770","3","VAN-056",0.332666666666667,0.00373537172623893,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D09",280,0.00265770635837719,260.806532811693,63.4488042681682,760,0.987878015354876,0,0.00314469553159909,0.978503162945297,930,"exp191111_3","D","9",0.0083333333333333,"D09",TRUE,"exp191111","3","BPH2761","3","VAN-049",0.332666666666667,0.00605562984718507,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D10",190,0.00330813365012679,209.528167198861,78.5099816293951,760,1.1499911209755,0,-0.0546590543472224,1.12193027588193,930,"exp191111_3","D","10",0.0133333333333333,"D10",TRUE,"exp191111","3","BPH2763","1","VAN-050",0.332666666666667,0.00425370608764456,FALSE,FALSE,FALSE,0,0.0106382978723404,0,FALSE,"2"
"exp191111_3_D11",270,0.00299697614607955,231.282181363597,70.7693675821487,930,1.0766408635326,0,-0.0114047653043815,1.0766408635326,930,"exp191111_3","D","11",0.0083333333333333,"D11",TRUE,"exp191111","3","BPH2774","1","VAN-059",0.332666666666667,0.00383201696612601,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_D12",340,0.00267838954382487,258.792520362851,61.9011307108403,930,1.04956869867997,0,0.0304189890586416,1.04956869867997,930,"exp191111_3","D","12",0.0383333333333333,"D12",TRUE,"exp191111","3","BPH2780","3","VAN-064",0.332666666666667,0.00509901219769774,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E01",280,0.00267785091758241,258.844574210175,63.6345527413319,930,0.979229727900029,0,0.0016255310845451,0.979229727900029,930,"exp191111_3","E","1",0.0133333333333333,"E01",TRUE,"exp191111","3","JE2","1","CONTROL",0.332666666666667,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E02",280,0.00268858295500279,257.811342317026,65.0768248394696,930,1.0358570515977,0,-0.000137100779530875,1.0358570515977,930,"exp191111_3","E","2",0.0053333333333333,"E02",TRUE,"exp191111","3","BPH2778","2","VAN-062",0.332666666666667,0.00505014375443741,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E03",290,0.00268879507232474,257.791003745276,65.733942461276,930,1.12378673019672,0,0.0062051212710269,1.12378673019672,930,"exp191111_3","E","3",0.0053333333333333,"E03",TRUE,"exp191111","3","BPH2777","2","VAN-062",0.332666666666667,0.00430526391987441,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E04",230,0.00325594885505278,212.886384712179,78.3644930578568,930,1.2302797835096,0,-0.0378111755192185,1.2302797835096,930,"exp191111_3","E","4",0.0083333333333333,"E04",TRUE,"exp191111","3","BPH2763","2","VAN-050",0.332666666666667,0.00425370608764456,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E05",360,0.00273646132025895,253.300558435941,62.9271534398139,930,1.16528876644196,0,0.0336025744537952,1.16528876644196,930,"exp191111_3","E","5",0.0033333333333333,"E05",TRUE,"exp191111","3","TOX-4","1","CONTROL",0.332666666666667,0.0152119412755205,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E06",230,0.00262743210800064,263.811642724957,67.1397560218899,710,0.98449026181799,0,-0.0184231304234508,0.979559117130228,930,"exp191111_3","E","6",0.0243333333333333,"E06",TRUE,"exp191111","3","BPH2778","1","VAN-062",0.332666666666667,0.00505014375443741,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E07",320,5.70181794187566e-07,1215659.96604222,5.75912986760553,440,0.0613542344803897,930,0.0611819716780907,0.0611819716780907,930,"exp191111_3","E","7",-0.000666666666666704,"E07",TRUE,"exp191111","3","Non infected","1","CONTROL",0.332666666666667,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E08",230,0.00373761620720504,185.451673508842,71.0679474534291,410,1.06500640168897,0,-0.0418052663594324,1.03069409482606,930,"exp191111_3","E","8",0.0303333333333333,"E08",TRUE,"exp191111","3","BPH2759","2","VAN-047",0.332666666666667,0.00553256000441621,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E09",270,0.00260523031754792,266.059847335242,64.378065001819,930,0.986275509643423,0,-0.00145583310694896,0.986275509643423,930,"exp191111_3","E","9",0.0373333333333333,"E09",TRUE,"exp191111","3","BPH2761","2","VAN-049",0.332666666666667,0.00605562984718507,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E10",370,0.00302836346931436,228.885068646293,60.738431663474,750,1.05703622016358,70,0.0427213492327591,1.05324997425082,930,"exp191111_3","E","10",0.0103333333333333,"E10",TRUE,"exp191111","3","BPH2767","3","VAN-053",0.332666666666667,0.00398920826596117,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E11",220,0.00279651925349478,247.860685991605,68.3102305867375,600,0.986555003464703,0,-0.0235908529674896,0.958586822857945,930,"exp191111_3","E","11",0.0363333333333333,"E11",TRUE,"exp191111","3","BPH2760","1","VAN-048",0.332666666666667,0.00541682575042203,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_E12",270,0.00263712244892802,262.842243386046,61.9854518781924,640,0.944538913663894,0,0.000680965263702385,0.917261187467693,930,"exp191111_3","E","12",0.0253333333333333,"E12",TRUE,"exp191111","3","BPH2777","3","VAN-062",0.332666666666667,0.00430526391987441,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F01",380,0.00257792844923179,268.877586872708,55.8726856129703,930,1.02493014031509,0,0.0506109836296998,1.02493014031509,930,"exp191111_3","F","1",0.000333333333333297,"F01",TRUE,"exp191111","3","BPH2782","1","VAN-066",0.332666666666667,0.00667342138884446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F02",340,0.00271820681390614,255.00163453857,62.0616519495094,930,1.13919081217319,0,0.0302685377209561,1.13919081217319,930,"exp191111_3","F","2",0.0053333333333333,"F02",TRUE,"exp191111","3","BPH2777","1","VAN-062",0.332666666666667,0.00430526391987441,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F03",480,0.00292276892528153,237.154287006517,50.6046861247691,930,1.12373283914205,180,0.0440864009249914,1.12373283914205,930,"exp191111_3","F","3",0.0073333333333333,"F03",TRUE,"exp191111","3","BPH2771","2","VAN-056",0.332666666666667,0.00439484821459562,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F04",350,0.00252241815215506,274.794716319238,63.8412087170569,930,1.14430742744621,0,0.0304220884636052,1.14430742744621,930,"exp191111_3","F","4",0.0203333333333333,"F04",TRUE,"exp191111","3","BPH2779","1","VAN-063",0.332666666666667,0.00500862799373594,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F05",280,0.00289281508089465,239.609916699403,71.3706742673673,930,1.15345428715211,0,-0.0021723062473802,1.15345428715211,930,"exp191111_3","F","5",0.0113333333333333,"F05",TRUE,"exp191111","3","BPH2783","2","VAN-067",0.332666666666667,0.00365638867609349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F06",280,0.00291901930385936,237.458923153919,71.6848051736109,930,1.15355788437038,0,-0.00407108646009939,1.15355788437038,930,"exp191111_3","F","6",0.0013333333333333,"F06",TRUE,"exp191111","3","BPH2783","1","VAN-067",0.332666666666667,0.00365638867609349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F07",450,0.00294527776117755,235.341871553337,54.2201289642839,930,1.12960448354302,160,0.0507209393976352,1.12960448354302,930,"exp191111_3","F","7",0.0313333333333333,"F07",TRUE,"exp191111","3","BPH2771","3","VAN-056",0.332666666666667,0.00439484821459562,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F08",220,0.0035144252183363,197.229173334943,69.7742741338225,930,1.04165093422358,0,-0.0381286200275434,1.04165093422358,930,"exp191111_3","F","8",0.0383333333333333,"F08",TRUE,"exp191111","3","BPH2759","3","VAN-047",0.332666666666667,0.00553256000441621,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F09",330,0.00266443716884503,260.147692227402,60.0389806687139,810,0.995659786103834,0,0.0319319271471213,0.993057082298741,930,"exp191111_3","F","9",0.0423333333333333,"F09",TRUE,"exp191111","3","BPH2761","1","VAN-049",0.332666666666667,0.00605562984718507,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F10",270,0.00297116553102219,233.291337464284,72.6861190359214,930,1.13548888569879,0,-0.0154926864894175,1.13548888569879,930,"exp191111_3","F","10",0.0083333333333333,"F10",TRUE,"exp191111","3","BPH2773","2","VAN-058",0.332666666666667,0.00450131830742383,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F11",280,0.00282012717668821,245.785788062911,66.1484639376665,930,1.02289423237963,0,-0.000584565061136203,1.02289423237963,930,"exp191111_3","F","11",0.0103333333333333,"F11",TRUE,"exp191111","3","JE2","3","CONTROL",0.332666666666667,0.0165342570261804,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_F12",250,0.00285780305051904,242.545468776813,71.0874726417714,930,1.10068213191892,0,-0.0163167294129193,1.10068213191892,930,"exp191111_3","F","12",0.0273333333333333,"F12",TRUE,"exp191111","3","BPH2784","2","VAN-068",0.332666666666667,0.00499431955191167,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G01",250,0.00291799887660757,237.54196278711,71.286525889292,930,1.06128276173176,0,-0.0190682860369894,1.06128276173176,930,"exp191111_3","G","1",0.0123333333333333,"G01",TRUE,"exp191111","3","BPH2769","2","VAN-055",0.332666666666667,0.00371122632979548,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G02",330,0.0026894648422176,257.726804856988,64.5677876283625,930,1.11530420065923,0,0.0185097307352217,1.11530420065923,930,"exp191111_3","G","2",0.0073333333333333,"G02",TRUE,"exp191111","3","BPH2782","2","VAN-066",0.332666666666667,0.00667342138884446,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G03",310,0.00295219959138061,234.790080787116,70.1886228209366,930,1.20270057895419,0,0.0130252084096532,1.20270057895419,930,"exp191111_3","G","3",0.0213333333333333,"G03",TRUE,"exp191111","3","BPH2758","3","VAN-046",0.332666666666667,0.00442528633200705,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G04",310,0.00286102542832258,242.272289403012,66.1187441819604,930,1.07107895943181,0,0.0185381849682776,1.07107895943181,930,"exp191111_3","G","4",0.0183333333333333,"G04",TRUE,"exp191111","3","BPH2765","2","VAN-051",0.332666666666667,0.00443914069005367,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G05",290,0.00288584084019558,240.188984404618,70.2167874731464,930,1.13001584154643,0,0.00248355459414538,1.13001584154643,930,"exp191111_3","G","5",0.0173333333333333,"G05",TRUE,"exp191111","3","BPH2783","3","VAN-067",0.332666666666667,0.00365638867609349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G06",450,0.00289987525100026,239.026551339013,53.2855117630349,930,1.11626242949998,150,0.0470524326267954,1.11626242949998,930,"exp191111_3","G","6",0.0113333333333333,"G06",TRUE,"exp191111","3","BPH2771","1","VAN-056",0.332666666666667,0.00439484821459562,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G07",300,0.00288130577985529,240.567032283106,67.6093972777593,770,1.08153865591167,0,0.0097990593712796,1.07643974296772,930,"exp191111_3","G","7",0.0043333333333333,"G07",TRUE,"exp191111","3","BPH2766","1","VAN-052",0.332666666666667,0.00350434879104658,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G08",240,0.00294340652285182,235.491487559919,64.6140951546948,830,0.956709678229524,0,-0.0162947599971259,0.956204282737935,930,"exp191111_3","G","8",0.0233333333333333,"G08",TRUE,"exp191111","3","BPH2759","1","VAN-047",0.332666666666667,0.00553256000441621,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G09",240,0.00290675841157497,238.460540029667,74.9570885082853,830,1.14105626240931,0,-0.0255557786084847,1.13919798053029,930,"exp191111_3","G","9",0.0253333333333333,"G09",TRUE,"exp191111","3","BPH2773","1","VAN-058",0.332666666666667,0.00450131830742383,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G10",280,0.00292384139094429,237.067298762087,72.7647381571211,930,1.20079486703982,0,-0.00731306784065966,1.20079486703982,930,"exp191111_3","G","10",0.0113333333333333,"G10",TRUE,"exp191111","3","BPH2764","2","VAN-050",0.332666666666667,0.00371381476222635,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G11",230,0.00287922405896927,240.740965747585,70.8056533303944,620,1.0376355830537,0,-0.024210739717454,1.00125667716219,930,"exp191111_3","G","11",0.0283333333333333,"G11",TRUE,"exp191111","3","BPH2756","3","VAN-044",0.332666666666667,0.00499317915939134,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_G12",170,0.00290408603190702,238.679974678566,74.6032160682481,930,1.0988243838086,0,-0.0299057108743228,1.0988243838086,930,"exp191111_3","G","12",0.0623333333333334,"G12",TRUE,"exp191111","3","BPH2775","3","VAN-060",0.332666666666667,0.00692664246985942,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191111_3_H01",0,-1.22065569064661e-06,-567848.235887688,5.61450524245384,70,0.0605832979539061,930,0.0588313324835863,0.0588313324835863,930,"exp191111_3","H","1",-0.00666666666666665,"H01",TRUE,"exp191111","3","Non infected","2","CONTROL",0.332666666666667,0.0156741729732648,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
