"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2774","exp191109_3_A12",240,0.0269950888702646,25.6785199293481,125.0385,930,6.12632028552708,0,0.0186113349120869,6.12632028552708,930,"A",11,"A12","exp191109","3",2,"VAN-059",0.00688960569747403,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191109_3_C08",210,0.0259914793451508,26.6701218854545,128.3655,900,5.745496471788,0,0.0112463804411641,5.59343534878037,930,"C",9,"C08","exp191109","3",2,"VAN-060",0.0217324641953001,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191109_3_A09",330,0.0247737686597757,27.9827009485432,106.017,825,5.62486928917622,0,-0.000922909296151047,5.5736151928099,930,"A",9,"A09","exp191109","3",2,"VAN-061",0.00953764471275098,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2777","exp191109_3_E03",270,0.025612874245515,27.0628196443488,110.594333333333,900,5.55932614923835,15,0.00584390055414538,5.46133104037249,930,"E",3,"E03","exp191109","3",2,"VAN-062",0.0117940663047144,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2778","exp191109_3_C06",270,0.025444309481645,27.2417381619481,116.366333333333,930,5.58689381834391,0,0.00216725077620641,5.58689381834391,930,"C",6,"C06","exp191109","3",2,"VAN-062",0.00932559202767665,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2779","exp191109_3_A01",360,0.0215980146605032,32.0934126621213,101.128,900,6.09217591386301,30,0.00429300989845579,6.02639726379445,930,"A",3,"A01","exp191109","3",2,"VAN-063",0.00902588869124069,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191109_3_B10",300,0.0242844640378452,28.5464713799813,111.040333333333,915,6.14075693476159,0,0.00437248860139632,6.12859540988232,930,"B",10,"B10","exp191109","3",2,"VAN-064",0.0166783292528558,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191109_3_B03",360,0.0228498140460921,30.334915599827,109.198666666667,900,6.18950946543962,0,0.00344615698556929,6.17976383165256,930,"B",3,"B03","exp191109","3",2,"VAN-065",0.00671565335615233,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2782","exp191109_3_B05",315,0.0225070772430933,30.7970100572225,112.786166666667,930,5.99762951248974,30,-0.000620626800076594,5.99762951248974,930,"B",2,"B05","exp191109","3",2,"VAN-066",0.0373951868560648,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-066","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2783","exp191109_3_F05",240,0.0275823410398549,25.1306085113348,131.0865,930,6.47939000954346,0,0.00710680223637799,6.47939000954346,930,"F",5,"F05","exp191109","3",2,"VAN-067",0.00603324125159934,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-067","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2784","exp191109_3_A08",240,0.0267367812592319,25.9253442983078,124.760666666667,780,5.73603605792308,15,0.0153245749346296,5.6377768621001,930,"A",8,"A08","exp191109","3",2,"VAN-068",0.00993478736561582,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2785","exp191120_4_D07",210,0.0258944098163573,26.7716543511563,127.266333333333,870,5.75299273396909,0,0.030885277763417,5.72589916497653,930,"D",9,"D07","exp191120","4",2.5,"VAN-069",0.0441757852222233,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-069","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2786","exp191120_4_C10",240,0.0267832518166508,25.8869471085965,121.7715,765,5.69874131342846,15,0.0485722759841247,5.67574507516769,930,"C",9,"C10","exp191120","4",2,"VAN-070",0.0252454616383487,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-070","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2787","exp191120_4_B02",330,0.023477379317213,29.5240440252949,446.858333332286,930,5.90331992128965,30,0.00760800654129968,5.86957291544812,930,"B",7,"B02","exp191120","4",2,"VAN-071",0.0196449179818803,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-071","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2788","exp191120_4_E08",300,0.0230131095048679,30.1199707035874,111.482,930,5.72346145642396,0,0.0237979097718923,5.70994090481696,930,"E",8,"E08","exp191120","4",2,"VAN-072",0.0198292712927127,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-072","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2789","exp191120_4_A07",270,0.025702410979647,26.9746202948519,115.0415,825,5.91496012972289,0,0.0276332278569639,5.76327668481977,930,"A",7,"A07","exp191120","4",2,"VAN-073",0.0137501515143167,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-073","109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2790","exp191120_4_D09",210,0.0328315325684791,21.1156499365219,136.449,750,6.02892234271137,0,0.0217799311894252,5.97463090192722,930,"D",9,"D09","exp191120","4",2,"VAN-074",0.00496655480858376,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-074","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2791","exp191120_4_A11",270,0.0271242439575016,25.562312323842,119.1235,720,5.82173405173404,15,0.0222155390089816,5.65765205977133,930,"A",6,"A11","exp191120","4",2,"VAN-075",0.028265998419774,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-075","6",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2792","exp191120_4_D04",345,0.0262120250076747,26.4453760329306,107.615,930,6.01853551664135,0,0.0276655855974613,6.01853551664135,930,"D",4,"D04","exp191120","4",2,"VAN-076",0.0489911556643986,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-076","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2793","exp191120_4_H05",270,0.025110024821543,27.6045416693608,122.5085,930,7.77155166734883,30,0.0542058397177754,7.77155166734883,930,"H",5,"H05","exp191120","4",3,"VAN-077",0.0361095555220498,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-077","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2794","exp191120_4_C02",255,0.0287599830630027,24.1015016346181,126.1165,795,5.90498863814045,0,0.0291272650797714,5.88863798256935,930,"C",2,"C02","exp191120","4",2,"VAN-078",0.0135757136092361,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-078","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2795","exp191120_4_B08",270,0.0262139464997873,26.4489109517034,115.804666666667,900,5.52033037182872,0,0.0200324666699679,5.50562331034044,930,"B",6.5,"B08","exp191120","4",2.5,"VAN-079",0.0146526448124562,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-079","291",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2796","exp191120_4_A04",225,0.0272731681768204,25.4189223738357,124.8035,825,5.84661495766898,0,0.0356788359613965,5.8174592994652,930,"A",9,"A04","exp191120","4",2,"VAN-080",0.0286798419335486,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-080","97",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2797","exp191120_4_A02",270,0.0262107691711596,26.4470875240045,124.000333333333,930,6.95290902923183,0,0.0115465492869627,6.95290902923183,930,"A",4,"A02","exp191120","4",2,"VAN-081",0.00888631907297204,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-081","12",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200730_GP1_C10",360,0.0176319100112777,39.3120870125015,390.676333332286,930,5.77744998231115,0,0.0230608160906421,5.77744998231115,930,"C",9,"C10","exp200730","GP1",2,"VAN-082",0.0144046114293573,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-082","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp191120_4_A06",390,0.021870579534375,31.693132752632,407.416333332286,930,6.51209908904397,30,0.0205520529982628,6.51209908904397,930,"A",3,"A06","exp191120","4",2,"VAN-082",0.00974477386050099,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-082","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200730_GP1_E08",390,0.0196513364701272,35.2722666783313,432.195515120887,930,6.63897922480239,0,0.0108788833943131,6.63897922480239,930,"E",8,"E08","exp200730","GP1",2,"VAN-082",0.019265827318747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-082","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2801","exp191120_4_A10",330,0.0265028410852797,26.1536934221341,429.738333332286,930,5.95836721869244,0,0.0136569382461582,5.95836721869244,930,"A",7,"A10","exp191120","4",2,"VAN-083",0.0207890623115799,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-083","59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2802","exp191120_4_A12",300,0.0242865433965644,28.5403801291047,474.728333332286,930,6.01296390946268,0,0.0189033161820531,6.01296390946268,930,"A",9,"A12","exp191120","4",2,"VAN-083",0.0136494159565033,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-083","59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2803","exp191120_4_C08",330,0.02281680302208,30.3788037215022,437.894333332286,780,5.52058530223497,0,0.0222770831501778,5.4523434370683,930,"C",11,"C08","exp191120","4",3,"VAN-083",0.0226319622603897,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-083","59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2804","exp191120_4_C11",870,0.0228205207310831,30.3738546866651,117.555333333333,930,7.99062361652396,0,-0.00171748879629446,7.99062361652396,930,"C",11,"C11","exp191120","4",1,"VAN-083",0.012671490309615,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-083","1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2805","exp191120_4_E03",270,0.025299007506514,27.3982078729285,109.667333333333,795,5.37967208331412,0,0.0148215625107722,5.23054188600562,930,"E",3,"E03","exp191120","4",2,"VAN-084",0.00888631907297201,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-084","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191120_4_C06",255,0.0258713081591085,26.7959181754854,119.423,900,5.83241578646353,0,0.0156025859534876,5.80806086873865,930,"C",6,"C06","exp191120","4",2,"VAN-085",0.0302572305408145,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-085","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2807","exp191120_4_C03",240,0.0428691858074141,16.1688907196382,554.522333332286,930,6.53039813351727,0,0.0107552643209875,6.53039813351727,930,"C",4,"C03","exp191120","4",1,"VAN-086",0.0103623574206416,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-086","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2808","exp191120_4_B10",270,0.0268382274979963,25.8268613533325,531.132333332286,900,6.49905735673634,0,0.0247698330384828,6.49803222545481,930,"B",10,"B10","exp191120","4",2,"VAN-086",0.0177800867795751,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-086","22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2809","exp191120_4_B01",300,0.042085602683337,16.46993594877,133.184666666667,630,6.27125432439157,0,0.0120134414263057,6.27125432439157,930,"B",3,"B01","exp191120","4",2,"VAN-087",0.0158871016865884,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-087","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2810","exp191120_4_B05",270,0.0269669782676963,25.7037088110611,115.927,780,5.62660561298127,0,0.0154706383429276,5.56736648633067,930,"B",2,"B05","exp191120","4",2,"VAN-088",0.00942337519151178,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-088","508",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2811","exp191120_4_F05",225,0.0255912666888703,27.0853908189732,129.0475,930,6.08376095151707,0,0.0564937933924946,6.08376095151707,930,"F",5,"F05","exp191120","4",2.5,"VAN-089",0.0453196057646872,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-089","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2812","exp200320_5_A03",270,0.0273689657929508,25.3260275088098,120.671955555667,870,5.82514363905494,0,0.0237833743797609,5.82514363905494,930,"A",7,"A03","exp200320","5",2,"VAN-090",0.011060440015358,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2813","exp200320_5_H07",285,0.0262787864944643,26.3770503657336,111.115455555667,675,5.37930001717626,15,0.0382758003242413,5.18316637533855,930,"H",8,"H07","exp200320","5",1.5,"VAN-090",0.00838649708360608,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2814","exp200320_5_B02",240,0.026697366086639,25.9631297825607,125.316955555667,840,5.81694674593819,0,0.0430003811832613,5.74886616915609,930,"B",3,"B02","exp200320","5",2,"VAN-090",0.0263122278291545,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2815","exp200320_5_E08",240,0.0281534767684273,24.6203048476511,129.756955555667,810,5.94603981802863,0,0.0477116871065016,5.89943363975018,930,"E",8,"E08","exp200320","5",2,"VAN-090",0.00665832811847939,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-090","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2816","exp200320_5_A07",300,0.0265605100833228,26.0969077169632,113.105955555667,780,5.75936113436708,30,0.034153194247957,5.6943625886542,930,"A",7,"A07","exp200320","5",2,"VAN-091",0.00776745346515403,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-091","15",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2817","exp200320_5_D09",210,0.0290827176738803,23.8336454086777,147.035955555667,930,6.56814580207234,0,0.0326658607004803,6.56814580207234,930,"D",9,"D09","exp200320","5",2,"VAN-092",0.00503322295684717,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-092","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2818","exp200320_5_C01",285,0.0305569032900025,22.7002496565095,126.565955555667,660,5.98551505427553,15,0.0252474824201404,5.83057915401302,930,"C",3.5,"C01","exp200320","5",1.5,"VAN-093",0.0208406653764541,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-093","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2819","exp200320_5_D04",240,0.0289108622388027,23.9753202389667,133.332955555667,720,6.06468823713346,30,0.0386805167332728,5.94190387689504,930,"D",4,"D04","exp200320","5",2,"VAN-094",0.00458257569495584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-094","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2820","exp200320_5_C07",270,0.0287903120503809,24.075709195058,127.540955555667,690,6.00187683125729,0,0.0340645499019979,5.92820157101842,930,"C",7,"C07","exp200320","5",2,"VAN-094",0.00971253485622231,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-094","5",0,NA,0,TRUE,0,2,FALSE,-0.5,"Persistent",3,"paired-invasive","cmpD / pckA"
"BPH2821","exp200320_5_C02",270,0.0285264377478239,24.2984135168725,130.588955555667,870,6.37704021095867,30,0.0161468662623298,6.26214557608181,930,"C",2,"C02","exp200320","5",2,"VAN-095",0.0445570794973519,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-095","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2822","exp200320_5_B08",210,0.0265472732800491,26.1318633881235,132.333955555667,795,5.94663419697285,0,0.0739463525716443,5.910701773049,930,"B",6.5,"B08","exp200320","5",2.5,"VAN-096",0.0513160143944688,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-096","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2823","exp200320_5_B09",270,0.0333406194689484,20.7898710821946,135.493955555667,630,6.38424991118958,0,0.00991155686214364,5.92659803813161,930,"B",9,"B09","exp200320","5",2,"VAN-097",0.0352325606979302,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-097","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2824","exp200320_5_A02",360,0.0279075231526733,24.8372876649768,113.764455555667,870,6.34017869088076,0,0.014226652163115,6.34017869088076,930,"A",4,"A02","exp200320","5",2,"VAN-098",0.0125415459638341,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2825","exp200320_5_B11",330,0.0269518019203788,25.7180274108442,117.066955555667,930,6.37111206070148,0,0.0382498392615207,6.37111206070148,930,"B",5,"B11","exp200320","5",2,"VAN-098",0.0416333199893227,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-098","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2827","exp200320_5_B07",300,0.0233952018474551,29.67177953753,123.151455555667,930,6.45647292850741,0,0.0527029069030638,6.45647292850741,930,"B",7.5,"B07","exp200320","5",2.5,"VAN-100",0.044034077712608,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-100","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2828","exp200320_5_F03",210,0.0297644989695625,23.2877153843162,132.849955555667,930,5.9287813114242,0,0.0232482962522586,5.90635650313424,930,"F",6,"F03","exp200320","5",2,"VAN-101",0.0251064400768674,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-101","22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2829","exp200320_5_A10",240,0.0282156449792618,24.5660583364088,130.323955555667,720,6.04910765648795,30,0.0364619864071292,5.8852108265775,930,"A",10,"A10","exp200320","5",2,"VAN-102",0.0295465734053883,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-102","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2830","exp200320_5_A12",270,0.0285101917918994,24.312259476167,121.218955555667,930,5.76230353976966,0,0.0292104267377919,5.76230353976966,930,"A",11,"A12","exp200320","5",2,"VAN-103",0.0115325625946708,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-103","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2831","exp200320_5_C08",240,0.028324225412042,24.4735668865973,128.912455555667,690,5.93257885063722,0,0.0364354520124389,5.6673422277104,930,"C",8.5,"C08","exp200320","5",1.5,"VAN-104",0.0166433169770932,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp200320_5_A09",240,0.0286906538618524,24.1593371798879,131.236955555667,690,5.99890581090635,0,0.0152608036996574,5.86411057124752,930,"A",9,"A09","exp200320","5",2,"VAN-104",0.00378593889720018,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp200320_5_E03",240,0.028378578333705,24.4252295269803,129.046955555667,735,5.94848332950009,0,0.0295422025922903,5.78867580214958,930,"E",2.5,"E03","exp200320","5",1.5,"VAN-104",0.0188767935130237,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-104","8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp200320_5_C06",270,0.0283022845644772,24.4908561703153,126.773955555667,780,6.15832679517724,0,0.00947864074435068,6.1154726408344,930,"C",6,"C06","exp200320","5",2,"VAN-105",0.00776745346515403,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-105","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp200320_5_A01",270,0.0286170402774704,24.2214839074621,126.905955555667,870,6.09700903431244,30,0.0157007301872278,6.09700903431244,930,"A",3,"A01","exp200320","5",2,"VAN-106",0.0358096821171779,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-106","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp200320_5_B10",270,0.0268428173589128,25.8224452110201,116.945955555667,660,5.58572839996116,30,0.040190932942257,5.45959310054795,930,"B",10,"B10","exp200320","5",2,"VAN-107",0.00757187779440037,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-107","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp200320_5_B01",300,0.0286769914533527,24.170847269228,115.391955555667,780,5.83454047861162,0,0.0162477986265059,5.78389879223148,930,"B",3,"B01","exp200320","5",2,"VAN-108",0.0126622799421484,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-108","59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp200320_5_B05",240,0.0258257087754057,26.8394252637141,128.179955555667,690,5.8460407647151,0,0.0314014724389233,5.53679649348916,930,"B",2,"B05","exp200320","5",2,"VAN-109",0.0238607068908977,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-109","12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp200320_5_F05",270,0.0287509643081121,24.1086585177379,132.785955555667,780,6.40817550916435,0,0.0241106979392232,6.06953774007455,930,"F",5,"F05","exp200320","5",2,"VAN-110",0.0295014123955673,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-110","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2840","exp200321_6_A03",360,0.0294868547419724,23.5069893559485,109.934511111333,870,6.32962096893591,60,0.0252438581736927,6.27435120912826,930,"A",7,"A03","exp200321","6",2,"VAN-111",0.0255147016443461,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-111","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2841","exp200321_6_C10",330,0.0281459143053543,24.6269200225656,116.240511111333,750,5.93464440269809,90,0.0415915447433584,5.74825817298097,930,"C",9,"C10","exp200321","6",2,"VAN-111",0.0143643076176102,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-111","8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2842","exp200321_6_B02",360,0.0293211758052699,23.6398153049294,116.090044444333,900,6.35317117513976,60,0.00984450795744567,6.35317117513976,930,"B",3,"B02","exp200321","6",2,"VAN-112",0.00702376916856849,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-112","22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2843","exp200321_6_E08",270,0.0288543510425072,24.0222758619255,127.689511111333,870,6.48435340443466,60,0.0780051113918512,6.43928122312923,930,"E",8,"E08","exp200321","6",2,"VAN-112",0.034117444218464,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-112","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2844","exp200321_6_A07",345,0.0561582201066026,12.3428134262478,119.483511111333,870,6.25380894841042,60,0.025265232049014,6.23085760296531,930,"A",9,"A07","exp200321","6",1.5,"VAN-113",0.00971253485622231,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-113","20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2845","exp200321_6_D09",390,0.0203578638481703,34.048129299295,95.5045111113334,930,5.66998641928013,60,0.0427921338304119,5.66998641928013,930,"D",9,"D09","exp200321","6",2,"VAN-114",0.0155349069303081,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-114","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2846","exp200321_6_A11",330,0.0279930132587797,24.761435082111,102.799844444333,870,5.41768913261613,60,0.00896959630226555,5.32034393490271,930,"A",6,"A11","exp200321","6",2,"VAN-115",0.0125299640861417,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-115","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2847","exp200321_6_D04",285,0.0293869658178795,23.6796659338778,127.826327777833,840,6.62797079077682,15,0.0377470743748054,6.5586863785104,930,"D",7,"D04","exp200321","6",2,"VAN-116",0.0347898452617044,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-116","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2848","exp200321_6_C07",330,0.0256097580273731,27.0657450109084,112.678511111333,840,5.81012872367934,90,0.0150429336819492,5.75771754121864,930,"C",7,"C07","exp200321","6",2,"VAN-117",0.0535941539100426,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-117","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2849","exp200321_6_C02",345,0.0291955545417827,23.7490182606289,110.606677777833,840,5.90906735061536,60,0.010102185169563,5.88552644129894,930,"C",2,"C02","exp200321","6",2,"VAN-118",0.0055075705472861,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-118","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2850","exp200321_6_B08",330,0.029828391608229,23.2378329232047,117.508511111333,840,6.05515181599019,60,0.0298417480452569,6.02200120389678,930,"B",7,"B08","exp200321","6",2,"VAN-118",0.007,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-118","-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
