well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A05,A,5,0.771,TRUE,exp201112,P2,exp201112_P2_A05,980,JE2,NA,CONTROL
A05,A,5,0.754,TRUE,exp201112,P2,exp201112_P2_A05,990,JE2,NA,CONTROL
A05,A,5,0.76,TRUE,exp201112,P2,exp201112_P2_A05,1000,JE2,NA,CONTROL
A05,A,5,0.762,TRUE,exp201112,P2,exp201112_P2_A05,1010,JE2,NA,CONTROL
A05,A,5,0.77,TRUE,exp201112,P2,exp201112_P2_A05,1020,JE2,NA,CONTROL
A05,A,5,0.765,TRUE,exp201112,P2,exp201112_P2_A05,1030,JE2,NA,CONTROL
A05,A,5,0.756,TRUE,exp201112,P2,exp201112_P2_A05,1040,JE2,NA,CONTROL
A05,A,5,0.762,TRUE,exp201112,P2,exp201112_P2_A05,1050,JE2,NA,CONTROL
A05,A,5,0.77,TRUE,exp201112,P2,exp201112_P2_A05,1060,JE2,NA,CONTROL
A08,A,8,0.122,TRUE,exp201112,P2,exp201112_P2_A08,0,JE2,NA,CONTROL
A08,A,8,0.118,TRUE,exp201112,P2,exp201112_P2_A08,10,JE2,NA,CONTROL
A08,A,8,0.07,TRUE,exp201112,P2,exp201112_P2_A08,20,JE2,NA,CONTROL
A08,A,8,0.088,TRUE,exp201112,P2,exp201112_P2_A08,30,JE2,NA,CONTROL
A08,A,8,0.07,TRUE,exp201112,P2,exp201112_P2_A08,40,JE2,NA,CONTROL
A08,A,8,0.109,TRUE,exp201112,P2,exp201112_P2_A08,50,JE2,NA,CONTROL
A08,A,8,0.116,TRUE,exp201112,P2,exp201112_P2_A08,60,JE2,NA,CONTROL
A08,A,8,0.099,TRUE,exp201112,P2,exp201112_P2_A08,70,JE2,NA,CONTROL
A08,A,8,0.089,TRUE,exp201112,P2,exp201112_P2_A08,80,JE2,NA,CONTROL
A08,A,8,0.094,TRUE,exp201112,P2,exp201112_P2_A08,90,JE2,NA,CONTROL
A08,A,8,0.106,TRUE,exp201112,P2,exp201112_P2_A08,100,JE2,NA,CONTROL
A08,A,8,0.096,TRUE,exp201112,P2,exp201112_P2_A08,110,JE2,NA,CONTROL
A08,A,8,0.103,TRUE,exp201112,P2,exp201112_P2_A08,120,JE2,NA,CONTROL
A08,A,8,0.11,TRUE,exp201112,P2,exp201112_P2_A08,130,JE2,NA,CONTROL
A08,A,8,0.105,TRUE,exp201112,P2,exp201112_P2_A08,140,JE2,NA,CONTROL
A08,A,8,0.104,TRUE,exp201112,P2,exp201112_P2_A08,150,JE2,NA,CONTROL
A08,A,8,0.104,TRUE,exp201112,P2,exp201112_P2_A08,160,JE2,NA,CONTROL
A08,A,8,0.149,TRUE,exp201112,P2,exp201112_P2_A08,170,JE2,NA,CONTROL
A08,A,8,0.13,TRUE,exp201112,P2,exp201112_P2_A08,180,JE2,NA,CONTROL
A08,A,8,0.172,TRUE,exp201112,P2,exp201112_P2_A08,190,JE2,NA,CONTROL
A08,A,8,0.175,TRUE,exp201112,P2,exp201112_P2_A08,200,JE2,NA,CONTROL
A08,A,8,0.228,TRUE,exp201112,P2,exp201112_P2_A08,210,JE2,NA,CONTROL
A08,A,8,0.26,TRUE,exp201112,P2,exp201112_P2_A08,220,JE2,NA,CONTROL
A08,A,8,0.295,TRUE,exp201112,P2,exp201112_P2_A08,230,JE2,NA,CONTROL
A08,A,8,0.323,TRUE,exp201112,P2,exp201112_P2_A08,240,JE2,NA,CONTROL
A08,A,8,0.361,TRUE,exp201112,P2,exp201112_P2_A08,250,JE2,NA,CONTROL
A08,A,8,0.404,TRUE,exp201112,P2,exp201112_P2_A08,260,JE2,NA,CONTROL
A08,A,8,0.449,TRUE,exp201112,P2,exp201112_P2_A08,270,JE2,NA,CONTROL
A08,A,8,0.459,TRUE,exp201112,P2,exp201112_P2_A08,280,JE2,NA,CONTROL
A08,A,8,0.504,TRUE,exp201112,P2,exp201112_P2_A08,290,JE2,NA,CONTROL
A08,A,8,0.531,TRUE,exp201112,P2,exp201112_P2_A08,300,JE2,NA,CONTROL
A08,A,8,0.558,TRUE,exp201112,P2,exp201112_P2_A08,310,JE2,NA,CONTROL
A08,A,8,0.578,TRUE,exp201112,P2,exp201112_P2_A08,320,JE2,NA,CONTROL
A08,A,8,0.591,TRUE,exp201112,P2,exp201112_P2_A08,330,JE2,NA,CONTROL
A08,A,8,0.62,TRUE,exp201112,P2,exp201112_P2_A08,340,JE2,NA,CONTROL
A08,A,8,0.614,TRUE,exp201112,P2,exp201112_P2_A08,350,JE2,NA,CONTROL
A08,A,8,0.629,TRUE,exp201112,P2,exp201112_P2_A08,360,JE2,NA,CONTROL
A08,A,8,0.622,TRUE,exp201112,P2,exp201112_P2_A08,370,JE2,NA,CONTROL
A08,A,8,0.633,TRUE,exp201112,P2,exp201112_P2_A08,380,JE2,NA,CONTROL
A08,A,8,0.665,TRUE,exp201112,P2,exp201112_P2_A08,390,JE2,NA,CONTROL
A08,A,8,0.65,TRUE,exp201112,P2,exp201112_P2_A08,400,JE2,NA,CONTROL
A08,A,8,0.661,TRUE,exp201112,P2,exp201112_P2_A08,410,JE2,NA,CONTROL
A08,A,8,0.674,TRUE,exp201112,P2,exp201112_P2_A08,420,JE2,NA,CONTROL
A08,A,8,0.684,TRUE,exp201112,P2,exp201112_P2_A08,430,JE2,NA,CONTROL
A08,A,8,0.692,TRUE,exp201112,P2,exp201112_P2_A08,440,JE2,NA,CONTROL
A08,A,8,0.688,TRUE,exp201112,P2,exp201112_P2_A08,450,JE2,NA,CONTROL
A08,A,8,0.692,TRUE,exp201112,P2,exp201112_P2_A08,460,JE2,NA,CONTROL
A08,A,8,0.666,TRUE,exp201112,P2,exp201112_P2_A08,470,JE2,NA,CONTROL
A08,A,8,0.705,TRUE,exp201112,P2,exp201112_P2_A08,480,JE2,NA,CONTROL
A08,A,8,0.706,TRUE,exp201112,P2,exp201112_P2_A08,490,JE2,NA,CONTROL
