well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,16643,0,A,01,exp191115,40000,1,exp191115_1_A01,BPH2722,2,VAN-019
A02,17160,0,A,02,exp191115,40000,1,exp191115_1_A02,BPH2712,3,VAN-010
A03,16637,0,A,03,exp191115,40000,1,exp191115_1_A03,BPH2700,1,VAN-001
A04,17393,0,A,04,exp191115,40000,1,exp191115_1_A04,BPH2711,1,VAN-009
A05,15767,0,A,05,exp191115,40000,1,exp191115_1_A05,Non infected,3,CONTROL
A06,16422,0,A,06,exp191115,40000,1,exp191115_1_A06,BPH2714,1,VAN-011
A07,16401,0,A,07,exp191115,40000,1,exp191115_1_A07,BPH2704,2,VAN-004
A08,16895,0,A,08,exp191115,40000,1,exp191115_1_A08,BPH2727,1,VAN-023
A09,16753,0,A,09,exp191115,40000,1,exp191115_1_A09,BPH2719,2,VAN-016
A10,16556,0,A,10,exp191115,40000,1,exp191115_1_A10,BPH2716,3,VAN-013
A11,17113,0,A,11,exp191115,40000,1,exp191115_1_A11,BPH2706,3,VAN-005
A12,16289,0,A,12,exp191115,40000,1,exp191115_1_A12,BPH2717,3,VAN-014
B01,17084,0,B,01,exp191115,40000,1,exp191115_1_B01,BPH2724,2,VAN-021
B02,16438,0,B,02,exp191115,40000,1,exp191115_1_B02,BPH2702,1,VAN-002
B03,17128,0,B,03,exp191115,40000,1,exp191115_1_B03,BPH2724,1,VAN-021
B04,16809,0,B,04,exp191115,40000,1,exp191115_1_B04,BPH2712,1,VAN-010
B05,16805,0,B,05,exp191115,40000,1,exp191115_1_B05,BPH2725,3,VAN-022
B06,16344,0,B,06,exp191115,40000,1,exp191115_1_B06,TOX-4,3,CONTROL
B07,16957,0,B,07,exp191115,40000,1,exp191115_1_B07,BPH2714,2,VAN-011
B08,15989,0,B,08,exp191115,40000,1,exp191115_1_B08,BPH2710,3,VAN-008
B09,16699,0,B,09,exp191115,40000,1,exp191115_1_B09,BPH2711,2,VAN-009
B10,16385,0,B,10,exp191115,40000,1,exp191115_1_B10,BPH2723,1,VAN-020
B11,15648,0,B,11,exp191115,40000,1,exp191115_1_B11,BPH2713,3,VAN-011
B12,16668,0,B,12,exp191115,40000,1,exp191115_1_B12,BPH2712,2,VAN-010
C01,16950,0,C,01,exp191115,40000,1,exp191115_1_C01,BPH2706,2,VAN-005
C02,16290,0,C,02,exp191115,40000,1,exp191115_1_C02,BPH2709,1,VAN-007
C03,17130,0,C,03,exp191115,40000,1,exp191115_1_C03,BPH2722,3,VAN-019
C04,16645,0,C,04,exp191115,40000,1,exp191115_1_C04,BPH2724,3,VAN-021
C05,15636,0,C,05,exp191115,40000,1,exp191115_1_C05,BPH2713,1,VAN-011
C06,16218,0,C,06,exp191115,40000,1,exp191115_1_C06,BPH2721,3,VAN-018
C07,16173,0,C,07,exp191115,40000,1,exp191115_1_C07,BPH2708,1,VAN-007
C08,15600,0,C,08,exp191115,40000,1,exp191115_1_C08,BPH2718,1,VAN-015
C09,15878,0,C,09,exp191115,40000,1,exp191115_1_C09,BPH2718,2,VAN-015
C10,16598,0,C,10,exp191115,40000,1,exp191115_1_C10,BPH2701,3,VAN-001
C11,16098,0,C,11,exp191115,40000,1,exp191115_1_C11,BPH2719,1,VAN-016
C12,16407,0,C,12,exp191115,40000,1,exp191115_1_C12,JE2,2,CONTROL
D01,16736,0,D,01,exp191115,40000,1,exp191115_1_D01,BPH2727,3,VAN-023
D02,15728,0,D,02,exp191115,40000,1,exp191115_1_D02,BPH2723,2,VAN-020
D03,17012,0,D,03,exp191115,40000,1,exp191115_1_D03,BPH2719,3,VAN-016
D04,16467,0,D,04,exp191115,40000,1,exp191115_1_D04,BPH2707,3,VAN-006
D05,15885,0,D,05,exp191115,40000,1,exp191115_1_D05,BPH2710,2,VAN-008
D06,16050,0,D,06,exp191115,40000,1,exp191115_1_D06,TOX-4,2,CONTROL
D07,16222,0,D,07,exp191115,40000,1,exp191115_1_D07,BPH2700,2,VAN-001
D08,16150,0,D,08,exp191115,40000,1,exp191115_1_D08,BPH2714,3,VAN-011
D09,16098,0,D,09,exp191115,40000,1,exp191115_1_D09,BPH2705,3,VAN-004
D10,16356,0,D,10,exp191115,40000,1,exp191115_1_D10,BPH2707,1,VAN-006
D11,16164,0,D,11,exp191115,40000,1,exp191115_1_D11,BPH2717,1,VAN-014
D12,16428,0,D,12,exp191115,40000,1,exp191115_1_D12,BPH2723,3,VAN-020
E01,16429,0,E,01,exp191115,40000,1,exp191115_1_E01,JE2,1,CONTROL
E02,15917,0,E,02,exp191115,40000,1,exp191115_1_E02,BPH2721,2,VAN-018
E03,15792,0,E,03,exp191115,40000,1,exp191115_1_E03,BPH2720,2,VAN-017
E04,16663,0,E,04,exp191115,40000,1,exp191115_1_E04,BPH2707,2,VAN-006
E05,16261,0,E,05,exp191115,40000,1,exp191115_1_E05,TOX-4,1,CONTROL
E06,16132,0,E,06,exp191115,40000,1,exp191115_1_E06,BPH2721,1,VAN-018
E07,15961,0,E,07,exp191115,40000,1,exp191115_1_E07,Non infected,1,CONTROL
E08,15701,0,E,08,exp191115,40000,1,exp191115_1_E08,BPH2703,2,VAN-003
E09,15648,0,E,09,exp191115,40000,1,exp191115_1_E09,BPH2705,2,VAN-004
E10,16393,0,E,10,exp191115,40000,1,exp191115_1_E10,BPH2711,3,VAN-009
E11,15502,0,E,11,exp191115,40000,1,exp191115_1_E11,BPH2704,1,VAN-004
E12,16116,0,E,12,exp191115,40000,1,exp191115_1_E12,BPH2720,3,VAN-017
F01,16495,0,F,01,exp191115,40000,1,exp191115_1_F01,BPH2725,1,VAN-022
F02,15956,0,F,02,exp191115,40000,1,exp191115_1_F02,BPH2720,1,VAN-017
F03,15544,0,F,03,exp191115,40000,1,exp191115_1_F03,BPH2715,2,VAN-012
F04,16769,0,F,04,exp191115,40000,1,exp191115_1_F04,BPH2722,1,VAN-019
F05,15710,0,F,05,exp191115,40000,1,exp191115_1_F05,BPH2726,2,VAN-023
F06,15980,0,F,06,exp191115,40000,1,exp191115_1_F06,BPH2726,1,VAN-023
F07,15706,0,F,07,exp191115,40000,1,exp191115_1_F07,BPH2715,3,VAN-012
F08,15482,0,F,08,exp191115,40000,1,exp191115_1_F08,BPH2703,3,VAN-003
F09,15955,0,F,09,exp191115,40000,1,exp191115_1_F09,BPH2705,1,VAN-004
F10,16573,0,F,10,exp191115,40000,1,exp191115_1_F10,BPH2716,2,VAN-013
F11,16159,0,F,11,exp191115,40000,1,exp191115_1_F11,JE2,3,CONTROL
F12,16005,0,F,12,exp191115,40000,1,exp191115_1_F12,BPH2727,2,VAN-023
G01,16001,0,G,01,exp191115,40000,1,exp191115_1_G01,BPH2713,2,VAN-011
G02,15842,0,G,02,exp191115,40000,1,exp191115_1_G02,BPH2725,2,VAN-022
G03,14979,0,G,03,exp191115,40000,1,exp191115_1_G03,BPH2702,3,VAN-002
G04,16286,0,G,04,exp191115,40000,1,exp191115_1_G04,BPH2709,2,VAN-007
G05,15870,0,G,05,exp191115,40000,1,exp191115_1_G05,BPH2726,3,VAN-023
G06,15772,0,G,06,exp191115,40000,1,exp191115_1_G06,BPH2715,1,VAN-012
G07,16227,0,G,07,exp191115,40000,1,exp191115_1_G07,BPH2710,1,VAN-008
G08,15860,0,G,08,exp191115,40000,1,exp191115_1_G08,BPH2703,1,VAN-003
G09,16043,0,G,09,exp191115,40000,1,exp191115_1_G09,BPH2716,1,VAN-013
G10,15549,0,G,10,exp191115,40000,1,exp191115_1_G10,BPH2708,2,VAN-007
G11,16039,0,G,11,exp191115,40000,1,exp191115_1_G11,BPH2700,3,VAN-001
G12,14984,0,G,12,exp191115,40000,1,exp191115_1_G12,BPH2718,3,VAN-015
H01,14506,0,H,01,exp191115,40000,1,exp191115_1_H01,Non infected,2,CONTROL
H02,15107,0,H,02,exp191115,40000,1,exp191115_1_H02,BPH2709,3,VAN-007
H03,15444,0,H,03,exp191115,40000,1,exp191115_1_H03,BPH2702,2,VAN-002
H04,15560,0,H,04,exp191115,40000,1,exp191115_1_H04,BPH2704,3,VAN-004
H05,15071,0,H,05,exp191115,40000,1,exp191115_1_H05,BPH2708,3,VAN-007
H06,16139,0,H,06,exp191115,40000,1,exp191115_1_H06,BPH2706,1,VAN-005
H07,16252,0,H,07,exp191115,40000,1,exp191115_1_H07,BPH2701,2,VAN-001
H08,15467,0,H,08,exp191115,40000,1,exp191115_1_H08,BPH2717,2,VAN-014
H09,15845,0,H,09,exp191115,40000,1,exp191115_1_H09,BPH2701,1,VAN-001
H10,29234,0,H,10,exp191115,40000,1,exp191115_1_H10,Complete lysis,1,CONTROL
H11,29135,0,H,11,exp191115,40000,1,exp191115_1_H11,Complete lysis,2,CONTROL
H12,29052,0,H,12,exp191115,40000,1,exp191115_1_H12,Complete lysis,3,CONTROL
A01,15727,6,A,01,exp191115,40000,1,exp191115_1_A01,BPH2722,2,VAN-019
A02,16292,6,A,02,exp191115,40000,1,exp191115_1_A02,BPH2712,3,VAN-010
A03,15561,6,A,03,exp191115,40000,1,exp191115_1_A03,BPH2700,1,VAN-001
A04,16496,6,A,04,exp191115,40000,1,exp191115_1_A04,BPH2711,1,VAN-009
A05,14759,6,A,05,exp191115,40000,1,exp191115_1_A05,Non infected,3,CONTROL
A06,15542,6,A,06,exp191115,40000,1,exp191115_1_A06,BPH2714,1,VAN-011
A07,15246,6,A,07,exp191115,40000,1,exp191115_1_A07,BPH2704,2,VAN-004
A08,16389,6,A,08,exp191115,40000,1,exp191115_1_A08,BPH2727,1,VAN-023
A09,15719,6,A,09,exp191115,40000,1,exp191115_1_A09,BPH2719,2,VAN-016
A10,15824,6,A,10,exp191115,40000,1,exp191115_1_A10,BPH2716,3,VAN-013
A11,16456,6,A,11,exp191115,40000,1,exp191115_1_A11,BPH2706,3,VAN-005
A12,15278,6,A,12,exp191115,40000,1,exp191115_1_A12,BPH2717,3,VAN-014
