well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.012,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,0,BPH2991,2,VAN-223
A,1,0.148,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,10,BPH2991,2,VAN-223
A,1,0.118,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,20,BPH2991,2,VAN-223
A,1,0.094,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,30,BPH2991,2,VAN-223
A,1,0.127,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,40,BPH2991,2,VAN-223
A,1,0.053,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,50,BPH2991,2,VAN-223
A,1,0.122,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,60,BPH2991,2,VAN-223
A,1,0.096,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,70,BPH2991,2,VAN-223
A,1,0.077,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,80,BPH2991,2,VAN-223
A,1,0.095,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,90,BPH2991,2,VAN-223
A,1,0.073,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,100,BPH2991,2,VAN-223
A,1,0.072,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,110,BPH2991,2,VAN-223
A,1,0.03,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,120,BPH2991,2,VAN-223
A,1,0.036,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,130,BPH2991,2,VAN-223
A,1,0.042,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,140,BPH2991,2,VAN-223
A,1,0.041,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,150,BPH2991,2,VAN-223
A,1,0.045,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,160,BPH2991,2,VAN-223
A,1,0.042,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,170,BPH2991,2,VAN-223
A,1,0.051,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,180,BPH2991,2,VAN-223
A,1,0.075,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,190,BPH2991,2,VAN-223
A,1,0.091,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,200,BPH2991,2,VAN-223
A,1,0.122,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,210,BPH2991,2,VAN-223
A,1,0.133,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,220,BPH2991,2,VAN-223
A,1,0.198,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,230,BPH2991,2,VAN-223
A,1,0.267,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,240,BPH2991,2,VAN-223
A,1,0.892,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,250,BPH2991,2,VAN-223
A,1,1,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,260,BPH2991,2,VAN-223
A,1,1.228,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,270,BPH2991,2,VAN-223
A,1,1.439,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,280,BPH2991,2,VAN-223
A,1,1.753,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,290,BPH2991,2,VAN-223
A,1,2.082,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,300,BPH2991,2,VAN-223
A,1,2.345,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,310,BPH2991,2,VAN-223
A,1,2.539,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,320,BPH2991,2,VAN-223
A,1,2.859,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,330,BPH2991,2,VAN-223
A,1,3.013,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,340,BPH2991,2,VAN-223
A,1,3.311,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,350,BPH2991,2,VAN-223
A,1,3.499,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,360,BPH2991,2,VAN-223
A,1,3.654,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,370,BPH2991,2,VAN-223
A,1,3.79,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,380,BPH2991,2,VAN-223
A,1,3.917,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,390,BPH2991,2,VAN-223
A,1,4.044,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,400,BPH2991,2,VAN-223
A,1,4.116,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,410,BPH2991,2,VAN-223
A,1,4.207,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,420,BPH2991,2,VAN-223
A,1,4.333,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,430,BPH2991,2,VAN-223
A,1,4.421,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,440,BPH2991,2,VAN-223
A,1,4.473,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,450,BPH2991,2,VAN-223
A,1,4.542,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,460,BPH2991,2,VAN-223
A,1,4.579,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,470,BPH2991,2,VAN-223
A,1,4.642,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,480,BPH2991,2,VAN-223
A,1,4.689,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,490,BPH2991,2,VAN-223
A,1,4.771,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,500,BPH2991,2,VAN-223
A,1,4.818,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,510,BPH2991,2,VAN-223
A,1,4.872,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,520,BPH2991,2,VAN-223
A,1,4.835,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,530,BPH2991,2,VAN-223
A,1,4.904,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,540,BPH2991,2,VAN-223
A,1,4.979,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,550,BPH2991,2,VAN-223
A,1,5.023,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,560,BPH2991,2,VAN-223
A,1,5.003,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,570,BPH2991,2,VAN-223
A,1,4.952,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,580,BPH2991,2,VAN-223
A,1,5.049,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,590,BPH2991,2,VAN-223
A,1,4.955,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,600,BPH2991,2,VAN-223
A,1,5.046,A01,TRUE,exp200801,GP2,exp200801_GP2_A01,610,BPH2991,2,VAN-223
