well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.309,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,0,Non infected,2,CONTROL
A,1,0.312,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,10,Non infected,2,CONTROL
A,1,0.309,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,20,Non infected,2,CONTROL
A,1,0.32,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,30,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,40,Non infected,2,CONTROL
A,1,0.318,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,50,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,60,Non infected,2,CONTROL
A,1,0.324,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,70,Non infected,2,CONTROL
A,1,0.333,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,80,Non infected,2,CONTROL
A,1,0.332,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,90,Non infected,2,CONTROL
A,1,0.334,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,100,Non infected,2,CONTROL
A,1,0.331,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,110,Non infected,2,CONTROL
A,1,0.328,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,120,Non infected,2,CONTROL
A,1,0.326,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,130,Non infected,2,CONTROL
A,1,0.324,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,140,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,150,Non infected,2,CONTROL
A,1,0.325,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,160,Non infected,2,CONTROL
A,1,0.331,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,170,Non infected,2,CONTROL
A,1,0.329,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,180,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,190,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,200,Non infected,2,CONTROL
A,1,0.327,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,210,Non infected,2,CONTROL
A,1,0.327,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,220,Non infected,2,CONTROL
A,1,0.329,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,230,Non infected,2,CONTROL
A,1,0.327,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,240,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,250,Non infected,2,CONTROL
A,1,0.321,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,260,Non infected,2,CONTROL
A,1,0.327,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,270,Non infected,2,CONTROL
A,1,0.327,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,280,Non infected,2,CONTROL
A,1,0.321,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,290,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,300,Non infected,2,CONTROL
A,1,0.32,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,310,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,320,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,330,Non infected,2,CONTROL
A,1,0.321,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,340,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,350,Non infected,2,CONTROL
A,1,0.321,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,360,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,370,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,380,Non infected,2,CONTROL
A,1,0.325,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,390,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,400,Non infected,2,CONTROL
A,1,0.32,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,410,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,420,Non infected,2,CONTROL
A,1,0.318,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,430,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,440,Non infected,2,CONTROL
A,1,0.319,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,450,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,460,Non infected,2,CONTROL
A,1,0.318,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,470,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,480,Non infected,2,CONTROL
A,1,0.324,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,490,Non infected,2,CONTROL
A,1,0.325,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,500,Non infected,2,CONTROL
A,1,0.322,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,510,Non infected,2,CONTROL
A,1,0.323,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,520,Non infected,2,CONTROL
A,1,0.32,A01,FALSE,exp200913,GP7,exp200913_GP7_A01,530,Non infected,2,CONTROL
