GP-0689	18
GP-0690	23
GP-0691	23
GP-0692	31
GP-0693	87
GP-0694	118
GP-0695	63
GP-0696	111
GP-0697	60
GP-0698	12
GP-0699	98
GP-0700	93
GP-0701	8
GP-0702	5
GP-0703	25
GP-0704	12
GP-0705	126
GP-0706	116
GP-0707	21
GP-0708	71
GP-0709	102
GP-0710	17
GP-0711	22
GP-0712	22
GP-0713	97
GP-0714	128
GP-0715	79
GP-0716	120
GP-0717	79
GP-0718	13
GP-0719	107
GP-0720	102
GP-0721	127
GP-0722	10
GP-0723	21
GP-0724	5
GP-0725	9
GP-0726	18
GP-0727	19
GP-0728	52
GP-0729	51
GP-0730	7
GP-0731	7
GP-0732	4
GP-0733	5
GP-0734	8
GP-0735	16
GP-0736	150
GP-0737	168
GP-0738	118
GP-0739	15
GP-0740	4
GP-0741	12
GP-0742	14
GP-0743	10
GP-0744	9
GP-0745	16
GP-0746	19
GP-0747	13
GP-0748	10
GP-0749	13
GP-0750	14
GP-0751	16
GP-0752	1
GP-0753	400
GP-0754	328
GP-0755	48
GP-0756	56
GP-0757	52
GP-0758	41
GP-0759	70
GP-0760	41
GP-0761	493
GP-0762	464
GP-0763	52
GP-0764	39
GP-0765	42
GP-0766	17
GP-0767	82
GP-0768	27
GP-0769	549
GP-0770	21
GP-0771	0
GP-0772	12
GP-0773	11
GP-0774	18
GP-0775	12
GP-0776	53
GP-0777	45
GP-0778	25
GP-0779	28
GP-0780	22
GP-0781	1
GP-0782	8
GP-0783	1
GP-0784	8
GP-0785	13
GP-0786	24
GP-0787	3
GP-0788	9
GP-0789	3
GP-0790	10
GP-0791	15
GP-0792	22
GP-0793	6
GP-0794	0
GP-0795	0
GP-0796	12
GP-0797	249
GP-0798	222
GP-0799	223
GP-0800	18
GP-0801	21
GP-0802	33
GP-0803	20
GP-0804	27
GP-0805	30
GP-0806	20
GP-0807	21
GP-0808	18
GP-0809	19
GP-0810	22
GP-0811	27
GP-0812	46
GP-0813	16
GP-0814	6
GP-0815	44
GP-0816	29
GP-0817	25
GP-0818	885
GP-0819	293
GP-0820	195
GP-0821	73
GP-0822	37
GP-0823	48
GP-0824	26
GP-0825	29
GP-0826	37
GP-0827	36
GP-0828	16
GP-0829	71
GP-0830	7
GP-0831	71
GP-0832	43
GP-0833	48
GP-0834	16
GP-0835	6
GP-0836	46
GP-0837	12
GP-0838	29
GP-0839	27
GP-0840	51
GP-0841	160
GP-0842	6
GP-0843	12
GP-0844	19
GP-0845	7
GP-0846	16
GP-0847	19
GP-0848	52
GP-0849	49
GP-0850	7
GP-0851	4
GP-0852	8
GP-0853	9
GP-0854	11
GP-0855	15
GP-0856	7
GP-0857	15
GP-0858	3
GP-0859	21
GP-0860	758
GP-0861	501
GP-0862	69
GP-0863	39
GP-0864	47
GP-0865	16
GP-0866	5
GP-0867	45
GP-0868	56
GP-0869	19
GP-0870	29
GP-0871	29
GP-0872	46
GP-0873	42
GP-0874	44
GP-0875	49
GP-0876	37
GP-0877	39
GP-0878	13
GP-0879	48
GP-0880	47
GP-0881	43
GP-0882	39
GP-0883	41
GP-0884	43
GP-0885	45
GP-0886	43
GP-0887	852
GP-0888	6
GP-0889	4
GP-0890	5
GP-0891	23
GP-0892	41
GP-0893	42
GP-0894	49
GP-0895	37
GP-0896	39
GP-0897	10
GP-0898	48
GP-0899	46
GP-0900	40
GP-0901	38
GP-0902	38
GP-0903	40
GP-0904	44
GP-0905	41
GP-0906	37
GP-0907	38
GP-0908	35
GP-0909	8
GP-0910	11
GP-0911	5
GP-0912	39
GP-0913	35
GP-0914	38
GP-0915	39
GP-0916	38
GP-0917	2
GP-0918	22
GP-0919	3
GP-0920	19
GP-0921	24
GP-0922	24
GP-0923	31
GP-0924	1
GP-0925	2
GP-0926	73
GP-0927	67
GP-0928	70
GP-0929	51
GP-0930	14
GP-0931	3
GP-0932	36
GP-0933	52
GP-0934	47
GP-0935	40
GP-0936	22
GP-0937	55
GP-0938	79
GP-0939	73
GP-0940	75
GP-0941	54
GP-0942	60
GP-0943	15
GP-0944	4
GP-0945	45
GP-0946	54
GP-0947	51
GP-0948	46
GP-0949	28
GP-0950	57
GP-0951	214
GP-0952	343
GP-0953	457
GP-0954	136
GP-0955	640
GP-0956	494
GP-0957	751
GP-0958	174
GP-0959	139
GP-0960	28
GP-0961	10
GP-0962	152
GP-0963	150
GP-0964	159
GP-0965	100
GP-0966	80
GP-0967	90
GP-0968	35
GP-0969	37
GP-0970	36
GP-0971	63
GP-0972	41
GP-0973	40
GP-0974	40
GP-0975	36
GP-0976	22
GP-0977	47
GP-0978	54
GP-0979	56
GP-0980	33
GP-0981	50
GP-0982	41
GP-0983	107
GP-0984	20
GP-0985	42
GP-0986	75
GP-0987	53
GP-0988	25
GP-0989	23
GP-0990	18
GP-0991	33
GP-0992	49
GP-0993	29
GP-0994	17
GP-0995	27
GP-0996	23
GP-0997	35
GP-0998	80
GP-0999	22
GP-1000	20
GP-1001	110
GP-1002	81
GP-1003	85
GP-1004	58
GP-1005	69
GP-1006	57
GP-1007	60
GP-1008	60
GP-1009	53
GP-1010	43
GP-1011	43
GP-1012	34
GP-1013	53
GP-1014	49
GP-1015	56
GP-1016	55
GP-1017	55
GP-1018	41
GP-1019	44
GP-1020	52
GP-1021	60
GP-1022	55
GP-1023	54
GP-1024	59
GP-1025	101
GP-1026	39
GP-1027	48
GP-1028	77
GP-1029	61
GP-1030	36
GP-1031	47
GP-1032	34
GP-1033	43
GP-1034	50
GP-1035	36
GP-1036	31
GP-1037	38
GP-1038	44
GP-1039	47
GP-1040	87
GP-1041	40
GP-1042	46
GP-1043	89
GP-1044	70
GP-1045	87
GP-1046	41
GP-1047	39
GP-1048	25
GP-1049	63
GP-1050	41
GP-1051	52
GP-1052	33
GP-1053	51
GP-1054	36
GP-1055	32
