well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,1.33333e-4,A01,TRUE,exp200228,M1,exp200228_M1_A01,0,BPH3423,2,VSS-227
A,1,-0.007,A01,TRUE,exp200228,M1,exp200228_M1_A01,10,BPH3423,2,VSS-227
A,1,-0.006,A01,TRUE,exp200228,M1,exp200228_M1_A01,20,BPH3423,2,VSS-227
A,1,-0.002,A01,TRUE,exp200228,M1,exp200228_M1_A01,30,BPH3423,2,VSS-227
A,1,-0.006,A01,TRUE,exp200228,M1,exp200228_M1_A01,40,BPH3423,2,VSS-227
A,1,-0.014,A01,TRUE,exp200228,M1,exp200228_M1_A01,50,BPH3423,2,VSS-227
A,1,-0.009,A01,TRUE,exp200228,M1,exp200228_M1_A01,60,BPH3423,2,VSS-227
A,1,-0.011,A01,TRUE,exp200228,M1,exp200228_M1_A01,70,BPH3423,2,VSS-227
A,1,-0.003,A01,TRUE,exp200228,M1,exp200228_M1_A01,80,BPH3423,2,VSS-227
A,1,-0.007,A01,TRUE,exp200228,M1,exp200228_M1_A01,90,BPH3423,2,VSS-227
A,1,-0.002,A01,TRUE,exp200228,M1,exp200228_M1_A01,100,BPH3423,2,VSS-227
A,1,-0.008,A01,TRUE,exp200228,M1,exp200228_M1_A01,110,BPH3423,2,VSS-227
A,1,-0.008,A01,TRUE,exp200228,M1,exp200228_M1_A01,120,BPH3423,2,VSS-227
A,1,-0.003,A01,TRUE,exp200228,M1,exp200228_M1_A01,130,BPH3423,2,VSS-227
A,1,5.33333e-4,A01,TRUE,exp200228,M1,exp200228_M1_A01,140,BPH3423,2,VSS-227
A,1,0.002,A01,TRUE,exp200228,M1,exp200228_M1_A01,150,BPH3423,2,VSS-227
A,1,9.66667e-4,A01,TRUE,exp200228,M1,exp200228_M1_A01,160,BPH3423,2,VSS-227
A,1,0.006,A01,TRUE,exp200228,M1,exp200228_M1_A01,170,BPH3423,2,VSS-227
A,1,0.013,A01,TRUE,exp200228,M1,exp200228_M1_A01,180,BPH3423,2,VSS-227
A,1,0.014,A01,TRUE,exp200228,M1,exp200228_M1_A01,190,BPH3423,2,VSS-227
A,1,0.014,A01,TRUE,exp200228,M1,exp200228_M1_A01,200,BPH3423,2,VSS-227
A,1,0.024,A01,TRUE,exp200228,M1,exp200228_M1_A01,210,BPH3423,2,VSS-227
A,1,0.021,A01,TRUE,exp200228,M1,exp200228_M1_A01,220,BPH3423,2,VSS-227
A,1,0.029,A01,TRUE,exp200228,M1,exp200228_M1_A01,230,BPH3423,2,VSS-227
A,1,0.035,A01,TRUE,exp200228,M1,exp200228_M1_A01,240,BPH3423,2,VSS-227
A,1,0.04,A01,TRUE,exp200228,M1,exp200228_M1_A01,250,BPH3423,2,VSS-227
A,1,0.05,A01,TRUE,exp200228,M1,exp200228_M1_A01,260,BPH3423,2,VSS-227
A,1,0.054,A01,TRUE,exp200228,M1,exp200228_M1_A01,270,BPH3423,2,VSS-227
A,1,0.067,A01,TRUE,exp200228,M1,exp200228_M1_A01,280,BPH3423,2,VSS-227
A,1,0.08,A01,TRUE,exp200228,M1,exp200228_M1_A01,290,BPH3423,2,VSS-227
A,1,0.088,A01,TRUE,exp200228,M1,exp200228_M1_A01,300,BPH3423,2,VSS-227
A,1,0.101,A01,TRUE,exp200228,M1,exp200228_M1_A01,310,BPH3423,2,VSS-227
A,1,0.118,A01,TRUE,exp200228,M1,exp200228_M1_A01,320,BPH3423,2,VSS-227
A,1,0.131,A01,TRUE,exp200228,M1,exp200228_M1_A01,330,BPH3423,2,VSS-227
A,1,0.146,A01,TRUE,exp200228,M1,exp200228_M1_A01,340,BPH3423,2,VSS-227
A,1,0.167,A01,TRUE,exp200228,M1,exp200228_M1_A01,350,BPH3423,2,VSS-227
A,1,0.2,A01,TRUE,exp200228,M1,exp200228_M1_A01,360,BPH3423,2,VSS-227
A,1,0.228,A01,TRUE,exp200228,M1,exp200228_M1_A01,370,BPH3423,2,VSS-227
A,1,0.255,A01,TRUE,exp200228,M1,exp200228_M1_A01,380,BPH3423,2,VSS-227
A,1,0.28,A01,TRUE,exp200228,M1,exp200228_M1_A01,390,BPH3423,2,VSS-227
A,1,0.307,A01,TRUE,exp200228,M1,exp200228_M1_A01,400,BPH3423,2,VSS-227
A,1,0.354,A01,TRUE,exp200228,M1,exp200228_M1_A01,410,BPH3423,2,VSS-227
A,1,0.387,A01,TRUE,exp200228,M1,exp200228_M1_A01,420,BPH3423,2,VSS-227
A,1,0.416,A01,TRUE,exp200228,M1,exp200228_M1_A01,430,BPH3423,2,VSS-227
A,1,0.441,A01,TRUE,exp200228,M1,exp200228_M1_A01,440,BPH3423,2,VSS-227
A,1,0.485,A01,TRUE,exp200228,M1,exp200228_M1_A01,450,BPH3423,2,VSS-227
A,1,0.514,A01,TRUE,exp200228,M1,exp200228_M1_A01,460,BPH3423,2,VSS-227
A,1,0.551,A01,TRUE,exp200228,M1,exp200228_M1_A01,470,BPH3423,2,VSS-227
A,1,0.592,A01,TRUE,exp200228,M1,exp200228_M1_A01,480,BPH3423,2,VSS-227
A,1,0.633,A01,TRUE,exp200228,M1,exp200228_M1_A01,490,BPH3423,2,VSS-227
A,1,0.671,A01,TRUE,exp200228,M1,exp200228_M1_A01,500,BPH3423,2,VSS-227
A,1,0.692,A01,TRUE,exp200228,M1,exp200228_M1_A01,510,BPH3423,2,VSS-227
A,1,0.727,A01,TRUE,exp200228,M1,exp200228_M1_A01,520,BPH3423,2,VSS-227
A,1,0.753,A01,TRUE,exp200228,M1,exp200228_M1_A01,530,BPH3423,2,VSS-227
A,1,0.775,A01,TRUE,exp200228,M1,exp200228_M1_A01,540,BPH3423,2,VSS-227
A,1,0.791,A01,TRUE,exp200228,M1,exp200228_M1_A01,550,BPH3423,2,VSS-227
A,1,0.805,A01,TRUE,exp200228,M1,exp200228_M1_A01,560,BPH3423,2,VSS-227
A,1,0.849,A01,TRUE,exp200228,M1,exp200228_M1_A01,570,BPH3423,2,VSS-227
A,1,0.928,A01,TRUE,exp200228,M1,exp200228_M1_A01,580,BPH3423,2,VSS-227
A,1,0.843,A01,TRUE,exp200228,M1,exp200228_M1_A01,590,BPH3423,2,VSS-227
A,1,0.854,A01,TRUE,exp200228,M1,exp200228_M1_A01,600,BPH3423,2,VSS-227
A,1,0.9,A01,TRUE,exp200228,M1,exp200228_M1_A01,610,BPH3423,2,VSS-227
A,1,0.933,A01,TRUE,exp200228,M1,exp200228_M1_A01,620,BPH3423,2,VSS-227
A,1,0.974,A01,TRUE,exp200228,M1,exp200228_M1_A01,630,BPH3423,2,VSS-227
A,1,1.026,A01,TRUE,exp200228,M1,exp200228_M1_A01,640,BPH3423,2,VSS-227
A,1,1.112,A01,TRUE,exp200228,M1,exp200228_M1_A01,650,BPH3423,2,VSS-227
A,1,1.142,A01,TRUE,exp200228,M1,exp200228_M1_A01,660,BPH3423,2,VSS-227
A,1,1.217,A01,TRUE,exp200228,M1,exp200228_M1_A01,670,BPH3423,2,VSS-227
A,1,1.29,A01,TRUE,exp200228,M1,exp200228_M1_A01,680,BPH3423,2,VSS-227
A,1,1.419,A01,TRUE,exp200228,M1,exp200228_M1_A01,690,BPH3423,2,VSS-227
A,1,1.423,A01,TRUE,exp200228,M1,exp200228_M1_A01,700,BPH3423,2,VSS-227
A,1,1.512,A01,TRUE,exp200228,M1,exp200228_M1_A01,710,BPH3423,2,VSS-227
A,1,1.614,A01,TRUE,exp200228,M1,exp200228_M1_A01,720,BPH3423,2,VSS-227
A,1,1.651,A01,TRUE,exp200228,M1,exp200228_M1_A01,730,BPH3423,2,VSS-227
A,1,1.732,A01,TRUE,exp200228,M1,exp200228_M1_A01,740,BPH3423,2,VSS-227
A,1,1.777,A01,TRUE,exp200228,M1,exp200228_M1_A01,750,BPH3423,2,VSS-227
A,1,1.887,A01,TRUE,exp200228,M1,exp200228_M1_A01,760,BPH3423,2,VSS-227
A,1,1.912,A01,TRUE,exp200228,M1,exp200228_M1_A01,770,BPH3423,2,VSS-227
A,1,1.976,A01,TRUE,exp200228,M1,exp200228_M1_A01,780,BPH3423,2,VSS-227
A,1,2.047,A01,TRUE,exp200228,M1,exp200228_M1_A01,790,BPH3423,2,VSS-227
A,1,2.191,A01,TRUE,exp200228,M1,exp200228_M1_A01,800,BPH3423,2,VSS-227
A,1,2.158,A01,TRUE,exp200228,M1,exp200228_M1_A01,810,BPH3423,2,VSS-227
A,1,2.199,A01,TRUE,exp200228,M1,exp200228_M1_A01,820,BPH3423,2,VSS-227
A,1,2.251,A01,TRUE,exp200228,M1,exp200228_M1_A01,830,BPH3423,2,VSS-227
A,1,2.313,A01,TRUE,exp200228,M1,exp200228_M1_A01,840,BPH3423,2,VSS-227
A,1,2.413,A01,TRUE,exp200228,M1,exp200228_M1_A01,850,BPH3423,2,VSS-227
A,1,2.463,A01,TRUE,exp200228,M1,exp200228_M1_A01,860,BPH3423,2,VSS-227
A,1,2.525,A01,TRUE,exp200228,M1,exp200228_M1_A01,870,BPH3423,2,VSS-227
A,1,2.585,A01,TRUE,exp200228,M1,exp200228_M1_A01,880,BPH3423,2,VSS-227
A,1,2.641,A01,TRUE,exp200228,M1,exp200228_M1_A01,890,BPH3423,2,VSS-227
A,1,2.678,A01,TRUE,exp200228,M1,exp200228_M1_A01,900,BPH3423,2,VSS-227
A,1,2.606,A01,TRUE,exp200228,M1,exp200228_M1_A01,910,BPH3423,2,VSS-227
A,1,2.844,A01,TRUE,exp200228,M1,exp200228_M1_A01,920,BPH3423,2,VSS-227
