,,Time,0 h ,0 h 10 min,0 h 20 min,0 h 30 min,0 h 40 min,0 h 50 min,1 h ,1 h 10 min,1 h 20 min,1 h 30 min,1 h 40 min,1 h 50 min,2 h ,2 h 10 min,2 h 20 min,2 h 30 min,2 h 40 min,2 h 50 min,3 h ,3 h 10 min,3 h 20 min,3 h 30 min,3 h 40 min,3 h 50 min,4 h ,4 h 10 min,4 h 20 min,4 h 30 min,4 h 40 min,4 h 50 min,5 h ,5 h 10 min,5 h 20 min,5 h 30 min,5 h 40 min,5 h 50 min,6 h ,6 h 10 min,6 h 20 min,6 h 30 min,6 h 40 min,6 h 50 min,7 h ,7 h 10 min,7 h 20 min,7 h 30 min,7 h 40 min,7 h 50 min,8 h ,8 h 10 min,8 h 20 min,8 h 30 min,8 h 40 min,8 h 50 min,9 h ,9 h 10 min,9 h 20 min,9 h 30 min,9 h 40 min,9 h 50 min,10 h ,10 h 10 min,10 h 20 min,10 h 30 min,10 h 40 min,10 h 50 min,11 h ,11 h 10 min,11 h 20 min,11 h 30 min,11 h 40 min,11 h 50 min,12 h ,12 h 10 min,12 h 20 min,12 h 30 min,12 h 40 min,12 h 50 min,13 h ,13 h 10 min,13 h 20 min,13 h 30 min,13 h 40 min,13 h 50 min,14 h ,14 h 10 min,14 h 20 min,14 h 30 min,14 h 40 min,14 h 50 min,15 h ,15 h 10 min,15 h 20 min,15 h 30 min,15 h 40 min,15 h 50 min,16 h ,16 h 10 min,16 h 20 min,16 h 30 min,16 h 40 min,16 h 50 min,17 h ,17 h 10 min
A,11,Sample X11,-0.017,-0.015,-0.008,-0.006,-0.012,-0.018,-0.009,-0.01,-0.005,-0.01,-0.006,-0.012,-0.006,-0.003,-0.001,0.001,-0.000333,0.002,0.005,0.006,0.003,0.008,0.009,-0.000567,0.01,0.012,0.016,0.007,0.019,0.022,0.022,0.023,0.02,0.026,0.031,0.04,0.045,0.044,0.053,0.057,0.058,0.065,0.077,0.081,0.09,0.10199999999999999,0.10299999999999999,0.111,0.122,0.125,0.13400000000000001,0.14399999999999999,0.14199999999999999,0.161,0.16400000000000001,0.16400000000000001,0.17399999999999999,0.16700000000000001,0.17299999999999999,0.17499999999999999,0.17399999999999999,0.19600000000000001,0.18099999999999999,0.188,0.188,0.192,0.21099999999999999,0.20799999999999999,0.20799999999999999,0.215,0.19700000000000001,0.21,0.218,0.214,0.224,0.20899999999999999,0.214,0.221,0.21199999999999999,0.21,0.216,0.21,0.219,0.20699999999999999,0.2,0.20599999999999999,0.221,0.21299999999999999,0.223,0.22,0.20300000000000001,0.20399999999999999,0.20200000000000001,0.20200000000000001,0.20300000000000001,0.20300000000000001,0.19800000000000001,0.19700000000000001,0.19700000000000001,0.20699999999999999,0.20300000000000001,0.192,0.19500000000000001,0.193
A,12,Sample X12,-0.007,-0.005,-0.003,0.003,0.000367,-0.011,-0.004,-0.006,0.009,0.000633,0.0006,-0.000967,-0.006,-0.004,0.004,0.005,0.008,0.007,0.007,0.01,0.008,0.02,0.024,0.023,0.02,0.026,0.036,0.038,0.044,0.046,0.062,0.073,0.083,0.088,0.11700000000000001,0.14000000000000001,0.16900000000000001,0.184,0.214,0.25,0.27600000000000002,0.34,0.38300000000000001,0.44600000000000001,0.53400000000000003,0.61199999999999999,0.67400000000000004,0.73799999999999999,0.872,0.93899999999999995,1.0980000000000001,1.264,1.4119999999999999,1.601,1.758,1.952,2.14,2.2599999999999998,2.4590000000000001,2.6110000000000002,2.74,3.0009999999999999,3.1349999999999998,3.2909999999999999,3.4249999999999998,3.633,3.8860000000000001,3.9750000000000001,4.0449999999999999,4.1609999999999996,4.1890000000000001,4.3019999999999996,4.4370000000000003,4.5110000000000001,4.633,4.7,4.8079999999999998,4.8789999999999996,4.9450000000000003,5.0359999999999996,5.1390000000000002,5.1440000000000001,5.2039999999999997,5.2329999999999997,5.2969999999999997,5.3570000000000002,5.4569999999999999,5.4809999999999999,5.61,5.6449999999999996,5.6779999999999999,5.6219999999999999,5.7960000000000003,5.8419999999999996,5.8780000000000001,5.9279999999999999,5.9720000000000004,6.0250000000000004,6.0730000000000004,6.1139999999999999,6.173,6.21,6.1970000000000001,6.2519999999999998
B,1,Sample X13,-0.007,0.000733,-0.002,-0.003,-0.005,-0.012,-0.008,-0.015,-0.001,-0.008,-0.001,-0.006,-0.012,-0.01,-0.009,0.0001,-0.01,-0.008,-0.005,-0.003,0.000133,0.003,0.002,0.008,0.015,0.018,0.018,0.02,0.02,0.026,0.03,0.031,0.045,0.048,0.052,0.059,0.073,0.084,0.094,0.111,0.127,0.14099999999999999,0.159,0.18,0.20200000000000001,0.224,0.23899999999999999,0.28199999999999997,0.29799999999999999,0.312,0.33300000000000002,0.34399999999999997,0.35899999999999999,0.36899999999999999,0.379,0.39,0.40699999999999997,0.41899999999999998,0.42599999999999999,0.439,0.43,0.45100000000000001,0.44,0.44700000000000001,0.44900000000000001,0.442,0.46500000000000002,0.45400000000000001,0.46,0.46,0.441,0.44700000000000001,0.45300000000000001,0.443,0.45,0.44,0.44700000000000001,0.44,0.44500000000000001,0.45900000000000002,0.441,0.42599999999999999,0.432,0.91,0.441,0.51800000000000002,0.47699999999999998,0.41899999999999998,0.42,0.42,1.3240000000000001,0.38700000000000001,0.40699999999999997,0.40400000000000003,0.87,0.42199999999999999,0.41599999999999998,0.52,0.58299999999999996,0.65500000000000003,0.40799999999999997,0.57999999999999996,0.373,0.60299999999999998
B,2,Sample X14,-0.015,-0.004,-0.007,-0.008,-0.011,-0.016,-0.013,-0.016,-0.005,-0.008,-0.004,-0.014,-0.012,-0.01,-0.008,-0.008,-0.01,-0.009,-0.007,-0.006,-0.004,0.0005,-0.006,-0.002,0.000933,0.004,0.009,0.01,0.015,0.015,0.022,0.021,0.035,0.041,0.045,0.059,0.077,0.073,0.087,0.10100000000000001,0.121,0.13200000000000001,0.155,0.186,0.219,0.255,0.29299999999999998,0.34300000000000003,0.39400000000000002,0.438,0.498,0.54800000000000004,0.60699999999999998,0.66100000000000003,0.73299999999999998,0.80100000000000005,0.86399999999999999,0.94899999999999995,1.0329999999999999,1.1259999999999999,1.196,1.276,1.3919999999999999,1.534,1.597,1.724,1.8440000000000001,2.02,2.1629999999999998,2.3109999999999999,2.42,2.5649999999999999,2.73,2.859,2.9670000000000001,3.1139999999999999,3.2440000000000002,3.3530000000000002,3.4889999999999999,3.5910000000000002,3.7170000000000001,3.8090000000000002,3.8820000000000001,3.968,4.0220000000000002,4.1340000000000003,4.2160000000000002,4.2939999999999996,4.3360000000000003,4.3559999999999999,4.423,4.4080000000000004,4.5039999999999996,4.5579999999999998,4.6280000000000001,4.68,4.7270000000000003,4.7759999999999998,4.851,4.8860000000000001,4.9349999999999996,4.9770000000000003,5.0270000000000001,5.069
B,3,Sample X15,-0.004,-0.004,-0.005,-0.0004,-0.007,-0.013,-0.011,-0.014,0.003,-0.005,-0.003,-0.006,-0.004,-0.005,-0.005,0.002,0.000967,0.005,0.009,0.011,0.018,0.023,0.02,0.028,0.041,0.035,0.045,0.045,0.053,0.065,0.077,0.071,0.107,0.111,0.128,0.14899999999999999,0.17299999999999999,0.17499999999999999,0.21,0.23200000000000001,0.25800000000000001,0.27300000000000002,0.29899999999999999,0.33600000000000002,0.34599999999999997,0.374,0.39500000000000002,0.40699999999999997,0.43099999999999999,0.44700000000000001,0.46100000000000002,0.46300000000000002,0.46700000000000003,0.47699999999999998,0.48599999999999999,0.496,0.502,0.503,0.51600000000000001,0.52300000000000002,0.52,0.52700000000000002,0.51900000000000002,0.53300000000000003,0.51900000000000002,0.50800000000000001,0.53300000000000003,0.52300000000000002,0.53500000000000003,0.52600000000000002,0.65100000000000002,0.50800000000000001,0.51100000000000001,0.51700000000000002,0.51,0.51800000000000002,0.50800000000000001,0.498,0.51400000000000001,0.5,0.505,0.52,0.49399999999999999,0.48599999999999999,0.48199999999999998,0.51900000000000002,0.49,0.503,0.5,0.48599999999999999,0.48299999999999998,0.48099999999999998,0.47799999999999998,0.47699999999999998,0.47799999999999998,0.47299999999999998,0.48099999999999998,0.47699999999999998,0.46800000000000003,0.47699999999999998,0.47,0.45800000000000002,0.46700000000000003,0.46300000000000002
B,4,Sample X16,-0.005,-0.000767,-0.005,-0.001,-0.005,-0.007,-0.012,-0.008,-0.000833,-0.008,-0.0004,-0.01,-0.008,-0.005,-0.000867,-0.0006,0.006,0.006,0.014,0.015,0.023,0.028,0.02,0.029,0.045,0.042,0.055,0.065,0.072,0.082,0.098,0.109,0.14199999999999999,0.16200000000000001,0.19500000000000001,0.22900000000000001,0.28299999999999997,0.309,0.374,0.437,0.49,0.55600000000000005,0.63400000000000001,0.70399999999999996,0.80200000000000005,0.84899999999999998,0.88700000000000001,1.018,1.115,1.1499999999999999,1.238,1.36,1.3879999999999999,1.484,1.629,1.716,1.8420000000000001,1.9550000000000001,2.15,2.2909999999999999,2.3660000000000001,2.5150000000000001,2.698,2.883,2.99,3.1320000000000001,3.327,3.4950000000000001,3.6619999999999999,3.766,3.8530000000000002,4.0039999999999996,4.22,4.2729999999999997,4.3390000000000004,4.42,4.5129999999999999,4.5970000000000004,4.7439999999999998,4.7670000000000003,4.9530000000000003,4.9160000000000004,5.0129999999999999,5.0579999999999998,5.0759999999999996,5.1609999999999996,5.2069999999999999,5.2619999999999996,5.3289999999999997,5.3380000000000001,5.4260000000000002,5.3280000000000003,5.4720000000000004,5.5419999999999998,5.593,5.63,5.6890000000000001,5.73,5.79,5.8289999999999997,5.8259999999999996,5.9,5.8719999999999999,5.915
B,5,Sample X17,-0.013,-0.01,-0.013,-0.008,-0.006,-0.016,-0.014,-0.012,-0.007,-0.004,-0.005,-0.012,-0.011,-0.01,-0.01,-0.008,-0.009,-0.007,-0.006,-0.001,-0.007,-0.005,-0.002,-0.003,0.007,0.004,0.011,0.002,0.006,0.011,0.02,0.017,0.028,0.031,0.031,0.042,0.06,0.057,0.07,0.079,0.096,0.115,0.13,0.159,0.17799999999999999,0.20499999999999999,0.23799999999999999,0.27300000000000002,0.32700000000000001,0.36499999999999999,0.43099999999999999,0.47599999999999998,0.51900000000000002,0.57199999999999995,0.63200000000000001,0.68100000000000005,0.74399999999999999,0.82,0.88900000000000001,0.98299999999999998,1.0509999999999999,1.1439999999999999,1.2450000000000001,1.365,1.446,1.58,1.72,1.8879999999999999,2.06,2.165,2.2749999999999999,2.4319999999999999,2.6360000000000001,2.774,2.9430000000000001,3.0710000000000002,3.173,3.3570000000000002,3.492,3.5960000000000001,3.7589999999999999,3.8290000000000002,3.96,4.0609999999999999,4.1180000000000003,4.2720000000000002,4.3259999999999996,4.4210000000000003,4.5270000000000001,4.5609999999999999,4.6689999999999996,4.6449999999999996,4.7619999999999996,4.8360000000000003,4.8819999999999997,4.9420000000000002,5.01,5.0510000000000002,5.1020000000000003,5.1760000000000002,5.1580000000000004,5.2450000000000001,5.2249999999999996,5.3079999999999998
B,6,Sample X18,-0.016,-0.019,-0.022,-0.019,-0.023,-0.03,-0.026,-0.028,-0.015,-0.024,-0.021,-0.027,-0.028,-0.027,-0.025,-0.024,-0.027,-0.025,-0.024,-0.024,-0.024,-0.023,-0.03,-0.024,-0.023,-0.02,-0.018,-0.023,-0.025,-0.023,-0.022,-0.021,-0.022,-0.023,-0.024,-0.019,-0.016,-0.022,-0.021,-0.021,-0.022,-0.018,-0.021,-0.015,-0.02,-0.02,-0.018,-0.02,-0.019,-0.018,-0.021,-0.018,-0.017,-0.015,-0.016,-0.016,-0.015,-0.015,-0.018,-0.019,-0.016,-0.016,-0.016,-0.016,-0.016,-0.017,-0.018,-0.015,-0.018,-0.008,-0.018,-0.015,-0.017,-0.014,-0.016,-0.015,-0.018,-0.014,-0.017,-0.017,-0.016,-0.014,-0.017,-0.017,-0.015,-0.016,-0.011,-0.012,-0.013,-0.016,-0.012,-0.012,-0.014,-0.016,-0.017,-0.013,-0.013,-0.013,-0.015,-0.011,-0.013,-0.016,-0.011,-0.017
B,7,Sample X19,-0.014,-0.016,-0.017,-0.014,-0.014,-0.024,-0.02,-0.019,-0.011,-0.017,-0.014,-0.019,-0.018,-0.015,-0.012,-0.01,-0.011,-0.007,-0.003,-0.003,-0.002,0.004,0.002,0.009,0.017,0.018,0.027,0.028,0.035,0.046,0.056,0.076,0.077,0.091,0.104,0.126,0.14699999999999999,0.16700000000000001,0.18099999999999999,0.20599999999999999,0.221,0.24299999999999999,0.26600000000000001,0.29499999999999998,0.33600000000000002,0.34899999999999998,0.36199999999999999,0.41799999999999998,0.41799999999999998,0.439,0.46700000000000003,0.49399999999999999,0.60699999999999998,0.54100000000000004,0.54900000000000004,0.56399999999999995,0.57599999999999996,0.58799999999999997,0.60699999999999998,0.61,0.624,0.627,0.63400000000000001,0.63500000000000001,0.63900000000000001,0.64400000000000002,0.65300000000000002,0.64900000000000002,0.65,0.64100000000000001,0.63700000000000001,0.64,1.1930000000000001,0.65100000000000002,0.63100000000000001,0.624,0.61399999999999999,0.61299999999999999,1.0009999999999999,0.58899999999999997,0.59899999999999998,0.58599999999999997,0.58299999999999996,0.57099999999999995,0.57599999999999996,0.56499999999999995,0.54800000000000004,0.54800000000000004,0.54100000000000004,0.89200000000000002,0.52,0.52500000000000002,0.51400000000000001,0.51200000000000001,1.393,0.51400000000000001,0.502,0.505,0.504,0.501,0.496,0.50700000000000001,0.50600000000000001,0.499
B,8,Sample X20,0.038,0.029,0.007,0.03,0.024,0.01,0.011,0.027,0.047,0.049,0.036,0.013,0.018,0.043,0.018,0.039,0.034,0.016,0.018,0.039,0.047,0.051,0.017,0.04,0.041,0.039,0.04,0.029,0.024,0.032,0.047,0.038,0.062,0.053,0.078,0.079,0.086,0.106,0.14399999999999999,0.114,0.13900000000000001,0.16400000000000001,0.188,0.223,0.224,0.24099999999999999,0.28100000000000003,0.30399999999999999,0.316,0.317,0.34499999999999997,0.36099999999999999,0.35099999999999998,0.38600000000000001,0.39200000000000002,0.39900000000000002,0.433,0.42099999999999999,0.433,0.44600000000000001,0.42699999999999999,0.45600000000000002,0.435,0.45400000000000001,0.44500000000000001,0.44700000000000001,0.48499999999999999,0.47899999999999998,0.48899999999999999,0.48699999999999999,0.443,0.45300000000000001,0.48499999999999999,0.46700000000000003,0.47599999999999998,0.46400000000000002,0.67400000000000004,0.46,0.45400000000000001,0.89,0.46899999999999997,0.44800000000000001,0.45200000000000001,0.45600000000000002,0.442,0.46400000000000002,0.46200000000000002,0.46500000000000002,0.46700000000000003,0.44600000000000001,0.45500000000000002,0.42799999999999999,0.44,0.436,0.437,0.442,0.437,0.438,0.41599999999999998,0.42699999999999999,0.43,0.43,0.41199999999999998,0.40699999999999997
B,9,Sample X21,-0.016,-0.004,0.054,-0.016,-0.015,0.105,-0.019,-0.019,-0.009,-0.016,-0.017,-0.021,-0.022,-0.014,-0.015,0.19700000000000001,0.014,-0.009,-0.008,0.19700000000000001,0.125,0.11600000000000001,0.17599999999999999,0.21299999999999999,0.23499999999999999,0.16,0.20100000000000001,0.157,0.17399999999999999,0.17799999999999999,0.188,0.153,0.20599999999999999,0.222,0.24,0.26300000000000001,0.39100000000000001,0.30599999999999999,0.33700000000000002,0.36899999999999999,0.41499999999999998,0.44400000000000001,0.50900000000000001,0.56799999999999995,0.61899999999999999,0.65600000000000003,0.745,0.89700000000000002,0.98799999999999999,1.077,1.24,1.3260000000000001,1.456,1.601,1.696,1.8109999999999999,1.9910000000000001,2.113,2.2770000000000001,2.4039999999999999,2.5710000000000002,2.6749999999999998,2.8690000000000002,3.0049999999999999,3.1669999999999998,3.27,3.3639999999999999,3.4660000000000002,3.573,3.859,3.7890000000000001,3.9079999999999999,4.0119999999999996,4.1219999999999999,4.1609999999999996,4.2679999999999998,4.2930000000000001,4.3440000000000003,4.423,4.4820000000000002,4.5679999999999996,4.6029999999999998,4.66,4.7069999999999999,4.7919999999999998,4.7939999999999996,4.87,4.9809999999999999,5.0330000000000004,5.0720000000000001,5.0940000000000003,4.931,5.266,5.3090000000000002,5.3810000000000002,5.3979999999999997,5.43,5.4790000000000001,5.5270000000000001,5.5819999999999999,5.66,5.657,5.7110000000000003,5.742
B,10,Sample X22,-0.000267,-0.008,-0.01,-0.005,-0.008,-0.013,-0.008,-0.009,0.000867,-0.005,0.001,-0.006,-0.003,-0.001,0.007,0.009,0.009,0.011,0.019,0.023,0.033,0.036,0.04,0.054,0.072,0.079,0.093,0.108,0.121,0.14399999999999999,0.161,0.20499999999999999,0.217,0.24,0.27800000000000002,0.317,0.34499999999999997,0.38100000000000001,0.42099999999999999,0.438,0.48899999999999999,0.58399999999999996,0.67700000000000005,0.747,0.91200000000000003,0.81899999999999995,0.76700000000000002,0.83399999999999996,0.91300000000000003,0.94799999999999995,1.0389999999999999,1.1180000000000001,1.2050000000000001,1.3380000000000001,1.4390000000000001,1.542,1.69,1.81,1.952,2.12,2.2709999999999999,2.4249999999999998,2.6120000000000001,2.7690000000000001,2.91,3.0579999999999998,3.2440000000000002,3.383,3.4540000000000002,3.5990000000000002,3.64,3.7309999999999999,3.8879999999999999,3.9729999999999999,4.0860000000000003,4.1710000000000003,4.2679999999999998,4.367,4.4539999999999997,4.5190000000000001,4.6520000000000001,4.6609999999999996,4.7480000000000002,4.7919999999999998,4.8620000000000001,4.9160000000000004,4.9729999999999999,5.05,5.1239999999999997,5.149,5.2270000000000003,5.1840000000000002,5.327,5.3879999999999999,5.4340000000000002,5.48,5.532,5.6150000000000002,5.6230000000000002,5.6630000000000003,5.7130000000000001,5.7480000000000002,5.7569999999999997,5.8150000000000004
B,11,Sample X23,-0.022,-0.011,-0.011,-0.01,-0.016,-0.019,-0.013,-0.019,-0.009,-0.013,-0.014,-0.019,-0.017,-0.012,-0.014,-0.014,-0.015,-0.011,-0.003,-0.003,-0.008,-0.001,-0.007,0.000833,0.000833,0.007,0.007,0.006,0.006,0.009,0.014,0.02,0.026,0.03,0.034,0.045,0.058,0.053,0.074,0.077,0.094,0.125,0.13600000000000001,0.161,0.17599999999999999,0.19600000000000001,0.216,0.255,0.29799999999999999,0.29799999999999999,0.34,0.36799999999999999,0.39600000000000002,0.438,0.44400000000000001,0.46400000000000002,0.49199999999999999,0.496,0.53,0.53100000000000003,0.52400000000000002,0.57699999999999996,0.56799999999999995,0.57599999999999996,0.56899999999999995,0.58199999999999996,0.62,0.63200000000000001,0.623,0.63500000000000001,0.60199999999999998,0.61099999999999999,0.624,0.64300000000000002,0.66300000000000003,0.61199999999999999,0.64600000000000002,0.70499999999999996,0.622,0.63700000000000001,0.63800000000000001,0.61099999999999999,0.63600000000000001,0.60799999999999998,0.61099999999999999,0.61899999999999999,0.628,0.61499999999999999,0.622,0.61099999999999999,0.58599999999999997,0.59599999999999997,0.58699999999999997,0.58199999999999996,0.59399999999999997,0.57799999999999996,0.58499999999999996,0.57099999999999995,0.59899999999999998,0.58099999999999996,0.57599999999999996,0.56000000000000005,0.56999999999999995,0.55000000000000004
B,12,Sample X24,-0.016,-0.015,-0.016,-0.013,-0.015,-0.02,-0.015,-0.017,-0.01,-0.013,-0.01,-0.014,-0.013,-0.012,-0.011,-0.007,-0.008,-0.004,-0.003,-0.003,0.002,0.004,-0.0002,0.008,0.018,0.018,0.022,0.024,0.031,0.035,0.042,0.061,0.067,0.074,0.096,0.11600000000000001,0.13800000000000001,0.158,0.19600000000000001,0.21099999999999999,0.24399999999999999,0.3,0.34899999999999998,0.40500000000000003,0.496,0.53300000000000003,0.58199999999999996,0.66400000000000003,0.751,0.78,0.90100000000000002,0.97799999999999998,1.0169999999999999,1.177,1.254,1.3360000000000001,1.42,1.448,1.585,1.629,1.6870000000000001,1.9159999999999999,1.9610000000000001,2.0649999999999999,2.1880000000000002,2.3420000000000001,2.5640000000000001,2.7040000000000002,2.8170000000000002,2.9510000000000001,2.9940000000000002,3.1949999999999998,3.4790000000000001,3.597,3.774,3.82,4.024,4.1740000000000004,4.1379999999999999,4.375,4.4210000000000003,4.375,4.5179999999999998,4.5309999999999997,4.5629999999999997,4.7039999999999997,4.819,4.8479999999999999,4.944,4.9710000000000001,4.9390000000000001,5.0019999999999998,5.1059999999999999,5.1360000000000001,5.141,5.1909999999999998,5.2249999999999996,5.3209999999999997,5.3559999999999999,5.4249999999999998,5.5030000000000001,5.4660000000000002,5.5670000000000002,5.5590000000000002
C,1,Sample X25,0.000033,0.011,0.01,0.005,0.012,0.006,0.006,0.009,-0.002,0.011,0.01,0.005,0.002,0.007,0.01,0.011,0.008,0.009,0.016,0.018,0.016,0.023,0.016,0.023,0.027,0.028,0.047,0.029,0.03,0.03,0.035,0.037,0.039,0.039,0.04,0.045,0.064,0.053,0.054,0.056,0.059,0.063,0.064,0.068,0.07,0.073,0.079,0.082,0.084,0.086,0.088,0.093,0.096,0.1,0.10199999999999999,0.108,0.105,0.11,0.111,0.115,0.11799999999999999,0.12,0.124,0.127,0.13,0.129,0.129,0.13400000000000001,0.13700000000000001,0.16300000000000001,0.14499999999999999,0.14499999999999999,0.14599999999999999,0.15,0.15,0.154,0.154,0.16,0.157,0.16200000000000001,0.16700000000000001,0.161,0.16400000000000001,0.16400000000000001,0.16700000000000001,0.16600000000000001,0.17100000000000001,0.17499999999999999,0.17499999999999999,0.17299999999999999,0.17699999999999999,0.161,0.17699999999999999,0.17699999999999999,0.17299999999999999,0.17699999999999999,0.18,0.18,0.18099999999999999,0.185,0.17899999999999999,0.18099999999999999,0.18,0.17599999999999999
C,2,Sample X26,-0.011,-0.005,-0.0006,0.0007,-0.003,-0.009,-0.006,0.038,-0.005,0.03,-0.003,0.03,-0.006,-0.003,0.003,0.0001,-0.003,0.002,0.004,0.017,0.008,0.014,0.011,0.016,0.044,0.049,0.035,0.037,0.043,0.049,0.06,0.062,0.074,0.083,0.091,0.106,0.126,0.13200000000000001,0.152,0.20399999999999999,0.187,0.21,0.23100000000000001,0.254,0.29399999999999998,0.318,0.34399999999999997,0.371,0.39500000000000002,0.40799999999999997,0.44,0.46400000000000002,0.48499999999999999,0.504,0.50800000000000001,0.52600000000000002,0.53800000000000003,0.54300000000000004,0.55000000000000004,0.56599999999999995,0.56699999999999995,0.57999999999999996,0.58499999999999996,0.59699999999999998,0.57799999999999996,0.57999999999999996,0.59699999999999998,0.59699999999999998,0.60699999999999998,0.621,0.64100000000000001,0.64800000000000002,0.65300000000000002,0.66600000000000004,0.67500000000000004,1.1220000000000001,0.69,0.7,0.71399999999999997,0.746,0.72499999999999998,0.749,0.755,0.77700000000000002,0.78700000000000003,0.88100000000000001,0.84499999999999997,0.86099999999999999,0.89,0.90800000000000003,0.99,1.0740000000000001,1.046,1.1100000000000001,1.151,1.202,1.266,1.2789999999999999,1.415,1.524,1.4339999999999999,1.577,1.6379999999999999,1.661
C,3,Sample X27,0.000333,0.006,0.005,0.005,0.005,-0.003,-0.002,-0.004,-0.000233,0.002,0.005,0.000033,0.002,0.002,0.01,0.013,0.012,0.011,0.015,0.019,0.021,0.032,0.031,0.027,0.044,0.049,0.057,0.06,0.07,0.078,0.095,0.107,0.127,0.13700000000000001,0.151,0.17199999999999999,0.20499999999999999,0.22800000000000001,0.25800000000000001,0.28799999999999998,0.32200000000000001,0.36399999999999999,0.40400000000000003,0.44,0.49,0.52700000000000002,0.57699999999999996,0.625,0.67200000000000004,0.70899999999999996,0.751,0.81899999999999995,0.86799999999999999,0.89400000000000002,0.93300000000000005,0.96099999999999997,0.97499999999999998,1.0109999999999999,1.0169999999999999,1.0549999999999999,1.3819999999999999,1.4119999999999999,1.397,1.4890000000000001,1.4930000000000001,1.571,1.64,1.6830000000000001,1.8480000000000001,1.903,2.0230000000000001,2.109,2.109,2.1349999999999998,2.2309999999999999,2.3220000000000001,2.4340000000000002,2.5070000000000001,2.5910000000000002,2.6949999999999998,3.0609999999999999,2.7749999999999999,2.8490000000000002,3.1339999999999999,3.2650000000000001,3.536,3.57,3.7229999999999999,3.6419999999999999,3.6970000000000001,3.8879999999999999,3.2410000000000001,3.8889999999999998,3.9580000000000002,3.9969999999999999,3.9769999999999999,4.0510000000000002,4.1820000000000004,4.1399999999999997,4.194,4.2060000000000004,4.3460000000000001,4.3780000000000001,4.4210000000000003
C,4,Sample X28,-0.004,0.000333,-0.002,0.007,0.002,-0.004,0.000633,-0.003,0.004,0.004,0.006,-0.001,-0.001,-0.000167,0.006,0.008,0.006,0.011,0.015,0.015,0.019,0.024,0.018,0.03,0.04,0.045,0.052,0.055,0.062,0.074,0.081,0.088,0.097,0.11,0.121,0.13400000000000001,0.16,0.17299999999999999,0.189,0.216,0.24099999999999999,0.255,0.27800000000000002,0.31,0.34699999999999998,0.35799999999999998,0.35799999999999998,0.38500000000000001,0.40899999999999997,0.41099999999999998,0.41499999999999998,0.44800000000000001,0.437,0.45500000000000002,0.45800000000000002,0.47699999999999998,0.47,0.48599999999999999,0.501,0.51900000000000002,0.48799999999999999,0.503,0.51300000000000001,0.52800000000000002,0.48599999999999999,0.47199999999999998,0.53800000000000003,0.47099999999999997,0.52300000000000002,0.50900000000000001,0.501,0.50600000000000001,0.498,0.501,0.51600000000000001,0.51100000000000001,0.50900000000000001,0.51100000000000001,0.502,0.499,0.51,0.47599999999999998,0.47099999999999997,0.47199999999999998,0.45500000000000002,0.47699999999999998,0.47799999999999998,0.46700000000000003,0.48399999999999999,0.51200000000000001,0.46200000000000002,0.65300000000000002,0.47,0.45500000000000002,0.46200000000000002,0.46899999999999997,0.46899999999999997,0.45700000000000002,0.45900000000000002,0.45600000000000002,0.53100000000000003,0.44500000000000001,0.44400000000000001,0.443
C,5,Sample X29,-0.003,0.003,0.0001,0.004,0.002,-0.005,-0.000567,-0.003,0.004,0.003,0.005,0.003,0.001,0.005,0.01,0.01,0.01,0.017,0.023,0.025,0.033,0.039,0.04,0.046,0.061,0.063,0.072,0.081,0.091,0.1,0.114,0.128,0.15,0.16500000000000001,0.187,0.222,0.249,0.26100000000000001,0.28999999999999998,0.32300000000000001,0.38200000000000001,0.38500000000000001,0.40500000000000003,0.436,0.47599999999999998,0.49199999999999999,0.50700000000000001,0.53400000000000003,0.56799999999999995,0.56499999999999995,0.59699999999999998,0.61499999999999999,0.61499999999999999,0.61899999999999999,0.64300000000000002,0.65100000000000002,0.66400000000000003,0.65400000000000003,0.65900000000000003,0.69599999999999995,0.67500000000000004,0.69799999999999995,0.67300000000000004,0.71399999999999997,0.68100000000000005,0.69299999999999995,0.70299999999999996,0.69,0.72799999999999998,0.69699999999999995,0.69499999999999995,0.752,0.69299999999999995,0.70099999999999996,0.69,0.68799999999999994,0.70199999999999996,0.67600000000000005,0.69799999999999995,0.71899999999999997,0.67900000000000005,0.67700000000000005,0.67500000000000004,0.66400000000000003,0.66400000000000003,0.66300000000000003,1.569,0.68500000000000005,0.68100000000000005,0.89900000000000002,0.67900000000000005,0.67500000000000004,0.67900000000000005,0.66500000000000004,0.65800000000000003,0.68899999999999995,0.67100000000000004,0.68400000000000005,0.67100000000000004,0.66900000000000004,0.68899999999999995,0.65400000000000003,0.65100000000000002,0.64900000000000002
