sample_id	sample_id2	phensim
zero	zero	0.724372
1	1	5.20867
2	2	-2.58862
3	3	-11.8096
4	4	30.4091
5	5	41.3501
6	6	27.5701
7	7	15.5958
8	8	1.71026
9	9	64.058
10	10	31.4035
11	11	-12.5328
12	12	54.5075
13	13	11.2357
14	14	-14.6118
15	15	55.3693
16	16	51.3297
17	17	45.5722
18	18	5.6422
19	19	10.5587
20	20	1.42454
21	21	-15.9706
22	22	-8.93559
23	23	-35.6676
24	24	6.29255
25	25	29.3055
26	26	-38.1912
27	27	19.4431
28	28	6.8906
29	29	21.1428
30	30	-31.0847
31	31	-25.3207
32	32	-4.18744
33	33	21.1838
34	34	-50.8109
35	35	-7.93524
36	36	-62.6773
37	37	30.1062
38	38	-3.53747
39	39	-18.7257
40	40	47.0785
41	41	20.4917
42	42	3.30993
43	43	30.6747
44	44	-23.0098
45	45	1.57505
46	46	-12.5232
47	47	44.602
48	48	-27.0328
49	49	-22.4232
50	50	5.07513
51	51	-21.434
52	52	-11.8612
53	53	12.2768
54	54	45.3209
55	55	6.53251
56	56	3.06599
57	57	17.9939
58	58	-6.57968
59	59	0.181604
60	60	-39.1336
61	61	-2.72654
62	62	-10.4746
63	63	-4.7154
64	64	-35.9166
65	65	-19.0479
66	66	-25.8748
67	67	10.9445
68	68	23.1721
69	69	39.4044
70	70	10.3676
71	71	-38.7679
72	72	-25.4737
73	73	-9.0562
74	74	-37.0843
75	75	-23.6298
76	76	-33.3009
77	77	-36.9999
78	78	19.9982
79	79	-5.54038
80	80	29.4451
81	81	-8.09168
82	82	22.9895
83	83	-9.71147
84	84	-3.74642
85	85	-36.7299
86	86	26.8339
87	87	-1.13352
88	88	-14.4652
89	89	-4.91729
90	90	39.2547
91	91	18.0812
92	92	45.1979
93	93	0.426112
94	94	18.9348
95	95	37.2129
96	96	46.8261
97	97	-8.97707
98	98	24.3657
99	99	-58.4164
100	100	-10.9177
101	101	-12.4691
102	102	23.1767
103	103	3.25394
104	104	-7.16565
105	105	26.8366
106	106	45.7644
107	107	-43.993
108	108	7.13207
109	109	1.52707
110	110	8.51076
111	111	38.9142
112	112	-36.313
113	113	28.5506
114	114	29.0981
115	115	-18.5985
116	116	38.684
117	117	-10.9836
118	118	-17.9968
119	119	42.7828
120	120	-50.302
121	121	10.7023
122	122	-43.7325
123	123	2.52385
124	124	-32.244
125	125	-4.81058
126	126	10.4638
127	127	-13.548
128	128	14.0433
129	129	46.9169
130	130	-8.59112
131	131	-6.00307
132	132	-8.01947
133	133	-20.3662
134	134	2.74828
135	135	-12.85
136	136	-27.008
137	137	14.0282
138	138	33.8065
139	139	-19.9379
140	140	16.1051
141	141	-5.1231
142	142	-36.2862
143	143	9.22052
144	144	-11.7882
145	145	40.3873
146	146	-20.2672
147	147	2.20855
148	148	-8.11137
149	149	-37.2819
150	150	-14.3652
151	151	11.4437
152	152	45.0933
153	153	4.36936
154	154	25.9252
155	155	-15.8674
156	156	31.4602
157	157	59.5095
158	158	8.46752
159	159	15.7932
160	160	16.8527
161	161	-24.8092
