well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A02,A,2,0.003,TRUE,exp210222,M1,exp210222_M1_A02,170,BPH3358,3,VSS-159
A02,A,2,-0.019,TRUE,exp210222,M1,exp210222_M1_A02,180,BPH3358,3,VSS-159
A02,A,2,-0.027,TRUE,exp210222,M1,exp210222_M1_A02,190,BPH3358,3,VSS-159
A02,A,2,-0.023,TRUE,exp210222,M1,exp210222_M1_A02,200,BPH3358,3,VSS-159
A02,A,2,0.001,TRUE,exp210222,M1,exp210222_M1_A02,210,BPH3358,3,VSS-159
A02,A,2,-0.007,TRUE,exp210222,M1,exp210222_M1_A02,220,BPH3358,3,VSS-159
A02,A,2,-2.66667e-4,TRUE,exp210222,M1,exp210222_M1_A02,230,BPH3358,3,VSS-159
A02,A,2,-0.015,TRUE,exp210222,M1,exp210222_M1_A02,240,BPH3358,3,VSS-159
A02,A,2,-0.004,TRUE,exp210222,M1,exp210222_M1_A02,250,BPH3358,3,VSS-159
A02,A,2,-0.009,TRUE,exp210222,M1,exp210222_M1_A02,260,BPH3358,3,VSS-159
A02,A,2,-0.017,TRUE,exp210222,M1,exp210222_M1_A02,270,BPH3358,3,VSS-159
A02,A,2,5.33333e-4,TRUE,exp210222,M1,exp210222_M1_A02,280,BPH3358,3,VSS-159
A02,A,2,-0.007,TRUE,exp210222,M1,exp210222_M1_A02,290,BPH3358,3,VSS-159
A02,A,2,-0.014,TRUE,exp210222,M1,exp210222_M1_A02,300,BPH3358,3,VSS-159
A02,A,2,-0.014,TRUE,exp210222,M1,exp210222_M1_A02,310,BPH3358,3,VSS-159
A02,A,2,0.014,TRUE,exp210222,M1,exp210222_M1_A02,320,BPH3358,3,VSS-159
A02,A,2,0.029,TRUE,exp210222,M1,exp210222_M1_A02,330,BPH3358,3,VSS-159
A02,A,2,0.034,TRUE,exp210222,M1,exp210222_M1_A02,340,BPH3358,3,VSS-159
A02,A,2,0.031,TRUE,exp210222,M1,exp210222_M1_A02,350,BPH3358,3,VSS-159
A02,A,2,0.03,TRUE,exp210222,M1,exp210222_M1_A02,360,BPH3358,3,VSS-159
A02,A,2,0.072,TRUE,exp210222,M1,exp210222_M1_A02,370,BPH3358,3,VSS-159
