sample_id	sample_id2	phensim
zero	zero	-27.5274
1	1	2.90936
2	2	35.9774
3	3	8.9922
4	4	5.79627
5	5	-1.38485
6	6	-9.05657
7	7	17.6861
8	8	3.59149
9	9	1.76692
10	10	-9.50497
11	11	6.9145
12	12	12.6011
13	13	9.41263
14	14	8.65506
15	15	-0.467973
16	16	29.791
17	17	-25.9297
18	18	-9.98303
19	19	21.2119
20	20	14.9218
21	21	-18.3302
22	22	5.61058
23	23	-8.44678
24	24	1.42632
25	25	26.8245
26	26	-14.9364
27	27	35.7664
28	28	-25.1877
29	29	-0.89578
30	30	15.6964
31	31	-18.2394
32	32	4.1584
33	33	5.67837
34	34	-16.7759
35	35	-5.49996
36	36	-14.9124
37	37	-1.35294
38	38	9.27433
39	39	-9.19909
40	40	5.62112
41	41	5.43678
42	42	-13.1255
43	43	-17.0846
44	44	31.9383
45	45	3.17923
46	46	-3.92674
47	47	-3.17727
48	48	-26.5446
49	49	6.7972
50	50	3.37081
51	51	-15.6087
52	52	3.38131
53	53	31.3306
54	54	-10.3375
55	55	15.6319
56	56	9.99282
57	57	8.30575
58	58	18.7951
59	59	34.3099
60	60	3.29546
61	61	-9.70315
62	62	-16.0114
63	63	17.5609
64	64	-12.8869
65	65	0.247657
66	66	56.9057
67	67	2.43649
68	68	10.1194
69	69	8.99712
70	70	-39.9135
71	71	36.186
72	72	-2.61808
73	73	29.687
74	74	18.4584
75	75	33.9423
76	76	-25.4067
77	77	-12.5466
78	78	11.8057
79	79	-32.9551
80	80	-9.31894
81	81	-13.2976
82	82	3.5468
83	83	-29.2548
84	84	3.46024
85	85	1.03079
86	86	13.136
87	87	9.78021
88	88	35.9604
89	89	0.304902
90	90	-25.1565
91	91	30.0268
92	92	-38.2275
93	93	-30.8578
94	94	0.277743
95	95	19.4443
96	96	-45.1095
97	97	-12.6205
98	98	18.2405
99	99	5.61156
100	100	-35.5665
101	101	13.674
102	102	4.89502
103	103	-9.09702
104	104	2.66424
105	105	5.24247
106	106	26.4361
107	107	25.9688
108	108	-35.3786
109	109	41.1756
110	110	3.78197
111	111	-7.09659
112	112	30.4422
113	113	32.3911
114	114	34.6914
115	115	-18.4626
116	116	-12.2729
117	117	14.7177
118	118	-7.84774
119	119	-26.3102
120	120	-18.771
121	121	-18.7548
122	122	-2.74815
123	123	14.492
124	124	1.30201
125	125	23.758
126	126	21.4148
127	127	-26.6425
128	128	-25.4167
129	129	-30.3846
130	130	-9.38268
131	131	-32.1092
132	132	9.45245
133	133	6.22271
134	134	2.25734
135	135	23.1598
136	136	17.5085
137	137	4.74933
138	138	10.3937
139	139	25.3944
140	140	15.3132
141	141	-3.27197
142	142	-14.6842
143	143	0.793758
144	144	-8.98056
145	145	8.72738
146	146	-9.43318
147	147	-16.076
148	148	19.8013
149	149	-1.15514
150	150	6.7253
151	151	5.28628
152	152	30.7473
153	153	-20.2671
154	154	-21.0522
155	155	-48.4234
156	156	-48.3862
157	157	-49.8801
158	158	-20.5055
159	159	-8.21987
160	160	-12.9161
161	161	-33.4298
162	162	-17.7097
163	163	-6.63803
164	164	-7.86883
165	165	-20.8066
166	166	-0.360058
167	167	-14.0978
168	168	-21.2674
169	169	4.79213
170	170	27.684
171	171	-16.0109
172	172	-4.35852
173	173	3.60096
174	174	18.6542
175	175	-13.7611
176	176	-10.7554
177	177	22.0396
178	178	15.395
179	179	-20.9175
180	180	2.49359
181	181	-4.53578
182	182	16.0993
183	183	8.10904
184	184	42.434
185	185	5.61182
186	186	-23.1545
187	187	-25.4476
188	188	6.25724
189	189	13.0304
190	190	26.0365
191	191	7.4905
192	192	17.4931
193	193	25.699
194	194	8.63162
195	195	-32.1105
196	196	11.9824
197	197	9.99875
198	198	0.767515
199	199	-8.0945
200	200	-7.13049
201	201	-17.3458
202	202	-16.2953
203	203	-27.3814
204	204	33.1495
205	205	-5.5238
206	206	-14.4724
207	207	-4.76105
208	208	14.5866
209	209	-40.5025
210	210	-3.33951
211	211	17.0664
212	212	18.6077
213	213	7.91348
214	214	-7.18748
215	215	4.57099
216	216	-8.03687
217	217	-1.09674
218	218	-7.87937
219	219	9.96435
220	220	25.1039
221	221	-25.7467
222	222	7.95339
223	223	-1.77963
224	224	7.86423
225	225	-4.84405
226	226	-1.65441
227	227	-17.4424
228	228	-19.1265
229	229	15.6248
230	230	-2.12664
231	231	2.57923
232	232	0.632595
233	233	0.355337
234	234	26.4439
235	235	-10.6603
236	236	21.6925
237	237	49.0809
238	238	-7.69612
239	239	17.1752
240	240	20.9068
241	241	-16.3209
242	242	1.30927
243	243	32.5158
244	244	13.154
245	245	-43.7882
246	246	9.22017
247	247	23.7095
248	248	17.4169
249	249	33.6434
250	250	-39.6171
251	251	16.4905
252	252	-25.8961
253	253	29.7413
254	254	13.0934
255	255	-37.4924
256	256	-7.33223
257	257	17.8325
258	258	-30.6828
259	259	9.94555
260	260	13.0529
261	261	2.31966
262	262	29.9703
263	263	10.884
264	264	32.9547
265	265	0.96556
266	266	-3.65971
267	267	20.2198
268	268	1.47355
269	269	10.5049
270	270	-15.7076
271	271	-3.95131
272	272	-21.9933
273	273	17.206
274	274	24.8116
275	275	-24.0626
276	276	-10.2673
277	277	-6.4542
278	278	3.46184
279	279	0.503459
280	280	32.6516
281	281	15.4038
282	282	-16.9239
283	283	-5.92662
284	284	-22.2642
285	285	3.83691
286	286	18.6091
287	287	-7.03873
288	288	-8.89225
289	289	9.06221
290	290	-29.2903
291	291	50.1254
292	292	13.1248
293	293	-10.6099
294	294	-0.064305
295	295	1.78486
296	296	33.3279
297	297	14.7965
298	298	3.16687
299	299	10.6565
300	300	5.09224
301	301	19.4545
302	302	-28.745
303	303	8.1746
304	304	40.0504
305	305	-5.97657
306	306	25.1239
307	307	24.1067
308	308	-44.6173
309	309	-11.7464
310	310	-7.55003
311	311	0.502016
312	312	13.9882
313	313	25.7852
314	314	40.7962
315	315	0.820818
316	316	-9.72657
317	317	-30.5734
318	318	-15.4567
319	319	-18.7333
320	320	22.2999
321	321	-25.3061
322	322	10.7235
323	323	-24.095
324	324	22.2736
325	325	3.0985
326	326	14.962
327	327	-18.5508
328	328	-21.9031
329	329	-1.55616
330	330	-5.9319
331	331	-18.1825
332	332	-6.03152
333	333	-22.3698
334	334	-5.77801
335	335	6.71226
336	336	-36.9002
337	337	7.61848
338	338	-31.3567
339	339	17.7663
340	340	-3.52986
341	341	-31.6909
342	342	-23.0421
343	343	14.1892
344	344	2.79085
345	345	-30.6957
346	346	-11.7571
347	347	-14.6138
348	348	32.3215
349	349	-19.0244
350	350	-14.6074
351	351	25.9802
352	352	-42.4257
353	353	-23.8159
354	354	10.704
355	355	-24.9851
356	356	13.2657
357	357	0.814944
358	358	18.1754
359	359	1.64261
360	360	-24.4705
361	361	8.15569
362	362	-7.08423
363	363	-8.16773
364	364	-15.0155
365	365	19.6182
366	366	7.02483
367	367	-5.34638
368	368	31.2601
369	369	15.1129
370	370	-6.91233
371	371	5.17052
372	372	13.5107
373	373	-21.6853
374	374	6.44558
375	375	-16.1583
376	376	-24.6469
377	377	24.5962
378	378	18.5756
379	379	22.4001
380	380	23.9968
381	381	33.0445
382	382	20.9577
383	383	9.97976
384	384	12.0666
385	385	26.313
386	386	-1.09342
387	387	-24.6624
388	388	-0.746325
389	389	14.2532
390	390	5.2692
391	391	14.9904
392	392	12.9648
393	393	-2.0236
394	394	10.6957
395	395	-15.6977
396	396	28.748
397	397	29.1974
398	398	21.5512
399	399	-23.7027
400	400	-25.6916
401	401	9.97694
402	402	18.4261
403	403	-11.9425
404	404	-23.2607
405	405	-10.8086
406	406	-6.97729
407	407	6.20341
408	408	-6.09855
409	409	-6.37676
410	410	17.2449
411	411	-28.2939
412	412	11.6169
413	413	-20.8747
414	414	-1.17369
415	415	11.2334
416	416	14.2193
417	417	16.9198
418	418	-9.0566
419	419	13.9521
420	420	-50.1297
421	421	-26.4097
422	422	12.2097
423	423	10.0952
424	424	44.1093
425	425	-4.35327
426	426	-11.7032
427	427	-0.47215
428	428	20.772
429	429	-5.12709
430	430	-23.5615
431	431	-11.3428
432	432	-21.3561
433	433	11.6281
434	434	-21.5373
435	435	-32.5313
436	436	-11.5262
437	437	21.8053
438	438	-28.7613
439	439	16.6237
440	440	10.8079
441	441	7.83097
442	442	43.7606
443	443	42.1491
444	444	-17.2384
445	445	7.87903
446	446	11.6015
447	447	8.45323
448	448	-36.7138
449	449	-17.0273
450	450	27.6107
451	451	27.8806
452	452	26.1566
453	453	36.9566
454	454	10.4087
455	455	-1.88364
456	456	33.3234
457	457	9.64165
458	458	-8.56884
459	459	-22.6613
460	460	-20.4539
461	461	1.324
462	462	-3.10128
463	463	19.5732
464	464	7.58014
465	465	-7.19102
466	466	13.7346
467	467	16.9871
468	468	-9.87225
469	469	8.09757
470	470	-29.2803
471	471	-22.1483
472	472	-6.35465
473	473	28.0209
474	474	-9.08844
475	475	-17.6264
476	476	21.0613
477	477	-24.1717
478	478	46.8998
479	479	-7.15597
480	480	-7.60915
481	481	-1.98428
482	482	5.67161
483	483	5.08663
484	484	10.6518
485	485	-7.62773
486	486	21.8401
487	487	31.8607
488	488	-42.3014
489	489	13.5459
490	490	-15.9633
491	491	22.4557
492	492	-12.5364
493	493	72.3932
494	494	26.3026
495	495	-16.876
496	496	16.1959
497	497	-12.1487
498	498	-33.7663
499	499	-16.3529
500	500	6.94858
501	501	-20.8036
502	502	-11.6829
503	503	9.53035
504	504	15.1455
505	505	-6.48127
506	506	-6.79561
507	507	11.0493
508	508	-16.0679
509	509	-1.14663
510	510	12.9627
511	511	2.81567
512	512	-27.0699
513	513	7.63868
514	514	-40.8352
515	515	23.9013
516	516	-26.6243
517	517	-28.6048
518	518	-9.32243
519	519	-42.3862
520	520	-7.31547
521	521	19.4718
522	522	-15.8625
523	523	21.6581
524	524	-6.61727
525	525	-1.12783
526	526	-0.587386
527	527	-3.52483
528	528	9.10183
529	529	-9.13868
530	530	3.55437
531	531	-32.5868
532	532	13.7595
533	533	-24.4006
534	534	-25.6287
535	535	-1.85946
536	536	9.19172
537	537	-17.3999
538	538	-0.50343
539	539	1.02095
540	540	-9.16502
541	541	-26.0145
542	542	6.15263
543	543	-11.1207
544	544	11.8243
545	545	17.02
546	546	31.7193
547	547	-3.77971
548	548	4.08613
549	549	-36.8046
550	550	-0.384522
551	551	-26.0585
552	552	4.4566
553	553	-16.024
554	554	14.2871
555	555	-29.4959
556	556	-5.73067
557	557	-7.10856
558	558	-7.29849
559	559	-13.0627
560	560	5.26094
561	561	15.1425
562	562	-19.279
563	563	12.3079
564	564	13.5904
565	565	25.2566
566	566	10.5331
567	567	7.82301
568	568	-9.04523
569	569	-13.4677
570	570	-9.16537
571	571	28.1696
572	572	27.9178
573	573	-20.0534
574	574	-33.4263
575	575	-1.22533
576	576	9.94069
577	577	-20.9978
578	578	-9.79841
579	579	-29.2626
580	580	-23.3555
581	581	28.378
582	582	-27.9636
583	583	11.2002
584	584	21.3339
585	585	-11.9656
586	586	-23.1369
587	587	30.1583
588	588	19.0534
589	589	5.69494
590	590	-2.6423
591	591	-20.1526
592	592	-27.2762
593	593	-43.7249
594	594	-13.2091
595	595	14.54
596	596	-18.2901
597	597	-5.33614
598	598	-16.7183
599	599	-5.60974
600	600	10.7707
601	601	1.90466
602	602	-14.1445
603	603	24.3749
604	604	26.8035
605	605	11.1775
606	606	23.7159
607	607	22.9898
608	608	16.0813
609	609	25.6698
610	610	-15.4806
611	611	-21.5693
612	612	-23.0454
613	613	2.76932
614	614	-4.98885
615	615	-1.31845
616	616	-24.95
617	617	-14.9441
618	618	-18.1816
619	619	-9.83668
620	620	-8.02872
621	621	4.70243
622	622	5.8774
623	623	-9.12053
624	624	1.81818
625	625	33.058
626	626	-15.7829
627	627	9.09603
628	628	1.41577
629	629	8.17117
630	630	16.3733
631	631	19.5463
632	632	-33.1027
633	633	7.88351
634	634	25.8288
635	635	-6.2531
636	636	-17.248
637	637	16.7355
638	638	12.5941
639	639	3.96977
640	640	-2.4654
641	641	-6.51794
642	642	-0.822949
643	643	5.77702
644	644	11.5279
645	645	-5.3469
646	646	-30.4227
647	647	-9.68087
648	648	-2.13709
649	649	-16.9331
650	650	-29.9563
651	651	0.566604
652	652	-5.81706
653	653	-0.130713
654	654	-1.90183
655	655	-5.39824
656	656	17.604
657	657	24.8426
658	658	-9.45264
659	659	-36.429
660	660	-11.369
661	661	5.92353
662	662	28.7015
663	663	7.88514
664	664	1.76024
665	665	4.52273
666	666	-10.8731
667	667	2.99006
668	668	-12.3595
669	669	8.41239
670	670	19.4041
671	671	4.14302
672	672	-17.993
673	673	-4.81982
674	674	16.4328
675	675	11.446
676	676	9.20643
677	677	-8.02091
678	678	37.7199
679	679	3.62724
680	680	-13.138
681	681	7.90942
682	682	-38.7696
683	683	-14.4965
684	684	16.7673
685	685	-6.99144
686	686	-24.3584
687	687	26.2619
688	688	20.6637
689	689	15.8122
690	690	-12.6415
691	691	-4.67928
692	692	44.6921
693	693	9.05777
694	694	-25.3426
695	695	-8.04784
696	696	-20.1716
697	697	23.6552
698	698	20.7682
699	699	46.0951
700	700	12.9748
701	701	-20.2587
702	702	-17.5212
703	703	-19.2073
704	704	16.9688
705	705	19.2788
706	706	22.2848
707	707	-2.00527
708	708	-11.4395
709	709	-3.4017
710	710	1.93015
711	711	-9.48716
712	712	5.06702
713	713	-10.286
714	714	-18.8526
715	715	-24.2439
716	716	20.697
717	717	7.65571
718	718	-20.5106
719	719	-30.5894
720	720	-3.9372
721	721	3.27168
722	722	13.3912
723	723	2.76291
724	724	11.388
725	725	-15.0139
726	726	1.04773
727	727	10.1775
728	728	19.4282
729	729	-14.4597
730	730	6.37444
731	731	-14.547
732	732	-18.1915
733	733	5.97613
734	734	-6.63913
735	735	-2.65374
736	736	18.8127
737	737	-14.9723
738	738	-17.0347
739	739	31.9005
740	740	7.23978
741	741	4.79438
742	742	0.863108
743	743	-15.0163
744	744	-11.5936
745	745	17.1227
746	746	3.84415
747	747	-35.1849
748	748	10.8737
749	749	15.769
750	750	-34.2212
751	751	-1.6926
752	752	2.39264
753	753	-20.4206
754	754	-8.79498
755	755	-14.2487
756	756	-19.7106
757	757	8.50437
758	758	-1.84524
759	759	-8.81294
760	760	-20.2642
761	761	-35.7001
762	762	5.80094
763	763	18.9077
764	764	-12.5433
765	765	30.7121
766	766	-14.1775
767	767	18.8427
768	768	-18.0125
769	769	3.53351
770	770	11.18
771	771	6.0721
772	772	4.38112
773	773	8.39852
774	774	2.11438
775	775	17.3037
776	776	34.8771
777	777	-19.8319
778	778	6.13003
779	779	-25.8906
780	780	29.2452
781	781	19.8535
782	782	36.9966
783	783	37.2023
784	784	25.7834
785	785	-52.214
786	786	27.5591
787	787	17.9147
788	788	-23.3627
789	789	10.4528
790	790	-10.8613
791	791	46.232
792	792	-4.49963
793	793	20.5817
794	794	12.3377
795	795	-16.3591
796	796	-6.60144
797	797	-32.2734
798	798	-37.3556
799	799	-23.5415
800	800	-34.7448
801	801	25.007
802	802	15.601
803	803	-12.4796
804	804	-32.3272
805	805	-22.6611
806	806	35.5881
807	807	-4.26466
808	808	-6.51792
809	809	-1.56276
810	810	16.2211
811	811	-42.936
812	812	-28.8287
813	813	-5.3094
814	814	26.0503
815	815	-7.14646
816	816	24.7934
817	817	23.7545
818	818	-0.851888
819	819	11.7572
820	820	-29.3339
821	821	1.50881
822	822	2.4489
823	823	9.4379
824	824	-37.2704
825	825	22.6514
826	826	-30.9647
827	827	-29.3917
828	828	31.2146
829	829	-10.9142
830	830	38.6829
831	831	-16.7549
832	832	6.14216
833	833	10.9042
834	834	-34.3082
835	835	-7.42482
836	836	-15.4067
837	837	21.7261
838	838	-19.1312
839	839	-9.30942
840	840	11.7457
841	841	-3.36522
842	842	0.541417
843	843	-9.42165
844	844	-16.2217
845	845	4.55534
846	846	-44.1798
847	847	5.36903
848	848	-22.9683
849	849	59.7
850	850	-22.7621
851	851	30.0604
852	852	32.8968
853	853	17.0078
854	854	49.7118
