"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2767","exp191109_3_A04",303,0.00221324818779147,315.913259564925,111.544296818098,1050,0.991338224990114,99,-0.0550129852156111,0.970921206093903,1152,"exp191109","A04","A",9,40000,"3",2,"VAN-053",0.0256514576294161,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2768","exp191109_3_A02",354,0.00229653130868884,301.823527481402,113.427011795678,954,0.975725323164874,90,-0.0181494264503233,0.95769292230271,1152,"exp191109","A02","A",4,40000,"3",2,"VAN-054",0.0182602332263413,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2769","exp191109_3_B11",537,0.00141382973131927,507.077739760771,60.7049557127298,1068,0.667625059764566,147,-0.0182711210098593,0.650629760204219,1152,"exp191109","B11","B",5,40000,"3",2,"VAN-055",0.0590463075853294,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2770","exp191109_3_A06",555,0.00234206766074695,302.216980287471,98.6190559777663,1152,1.08503930221625,174,-0.0324734366083732,1.08017410440379,1152,"exp191109","A06","A",7,40000,"3",2,"VAN-056",0.0390956680387041,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2771","exp191109_3_F03",576,0.0018271331776465,388.269266220546,83.8322134009024,1152,0.906451542145621,147,-0.0489461751932707,0.906451542145621,1152,"exp191109","F03","F",6,40000,"3",2,"VAN-056",0.0750356198800951,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2773","exp191109_3_A10",507,0.00221548799491683,321.825430495053,74.292857916047,831,0.780600683518785,183,-0.075849749207201,0.70114418466679,1152,"exp191109","A10","A",9.5,40000,"3",1.5,"VAN-058",0.0464593985585288,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191109_3_A12",762,0.000228513528764994,3040.39122768799,10.3036903003447,1152,0.148269472133868,150,-0.0250227356305628,0.148269472133868,1152,"exp191109","A12","A",11,40000,"3",2,"VAN-059",0.0395179661120058,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191109_3_C08",630,0.00148219650902856,467.648639257851,70.9278270237609,1152,0.917061963511105,144,-0.0975386084681078,0.917061963511105,1152,"exp191109","C08","C",9,40000,"3",2,"VAN-060",0.0388340461782629,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191109_3_A09",456,0.00185919018339229,373.777588087748,79.8649614572106,924,0.759558932275118,102,-0.031241474192045,0.707183920755361,1152,"exp191109","A09","A",9,40000,"3",2,"VAN-061",0.0210529195815813,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2777","exp191109_3_E03",318,0.000315722961909948,2196.58199387338,5.04435371075865,1152,0.0989940401037264,147,-0.0346099155784482,0.0989940401037264,1152,"exp191109","E03","E",3,40000,"3",2,"VAN-062",0.0403991964728468,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2778","exp191109_3_C06",330,0.00025156692313114,2779.56407826811,-2.24384889011807,1077,0.0503562185073782,168,-0.0570710859216633,0.0490730637349867,1152,"exp191109","C06","C",6,40000,"3",2,"VAN-062",0.0416184480703527,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2779","exp191109_3_A01",780,0.000631958523684036,1101.25373244086,12.2969150029445,1152,0.275349911253022,171,-0.05891643915228,0.275349911253022,1152,"exp191109","A01","A",3,40000,"3",2,"VAN-063",0.0464870273822275,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191109_3_B10",888,0.00117410902481496,592.617446949292,35.406883360501,1152,0.676900069873083,204,-0.039089815794027,0.676900069873083,1152,"exp191109","B10","B",10,40000,"3",2,"VAN-064",0.0286774062365075,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191109_3_B01",534,0.00109080274430237,635.446961778185,47.0197879415815,1152,0.62423095259772,153,-0.0437933659010177,0.62423095259772,1152,"exp191109","B01","B",3,40000,"3",2,"VAN-065",0.0464344781404509,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2782","exp191109_3_B05",519,0.00136864971757439,517.377232556394,53.4584808203633,981,0.564562771270545,180,-0.0213140186943276,0.539459594126133,1152,"exp191109","B05","B",2,40000,"3",2,"VAN-066",0.0559010456688874,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2783","exp191109_3_F05",801,0.000685318146079755,1012.2415907992,22.6157435139667,1152,0.403582287786009,192,-0.0525385586390779,0.403582287786009,1152,"exp191109","F05","F",5,40000,"3",2,"VAN-067",0.044165262250612,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2784","exp191109_3_A08",384,0.000814526404134436,873.322288956326,50.8615363364476,1152,0.542537235530115,126,-0.0100562449845473,0.542537235530115,1152,"exp191109","A08","A",8,40000,"3",2,"VAN-068",0.0229548431773792,FALSE,FALSE,FALSE,0,0,0,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2785","exp191120_4_A03",891,0.00174207195182273,397.988222084708,70.2090482569038,1152,1.05026068882897,219,0.0642681186596051,1.05026068882897,1152,"exp191120","A03","A",7,40000,"4",2,"VAN-069",0.0199616616820599,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2786","exp191120_4_C10",438,0.00178142613521581,425.278654837373,106.391293965232,1152,0.915615364961599,144,0.0868873452074647,0.915615364961599,1152,"exp191120","C10","C",9,40000,"4",2,"VAN-070",0.0422552783906262,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2787","exp191120_4_B02",483,0.00305711793960667,227.371377583493,154.845453349999,894,1.31309753986058,141,0.0386820615519643,1.22979551442753,1152,"exp191120","B02","B",3,40000,"4",2,"VAN-071",0.101992080353808,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2788","exp191120_4_E08",330,0.000695911949344,1000.67662669165,32.306057375005,1032,0.283902835578497,180,0.063149391081793,0.28035816912686,1152,"exp191120","E08","E",8,40000,"4",2,"VAN-072",0.0449580632264357,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2789","exp191120_4_A07",720,0.00153698752728832,451.586490168952,88.0931407552092,1152,1.08594803672638,204,0.0661065463538492,1.08594803672638,1152,"exp191120","A07","A",9,40000,"4",1.5,"VAN-073",0.0617120978457658,FALSE,FALSE,FALSE,0,0,0,FALSE,"109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2790","exp191120_4_D09",774,0.00111312001616505,662.244247662392,65.4993248673614,1152,0.795531472275435,207,0.0584170630820941,0.795531472275435,1152,"exp191120","D09","D",9,40000,"4",2,"VAN-074",0.0835343450434419,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2791","exp191120_4_A11",720,0.000373079611090487,1867.07076530823,32.2724995791802,1152,0.313880055116714,216,0.079882977393356,0.275798772906169,1152,"exp191120","A11","A",6,40000,"4",2.5,"VAN-075",0.0827175238127372,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2792","exp191120_4_D04",426,0.00188124199962159,368.451895449587,109.079438048919,1152,1.07628096851627,168,0.0420261060698535,1.07628096851627,1152,"exp191120","D04","D",4,40000,"4",2,"VAN-076",0.0892769314732257,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2793","exp191120_4_G10",396,0.00123142224493985,562.883432882764,69.2425780235162,1152,0.761222007931872,168,0.0549809937168156,0.761222007931872,1152,"exp191120","G10","G",7,40000,"4",2,"VAN-077",0.057336445371306,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2794","exp191120_4_C02",390,0.00112911218830734,613.886899581738,65.9086558643063,1152,0.631868550223579,198,0.0411575024667811,0.631868550223579,1152,"exp191120","C02","C",2,40000,"4",2,"VAN-078",0.0405323966997986,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2795","exp191120_4_B08",375,0.00200848640015064,369.183108860805,143.13541514508,1047,1.13373399704106,114,0.159712733595128,1.13373399704106,1152,"exp191120","B08","B",7,40000,"4",2,"VAN-079",0.0381985040803078,FALSE,FALSE,FALSE,0,0,0,FALSE,"291",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2796","exp191120_4_A04",408,0.00199748843193141,347.009359092873,123.131623371207,1152,1.09559312736387,150,0.0562290748109859,1.09559312736387,1152,"exp191120","A04","A",9,40000,"4",2,"VAN-080",0.0594990016866093,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2797","exp191120_4_A02",693,0.00113010243858772,679.186692646267,80.0601973922071,1152,0.815024065054427,186,0.0886572479531046,0.815024065054427,1152,"exp191120","A02","A",4,40000,"4",2,"VAN-081",0.0385985442535075,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp191121_4_B11",1152,0.000379782430750662,1825.11649943864,19.4018767817625,1152,0.26136378586291,186,0.0239976512101496,0.26136378586291,1152,"exp191121","B11","B",9,40000,"4",2,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp191120_4_A06",492,0.00031885588832932,2173.85723748671,39.157466483894,1152,0.27368870027842,180,0.053231823533801,0.27368870027842,1152,"exp191120","A06","A",3,40000,"4",2,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp191120_4_F03",792,0.000673401911967515,1048.15748864795,37.0652093660268,1152,0.421437644817865,210,0.0146927036324371,0.421437644817865,1152,"exp191120","F03","F",8,40000,"4",2,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2801","exp191120_4_F10",330,0.00236484689017012,293.104464158389,130.750044183614,780,0.996821717674145,90,0.115105510341754,0.889404264107203,1152,"exp191120","F10","F",9,40000,"4",2,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2802","exp191121_4_A12",324,0.00278167451050636,249.183424567444,145.197711280819,744,1.07928512513705,84,0.132256012890324,0.72801179159993,1152,"exp191121","A12","A",9,40000,"4",2,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2803","exp191121_4_C09",312,0.00246902855413079,281.949406202695,135.988451920725,726,1.00014026046001,39,0.0702662858284829,0.771730523231797,1152,"exp191121","C09","C",7.5,40000,"4",2,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2804","exp191120_4_A09",684,0.000305665748299129,2267.66389239536,26.6427940297831,1152,0.251020753531522,204,0.0484757747065771,0.238189421870424,1152,"exp191120","A09","A",9,40000,"4",2,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2805","exp191120_4_E03",369,0.00208245859899871,359.724026646269,151.987077115317,1146,1.32615267645004,126,0.156331327609896,1.32615022940299,1152,"exp191120","E03","E",3,40000,"4",2,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191120_4_C06",369,0.00146533699576385,473.328422436985,79.7327001883971,1152,0.706095879955614,159,0.0494205899018805,0.706095879955614,1152,"exp191120","C06","C",4,40000,"4",2.5,"VAN-085",0.0313897534196321,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2807","exp191120_4_A01",711,0.00156903328429176,441.785778025118,78.1321190384508,1152,0.83578710497775,207,0.0683662121629944,0.827781715327622,1152,"exp191120","A01","A",4,40000,"4",1.5,"VAN-086",0.0906353357813252,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2808","exp191120_4_B10",744,0.00129310290751087,536.036586406444,72.6513215236681,1152,0.886017166063096,198,0.0558199824704051,0.886017166063096,1152,"exp191120","B10","B",8.5,40000,"4",2,"VAN-086",0.101853506305238,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2809","exp191120_4_B01",942,0.00150010350543246,462.066236129566,73.1903711931212,1152,0.996766164066379,210,0.0337042824884227,0.996766164066379,1152,"exp191120","B01","B",3,40000,"4",2,"VAN-087",0.0694480065966668,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2810","exp191120_4_B05",417,0.00275766748148742,254.399259497106,145.847931548534,1074,1.23016251513416,141,0.089229186220704,1.22244701873654,1152,"exp191120","B05","B",2,40000,"4",2,"VAN-088",0.104836914504305,FALSE,FALSE,FALSE,0,0,0,FALSE,"508",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2811","exp191120_4_F05",504,0.000690863691998728,1022.53006386864,41.450007403904,1152,0.525956861824377,228,0.0428154921736631,0.525956861824377,1152,"exp191120","F05","F",5,40000,"4",2,"VAN-089",0.0667155828823137,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2812","exp191129_5_A03",318,0.00454281156457693,152.58109888705,147.847678126476,558,1.2534309819134,108,-0.0339747843298212,0.717621592740467,1152,"exp191129","A03","A",7,40000,"5",2,"VAN-090",0.052029594870775,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2813","exp191129_5_C10",330,0.00457621471971681,151.467363970814,148.56999326217,570,1.23872178616039,114,-0.00191199177319081,0.692799863591305,1152,"exp191129","C10","C",9,40000,"5",2,"VAN-090",0.0326200302718703,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2814","exp191129_5_B02",321,0.00510257703187154,137.827950064245,150.136488284056,540,1.33782391307734,105,0.00585466208516417,0.720127379642814,1152,"exp191129","B02","B",3,40000,"5",2,"VAN-090",0.0330974414898387,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2815","exp191129_5_E08",330,0.00516893838572248,135.29677311363,148.373159755008,543,1.31970975496776,114,-0.0332246512128958,0.692248245000511,1152,"exp191129","E08","E",8,40000,"5",2,"VAN-090",0.0178973150965342,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2816","exp191129_5_A07",639,0.00132076999657921,567.898000755474,73.5511538890665,1152,0.837346070292663,147,0.0126142763110612,0.830175567089848,1152,"exp191129","A07","A",7,40000,"5",2,"VAN-091",0.0357004770285535,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2817","exp191129_5_D09",378,0.00376363257908278,184.445792906922,106.249463952385,597,1.00702603708443,156,-0.00970577444075706,0.552057148857797,1152,"exp191129","D09","D",9,40000,"5",2,"VAN-092",0.0266345306469027,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2818","exp191129_5_A11",423,0.00156675182345482,445.093690590666,87.4513566146427,1152,0.785903008825839,117,0.0153110297496536,0.78121335873357,1152,"exp191129","A11","A",6,40000,"5",2,"VAN-093",0.0390708120053913,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2819","exp191129_5_D04",549,0.00132422448505092,555.462028096767,75.0254152435529,873,0.665634180787725,120,0.0107608549830355,0.590390990269246,1152,"exp191129","D04","D",4,40000,"5",2,"VAN-094",0.0157741454295975,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2820","exp191129_5_C07",561,0.00176891003008144,393.603900016575,87.6551595173687,885,0.739855665566681,111,0.00630471579012323,0.675120530124819,1152,"exp191129","C07","C",7,40000,"5",2,"VAN-094",0.0201880858053585,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,2,FALSE,-0.5,"Persistent",3,"paired-invasive","cmpD / pckA"
"BPH2821","exp191129_5_C02",492,0.00305236939826799,228.19735896423,124.966574921002,864,1.1716313181971,165,0.00153582739995642,1.05302049128318,1152,"exp191129","C02","C",2,40000,"5",2,"VAN-095",0.0423403698734509,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2822","exp191129_5_B08",366,0.00343273407086746,208.948023713328,116.096487672546,612,0.979444799616489,129,0.00291339661438103,0.668731116957888,1152,"exp191129","B08","B",7,40000,"5",2,"VAN-096",0.0276399761375017,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2823","exp191129_5_A04",339,0.000282838215966222,2451.36878956652,11.9899945089254,1152,0.109274526168327,165,-0.00493434292833812,0.10598532694406,1152,"exp191129","A04","A",9,40000,"5",2,"VAN-097",0.032769706157321,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2824","exp191129_5_A02",1065,0.0007581212135709,915.598407389901,29.8932589233169,1152,0.459655508193823,189,0.0153677526975512,0.459655508193823,1152,"exp191129","A02","A",4,40000,"5",2,"VAN-098",0.0376120367101475,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2825","exp191129_5_B11",963,0.000728633522341141,952.606460235068,29.058843247962,1152,0.476057672138347,186,-0.00419565866968437,0.476057672138347,1152,"exp191129","B11","B",5,40000,"5",2,"VAN-098",0.0282639420807443,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2827","exp191129_5_A06",831,0.000247774665284639,2821.65875738158,20.3616476142367,1152,0.216659256867327,177,0.0146687963995854,0.216659256867327,1152,"exp191129","A06","A",7,40000,"5",2,"VAN-100",0.0238846599672919,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2828","exp191129_5_F03",639,0.00062264520909911,1188.43513304031,32.8792368025861,1152,0.34406350671785,168,0.00512197117761164,0.34406350671785,1152,"exp191129","F03","F",6,40000,"5",2,"VAN-101",0.0276649210556424,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2829","exp191129_5_A10",423,0.0030321472672189,229.444664569802,92.5521027444633,660,0.858424642832298,174,-0.00299007920602569,0.558030046847853,1152,"exp191129","A10","A",10,40000,"5",2,"VAN-102",0.0386868024358949,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2830","exp191129_5_A12",369,0.00216466194417784,338.892941056269,94.1520351211938,849,0.773325204648275,141,0.00773688422678997,0.694849264478095,1152,"exp191129","A12","A",11,40000,"5",2,"VAN-103",0.0209014050967307,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2831","exp191129_5_C08",558,0.00154569007570134,448.438656271656,62.3478315914048,972,0.690143991146184,192,-0.0106043017696971,0.63999937461596,1152,"exp191129","C08","C",9,40000,"5",2,"VAN-104",0.0283347816719849,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2832","exp191129_5_A09",561,0.00159304564434999,437.008318665937,64.5757514778857,948,0.662947111986753,165,-0.0068641397837196,0.600854482959705,1152,"exp191129","A09","A",9,40000,"5",2,"VAN-104",0.0237442637061741,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2833","exp191129_5_E03",540,0.00178410160317658,388.596580704935,76.6382403258412,945,0.779661245348512,153,0.0125031337683598,0.727447698729895,1152,"exp191129","E03","E",3,40000,"5",2,"VAN-104",0.0272028062620908,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2834","exp191129_5_C06",564,0.00134623665723349,515.019936123689,58.9996594078337,1035,0.640099591028268,171,-0.0040966330959128,0.634039683702804,1152,"exp191129","C06","C",6,40000,"5",2,"VAN-105",0.0385413028287932,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2835","exp191129_5_A01",369,0.00310973871639811,223.107780268288,94.2321026408532,600,0.829338604793712,153,-0.00360911417008602,0.505260429106461,1152,"exp191129","A01","A",3,40000,"5",2,"VAN-106",0.0553463450626348,FALSE,FALSE,FALSE,0,0,0,FALSE,"72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2836","exp191129_5_B10",396,0.00358886816895913,193.198166358569,124.892303593697,621,1.07189274088757,141,0.0108358620575338,0.695992307793122,1152,"exp191129","B10","B",10,40000,"5",2,"VAN-107",0.0190007324514465,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2837","exp191129_5_B01",387,0.00307479723542086,225.428582009234,97.1066208004787,612,0.848304327585385,156,-0.00202543915074307,0.517325689665892,1152,"exp191129","B01","B",3,40000,"5",2,"VAN-108",0.0319535097253111,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2838","exp191129_5_B05",444,0.00392943702638222,184.77545125598,159.252512793448,789,1.39227959820562,150,0.013207142319935,1.15950060097806,1152,"exp191129","B05","B",2,40000,"5",2,"VAN-109",0.0275942408846906,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2839","exp191129_5_F05",435,0.00177207188378958,391.181688205125,62.215117077613,693,0.544522866617783,165,0.00640346096197235,0.387419349788105,1152,"exp191129","F05","F",5,40000,"5",2,"VAN-110",0.0256401186072879,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2840","exp191205_6_A03",366,0.00270229424377981,257.022090731602,108.982986762857,735,0.878424770010835,105,-0.0221602051456056,0.664353537227461,1152,"exp191205","A03","A",7,40000,"6",2,"VAN-111",0.0457953961233898,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2841","exp191205_6_C10",375,0.00243157691466069,285.151143603432,105.953394891342,738,0.820297995825266,87,-0.0359543852619038,0.644577791497659,1152,"exp191205","C10","C",9,40000,"6",2,"VAN-111",0.0384008259344108,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2842","exp191205_6_B02",417,0.000262106536557553,2646.64474398618,-3.09852917003327,1152,0.0474473490984907,198,-0.085452114150045,0.0474473490984907,1152,"exp191205","B02","B",3,40000,"6",2,"VAN-112",0.0484379975169508,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2843","exp191205_6_E08",411,0.00023292989606673,2980.38955293284,3.35058329749783,576,0.0473189889177054,231,-0.0179485519774545,0.0414576794339377,1152,"exp191205","E08","E",8,40000,"6",2,"VAN-112",0.070698316149112,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2844","exp191205_6_A07",498,0.00355957105316898,194.727727079042,139.434957593728,870,1.33852180408266,174,-0.0405884080758294,1.20826012296915,1152,"exp191205","A07","A",7,40000,"6",2,"VAN-113",0.0692272571897415,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
