well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
E04,17185,6,E,04,exp200313,40000,M2,exp200313_M2_E04,BPH3525,2,VSS-329
E05,15716,6,E,05,exp200313,40000,M2,exp200313_M2_E05,Non infected,1,CONTROL
E06,15341,6,E,06,exp200313,40000,M2,exp200313_M2_E06,BPH3681,1,VSS-504
E07,16589,6,E,07,exp200313,40000,M2,exp200313_M2_E07,JE2,1,CONTROL
E08,16281,6,E,08,exp200313,40000,M2,exp200313_M2_E08,BPH3504,2,VSS-308
E09,15888,6,E,09,exp200313,40000,M2,exp200313_M2_E09,BPH3515,2,VSS-319
E10,15316,6,E,10,exp200313,40000,M2,exp200313_M2_E10,BPH3560,3,VSS-367
E11,18840,6,E,11,exp200313,40000,M2,exp200313_M2_E11,BPH3506,1,VSS-310
E12,15023,6,E,12,exp200313,40000,M2,exp200313_M2_E12,BPH3680,3,VSS-503
F01,16356,6,F,01,exp200313,40000,M2,exp200313_M2_F01,BPH3712,1,VSS-547
F02,16136,6,F,02,exp200313,40000,M2,exp200313_M2_F02,BPH3680,1,VSS-503
F03,14972,6,F,03,exp200313,40000,M2,exp200313_M2_F03,BPH3617,2,VSS-436
F04,15522,6,F,04,exp200313,40000,M2,exp200313_M2_F04,BPH3690,1,VSS-515
F05,14798,6,F,05,exp200313,40000,M2,exp200313_M2_F05,BPH3723,2,VSS-558
F06,14616,6,F,06,exp200313,40000,M2,exp200313_M2_F06,BPH3723,1,VSS-558
F07,15079,6,F,07,exp200313,40000,M2,exp200313_M2_F07,BPH3617,3,VSS-436
F08,15652,6,F,08,exp200313,40000,M2,exp200313_M2_F08,BPH3504,3,VSS-308
F09,15315,6,F,09,exp200313,40000,M2,exp200313_M2_F09,BPH3515,1,VSS-319
F10,15111,6,F,10,exp200313,40000,M2,exp200313_M2_F10,BPH3627,2,VSS-446
F11,14326,6,F,11,exp200313,40000,M2,exp200313_M2_F11,TOX-4,3,CONTROL
F12,14119,6,F,12,exp200313,40000,M2,exp200313_M2_F12,BPH3725,2,VSS-560
G01,16476,6,G,01,exp200313,40000,M2,exp200313_M2_G01,BPH3572,2,VSS-379
G02,16422,6,G,02,exp200313,40000,M2,exp200313_M2_G02,BPH3712,2,VSS-547
G03,15973,6,G,03,exp200313,40000,M2,exp200313_M2_G03,BPH3483,3,VSS-287
G04,17727,6,G,04,exp200313,40000,M2,exp200313_M2_G04,BPH3541,2,VSS-345
G05,14128,6,G,05,exp200313,40000,M2,exp200313_M2_G05,BPH3723,3,VSS-558
G06,15101,6,G,06,exp200313,40000,M2,exp200313_M2_G06,BPH3617,1,VSS-436
G07,15974,6,G,07,exp200313,40000,M2,exp200313_M2_G07,BPH3549,1,VSS-353
G08,15658,6,G,08,exp200313,40000,M2,exp200313_M2_G08,BPH3504,1,VSS-308
G09,15849,6,G,09,exp200313,40000,M2,exp200313_M2_G09,BPH3627,1,VSS-446
G10,20190,6,G,10,exp200313,40000,M2,exp200313_M2_G10,BPH3533,2,VSS-337
G11,16352,6,G,11,exp200313,40000,M2,exp200313_M2_G11,BPH3455,3,VSS-259
G12,14414,6,G,12,exp200313,40000,M2,exp200313_M2_G12,BPH3646,3,VSS-465
H01,15616,6,H,01,exp200313,40000,M2,exp200313_M2_H01,JE2,2,CONTROL
H02,17088,6,H,02,exp200313,40000,M2,exp200313_M2_H02,BPH3541,3,VSS-345
H03,16498,6,H,03,exp200313,40000,M2,exp200313_M2_H03,BPH3483,2,VSS-287
H04,18273,6,H,04,exp200313,40000,M2,exp200313_M2_H04,BPH3506,3,VSS-310
H05,20786,6,H,05,exp200313,40000,M2,exp200313_M2_H05,BPH3533,3,VSS-337
H06,18347,6,H,06,exp200313,40000,M2,exp200313_M2_H06,BPH3521,1,VSS-325
H07,15462,6,H,07,exp200313,40000,M2,exp200313_M2_H07,BPH3478,2,VSS-282
H08,15473,6,H,08,exp200313,40000,M2,exp200313_M2_H08,BPH3644,2,VSS-463
H09,16760,6,H,09,exp200313,40000,M2,exp200313_M2_H09,BPH3478,1,VSS-282
H10,34606,6,H,10,exp200313,40000,M2,exp200313_M2_H10,Complete lysis,1,CONTROL
H11,35523,6,H,11,exp200313,40000,M2,exp200313_M2_H11,Complete lysis,2,CONTROL
H12,35370,6,H,12,exp200313,40000,M2,exp200313_M2_H12,Complete lysis,3,CONTROL
A01,16316,12,A,01,exp200313,40000,M2,exp200313_M2_A01,BPH3690,2,VSS-515
A02,14302,12,A,02,exp200313,40000,M2,exp200313_M2_A02,BPH3563,3,VSS-370
A03,15576,12,A,03,exp200313,40000,M2,exp200313_M2_A03,BPH3455,1,VSS-259
A04,15135,12,A,04,exp200313,40000,M2,exp200313_M2_A04,BPH3560,1,VSS-367
A05,17490,12,A,05,exp200313,40000,M2,exp200313_M2_A05,JE2,3,CONTROL
A06,16519,12,A,06,exp200313,40000,M2,exp200313_M2_A06,BPH3594,1,VSS-403
A07,17144,12,A,07,exp200313,40000,M2,exp200313_M2_A07,BPH3506,2,VSS-310
A08,15646,12,A,08,exp200313,40000,M2,exp200313_M2_A08,BPH3725,1,VSS-560
A09,16148,12,A,09,exp200313,40000,M2,exp200313_M2_A09,BPH3676,2,VSS-497
A10,14436,12,A,10,exp200313,40000,M2,exp200313_M2_A10,BPH3627,3,VSS-446
A11,18410,12,A,11,exp200313,40000,M2,exp200313_M2_A11,BPH3521,3,VSS-325
A12,14558,12,A,12,exp200313,40000,M2,exp200313_M2_A12,BPH3644,3,VSS-463
B01,16487,12,B,01,exp200313,40000,M2,exp200313_M2_B01,BPH3708,2,VSS-543
B02,15899,12,B,02,exp200313,40000,M2,exp200313_M2_B02,BPH3483,1,VSS-287
B03,17364,12,B,03,exp200313,40000,M2,exp200313_M2_B03,BPH3708,1,VSS-543
B04,15252,12,B,04,exp200313,40000,M2,exp200313_M2_B04,BPH3563,1,VSS-370
B05,15328,12,B,05,exp200313,40000,M2,exp200313_M2_B05,BPH3712,3,VSS-547
B06,14470,12,B,06,exp200313,40000,M2,exp200313_M2_B06,Non infected,3,CONTROL
B07,16096,12,B,07,exp200313,40000,M2,exp200313_M2_B07,BPH3594,2,VSS-403
B08,16871,12,B,08,exp200313,40000,M2,exp200313_M2_B08,BPH3549,3,VSS-353
B09,16236,12,B,09,exp200313,40000,M2,exp200313_M2_B09,BPH3560,2,VSS-367
B10,15031,12,B,10,exp200313,40000,M2,exp200313_M2_B10,BPH3698,1,VSS-531
B11,18592,12,B,11,exp200313,40000,M2,exp200313_M2_B11,BPH3572,3,VSS-379
B12,13967,12,B,12,exp200313,40000,M2,exp200313_M2_B12,BPH3563,2,VSS-370
C01,16642,12,C,01,exp200313,40000,M2,exp200313_M2_C01,BPH3521,2,VSS-325
C02,21375,12,C,02,exp200313,40000,M2,exp200313_M2_C02,BPH3541,1,VSS-345
C03,16626,12,C,03,exp200313,40000,M2,exp200313_M2_C03,BPH3690,3,VSS-515
C04,17473,12,C,04,exp200313,40000,M2,exp200313_M2_C04,BPH3708,3,VSS-543
C05,18259,12,C,05,exp200313,40000,M2,exp200313_M2_C05,BPH3572,1,VSS-379
C06,16091,12,C,06,exp200313,40000,M2,exp200313_M2_C06,BPH3681,3,VSS-504
C07,20639,12,C,07,exp200313,40000,M2,exp200313_M2_C07,BPH3533,1,VSS-337
C08,16264,12,C,08,exp200313,40000,M2,exp200313_M2_C08,BPH3646,1,VSS-465
C09,15756,12,C,09,exp200313,40000,M2,exp200313_M2_C09,BPH3646,2,VSS-465
C10,15148,12,C,10,exp200313,40000,M2,exp200313_M2_C10,BPH3478,3,VSS-282
C11,14670,12,C,11,exp200313,40000,M2,exp200313_M2_C11,BPH3676,1,VSS-497
C12,14423,12,C,12,exp200313,40000,M2,exp200313_M2_C12,TOX-4,2,CONTROL
D01,15954,12,D,01,exp200313,40000,M2,exp200313_M2_D01,BPH3725,3,VSS-560
D02,15312,12,D,02,exp200313,40000,M2,exp200313_M2_D02,BPH3698,2,VSS-531
