sample_id	sample_id2	phensim
zero	zero	-5.50899
1	1	-0.633213
2	2	-14.31
3	3	3.7082
4	4	-8.81131
5	5	-0.310955
6	6	19.7028
7	7	-7.13729
8	8	-32.5914
9	9	-2.08212
10	10	-1.74194
11	11	-12.8233
12	12	8.4951
13	13	-30.3022
14	14	25.577
15	15	20.7953
16	16	-39.4237
17	17	-11.8855
18	18	24.4099
19	19	-4.40725
20	20	-8.92409
21	21	21.9054
22	22	17.9263
23	23	10.3402
24	24	26.171
25	25	-1.48169
26	26	27.5363
27	27	24.8372
28	28	24.4292
29	29	15.9188
30	30	22.6198
31	31	10.4494
32	32	15.2373
33	33	10.7225
34	34	12.3866
35	35	-24.7617
36	36	-6.03392
37	37	4.23852
38	38	18.0698
39	39	-15.789
40	40	4.56468
41	41	24.766
42	42	-22.8516
43	43	22.4597
44	44	-21.2452
45	45	-15.2482
46	46	13.2201
47	47	-1.54018
48	48	0.970386
49	49	23.6231
50	50	-10.7968
51	51	14.809
52	52	-25.8635
53	53	-36.9801
54	54	5.88962
55	55	24.6112
56	56	9.26924
57	57	-17.9102
58	58	-3.14579
59	59	-8.503
60	60	4.5495
61	61	27.658
62	62	9.73619
63	63	-3.06659
64	64	29.7496
65	65	49.8567
66	66	15.0698
67	67	8.20626
68	68	-29.1284
69	69	-1.69652
70	70	-53.7944
71	71	-18.6825
72	72	14.4094
73	73	7.02297
74	74	-16.562
75	75	0.315362
76	76	21.634
77	77	6.86109
78	78	-8.7669
79	79	-16.5625
80	80	20.3841
81	81	22.5192
82	82	5.91001
83	83	34.8736
84	84	4.95748
85	85	7.3856
86	86	26.4157
87	87	45.6572
88	88	-29.0934
89	89	-2.87532
90	90	-56.129
91	91	31.518
92	92	10.1929
93	93	-11.4846
94	94	-24.5544
95	95	20.2329
96	96	-10.443
97	97	-51.9002
98	98	7.09909
99	99	10.6256
100	100	-24.8889
101	101	-6.31681
102	102	22.3631
103	103	7.09811
104	104	0.755434
105	105	27.634
106	106	20.3395
107	107	4.47526
108	108	5.19147
109	109	-32.0116
110	110	20.995
111	111	29.4344
112	112	-12.9515
113	113	-18.917
114	114	-8.15712
115	115	-14.9448
116	116	-9.45332
117	117	17.9789
118	118	-34.574
119	119	5.39309
120	120	3.36142
121	121	23.5338
122	122	-25.9283
123	123	-1.95706
124	124	10.7818
125	125	11.9921
126	126	0.953161
127	127	-37.5469
128	128	-13.4223
129	129	-0.607813
130	130	-5.42732
131	131	18.7557
132	132	9.77567
133	133	0.248058
134	134	-12.8363
135	135	-2.40552
136	136	14.5625
137	137	0.796882
138	138	11.0151
139	139	16.6545
140	140	26.9462
141	141	14.448
142	142	-3.15669
143	143	-44.6417
144	144	-4.32636
145	145	-2.755
146	146	-34.8571
147	147	15.6594
148	148	-61.5967
149	149	-37.5159
150	150	-10.7468
151	151	-7.65359
152	152	-5.35054
153	153	19.4079
154	154	-24.7751
155	155	6.21968
156	156	8.2611
157	157	23.1458
158	158	13.1505
159	159	-29.3429
160	160	-17.2549
161	161	-0.966924
162	162	-14.3198
163	163	-15.974
164	164	20.3456
165	165	-52.3033
166	166	37.3526
167	167	-24.7194
168	168	-14.9096
169	169	0.259093
170	170	28.3084
171	171	-16.435
172	172	33.5944
173	173	3.95484
174	174	2.14675
175	175	28.856
176	176	-35.4403
177	177	0.231507
178	178	13.2948
179	179	4.48049
180	180	-25.0135
181	181	19.0527
182	182	-21.0633
183	183	8.4893
184	184	14.5125
185	185	2.74029
186	186	26.9067
187	187	7.03394
188	188	-12.5441
189	189	1.23191
190	190	-20.2091
191	191	-2.33827
192	192	5.96551
193	193	15.8256
194	194	-6.76176
195	195	-5.57357
196	196	17.5328
197	197	-15.7094
198	198	11.2323
199	199	-21.974
200	200	4.84125
201	201	-10.898
202	202	-16.8088
203	203	28.5644
204	204	0.738253
205	205	-3.63609
206	206	-10.9608
207	207	-27.26
208	208	5.05708
209	209	7.72246
210	210	-3.43575
211	211	43.2932
212	212	5.62994
213	213	12.6372
214	214	3.84026
215	215	-22.5581
216	216	-37.4782
217	217	-23.7114
218	218	-8.00102
219	219	5.44605
220	220	4.18284
221	221	-4.50284
222	222	-4.05816
223	223	-13.6754
224	224	-29.1909
225	225	-16.671
226	226	7.54895
227	227	-1.16715
228	228	-5.93535
229	229	2.59993
230	230	-35.3854
231	231	-4.39534
232	232	23.6028
233	233	-5.05741
234	234	22.0869
235	235	-1.84293
236	236	-9.30338
237	237	8.26265
238	238	8.49231
239	239	-10.9401
240	240	-28.0285
241	241	32.6299
242	242	-20.0197
243	243	-28.5263
244	244	0.110713
245	245	43.6007
246	246	-14.9159
247	247	-1.99767
248	248	-2.57041
249	249	1.04277
250	250	-13.4949
251	251	25.821
252	252	-8.8474
253	253	22.4748
254	254	4.79543
255	255	-9.47943
256	256	-20.7665
257	257	-8.19014
258	258	-42.1718
259	259	12.466
260	260	-15.9295
261	261	9.6393
262	262	-39.9533
263	263	6.09362
264	264	-4.0316
265	265	-10.4368
266	266	-36.0248
267	267	-28.3694
268	268	-3.85583
269	269	-16.1656
270	270	23.9415
271	271	-43.8227
272	272	-31.9687
273	273	7.88374
274	274	-6.36691
275	275	18.034
276	276	11.39
277	277	-20.9665
278	278	-2.49023
279	279	-12.0364
280	280	-26.2748
281	281	-49.1963
282	282	31.4043
283	283	14.9204
284	284	23.2668
285	285	35.103
286	286	-23.3653
287	287	8.23597
288	288	16.1423
289	289	46.7711
290	290	42.5232
291	291	-4.02321
292	292	-4.98827
293	293	-7.75321
294	294	6.51555
295	295	-22.7714
296	296	42.3854
297	297	-14.3021
298	298	6.78706
299	299	9.77895
300	300	3.84589
301	301	-5.91016
302	302	-39.7487
303	303	14.826
304	304	4.72818
305	305	25.3427
306	306	9.50312
307	307	20.4922
