well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.306,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,0,BPH3742,2,VSS-205
A,1,0.309,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,10,BPH3742,2,VSS-205
A,1,0.308,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,20,BPH3742,2,VSS-205
A,1,0.31,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,30,BPH3742,2,VSS-205
A,1,0.31,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,40,BPH3742,2,VSS-205
A,1,0.313,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,50,BPH3742,2,VSS-205
A,1,0.322,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,60,BPH3742,2,VSS-205
A,1,0.327,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,70,BPH3742,2,VSS-205
A,1,0.332,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,80,BPH3742,2,VSS-205
A,1,0.343,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,90,BPH3742,2,VSS-205
A,1,0.352,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,100,BPH3742,2,VSS-205
A,1,0.358,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,110,BPH3742,2,VSS-205
A,1,0.377,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,120,BPH3742,2,VSS-205
A,1,0.387,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,130,BPH3742,2,VSS-205
A,1,0.397,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,140,BPH3742,2,VSS-205
A,1,0.413,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,150,BPH3742,2,VSS-205
A,1,0.447,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,160,BPH3742,2,VSS-205
A,1,0.461,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,170,BPH3742,2,VSS-205
A,1,0.497,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,180,BPH3742,2,VSS-205
A,1,0.532,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,190,BPH3742,2,VSS-205
A,1,0.553,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,200,BPH3742,2,VSS-205
A,1,0.635,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,210,BPH3742,2,VSS-205
A,1,0.71,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,220,BPH3742,2,VSS-205
A,1,0.731,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,230,BPH3742,2,VSS-205
A,1,0.828,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,240,BPH3742,2,VSS-205
A,1,0.887,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,250,BPH3742,2,VSS-205
A,1,0.977,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,260,BPH3742,2,VSS-205
A,1,1.273,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,270,BPH3742,2,VSS-205
A,1,1.279,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,280,BPH3742,2,VSS-205
A,1,1.445,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,290,BPH3742,2,VSS-205
A,1,1.647,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,300,BPH3742,2,VSS-205
A,1,1.893,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,310,BPH3742,2,VSS-205
A,1,2.065,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,320,BPH3742,2,VSS-205
A,1,2.328,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,330,BPH3742,2,VSS-205
A,1,2.889,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,340,BPH3742,2,VSS-205
A,1,2.816,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,350,BPH3742,2,VSS-205
A,1,3.063,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,360,BPH3742,2,VSS-205
A,1,3.287,A01,FALSE,exp200816,GP4,exp200816_GP4_A01,370,BPH3742,2,VSS-205
