sample_id	sample_id2	phensim
zero	zero	-26.905
1	1	-32.5169
2	2	45.7981
3	3	-15.8003
4	4	-13.3693
5	5	5.78264
6	6	28.803
7	7	2.82668
8	8	21.5569
9	9	15.1052
10	10	50.2013
11	11	-23.0799
12	12	34.2925
13	13	-12.6433
14	14	-27.6582
15	15	59.145
16	16	31.2967
17	17	35.3217
18	18	-2.2959
19	19	10.5515
20	20	-31.4249
21	21	15.0788
22	22	12.3078
23	23	-36.6861
24	24	-2.61521
25	25	33.4516
26	26	-24.2794
27	27	14.6776
28	28	54.4414
29	29	43.9253
30	30	1.3841
31	31	-40.4151
32	32	-2.37933
33	33	27.9149
34	34	-12.0016
35	35	-33.3451
36	36	-7.01148
37	37	32.8391
38	38	-3.78933
39	39	-54.8935
40	40	17.1845
41	41	21.609
42	42	-23.7423
43	43	18.2656
44	44	20.8904
45	45	-14.7065
46	46	-5.95529
47	47	35.5305
48	48	-18.4935
49	49	-16.4116
50	50	-44.1921
51	51	-22.163
52	52	-1.31831
53	53	-99.8069
54	54	-4.2675
55	55	4.63304
56	56	-9.13342
57	57	15.7768
58	58	7.22428
59	59	42.8565
60	60	-12.4408
61	61	-32.4763
62	62	-53.7145
63	63	-1.21363
64	64	-21.9861
65	65	-59.7967
66	66	25.351
67	67	-5.51048
68	68	8.32426
69	69	-2.41674
70	70	-0.975726
71	71	-15.0515
72	72	-23.258
73	73	32.4694
74	74	-61.4222
75	75	45.1249
76	76	-45.6464
77	77	3.34231
78	78	52.8691
79	79	-1.11236
80	80	23.6423
81	81	-8.15365
82	82	-5.5233
83	83	17.4018
84	84	-7.36997
85	85	-11.8252
86	86	38.153
87	87	-13.3014
88	88	-25.0446
89	89	-35.3416
90	90	43.9819
91	91	-40.4429
92	92	7.14872
93	93	18.3207
94	94	31.1473
95	95	74.0045
96	96	29.9976
97	97	28.4409
98	98	46.4811
99	99	-21.0815
100	100	13.7825
101	101	-8.10154
102	102	-15.137
103	103	-6.8389
104	104	-25.316
105	105	3.95634
106	106	21.5176
107	107	9.97368
108	108	-5.832
109	109	-49.7163
110	110	30.8109
111	111	51.5104
112	112	-43.9112
113	113	6.52613
114	114	13.4852
115	115	-6.66991
116	116	14.7423
117	117	21.2581
118	118	-29.4661
119	119	50.3255
120	120	9.4356
121	121	29.2916
122	122	-6.65292
123	123	-18.3597
124	124	-31.0457
125	125	-36.8686
126	126	22.1732
127	127	-16.8325
128	128	8.53801
129	129	33.7148
130	130	15.1257
131	131	16.1075
132	132	-45.4513
133	133	2.93951
134	134	46.0864
135	135	-9.68374
136	136	41.8593
137	137	-49.5779
138	138	-39.842
139	139	0.959717
140	140	-6.59474
141	141	-31.8933
142	142	-18.1826
143	143	-27.9944
144	144	39.7862
145	145	52.9716
146	146	-39.7856
147	147	-7.87834
148	148	-32.0191
149	149	-41.4257
150	150	28.8472
151	151	34.737
152	152	9.66986
153	153	30.5162
154	154	10.4533
155	155	2.23654
156	156	58.8688
157	157	26.0486
158	158	16.8961
159	159	-29.9583
160	160	-25.4223
161	161	-49.4998
162	162	-18.9096
163	163	-13.9723
164	164	-5.00191
165	165	-10.2065
166	166	-48.1038
167	167	6.1885
168	168	33.3611
169	169	-38.7955
170	170	-7.51141
171	171	-33.4043
172	172	13.0008
173	173	-5.06575
174	174	11.6548
175	175	-6.73879
176	176	8.53959
177	177	-0.441978
178	178	-32.4911
179	179	14.8396
180	180	11.2177
181	181	22.3003
182	182	28.0254
183	183	1.98292
184	184	3.07868
185	185	17.0974
186	186	1.56803
187	187	-47.2798
188	188	-44.5215
189	189	13.7462
190	190	62.7244
191	191	-0.645414
192	192	-49.2914
193	193	37.1666
194	194	19.4355
195	195	47.125
196	196	2.46791
197	197	-10.3234
198	198	-18.0699
199	199	7.58887
200	200	-27.297
201	201	-0.841519
202	202	16.6097
203	203	17.2595
204	204	57.9478
205	205	-3.05226
206	206	54.0244
207	207	-37.7009
208	208	-9.89066
209	209	55.1804
210	210	22.1817
211	211	29.7935
212	212	-19.5572
213	213	2.29807
214	214	34.9689
215	215	-16.2569
216	216	-51.3935
217	217	-3.0535
218	218	-3.50087
219	219	-26.7136
220	220	44.6707
221	221	-11.078
222	222	21.7885
223	223	-37.3583
224	224	7.13616
225	225	-9.06315
226	226	1.91679
227	227	40.3035
228	228	-11.4748
229	229	-3.45761
230	230	-38.2555
231	231	1.4645
232	232	12.9627
233	233	57.337
234	234	-5.2877
235	235	-11.8193
236	236	14.9781
237	237	31.7109
238	238	71.2797
239	239	27.3313
240	240	50.6059
241	241	55.0846
242	242	71.1257
243	243	20.9402
244	244	20.6862
245	245	-28.9266
246	246	-12.1827
247	247	17.4038
248	248	33.7079
249	249	-31.8476
250	250	-28.9947
251	251	-6.40259
252	252	20.7933
253	253	19.3791
254	254	-2.06916
255	255	55.9991
256	256	48.0892
257	257	24.2917
258	258	1.28358
259	259	-20.3505
260	260	36.2403
261	261	73.5828
262	262	33.248
263	263	2.8515
264	264	-17.4482
265	265	43.9431
266	266	-5.47819
267	267	-39.9563
268	268	-9.81794
269	269	-29.6315
270	270	-36.4496
271	271	56.2173
272	272	55.8729
273	273	-41.5473
274	274	-37.4898
275	275	-1.52341
276	276	-19.8584
277	277	10.5522
278	278	13.1692
279	279	-3.00627
280	280	22.8636
281	281	-3.672
282	282	-28.5412
283	283	37.9236
284	284	-14.1013
285	285	-10.9847
286	286	4.79437
287	287	5.82061
288	288	-42.2757
289	289	1.46386
290	290	-39.1018
291	291	-50.7699
292	292	-52.4047
293	293	-26.8973
294	294	7.60516
295	295	35.8857
296	296	-2.70773
297	297	4.56001
298	298	38.001
299	299	30.1543
