"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2846","exp191205_6_A11",92.0482228060998,1116,0.90725922742727,138,-0.0141347728935948,504,0.00194755696869333,355.905984626985,0.886434022769822,1152,"exp191205","A11","A",6,40000,"6",2,"VAN-115",0.028542820487736,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2847","exp191205_6_D04",30.2146224884643,1047,0.364165787978281,204,-0.0359642527589325,597,0.000749638242970307,938.496269514109,0.342906312765948,1152,"exp191205","D04","D",7,40000,"6",2,"VAN-116",0.0168513404838254,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2848","exp191205_6_C07",165.09704614635,621,1.40077181690355,69,-0.0502356540025577,300,0.00422585364492143,164.359023075426,0.888142454062626,1152,"exp191205","C07","C",7,40000,"6",2,"VAN-117",0.0572374685819942,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2849","exp191205_6_C02",141.751529997286,840,1.33663538455995,96,-0.021953191213806,462,0.00349654702386958,198.237625814295,1.19503915319876,1152,"exp191205","C02","C",2,40000,"6",2,"VAN-118",0.0450329157894693,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2850","exp191205_6_B08",145.43159979936,816,1.29665046039471,120,-0.0317797473026441,450,0.00341072347004506,204.312387690813,1.10722929919467,1152,"exp191205","B08","B",7,40000,"6",2,"VAN-118",0.050896576994783,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2851","exp191205_6_A04",13.1196523896331,879,0.149716146869606,180,-0.0746711717215932,378,0.000773718995232218,896.015658317013,0.128146928301338,1152,"exp191205","A04","A",9,40000,"6",2,"VAN-119",0.0337838633034844,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2852","exp191205_6_A02",29.8136649832323,852,0.33299491044514,174,-0.0893020301128637,444,0.00122261645234154,584.055619299584,0.304662422743405,1152,"exp191205","A02","A",4,40000,"6",2,"VAN-121",0.0223339199937677,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2853","exp191205_6_B11",117.910575209357,960,1.03464515927968,120,-0.0131071629630545,387,0.00221955537004548,312.384321742286,0.973845370203795,1152,"exp191205","B11","B",5,40000,"6",2,"VAN-122",0.0491715107236909,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2854","exp191205_6_A06",44.8672512662509,1152,0.506465381695352,177,-0.0295056387338107,570,0.00103966031885112,666.7437928937,0.498900490321069,1152,"exp191205","A06","A",7,40000,"6",2,"VAN-123",0.0466539362987217,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2855","exp191205_6_F03",63.7203864677225,918,0.631240727016502,156,-0.0130805986380844,540,0.00148460933429246,466.888604664665,0.619259626597806,1152,"exp191205","F03","F",6,40000,"6",2,"VAN-124",0.0356948615384064,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2856","exp191205_6_A10",-5.51345587171032,0,0.0220543228621991,198,-0.0704268864147051,321,0.000233942572024711,3179.34759507607,-0.00483664573563296,1152,"exp191205","A10","A",10,40000,"6",2,"VAN-125",0.0729052518744496,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2857","exp191205_6_A12",58.3118316465991,834,0.554425954565743,174,-0.0546809041902179,435,0.00170628470407606,406.287222612226,0.430328590548994,1152,"exp191205","A12","A",11,40000,"6",2,"VAN-126",0.0402220260876881,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2858","exp191205_6_C08",105.083409345078,1134,1.32381377450927,159,-0.0420791997318625,648,0.00273253235838618,254.068232014838,1.32381377450927,1152,"exp191205","C08","C",9,40000,"6",2,"VAN-126",0.0336986869228907,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2859","exp191205_6_A09",133.089643739156,618,1.17434929529718,111,-0.0816116771482079,351,0.00440965434647267,160.538122064235,0.744983182428291,1152,"exp191205","A09","A",9,40000,"6",2,"VAN-127",0.0379262178146632,FALSE,FALSE,FALSE,0,0,0,FALSE,"93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2860","exp191205_6_E03",180.343291640214,774,1.57680781770006,105,0.00167753302089634,387,0.00410339096130132,170.257449411984,1.24120439804877,1152,"exp191205","E03","E",2.5,40000,"6",1.5,"VAN-128",0.0480722765428335,FALSE,FALSE,FALSE,0,0,0,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2861","exp191205_6_C06",133.668425615344,810,1.14529256221584,135,-0.0227880068931025,384,0.00328126066542194,216.120158622221,0.962510173257482,1152,"exp191205","C06","C",6,40000,"6",2,"VAN-129",0.0255702421658719,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2862","exp191205_6_F04",172.986448125242,636,1.37247037811355,0,-0.0333280777296676,264,0.00435767721515638,159.06345200354,1.04601953375818,1152,"exp191205","F04","F",4,40000,"6",1,"VAN-129",0.0435842410541615,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2863","exp191205_6_B10",101.262851974692,999,0.950439945144844,129,-0.0532412454103265,426,0.00214838518534181,323.57664627169,0.934386354373858,1152,"exp191205","B10","B",10,40000,"6",2,"VAN-130",0.0461346142437033,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2864","exp191205_6_B01",108.400438241306,927,0.997325940270721,153,-0.0400795310449604,477,0.0022391824891732,309.623958231305,0.908175002188045,1152,"exp191205","B01","B",3,40000,"6",2,"VAN-130",0.0430841354504433,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2865","exp191205_6_B05",87.5639041415423,735,0.797861727276184,165,-0.0283446497221557,426,0.00256653974917143,270.260668491702,0.546312748854033,1152,"exp191205","B05","B",2,40000,"6",2,"VAN-131",0.0405686971619686,FALSE,FALSE,FALSE,0,0,0,FALSE,"46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2866","exp191205_6_F05",44.6142133326245,873,0.431409307660416,120,-0.0436039106075159,567,0.00105202869041208,672.942204902589,0.382412818767206,1152,"exp191205","F05","F",5,40000,"6",2,"VAN-132",0.0372664335183661,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2867","exp191205_6_A08",26.2333245437094,1152,0.216334381558411,111,-0.0146601470404924,285,0.000498982624422725,1390.98311493443,0.200551025218551,1152,"exp191205","A08","A",8,40000,"6",2,"VAN-132",0.067425119556729,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2887","exp200309_M1_A03",115.979661038168,810,1.03397376638495,102,-0.0175358594469787,492,0.00267554785798879,259.067382588695,0.886047184071091,1152,"exp200309","A03","A",3,40000,"M1",1,"VAN-148",0.0398331653759816,FALSE,FALSE,FALSE,0,0.0362694300518135,0,FALSE,"45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2896","exp200309_M1_C10",63.618356995231,1152,0.91889401691798,138,0.00664848897109529,864,0.0013255131675953,522.927419738446,0.91889401691798,1152,"exp200309","C10","C",9,40000,"M1",2,"VAN-155",0.0427893534338674,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2902","exp200226_P2_B05",19.7714960314795,1152,0.19156111734904,150,-0.0122308579720521,366,0.000439092723635833,1578.5895398595,0.19156111734904,1152,"exp200226","B05","B",6,40000,"P2",2,"VAN-160",0.0104506772048631,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2904","exp200226_P2_B03",98.6067588381368,1152,1.04695982298613,138,-0.0131000593556714,420,0.00188394344712612,367.923560347479,1.04695982298613,1152,"exp200226","B03","B",8,40000,"P2",2,"VAN-160",0.0166620387943742,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein"
"BPH2934","exp200309_M1_B02",97.88280864388,822,0.891351566329982,84,0.0147146982100257,564,0.00184852854903765,374.972396785973,0.722029515592003,1152,"exp200309","B02","B",3,40000,"M1",2,"VAN-184",0.0348535048699569,FALSE,FALSE,FALSE,0,0,0,FALSE,"291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2938","exp200309_M1_E08",64.6900534717423,1152,0.721998120565605,114,-0.042288105036176,543,0.00159848026934968,433.81415643572,0.721998120565605,1152,"exp200309","E08","E",8,40000,"M1",2.5,"VAN-188",0.0162173793046938,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2942","exp200226_P2_C06",167.445938794346,918,1.3117494693299,0,-0.00792240421030444,228,0.00319162776332997,217.176698524753,1.29389925603727,1152,"exp200226","C06","C",7,40000,"P2",2,"VAN-192",0.0275701041579321,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2943","exp200226_P2_C05",167.076392972589,1152,1.27632959364535,0,-0.0377975865935742,222,0.00339692606459812,204.051300316408,1.18191542370027,1152,"exp200226","C05","C",6,40000,"P2",2,"VAN-192",0.0154235745010019,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA
"BPH2949","exp200309_M1_A07",131.242478384791,834,1.04510498179723,0,-0.0357182976928784,252,0.00221696201035844,312.65631856627,0.896669889291551,1152,"exp200309","A07","A",7,40000,"M1",2,"VAN-197",0.0104535619574389,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2962","exp200226_P2_B09",117.922027161166,1152,1.25439325528812,114,-0.0313686981811419,324,0.00202662602260927,342.020270551703,1.25439325528812,1152,"exp200226","B09","B",8,40000,"P2",2,"VAN-207",0.0128561304505894,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2963","exp200226_P2_B10",127.986885681028,1152,1.3423270132965,120,-0.0118283483976967,336,0.00209797096707676,330.3893101656,1.3423270132965,1152,"exp200226","B10","B",8,40000,"P2",2,"VAN-207",0.0339106988980108,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB"
"BPH2965","exp200309_M1_D09",74.410778073588,726,0.676914465835561,126,-0.0302556573175016,474,0.00213064133387575,325.323258091063,0.491519565539416,1152,"exp200309","D09","D",9,40000,"M1",2,"VAN-208",0.00464343827067054,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2976","exp200219_P1_D11",34.9665489490713,1152,0.658528502027545,228,0.00327163112962026,1119,0.00149514490902069,468.650919628345,0.658528502027545,1152,"exp200219","D11","D",6.5,40000,"P1",2.5,"VAN-216",0.0750765440500359,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2977","exp200219_P1_B11",59.7639445379691,1152,1.1181552506595,222,0.0525508158123818,1026,0.00252154584608561,355.980479044894,1.1181552506595,1152,"exp200219","B11","B",11,40000,"P1",2,"VAN-216",0.0603276474311283,FALSE,FALSE,FALSE,0,0.0336787564766839,0,FALSE,"-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA
"BPH2978","exp200219_P1_B06",77.586745938086,1152,1.12241084659143,210,0.0103926952579304,798,0.00197430000174538,351.085032643047,1.12241084659143,1152,"exp200219","B06","B",5,40000,"P1",2,"VAN-216",0.0425942327147061,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF"
"BPH2979","exp200219_P1_B04",62.9219783240696,1152,1.08346565897279,162,-0.0457230545518356,810,0.00170764643937995,405.907900239367,1.08346565897279,1152,"exp200219","B04","B",4,40000,"P1",2,"VAN-216",0.0611408256032728,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA
"BPH2980","exp200219_P1_C04",36.6130426725643,1152,0.732464581386311,210,-0.084184848073873,888,0.00131087541504199,528.766633812981,0.732464581386311,1152,"exp200219","C04","C",4,40000,"P1",2,"VAN-216",0.0716133452614683,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS"
"BPH2981","exp200219_P1_B08",81.511328330157,1152,1.28609295661472,150,-0.0379652153295687,888,0.0020069532673155,345.372855386463,1.28609295661472,1152,"exp200219","B08","B",8,40000,"P1",2,"VAN-216",0.04385092985504,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein"
"BPH2982","exp200219_P1_C03",30.5451480907533,1152,0.510263920027777,198,-0.0380739783543629,798,0.00101017596553175,686.164791294633,0.510263920027777,1152,"exp200219","C03","C",6,40000,"P1",2,"VAN-216",0.023262812783152,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny"
"BPH3225","exp200309_M1_A11",51.6644290813281,1002,0.503534810449354,120,-0.0173044874173799,522,0.00131134005608853,528.579278381436,0.471652000072034,1152,"exp200309","A11","A",6,40000,"M1",2,"VSS-026",0.0568410324857742,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3252","exp200309_M1_D04",144.219229634385,1152,1.50789325136309,72,-0.0155350929105347,648,0.00221104921961503,313.49242450633,1.50789325136309,1152,"exp200309","D04","D",4,40000,"M1",2,"VSS-053",0.0274964967447784,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3276","exp200309_M1_C07",30.6328464903266,1152,0.208583646944626,120,0.0971299894884228,348,0.000463830648505876,1494.3971097916,0.208583646944626,1152,"exp200309","C07","C",7,40000,"M1",2,"VSS-077",0.0341541506863603,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3306","exp200309_M1_C02",62.5570249203655,1152,0.905521266640563,156,-0.0234815407182928,834,0.00136501348952158,507.795114026956,0.905521266640563,1152,"exp200309","C02","C",2,40000,"M1",2,"VSS-107",0.0238312558386894,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3328","exp200309_M1_B08",38.2811677855687,1152,0.521662593112199,156,-0.0318019412773092,738,0.00109893034067432,630.747150119289,0.521662593112199,1152,"exp200309","B08","B",7,40000,"M1",2,"VSS-129",0.0194202806293851,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3336","exp200226_P2_C02",140.421214093648,1152,0.926614649429959,0,-0.0473870596609879,216,0.004275298244658,162.128380499778,0.92174469110409,1152,"exp200226","C02","C",3,40000,"P2",2,"VSS-137",0.00726582828184415,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3337","exp200226_P2_B07",86.6731929849708,840,0.703724274363853,114,-0.0283297696600356,324,0.00234729111197465,295.296640891227,0.578086657439759,1152,"exp200226","B07","B",7,40000,"P2",2,"VSS-138",0.0243946976019207,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3350","exp200309_M1_A04",74.9464311662064,780,0.631249529139799,90,-0.0281879206168639,294,0.00148633713935656,466.345866093348,0.504028074195111,1152,"exp200309","A04","A",9,40000,"M1",2,"VSS-151",0.0246388917188532,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3358","exp200309_M1_A02",99.8732507826498,789,0.801575283715356,72,0.0221617398529863,408,0.0019573966862721,357.750188806237,0.701392942347658,1152,"exp200309","A02","A",7,40000,"M1",2.5,"VSS-159",0.0456770980555785,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3360","exp200309_M1_B11",37.7175004525182,1152,0.466692869295045,144,0.00215980972658045,798,0.000649666740835037,1066.92729824682,0.466692869295045,1152,"exp200309","B11","B",5,40000,"M1",2,"VSS-161",0.0386107998131507,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3361","exp200309_M1_A06",107.18769957465,810,0.951083895105767,102,-0.0136098218163794,546,0.00199238345379622,347.89848271388,0.811070337995252,1152,"exp200309","A06","A",7,40000,"M1",2,"VSS-162",0.035044778471258,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3367","exp200309_M1_F03",33.3089436685525,780,0.307484820689769,138,-0.0481273332245544,456,0.00102421748943701,676.75780555256,0.254365472036204,1152,"exp200309","F03","F",6,40000,"M1",2,"VSS-170",0.0315846795335474,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3383","exp200309_M1_A10",35.1675974533336,1152,0.301414134051154,90,0.0370604777852925,228,0.000602654179495387,1150.15742716715,0.301414134051154,1152,"exp200309","A10","A",10,40000,"M1",2,"VSS-186",0.0276398408038553,FALSE,FALSE,FALSE,0,0,0,FALSE,"199",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3384","exp200309_M1_A12",12.9686102919544,1152,0.0994590216332066,150,-0.00374087799127368,270,0.000150999325098796,4590.39919619794,0.0994590216332066,1152,"exp200309","A12","A",11,40000,"M1",2,"VSS-187",0.0138205327382453,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3394","exp200309_M1_C08",2.18928565417235,1152,0.057971063758125,162,-0.0434270549898578,366,0.000209819746363019,3303.53645247811,0.057971063758125,1152,"exp200309","C08","C",9,40000,"M1",2,"VSS-197",0.0229381720537077,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3396","exp200309_M1_A09",40.8884869679353,1152,0.295682271757697,90,0.0379778363642185,270,0.000862318257756869,803.818282084175,0.295682271757697,1152,"exp200309","A09","A",9,40000,"M1",2,"VSS-199",0.0239483897566859,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3412","exp200309_M1_E03",118.985207418521,399,0.804605739323783,0,-0.0582602198456389,207,0.00404994545508672,171.161679223764,0.680603006150024,1152,"exp200309","E03","E",2.5,40000,"M1",1.5,"VSS-216",0.0207359389575032,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3416","exp200309_M1_C06",117.247327100619,1056,1.25400055253066,84,-0.0488970691125328,684,0.00217640058090395,318.483273089393,1.239289460708,1152,"exp200309","C06","C",6,40000,"M1",2,"VSS-220",0.0187187836756448,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3423","exp200309_M1_C03",134.93489404412,1134,1.2022015061782,60,-0.0181501777818941,336,0.00242777736696071,285.511866767164,1.20203935048556,1152,"exp200309","C03","C",3.5,40000,"M1",2,"VSS-227",0.031862585174486,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",0,TRUE,0,0,FALSE,-0.5,"Unknown",8,"paired-invasive",NA
"BPH3425","exp200309_M1_B10",106.44848789907,744,0.929605223852894,96,-0.0175723591274951,462,0.00255977522123692,270.784393414437,0.689617342923614,1152,"exp200309","B10","B",10,40000,"M1",2,"VSS-229",0.0350430612353258,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3427","exp200226_P2_C11",48.3020459150475,726,0.351911306579931,36,0.0442806943934381,276,0.000961574526519031,720.846030592332,0.351911306579931,1152,"exp200226","C11","C",7,40000,"P2",2,"VSS-231",0.00420236073411499,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3433","exp200309_M1_B01",21.9591432832497,990,0.162792997686795,171,0.0455914108533345,390,0.000271518522018252,2684.27782479663,0.153643221878256,1152,"exp200309","B01","B",2,40000,"M1",1.5,"VSS-237",0.0848135038783028,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3448","exp200309_M1_B05",110.63119613168,828,0.857389224021364,36,-0.0367357438805024,450,0.00191353472320638,362.233918284214,0.781450684717727,1152,"exp200309","B05","B",2,40000,"M1",2,"VSS-252",0.0525360343486948,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3451","exp200309_M1_F05",57.9604344730586,1152,0.727154172791607,162,-0.0249438047734951,756,0.00116990608402314,592.481046150567,0.727154172791607,1152,"exp200309","F05","F",5,40000,"M1",2,"VSS-255",0.0329152593630588,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3453","exp200309_M1_A08",89.1801805167263,1152,1.12523490999151,120,0.0113426173633412,786,0.00150381223822719,460.926678836636,1.12523490999151,1152,"exp200309","A08","A",8,40000,"M1",2,"VSS-257",0.0611410811138646,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3455","exp200313_M2_A03",140.549185920672,702,1.02833497042477,0,0.0454342281877548,204,0.00249579655374919,277.725834471043,0.850344920979108,1152,"exp200313","A03","A",7,40000,"M2",2,"VSS-259",0.0594361650070858,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3478","exp200313_M2_H07",146.868688803422,810,1.16465633446206,15,0.0410146354652241,366,0.00252401767412839,278.349249196683,1.07524304594389,1152,"exp200313","H07","H",8,40000,"M2",1.5,"VSS-282",0.0394156086495957,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3483","exp200313_M2_B02",55.9643559525369,876,0.52378767569402,138,0.00874580328941029,522,0.00121889982841075,568.666238524046,0.442471502606376,1152,"exp200313","B02","B",3,40000,"M2",2,"VSS-287",0.021277684969211,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3504","exp200313_M2_E08",237.763085668647,552,1.7772430666935,0,-0.0650577332183796,210,0.00732208328519112,94.6652958676163,1.0593401090818,1152,"exp200313","E08","E",8,40000,"M2",2,"VSS-308",0.0431778520610724,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3506","exp200313_M2_A07",168.882585043632,480,1.0736253867058,0,0.181822196771139,168,0.00295321584512599,234.709285372392,0.74211621204825,1152,"exp200313","A07","A",7,40000,"M2",2,"VSS-310",0.067042433062018,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3515","exp200313_M2_D09",48.33827095481,1152,0.505642858217663,138,0.0144494699441343,330,0.000756623362181108,916.105971882522,0.505642858217663,1152,"exp200313","D09","D",9,40000,"M2",2,"VSS-319",0.0474108791960896,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3521","exp200313_M2_A11",214.860206710992,390,1.55139481579813,0,0.0709755319465125,144,0.00591032008640697,117.277435134875,0.905227950076957,1152,"exp200313","A11","A",6,40000,"M2",2,"VSS-325",0.0376994462967569,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",141.779772145282,876,1.24607955803342,111,-0.00112339696559891,402,0.00312396501572214,222.842082830928,1.11983405281585,1152,"exp200313","D04","D",7,40000,"M2",2,"VSS-329",0.0403563753163665,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",166.324068734845,288,1.26140580416868,0,0.338201177025385,54,0.00471977371040735,146.860257099089,0.525505692183256,1152,"exp200313","C07","C",7,40000,"M2",2,"VSS-337",0.0207240916988131,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
