well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
B11,1355,0,B,11,exp200817,40000,GP4,exp200817_GP4_B11,BPH3415,3,VSS-219
B12,1356,0,B,12,exp200817,40000,GP4,exp200817_GP4_B12,BPH3413,2,VSS-217
C01,1374,0,C,01,exp200817,40000,GP4,exp200817_GP4_C01,BPH3376,2,VSS-179
C02,1329,0,C,02,exp200817,40000,GP4,exp200817_GP4_C02,BPH3389,1,VSS-192
C03,1313,0,C,03,exp200817,40000,GP4,exp200817_GP4_C03,BPH3742,3,VSS-205
C04,1322,0,C,04,exp200817,40000,GP4,exp200817_GP4_C04,BPH3744,3,VSS-205
C05,1307,0,C,05,exp200817,40000,GP4,exp200817_GP4_C05,BPH3415,1,VSS-219
C06,1332,0,C,06,exp200817,40000,GP4,exp200817_GP4_C06,BPH3741,3,VSS-205
C07,1320,0,C,07,exp200817,40000,GP4,exp200817_GP4_C07,BPH3382,1,VSS-185
C08,1324,0,C,08,exp200817,40000,GP4,exp200817_GP4_C08,BPH3737,1,VSS-157
C09,1254,0,C,09,exp200817,40000,GP4,exp200817_GP4_C09,BPH3737,2,VSS-157
C10,1323,0,C,10,exp200817,40000,GP4,exp200817_GP4_C10,BPH3362,3,VSS-163
C11,1357,0,C,11,exp200817,40000,GP4,exp200817_GP4_C11,BPH3738,1,VSS-184
C12,1334,0,C,12,exp200817,40000,GP4,exp200817_GP4_C12,TOX-4,2,CONTROL
D01,1348,0,D,01,exp200817,40000,GP4,exp200817_GP4_D01,BPH3748,3,VSS-237
D02,1312,0,D,02,exp200817,40000,GP4,exp200817_GP4_D02,BPH3743,2,VSS-205
D03,1287,0,D,03,exp200817,40000,GP4,exp200817_GP4_D03,BPH3738,3,VSS-184
D04,1297,0,D,04,exp200817,40000,GP4,exp200817_GP4_D04,BPH3381,3,VSS-184
D05,1315,0,D,05,exp200817,40000,GP4,exp200817_GP4_D05,BPH3401,2,VSS-205
D06,1313,0,D,06,exp200817,40000,GP4,exp200817_GP4_D06,Non infected,2,CONTROL
D07,1314,0,D,07,exp200817,40000,GP4,exp200817_GP4_D07,BPH3356,2,VSS-157
D08,1299,0,D,08,exp200817,40000,GP4,exp200817_GP4_D08,BPH3417,3,VSS-221
D09,1255,0,D,09,exp200817,40000,GP4,exp200817_GP4_D09,BPH3372,3,VSS-175
D10,1335,0,D,10,exp200817,40000,GP4,exp200817_GP4_D10,BPH3381,1,VSS-184
D11,1333,0,D,11,exp200817,40000,GP4,exp200817_GP4_D11,BPH3435,1,VSS-239
D12,1356,0,D,12,exp200817,40000,GP4,exp200817_GP4_D12,BPH3743,3,VSS-205
E01,1375,0,E,01,exp200817,40000,GP4,exp200817_GP4_E01,TOX-4,1,CONTROL
E02,1321,0,E,02,exp200817,40000,GP4,exp200817_GP4_E02,BPH3741,2,VSS-205
E03,1313,0,E,03,exp200817,40000,GP4,exp200817_GP4_E03,BPH3739,2,VSS-193
E04,1287,0,E,04,exp200817,40000,GP4,exp200817_GP4_E04,BPH3381,2,VSS-184
E05,1324,0,E,05,exp200817,40000,GP4,exp200817_GP4_E05,Non infected,1,CONTROL
E06,1318,0,E,06,exp200817,40000,GP4,exp200817_GP4_E06,BPH3741,1,VSS-205
E07,1268,0,E,07,exp200817,40000,GP4,exp200817_GP4_E07,JE2,1,CONTROL
E08,1317,0,E,08,exp200817,40000,GP4,exp200817_GP4_E08,BPH3368,2,VSS-171
E09,1172,0,E,09,exp200817,40000,GP4,exp200817_GP4_E09,BPH3372,2,VSS-175
E10,1301,0,E,10,exp200817,40000,GP4,exp200817_GP4_E10,BPH3403,3,VSS-207
E11,1325,0,E,11,exp200817,40000,GP4,exp200817_GP4_E11,BPH3370,1,VSS-173
E12,1375,0,E,12,exp200817,40000,GP4,exp200817_GP4_E12,BPH3739,3,VSS-193
F01,1384,0,F,01,exp200817,40000,GP4,exp200817_GP4_F01,BPH3745,1,VSS-221
F02,1321,0,F,02,exp200817,40000,GP4,exp200817_GP4_F02,BPH3739,1,VSS-193
F03,1320,0,F,03,exp200817,40000,GP4,exp200817_GP4_F03,BPH3431,2,VSS-235
F04,1332,0,F,04,exp200817,40000,GP4,exp200817_GP4_F04,BPH3742,1,VSS-205
F05,1311,0,F,05,exp200817,40000,GP4,exp200817_GP4_F05,BPH3746,2,VSS-227
F06,1291,0,F,06,exp200817,40000,GP4,exp200817_GP4_F06,BPH3746,1,VSS-227
F07,1308,0,F,07,exp200817,40000,GP4,exp200817_GP4_F07,BPH3431,3,VSS-235
F08,1290,0,F,08,exp200817,40000,GP4,exp200817_GP4_F08,BPH3368,3,VSS-171
F09,1273,0,F,09,exp200817,40000,GP4,exp200817_GP4_F09,BPH3372,1,VSS-175
F10,1363,0,F,10,exp200817,40000,GP4,exp200817_GP4_F10,BPH3434,2,VSS-238
F11,1323,0,F,11,exp200817,40000,GP4,exp200817_GP4_F11,JE2,4,CONTROL
F12,1353,0,F,12,exp200817,40000,GP4,exp200817_GP4_F12,BPH3748,2,VSS-237
G01,1388,0,G,01,exp200817,40000,GP4,exp200817_GP4_G01,BPH3415,2,VSS-219
G02,1328,0,G,02,exp200817,40000,GP4,exp200817_GP4_G02,BPH3745,2,VSS-221
G03,1327,0,G,03,exp200817,40000,GP4,exp200817_GP4_G03,BPH3366,3,VSS-167
G04,1358,0,G,04,exp200817,40000,GP4,exp200817_GP4_G04,BPH3389,2,VSS-192
G05,1324,0,G,05,exp200817,40000,GP4,exp200817_GP4_G05,BPH3746,3,VSS-227
G06,1343,0,G,06,exp200817,40000,GP4,exp200817_GP4_G06,BPH3431,1,VSS-235
G07,1332,0,G,07,exp200817,40000,GP4,exp200817_GP4_G07,BPH3401,1,VSS-205
G08,1330,0,G,08,exp200817,40000,GP4,exp200817_GP4_G08,BPH3368,1,VSS-171
G09,1334,0,G,09,exp200817,40000,GP4,exp200817_GP4_G09,BPH3434,1,VSS-238
G10,1331,0,G,10,exp200817,40000,GP4,exp200817_GP4_G10,BPH3382,2,VSS-185
G11,1342,0,G,11,exp200817,40000,GP4,exp200817_GP4_G11,BPH3356,3,VSS-157
G12,1354,0,G,12,exp200817,40000,GP4,exp200817_GP4_G12,BPH3737,3,VSS-157
H01,1424,0,H,01,exp200817,40000,GP4,exp200817_GP4_H01,JE2,2,CONTROL
H02,1410,0,H,02,exp200817,40000,GP4,exp200817_GP4_H02,BPH3389,3,VSS-192
H03,1336,0,H,03,exp200817,40000,GP4,exp200817_GP4_H03,BPH3366,2,VSS-167
H04,1394,0,H,04,exp200817,40000,GP4,exp200817_GP4_H04,BPH3370,3,VSS-173
H05,1323,0,H,05,exp200817,40000,GP4,exp200817_GP4_H05,BPH3382,3,VSS-185
H06,1358,0,H,06,exp200817,40000,GP4,exp200817_GP4_H06,BPH3376,1,VSS-179
H07,1342,0,H,07,exp200817,40000,GP4,exp200817_GP4_H07,BPH3362,2,VSS-163
H08,1331,0,H,08,exp200817,40000,GP4,exp200817_GP4_H08,BPH3435,2,VSS-239
H09,1336,0,H,09,exp200817,40000,GP4,exp200817_GP4_H09,BPH3362,1,VSS-163
H10,1667,0,H,10,exp200817,40000,GP4,exp200817_GP4_H10,Complete lysis,1,CONTROL
H11,1730,0,H,11,exp200817,40000,GP4,exp200817_GP4_H11,Complete lysis,2,CONTROL
H12,1712,0,H,12,exp200817,40000,GP4,exp200817_GP4_H12,Complete lysis,3,CONTROL
A01,1366,6,A,01,exp200817,40000,GP4,exp200817_GP4_A01,BPH3742,2,VSS-205
A02,1359,6,A,02,exp200817,40000,GP4,exp200817_GP4_A02,BPH3413,3,VSS-217
A03,1332,6,A,03,exp200817,40000,GP4,exp200817_GP4_A03,BPH3356,1,VSS-157
A04,1348,6,A,04,exp200817,40000,GP4,exp200817_GP4_A04,BPH3403,1,VSS-207
A05,1334,6,A,05,exp200817,40000,GP4,exp200817_GP4_A05,JE2,3,CONTROL
A06,1366,6,A,06,exp200817,40000,GP4,exp200817_GP4_A06,BPH3417,1,VSS-221
A07,1352,6,A,07,exp200817,40000,GP4,exp200817_GP4_A07,BPH3370,2,VSS-173
A08,1341,6,A,08,exp200817,40000,GP4,exp200817_GP4_A08,BPH3748,1,VSS-237
A09,1326,6,A,09,exp200817,40000,GP4,exp200817_GP4_A09,BPH3738,2,VSS-184
A10,1384,6,A,10,exp200817,40000,GP4,exp200817_GP4_A10,BPH3434,3,VSS-238
A11,1341,6,A,11,exp200817,40000,GP4,exp200817_GP4_A11,BPH3376,3,VSS-179
A12,1313,6,A,12,exp200817,40000,GP4,exp200817_GP4_A12,BPH3435,3,VSS-239
B01,1359,6,B,01,exp200817,40000,GP4,exp200817_GP4_B01,BPH3744,2,VSS-205
B02,1322,6,B,02,exp200817,40000,GP4,exp200817_GP4_B02,BPH3366,1,VSS-167
B03,1324,6,B,03,exp200817,40000,GP4,exp200817_GP4_B03,BPH3744,1,VSS-205
B04,1335,6,B,04,exp200817,40000,GP4,exp200817_GP4_B04,BPH3413,1,VSS-217
B05,1326,6,B,05,exp200817,40000,GP4,exp200817_GP4_B05,BPH3745,3,VSS-221
B06,1334,6,B,06,exp200817,40000,GP4,exp200817_GP4_B06,Non infected,3,CONTROL
B07,1298,6,B,07,exp200817,40000,GP4,exp200817_GP4_B07,BPH3417,2,VSS-221
B08,1322,6,B,08,exp200817,40000,GP4,exp200817_GP4_B08,BPH3401,3,VSS-205
B09,1295,6,B,09,exp200817,40000,GP4,exp200817_GP4_B09,BPH3403,2,VSS-207
B10,1310,6,B,10,exp200817,40000,GP4,exp200817_GP4_B10,BPH3743,1,VSS-205
B11,1359,6,B,11,exp200817,40000,GP4,exp200817_GP4_B11,BPH3415,3,VSS-219
B12,1361,6,B,12,exp200817,40000,GP4,exp200817_GP4_B12,BPH3413,2,VSS-217
C01,1366,6,C,01,exp200817,40000,GP4,exp200817_GP4_C01,BPH3376,2,VSS-179
C02,1335,6,C,02,exp200817,40000,GP4,exp200817_GP4_C02,BPH3389,1,VSS-192
C03,1308,6,C,03,exp200817,40000,GP4,exp200817_GP4_C03,BPH3742,3,VSS-205
C04,1296,6,C,04,exp200817,40000,GP4,exp200817_GP4_C04,BPH3744,3,VSS-205
C05,1307,6,C,05,exp200817,40000,GP4,exp200817_GP4_C05,BPH3415,1,VSS-219
C06,1307,6,C,06,exp200817,40000,GP4,exp200817_GP4_C06,BPH3741,3,VSS-205
C07,1314,6,C,07,exp200817,40000,GP4,exp200817_GP4_C07,BPH3382,1,VSS-185
C08,1322,6,C,08,exp200817,40000,GP4,exp200817_GP4_C08,BPH3737,1,VSS-157
C09,1274,6,C,09,exp200817,40000,GP4,exp200817_GP4_C09,BPH3737,2,VSS-157
C10,1311,6,C,10,exp200817,40000,GP4,exp200817_GP4_C10,BPH3362,3,VSS-163
C11,1364,6,C,11,exp200817,40000,GP4,exp200817_GP4_C11,BPH3738,1,VSS-184
C12,1340,6,C,12,exp200817,40000,GP4,exp200817_GP4_C12,TOX-4,2,CONTROL
D01,1329,6,D,01,exp200817,40000,GP4,exp200817_GP4_D01,BPH3748,3,VSS-237
D02,1295,6,D,02,exp200817,40000,GP4,exp200817_GP4_D02,BPH3743,2,VSS-205
D03,1298,6,D,03,exp200817,40000,GP4,exp200817_GP4_D03,BPH3738,3,VSS-184
D04,1270,6,D,04,exp200817,40000,GP4,exp200817_GP4_D04,BPH3381,3,VSS-184
D05,1304,6,D,05,exp200817,40000,GP4,exp200817_GP4_D05,BPH3401,2,VSS-205
D06,1327,6,D,06,exp200817,40000,GP4,exp200817_GP4_D06,Non infected,2,CONTROL
D07,1328,6,D,07,exp200817,40000,GP4,exp200817_GP4_D07,BPH3356,2,VSS-157
D08,1311,6,D,08,exp200817,40000,GP4,exp200817_GP4_D08,BPH3417,3,VSS-221
D09,1228,6,D,09,exp200817,40000,GP4,exp200817_GP4_D09,BPH3372,3,VSS-175
D10,1344,6,D,10,exp200817,40000,GP4,exp200817_GP4_D10,BPH3381,1,VSS-184
D11,1310,6,D,11,exp200817,40000,GP4,exp200817_GP4_D11,BPH3435,1,VSS-239
D12,1350,6,D,12,exp200817,40000,GP4,exp200817_GP4_D12,BPH3743,3,VSS-205
E01,1334,6,E,01,exp200817,40000,GP4,exp200817_GP4_E01,TOX-4,1,CONTROL
E02,1312,6,E,02,exp200817,40000,GP4,exp200817_GP4_E02,BPH3741,2,VSS-205
E03,1313,6,E,03,exp200817,40000,GP4,exp200817_GP4_E03,BPH3739,2,VSS-193
E04,1299,6,E,04,exp200817,40000,GP4,exp200817_GP4_E04,BPH3381,2,VSS-184
E05,1310,6,E,05,exp200817,40000,GP4,exp200817_GP4_E05,Non infected,1,CONTROL
E06,1303,6,E,06,exp200817,40000,GP4,exp200817_GP4_E06,BPH3741,1,VSS-205
E07,1281,6,E,07,exp200817,40000,GP4,exp200817_GP4_E07,JE2,1,CONTROL
E08,1339,6,E,08,exp200817,40000,GP4,exp200817_GP4_E08,BPH3368,2,VSS-171
E09,1177,6,E,09,exp200817,40000,GP4,exp200817_GP4_E09,BPH3372,2,VSS-175
E10,1299,6,E,10,exp200817,40000,GP4,exp200817_GP4_E10,BPH3403,3,VSS-207
E11,1319,6,E,11,exp200817,40000,GP4,exp200817_GP4_E11,BPH3370,1,VSS-173
E12,1353,6,E,12,exp200817,40000,GP4,exp200817_GP4_E12,BPH3739,3,VSS-193
F01,1371,6,F,01,exp200817,40000,GP4,exp200817_GP4_F01,BPH3745,1,VSS-221
F02,1301,6,F,02,exp200817,40000,GP4,exp200817_GP4_F02,BPH3739,1,VSS-193
F03,1312,6,F,03,exp200817,40000,GP4,exp200817_GP4_F03,BPH3431,2,VSS-235
F04,1320,6,F,04,exp200817,40000,GP4,exp200817_GP4_F04,BPH3742,1,VSS-205
F05,1294,6,F,05,exp200817,40000,GP4,exp200817_GP4_F05,BPH3746,2,VSS-227
F06,1285,6,F,06,exp200817,40000,GP4,exp200817_GP4_F06,BPH3746,1,VSS-227
F07,1314,6,F,07,exp200817,40000,GP4,exp200817_GP4_F07,BPH3431,3,VSS-235
F08,1302,6,F,08,exp200817,40000,GP4,exp200817_GP4_F08,BPH3368,3,VSS-171
F09,1249,6,F,09,exp200817,40000,GP4,exp200817_GP4_F09,BPH3372,1,VSS-175
F10,1350,6,F,10,exp200817,40000,GP4,exp200817_GP4_F10,BPH3434,2,VSS-238
F11,1329,6,F,11,exp200817,40000,GP4,exp200817_GP4_F11,JE2,4,CONTROL
F12,1350,6,F,12,exp200817,40000,GP4,exp200817_GP4_F12,BPH3748,2,VSS-237
G01,1386,6,G,01,exp200817,40000,GP4,exp200817_GP4_G01,BPH3415,2,VSS-219
G02,1312,6,G,02,exp200817,40000,GP4,exp200817_GP4_G02,BPH3745,2,VSS-221
G03,1322,6,G,03,exp200817,40000,GP4,exp200817_GP4_G03,BPH3366,3,VSS-167
G04,1361,6,G,04,exp200817,40000,GP4,exp200817_GP4_G04,BPH3389,2,VSS-192
G05,1332,6,G,05,exp200817,40000,GP4,exp200817_GP4_G05,BPH3746,3,VSS-227
G06,1322,6,G,06,exp200817,40000,GP4,exp200817_GP4_G06,BPH3431,1,VSS-235
G07,1352,6,G,07,exp200817,40000,GP4,exp200817_GP4_G07,BPH3401,1,VSS-205
G08,1319,6,G,08,exp200817,40000,GP4,exp200817_GP4_G08,BPH3368,1,VSS-171
G09,1348,6,G,09,exp200817,40000,GP4,exp200817_GP4_G09,BPH3434,1,VSS-238
G10,1334,6,G,10,exp200817,40000,GP4,exp200817_GP4_G10,BPH3382,2,VSS-185
G11,1324,6,G,11,exp200817,40000,GP4,exp200817_GP4_G11,BPH3356,3,VSS-157
G12,1353,6,G,12,exp200817,40000,GP4,exp200817_GP4_G12,BPH3737,3,VSS-157
H01,1412,6,H,01,exp200817,40000,GP4,exp200817_GP4_H01,JE2,2,CONTROL
H02,1414,6,H,02,exp200817,40000,GP4,exp200817_GP4_H02,BPH3389,3,VSS-192
H03,1329,6,H,03,exp200817,40000,GP4,exp200817_GP4_H03,BPH3366,2,VSS-167
H04,1356,6,H,04,exp200817,40000,GP4,exp200817_GP4_H04,BPH3370,3,VSS-173
H05,1290,6,H,05,exp200817,40000,GP4,exp200817_GP4_H05,BPH3382,3,VSS-185
H06,1360,6,H,06,exp200817,40000,GP4,exp200817_GP4_H06,BPH3376,1,VSS-179
H07,1342,6,H,07,exp200817,40000,GP4,exp200817_GP4_H07,BPH3362,2,VSS-163
H08,1329,6,H,08,exp200817,40000,GP4,exp200817_GP4_H08,BPH3435,2,VSS-239
H09,1320,6,H,09,exp200817,40000,GP4,exp200817_GP4_H09,BPH3362,1,VSS-163
H10,1743,6,H,10,exp200817,40000,GP4,exp200817_GP4_H10,Complete lysis,1,CONTROL
H11,1800,6,H,11,exp200817,40000,GP4,exp200817_GP4_H11,Complete lysis,2,CONTROL
H12,1786,6,H,12,exp200817,40000,GP4,exp200817_GP4_H12,Complete lysis,3,CONTROL
A01,1403,12,A,01,exp200817,40000,GP4,exp200817_GP4_A01,BPH3742,2,VSS-205
A02,1362,12,A,02,exp200817,40000,GP4,exp200817_GP4_A02,BPH3413,3,VSS-217
A03,1338,12,A,03,exp200817,40000,GP4,exp200817_GP4_A03,BPH3356,1,VSS-157
A04,1346,12,A,04,exp200817,40000,GP4,exp200817_GP4_A04,BPH3403,1,VSS-207
A05,1334,12,A,05,exp200817,40000,GP4,exp200817_GP4_A05,JE2,3,CONTROL
A06,1357,12,A,06,exp200817,40000,GP4,exp200817_GP4_A06,BPH3417,1,VSS-221
A07,1350,12,A,07,exp200817,40000,GP4,exp200817_GP4_A07,BPH3370,2,VSS-173
A08,1331,12,A,08,exp200817,40000,GP4,exp200817_GP4_A08,BPH3748,1,VSS-237
A09,1298,12,A,09,exp200817,40000,GP4,exp200817_GP4_A09,BPH3738,2,VSS-184
A10,1379,12,A,10,exp200817,40000,GP4,exp200817_GP4_A10,BPH3434,3,VSS-238
A11,1326,12,A,11,exp200817,40000,GP4,exp200817_GP4_A11,BPH3376,3,VSS-179
A12,1311,12,A,12,exp200817,40000,GP4,exp200817_GP4_A12,BPH3435,3,VSS-239
B01,1365,12,B,01,exp200817,40000,GP4,exp200817_GP4_B01,BPH3744,2,VSS-205
B02,1304,12,B,02,exp200817,40000,GP4,exp200817_GP4_B02,BPH3366,1,VSS-167
B03,1304,12,B,03,exp200817,40000,GP4,exp200817_GP4_B03,BPH3744,1,VSS-205
B04,1323,12,B,04,exp200817,40000,GP4,exp200817_GP4_B04,BPH3413,1,VSS-217
B05,1329,12,B,05,exp200817,40000,GP4,exp200817_GP4_B05,BPH3745,3,VSS-221
B06,1338,12,B,06,exp200817,40000,GP4,exp200817_GP4_B06,Non infected,3,CONTROL
B07,1296,12,B,07,exp200817,40000,GP4,exp200817_GP4_B07,BPH3417,2,VSS-221
B08,1314,12,B,08,exp200817,40000,GP4,exp200817_GP4_B08,BPH3401,3,VSS-205
B09,1277,12,B,09,exp200817,40000,GP4,exp200817_GP4_B09,BPH3403,2,VSS-207
B10,1314,12,B,10,exp200817,40000,GP4,exp200817_GP4_B10,BPH3743,1,VSS-205
B11,1329,12,B,11,exp200817,40000,GP4,exp200817_GP4_B11,BPH3415,3,VSS-219
B12,1346,12,B,12,exp200817,40000,GP4,exp200817_GP4_B12,BPH3413,2,VSS-217
C01,1353,12,C,01,exp200817,40000,GP4,exp200817_GP4_C01,BPH3376,2,VSS-179
C02,1318,12,C,02,exp200817,40000,GP4,exp200817_GP4_C02,BPH3389,1,VSS-192
C03,1308,12,C,03,exp200817,40000,GP4,exp200817_GP4_C03,BPH3742,3,VSS-205
C04,1304,12,C,04,exp200817,40000,GP4,exp200817_GP4_C04,BPH3744,3,VSS-205
C05,1303,12,C,05,exp200817,40000,GP4,exp200817_GP4_C05,BPH3415,1,VSS-219
C06,1303,12,C,06,exp200817,40000,GP4,exp200817_GP4_C06,BPH3741,3,VSS-205
C07,1302,12,C,07,exp200817,40000,GP4,exp200817_GP4_C07,BPH3382,1,VSS-185
C08,1316,12,C,08,exp200817,40000,GP4,exp200817_GP4_C08,BPH3737,1,VSS-157
C09,1252,12,C,09,exp200817,40000,GP4,exp200817_GP4_C09,BPH3737,2,VSS-157
C10,1294,12,C,10,exp200817,40000,GP4,exp200817_GP4_C10,BPH3362,3,VSS-163
C11,1336,12,C,11,exp200817,40000,GP4,exp200817_GP4_C11,BPH3738,1,VSS-184
C12,1319,12,C,12,exp200817,40000,GP4,exp200817_GP4_C12,TOX-4,2,CONTROL
D01,1325,12,D,01,exp200817,40000,GP4,exp200817_GP4_D01,BPH3748,3,VSS-237
D02,1309,12,D,02,exp200817,40000,GP4,exp200817_GP4_D02,BPH3743,2,VSS-205
D03,1263,12,D,03,exp200817,40000,GP4,exp200817_GP4_D03,BPH3738,3,VSS-184
D04,1259,12,D,04,exp200817,40000,GP4,exp200817_GP4_D04,BPH3381,3,VSS-184
D05,1295,12,D,05,exp200817,40000,GP4,exp200817_GP4_D05,BPH3401,2,VSS-205
D06,1299,12,D,06,exp200817,40000,GP4,exp200817_GP4_D06,Non infected,2,CONTROL
D07,1302,12,D,07,exp200817,40000,GP4,exp200817_GP4_D07,BPH3356,2,VSS-157
D08,1304,12,D,08,exp200817,40000,GP4,exp200817_GP4_D08,BPH3417,3,VSS-221
D09,1238,12,D,09,exp200817,40000,GP4,exp200817_GP4_D09,BPH3372,3,VSS-175
D10,1307,12,D,10,exp200817,40000,GP4,exp200817_GP4_D10,BPH3381,1,VSS-184
D11,1326,12,D,11,exp200817,40000,GP4,exp200817_GP4_D11,BPH3435,1,VSS-239
D12,1333,12,D,12,exp200817,40000,GP4,exp200817_GP4_D12,BPH3743,3,VSS-205
E01,1347,12,E,01,exp200817,40000,GP4,exp200817_GP4_E01,TOX-4,1,CONTROL
E02,1304,12,E,02,exp200817,40000,GP4,exp200817_GP4_E02,BPH3741,2,VSS-205
E03,1302,12,E,03,exp200817,40000,GP4,exp200817_GP4_E03,BPH3739,2,VSS-193
E04,1285,12,E,04,exp200817,40000,GP4,exp200817_GP4_E04,BPH3381,2,VSS-184
E05,1323,12,E,05,exp200817,40000,GP4,exp200817_GP4_E05,Non infected,1,CONTROL
E06,1296,12,E,06,exp200817,40000,GP4,exp200817_GP4_E06,BPH3741,1,VSS-205
E07,1268,12,E,07,exp200817,40000,GP4,exp200817_GP4_E07,JE2,1,CONTROL
E08,1298,12,E,08,exp200817,40000,GP4,exp200817_GP4_E08,BPH3368,2,VSS-171
E09,1174,12,E,09,exp200817,40000,GP4,exp200817_GP4_E09,BPH3372,2,VSS-175
E10,1288,12,E,10,exp200817,40000,GP4,exp200817_GP4_E10,BPH3403,3,VSS-207
E11,1311,12,E,11,exp200817,40000,GP4,exp200817_GP4_E11,BPH3370,1,VSS-173
E12,1356,12,E,12,exp200817,40000,GP4,exp200817_GP4_E12,BPH3739,3,VSS-193
F01,1361,12,F,01,exp200817,40000,GP4,exp200817_GP4_F01,BPH3745,1,VSS-221
F02,1299,12,F,02,exp200817,40000,GP4,exp200817_GP4_F02,BPH3739,1,VSS-193
F03,1313,12,F,03,exp200817,40000,GP4,exp200817_GP4_F03,BPH3431,2,VSS-235
F04,1318,12,F,04,exp200817,40000,GP4,exp200817_GP4_F04,BPH3742,1,VSS-205
F05,1290,12,F,05,exp200817,40000,GP4,exp200817_GP4_F05,BPH3746,2,VSS-227
F06,1275,12,F,06,exp200817,40000,GP4,exp200817_GP4_F06,BPH3746,1,VSS-227
F07,1309,12,F,07,exp200817,40000,GP4,exp200817_GP4_F07,BPH3431,3,VSS-235
F08,1291,12,F,08,exp200817,40000,GP4,exp200817_GP4_F08,BPH3368,3,VSS-171
F09,1246,12,F,09,exp200817,40000,GP4,exp200817_GP4_F09,BPH3372,1,VSS-175
F10,1327,12,F,10,exp200817,40000,GP4,exp200817_GP4_F10,BPH3434,2,VSS-238
F11,1330,12,F,11,exp200817,40000,GP4,exp200817_GP4_F11,JE2,4,CONTROL
F12,1342,12,F,12,exp200817,40000,GP4,exp200817_GP4_F12,BPH3748,2,VSS-237
G01,1391,12,G,01,exp200817,40000,GP4,exp200817_GP4_G01,BPH3415,2,VSS-219
G02,1316,12,G,02,exp200817,40000,GP4,exp200817_GP4_G02,BPH3745,2,VSS-221
G03,1313,12,G,03,exp200817,40000,GP4,exp200817_GP4_G03,BPH3366,3,VSS-167
G04,1346,12,G,04,exp200817,40000,GP4,exp200817_GP4_G04,BPH3389,2,VSS-192
G05,1323,12,G,05,exp200817,40000,GP4,exp200817_GP4_G05,BPH3746,3,VSS-227
G06,1310,12,G,06,exp200817,40000,GP4,exp200817_GP4_G06,BPH3431,1,VSS-235
G07,1332,12,G,07,exp200817,40000,GP4,exp200817_GP4_G07,BPH3401,1,VSS-205
G08,1302,12,G,08,exp200817,40000,GP4,exp200817_GP4_G08,BPH3368,1,VSS-171
G09,1350,12,G,09,exp200817,40000,GP4,exp200817_GP4_G09,BPH3434,1,VSS-238
G10,1327,12,G,10,exp200817,40000,GP4,exp200817_GP4_G10,BPH3382,2,VSS-185
G11,1317,12,G,11,exp200817,40000,GP4,exp200817_GP4_G11,BPH3356,3,VSS-157
G12,1344,12,G,12,exp200817,40000,GP4,exp200817_GP4_G12,BPH3737,3,VSS-157
H01,1414,12,H,01,exp200817,40000,GP4,exp200817_GP4_H01,JE2,2,CONTROL
H02,1406,12,H,02,exp200817,40000,GP4,exp200817_GP4_H02,BPH3389,3,VSS-192
