sample_id	sample_id2	phensim
zero	zero	-49.9798
1	1	5.89938
2	2	-9.30765
3	3	11.8214
4	4	-15.4959
5	5	-0.194088
6	6	-7.47097
7	7	17.9816
8	8	15.1871
9	9	9.81647
10	10	-8.94313
11	11	28.2283
12	12	19.2892
13	13	-46.1425
14	14	-3.46126
15	15	11.0531
16	16	8.80857
17	17	12.7669
18	18	32.9329
19	19	17.1586
20	20	23.6478
21	21	-8.38209
22	22	-18.1099
23	23	-50.7924
24	24	-15.9395
25	25	-25.4875
26	26	-13.9091
27	27	-0.217594
28	28	14.5065
29	29	-19.138
30	30	-44.6902
31	31	-6.41515
32	32	11.569
33	33	-31.391
34	34	-0.038682
35	35	-30.3114
36	36	-14.7351
37	37	16.5775
38	38	-3.18452
39	39	-0.991697
40	40	-17.7846
41	41	25.3011
42	42	10.0812
43	43	-10.9669
44	44	38.4048
45	45	-37.9969
46	46	69.6847
47	47	-17.4637
48	48	8.8753
49	49	-11.9177
50	50	-9.84075
51	51	35.3746
52	52	13.4411
53	53	2.16702
54	54	4.45085
55	55	18.9747
56	56	-2.0988
57	57	40.9898
58	58	-36.6452
59	59	-7.5801
60	60	-17.6855
61	61	-23.2279
62	62	9.46652
63	63	-7.8595
64	64	-24.2043
65	65	-9.94169
66	66	20.8077
67	67	10.1304
68	68	25.0153
69	69	-7.35225
70	70	-2.34836
71	71	-23.192
72	72	-36.5953
73	73	53.6033
74	74	48.0183
75	75	-5.37843
76	76	3.3531
77	77	11.168
78	78	12.4901
79	79	-28.3999
80	80	12.2367
81	81	15.1239
82	82	23.7478
83	83	-14.4391
84	84	-38.9314
85	85	17.4551
86	86	-20.5301
87	87	23.4455
88	88	-0.520061
89	89	-6.30459
90	90	-1.49935
91	91	10.5878
92	92	4.20007
93	93	22.8704
94	94	9.15689
95	95	8.11
96	96	34.5849
97	97	10.702
98	98	-39.805
99	99	-2.82191
100	100	-43.7737
101	101	5.62415
102	102	-13.9174
103	103	-23.4872
104	104	26.4418
105	105	2.63078
106	106	6.61659
107	107	-12.6626
108	108	-17.9475
109	109	-24.7682
110	110	2.85692
111	111	-0.299732
112	112	22.1082
113	113	-19.1833
114	114	-0.817946
115	115	-34.6638
116	116	32.4804
117	117	-9.17234
118	118	6.29052
119	119	2.28063
120	120	-42.1774
121	121	24.0855
122	122	18.6107
123	123	-27.9487
124	124	9.34092
125	125	-17.6948
126	126	-7.6724
127	127	-17.2655
128	128	-0.438029
129	129	9.39762
130	130	7.84435
131	131	20.8235
132	132	18.1646
133	133	12.962
134	134	5.18803
135	135	12.6463
136	136	-28.6246
137	137	0.830845
138	138	-27.725
139	139	6.04879
