well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A01,A,1,0.701,TRUE,exp210319,GP8,exp210319_GP8_A01,510,BPH3423,2,VSS-227
A01,A,1,0.715,TRUE,exp210319,GP8,exp210319_GP8_A01,520,BPH3423,2,VSS-227
A01,A,1,0.738,TRUE,exp210319,GP8,exp210319_GP8_A01,530,BPH3423,2,VSS-227
A01,A,1,0.748,TRUE,exp210319,GP8,exp210319_GP8_A01,540,BPH3423,2,VSS-227
A01,A,1,0.766,TRUE,exp210319,GP8,exp210319_GP8_A01,550,BPH3423,2,VSS-227
A01,A,1,0.789,TRUE,exp210319,GP8,exp210319_GP8_A01,560,BPH3423,2,VSS-227
A01,A,1,0.804,TRUE,exp210319,GP8,exp210319_GP8_A01,570,BPH3423,2,VSS-227
A01,A,1,0.818,TRUE,exp210319,GP8,exp210319_GP8_A01,580,BPH3423,2,VSS-227
A01,A,1,0.839,TRUE,exp210319,GP8,exp210319_GP8_A01,590,BPH3423,2,VSS-227
A01,A,1,0.862,TRUE,exp210319,GP8,exp210319_GP8_A01,600,BPH3423,2,VSS-227
A01,A,1,0.874,TRUE,exp210319,GP8,exp210319_GP8_A01,610,BPH3423,2,VSS-227
A01,A,1,0.892,TRUE,exp210319,GP8,exp210319_GP8_A01,620,BPH3423,2,VSS-227
A01,A,1,0.908,TRUE,exp210319,GP8,exp210319_GP8_A01,630,BPH3423,2,VSS-227
A01,A,1,0.925,TRUE,exp210319,GP8,exp210319_GP8_A01,640,BPH3423,2,VSS-227
A01,A,1,0.944,TRUE,exp210319,GP8,exp210319_GP8_A01,650,BPH3423,2,VSS-227
A01,A,1,0.956,TRUE,exp210319,GP8,exp210319_GP8_A01,660,BPH3423,2,VSS-227
A01,A,1,0.976,TRUE,exp210319,GP8,exp210319_GP8_A01,670,BPH3423,2,VSS-227
A01,A,1,0.998,TRUE,exp210319,GP8,exp210319_GP8_A01,680,BPH3423,2,VSS-227
A01,A,1,1.007,TRUE,exp210319,GP8,exp210319_GP8_A01,690,BPH3423,2,VSS-227
A01,A,1,1.03,TRUE,exp210319,GP8,exp210319_GP8_A01,700,BPH3423,2,VSS-227
A01,A,1,1.04,TRUE,exp210319,GP8,exp210319_GP8_A01,710,BPH3423,2,VSS-227
A01,A,1,1.047,TRUE,exp210319,GP8,exp210319_GP8_A01,720,BPH3423,2,VSS-227
A01,A,1,1.059,TRUE,exp210319,GP8,exp210319_GP8_A01,730,BPH3423,2,VSS-227
A01,A,1,1.072,TRUE,exp210319,GP8,exp210319_GP8_A01,740,BPH3423,2,VSS-227
A01,A,1,1.088,TRUE,exp210319,GP8,exp210319_GP8_A01,750,BPH3423,2,VSS-227
A01,A,1,1.098,TRUE,exp210319,GP8,exp210319_GP8_A01,760,BPH3423,2,VSS-227
A01,A,1,1.103,TRUE,exp210319,GP8,exp210319_GP8_A01,770,BPH3423,2,VSS-227
A01,A,1,1.114,TRUE,exp210319,GP8,exp210319_GP8_A01,780,BPH3423,2,VSS-227
A01,A,1,1.134,TRUE,exp210319,GP8,exp210319_GP8_A01,790,BPH3423,2,VSS-227
A01,A,1,1.141,TRUE,exp210319,GP8,exp210319_GP8_A01,800,BPH3423,2,VSS-227
A01,A,1,1.15,TRUE,exp210319,GP8,exp210319_GP8_A01,810,BPH3423,2,VSS-227
A01,A,1,1.162,TRUE,exp210319,GP8,exp210319_GP8_A01,820,BPH3423,2,VSS-227
A01,A,1,1.168,TRUE,exp210319,GP8,exp210319_GP8_A01,830,BPH3423,2,VSS-227
A01,A,1,1.183,TRUE,exp210319,GP8,exp210319_GP8_A01,840,BPH3423,2,VSS-227
A01,A,1,1.189,TRUE,exp210319,GP8,exp210319_GP8_A01,850,BPH3423,2,VSS-227
A01,A,1,1.198,TRUE,exp210319,GP8,exp210319_GP8_A01,860,BPH3423,2,VSS-227
A01,A,1,1.205,TRUE,exp210319,GP8,exp210319_GP8_A01,870,BPH3423,2,VSS-227
A01,A,1,1.215,TRUE,exp210319,GP8,exp210319_GP8_A01,880,BPH3423,2,VSS-227
A01,A,1,1.228,TRUE,exp210319,GP8,exp210319_GP8_A01,890,BPH3423,2,VSS-227
A01,A,1,1.234,TRUE,exp210319,GP8,exp210319_GP8_A01,900,BPH3423,2,VSS-227
A01,A,1,1.237,TRUE,exp210319,GP8,exp210319_GP8_A01,910,BPH3423,2,VSS-227
A01,A,1,1.244,TRUE,exp210319,GP8,exp210319_GP8_A01,920,BPH3423,2,VSS-227
A01,A,1,1.249,TRUE,exp210319,GP8,exp210319_GP8_A01,930,BPH3423,2,VSS-227
A01,A,1,1.259,TRUE,exp210319,GP8,exp210319_GP8_A01,940,BPH3423,2,VSS-227
A01,A,1,1.264,TRUE,exp210319,GP8,exp210319_GP8_A01,950,BPH3423,2,VSS-227
A01,A,1,1.275,TRUE,exp210319,GP8,exp210319_GP8_A01,960,BPH3423,2,VSS-227
A01,A,1,1.274,TRUE,exp210319,GP8,exp210319_GP8_A01,970,BPH3423,2,VSS-227
A01,A,1,1.287,TRUE,exp210319,GP8,exp210319_GP8_A01,980,BPH3423,2,VSS-227
A01,A,1,1.292,TRUE,exp210319,GP8,exp210319_GP8_A01,990,BPH3423,2,VSS-227
A01,A,1,1.287,TRUE,exp210319,GP8,exp210319_GP8_A01,1000,BPH3423,2,VSS-227
A01,A,1,1.291,TRUE,exp210319,GP8,exp210319_GP8_A01,1010,BPH3423,2,VSS-227
A01,A,1,1.304,TRUE,exp210319,GP8,exp210319_GP8_A01,1020,BPH3423,2,VSS-227
A01,A,1,1.302,TRUE,exp210319,GP8,exp210319_GP8_A01,1030,BPH3423,2,VSS-227
A01,A,1,1.314,TRUE,exp210319,GP8,exp210319_GP8_A01,1040,BPH3423,2,VSS-227
A01,A,1,1.314,TRUE,exp210319,GP8,exp210319_GP8_A01,1050,BPH3423,2,VSS-227
A01,A,1,1.316,TRUE,exp210319,GP8,exp210319_GP8_A01,1060,BPH3423,2,VSS-227
A01,A,1,1.32,TRUE,exp210319,GP8,exp210319_GP8_A01,1070,BPH3423,2,VSS-227
A01,A,1,1.317,TRUE,exp210319,GP8,exp210319_GP8_A01,1080,BPH3423,2,VSS-227
A01,A,1,1.336,TRUE,exp210319,GP8,exp210319_GP8_A01,1090,BPH3423,2,VSS-227
A01,A,1,1.323,TRUE,exp210319,GP8,exp210319_GP8_A01,1100,BPH3423,2,VSS-227
A01,A,1,1.331,TRUE,exp210319,GP8,exp210319_GP8_A01,1110,BPH3423,2,VSS-227
A01,A,1,1.335,TRUE,exp210319,GP8,exp210319_GP8_A01,1120,BPH3423,2,VSS-227
A01,A,1,1.336,TRUE,exp210319,GP8,exp210319_GP8_A01,1130,BPH3423,2,VSS-227
A01,A,1,1.332,TRUE,exp210319,GP8,exp210319_GP8_A01,1140,BPH3423,2,VSS-227
A01,A,1,1.349,TRUE,exp210319,GP8,exp210319_GP8_A01,1150,BPH3423,2,VSS-227
A01,A,1,1.341,TRUE,exp210319,GP8,exp210319_GP8_A01,1160,BPH3423,2,VSS-227
A01,A,1,1.346,TRUE,exp210319,GP8,exp210319_GP8_A01,1170,BPH3423,2,VSS-227
A01,A,1,1.355,TRUE,exp210319,GP8,exp210319_GP8_A01,1180,BPH3423,2,VSS-227
A01,A,1,1.365,TRUE,exp210319,GP8,exp210319_GP8_A01,1190,BPH3423,2,VSS-227
A01,A,1,1.356,TRUE,exp210319,GP8,exp210319_GP8_A01,1200,BPH3423,2,VSS-227
A01,A,1,1.35,TRUE,exp210319,GP8,exp210319_GP8_A01,1210,BPH3423,2,VSS-227
A01,A,1,1.35,TRUE,exp210319,GP8,exp210319_GP8_A01,1220,BPH3423,2,VSS-227
A01,A,1,1.345,TRUE,exp210319,GP8,exp210319_GP8_A01,1230,BPH3423,2,VSS-227
A01,A,1,1.348,TRUE,exp210319,GP8,exp210319_GP8_A01,1240,BPH3423,2,VSS-227
A01,A,1,1.358,TRUE,exp210319,GP8,exp210319_GP8_A01,1250,BPH3423,2,VSS-227
A01,A,1,1.348,TRUE,exp210319,GP8,exp210319_GP8_A01,1260,BPH3423,2,VSS-227
A01,A,1,1.349,TRUE,exp210319,GP8,exp210319_GP8_A01,1270,BPH3423,2,VSS-227
A01,A,1,1.348,TRUE,exp210319,GP8,exp210319_GP8_A01,1280,BPH3423,2,VSS-227
A01,A,1,1.351,TRUE,exp210319,GP8,exp210319_GP8_A01,1290,BPH3423,2,VSS-227
A01,A,1,1.347,TRUE,exp210319,GP8,exp210319_GP8_A01,1300,BPH3423,2,VSS-227
A01,A,1,1.345,TRUE,exp210319,GP8,exp210319_GP8_A01,1310,BPH3423,2,VSS-227
A01,A,1,1.354,TRUE,exp210319,GP8,exp210319_GP8_A01,1320,BPH3423,2,VSS-227
A01,A,1,1.368,TRUE,exp210319,GP8,exp210319_GP8_A01,1330,BPH3423,2,VSS-227
A01,A,1,1.354,TRUE,exp210319,GP8,exp210319_GP8_A01,1340,BPH3423,2,VSS-227
A01,A,1,1.354,TRUE,exp210319,GP8,exp210319_GP8_A01,1350,BPH3423,2,VSS-227
A02,A,2,0.494,TRUE,exp210319,GP8,exp210319_GP8_A02,0,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,10,BPH2823,3,VAN-097
A02,A,2,0.507,TRUE,exp210319,GP8,exp210319_GP8_A02,20,BPH2823,3,VAN-097
A02,A,2,0.492,TRUE,exp210319,GP8,exp210319_GP8_A02,30,BPH2823,3,VAN-097
A02,A,2,0.486,TRUE,exp210319,GP8,exp210319_GP8_A02,40,BPH2823,3,VAN-097
A02,A,2,0.48,TRUE,exp210319,GP8,exp210319_GP8_A02,50,BPH2823,3,VAN-097
A02,A,2,0.485,TRUE,exp210319,GP8,exp210319_GP8_A02,60,BPH2823,3,VAN-097
A02,A,2,0.491,TRUE,exp210319,GP8,exp210319_GP8_A02,70,BPH2823,3,VAN-097
A02,A,2,0.478,TRUE,exp210319,GP8,exp210319_GP8_A02,80,BPH2823,3,VAN-097
A02,A,2,0.477,TRUE,exp210319,GP8,exp210319_GP8_A02,90,BPH2823,3,VAN-097
A02,A,2,0.482,TRUE,exp210319,GP8,exp210319_GP8_A02,100,BPH2823,3,VAN-097
A02,A,2,0.488,TRUE,exp210319,GP8,exp210319_GP8_A02,110,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,120,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,130,BPH2823,3,VAN-097
A02,A,2,0.48,TRUE,exp210319,GP8,exp210319_GP8_A02,140,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,150,BPH2823,3,VAN-097
A02,A,2,0.489,TRUE,exp210319,GP8,exp210319_GP8_A02,160,BPH2823,3,VAN-097
A02,A,2,0.486,TRUE,exp210319,GP8,exp210319_GP8_A02,170,BPH2823,3,VAN-097
A02,A,2,0.492,TRUE,exp210319,GP8,exp210319_GP8_A02,180,BPH2823,3,VAN-097
A02,A,2,0.485,TRUE,exp210319,GP8,exp210319_GP8_A02,190,BPH2823,3,VAN-097
A02,A,2,0.499,TRUE,exp210319,GP8,exp210319_GP8_A02,200,BPH2823,3,VAN-097
A02,A,2,0.516,TRUE,exp210319,GP8,exp210319_GP8_A02,210,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,220,BPH2823,3,VAN-097
A02,A,2,0.481,TRUE,exp210319,GP8,exp210319_GP8_A02,230,BPH2823,3,VAN-097
A02,A,2,0.496,TRUE,exp210319,GP8,exp210319_GP8_A02,240,BPH2823,3,VAN-097
A02,A,2,0.483,TRUE,exp210319,GP8,exp210319_GP8_A02,250,BPH2823,3,VAN-097
A02,A,2,0.488,TRUE,exp210319,GP8,exp210319_GP8_A02,260,BPH2823,3,VAN-097
A02,A,2,0.479,TRUE,exp210319,GP8,exp210319_GP8_A02,270,BPH2823,3,VAN-097
A02,A,2,0.482,TRUE,exp210319,GP8,exp210319_GP8_A02,280,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,290,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,300,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,310,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,320,BPH2823,3,VAN-097
A02,A,2,0.495,TRUE,exp210319,GP8,exp210319_GP8_A02,330,BPH2823,3,VAN-097
A02,A,2,0.493,TRUE,exp210319,GP8,exp210319_GP8_A02,340,BPH2823,3,VAN-097
A02,A,2,0.518,TRUE,exp210319,GP8,exp210319_GP8_A02,350,BPH2823,3,VAN-097
A02,A,2,0.484,TRUE,exp210319,GP8,exp210319_GP8_A02,360,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,370,BPH2823,3,VAN-097
A02,A,2,0.488,TRUE,exp210319,GP8,exp210319_GP8_A02,380,BPH2823,3,VAN-097
A02,A,2,0.492,TRUE,exp210319,GP8,exp210319_GP8_A02,390,BPH2823,3,VAN-097
A02,A,2,0.495,TRUE,exp210319,GP8,exp210319_GP8_A02,400,BPH2823,3,VAN-097
A02,A,2,0.476,TRUE,exp210319,GP8,exp210319_GP8_A02,410,BPH2823,3,VAN-097
A02,A,2,0.487,TRUE,exp210319,GP8,exp210319_GP8_A02,420,BPH2823,3,VAN-097
A02,A,2,0.5,TRUE,exp210319,GP8,exp210319_GP8_A02,430,BPH2823,3,VAN-097
A02,A,2,0.494,TRUE,exp210319,GP8,exp210319_GP8_A02,440,BPH2823,3,VAN-097
A02,A,2,0.48,TRUE,exp210319,GP8,exp210319_GP8_A02,450,BPH2823,3,VAN-097
A02,A,2,0.487,TRUE,exp210319,GP8,exp210319_GP8_A02,460,BPH2823,3,VAN-097
A02,A,2,0.495,TRUE,exp210319,GP8,exp210319_GP8_A02,470,BPH2823,3,VAN-097
A02,A,2,0.5,TRUE,exp210319,GP8,exp210319_GP8_A02,480,BPH2823,3,VAN-097
A02,A,2,0.492,TRUE,exp210319,GP8,exp210319_GP8_A02,490,BPH2823,3,VAN-097
A02,A,2,0.48,TRUE,exp210319,GP8,exp210319_GP8_A02,500,BPH2823,3,VAN-097
A02,A,2,0.489,TRUE,exp210319,GP8,exp210319_GP8_A02,510,BPH2823,3,VAN-097
A02,A,2,0.494,TRUE,exp210319,GP8,exp210319_GP8_A02,520,BPH2823,3,VAN-097
A02,A,2,0.496,TRUE,exp210319,GP8,exp210319_GP8_A02,530,BPH2823,3,VAN-097
A02,A,2,0.491,TRUE,exp210319,GP8,exp210319_GP8_A02,540,BPH2823,3,VAN-097
A02,A,2,0.483,TRUE,exp210319,GP8,exp210319_GP8_A02,550,BPH2823,3,VAN-097
A02,A,2,0.493,TRUE,exp210319,GP8,exp210319_GP8_A02,560,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,570,BPH2823,3,VAN-097
A02,A,2,0.507,TRUE,exp210319,GP8,exp210319_GP8_A02,580,BPH2823,3,VAN-097
A02,A,2,0.503,TRUE,exp210319,GP8,exp210319_GP8_A02,590,BPH2823,3,VAN-097
A02,A,2,0.497,TRUE,exp210319,GP8,exp210319_GP8_A02,600,BPH2823,3,VAN-097
A02,A,2,0.492,TRUE,exp210319,GP8,exp210319_GP8_A02,610,BPH2823,3,VAN-097
A02,A,2,0.49,TRUE,exp210319,GP8,exp210319_GP8_A02,620,BPH2823,3,VAN-097
A02,A,2,0.5,TRUE,exp210319,GP8,exp210319_GP8_A02,630,BPH2823,3,VAN-097
A02,A,2,0.494,TRUE,exp210319,GP8,exp210319_GP8_A02,640,BPH2823,3,VAN-097
A02,A,2,0.498,TRUE,exp210319,GP8,exp210319_GP8_A02,650,BPH2823,3,VAN-097
A02,A,2,0.512,TRUE,exp210319,GP8,exp210319_GP8_A02,660,BPH2823,3,VAN-097
A02,A,2,0.506,TRUE,exp210319,GP8,exp210319_GP8_A02,670,BPH2823,3,VAN-097
A02,A,2,0.505,TRUE,exp210319,GP8,exp210319_GP8_A02,680,BPH2823,3,VAN-097
A02,A,2,0.494,TRUE,exp210319,GP8,exp210319_GP8_A02,690,BPH2823,3,VAN-097
A02,A,2,0.509,TRUE,exp210319,GP8,exp210319_GP8_A02,700,BPH2823,3,VAN-097
A02,A,2,0.493,TRUE,exp210319,GP8,exp210319_GP8_A02,710,BPH2823,3,VAN-097
A02,A,2,0.508,TRUE,exp210319,GP8,exp210319_GP8_A02,720,BPH2823,3,VAN-097
A02,A,2,0.498,TRUE,exp210319,GP8,exp210319_GP8_A02,730,BPH2823,3,VAN-097
A02,A,2,0.524,TRUE,exp210319,GP8,exp210319_GP8_A02,740,BPH2823,3,VAN-097
A02,A,2,0.506,TRUE,exp210319,GP8,exp210319_GP8_A02,750,BPH2823,3,VAN-097
A02,A,2,0.523,TRUE,exp210319,GP8,exp210319_GP8_A02,760,BPH2823,3,VAN-097
A02,A,2,0.501,TRUE,exp210319,GP8,exp210319_GP8_A02,770,BPH2823,3,VAN-097
A02,A,2,0.514,TRUE,exp210319,GP8,exp210319_GP8_A02,780,BPH2823,3,VAN-097
A02,A,2,0.503,TRUE,exp210319,GP8,exp210319_GP8_A02,790,BPH2823,3,VAN-097
A02,A,2,0.527,TRUE,exp210319,GP8,exp210319_GP8_A02,800,BPH2823,3,VAN-097
A02,A,2,0.51,TRUE,exp210319,GP8,exp210319_GP8_A02,810,BPH2823,3,VAN-097
A02,A,2,0.502,TRUE,exp210319,GP8,exp210319_GP8_A02,820,BPH2823,3,VAN-097
A02,A,2,0.516,TRUE,exp210319,GP8,exp210319_GP8_A02,830,BPH2823,3,VAN-097
A02,A,2,0.514,TRUE,exp210319,GP8,exp210319_GP8_A02,840,BPH2823,3,VAN-097
A02,A,2,0.508,TRUE,exp210319,GP8,exp210319_GP8_A02,850,BPH2823,3,VAN-097
A02,A,2,0.526,TRUE,exp210319,GP8,exp210319_GP8_A02,860,BPH2823,3,VAN-097
A02,A,2,0.52,TRUE,exp210319,GP8,exp210319_GP8_A02,870,BPH2823,3,VAN-097
A02,A,2,0.51,TRUE,exp210319,GP8,exp210319_GP8_A02,880,BPH2823,3,VAN-097
A02,A,2,0.531,TRUE,exp210319,GP8,exp210319_GP8_A02,890,BPH2823,3,VAN-097
