sample_id	sample_id2	phensim
zero	zero	-34.2241
1	1	3.34451
2	2	18.8007
3	3	-3.66482
4	4	14.2572
5	5	11.2434
6	6	-27.9775
7	7	-4.52314
8	8	16.5775
9	9	54.1451
10	10	-24.4593
11	11	-28.2496
12	12	-15.2003
13	13	-32.4967
14	14	-28.0442
15	15	11.0855
16	16	64.7922
17	17	1.5711
18	18	-41.9111
19	19	-0.328871
20	20	-14.5759
21	21	59.0476
22	22	-34.111
23	23	11.5398
24	24	37.3938
25	25	25.1737
26	26	-16.245
27	27	49.2773
28	28	-32.7248
29	29	-26.6421
30	30	-9.50731
31	31	-56.9756
32	32	2.93371
33	33	39.9505
34	34	-36.0532
35	35	-1.03978
36	36	-23.0095
37	37	1.37097
38	38	-2.47202
39	39	13.3417
40	40	-42.367
41	41	-3.3499
42	42	-12.6964
43	43	75.9875
44	44	43.2182
45	45	-29.374
46	46	-2.22727
47	47	3.13212
48	48	-5.25697
49	49	-12.7033
50	50	30.0982
51	51	-40.1041
52	52	-3.63551
53	53	-22.9626
54	54	44.3037
55	55	17.8111
56	56	9.84755
57	57	42.9233
58	58	-62.7828
59	59	65.4914
60	60	-23.3948
61	61	-35.6397
62	62	-42.8353
63	63	68.2756
64	64	-27.278
65	65	-36.0852
66	66	-22.4587
67	67	7.12948
68	68	-9.34717
69	69	-5.00851
70	70	18.1136
71	71	-5.11879
72	72	-32.4512
73	73	26.5727
74	74	-51.7673
75	75	-29.0626
76	76	-32.564
77	77	36.8843
78	78	67.9327
79	79	-27.9546
80	80	14.961
81	81	34.987
82	82	54.3872
83	83	-74.3678
84	84	-8.6734
85	85	-6.28283
86	86	-16.5358
87	87	6.90009
88	88	-54.0775
89	89	-14.9666
90	90	34.2395
91	91	15.2855
92	92	73.6938
93	93	20.3556
94	94	31.5287
95	95	19.9891
96	96	-22.9714
97	97	-26.0214
98	98	22.1198
99	99	-25.1115
100	100	25.0825
101	101	-25.2806
102	102	2.39671
103	103	-2.86991
104	104	-29.2438
105	105	-17.3841
106	106	30.3629
107	107	19.5286
108	108	-20.644
109	109	7.91038
110	110	30.4555
111	111	-23.42
112	112	-25.2006
113	113	13.3009
114	114	6.78281
115	115	2.49359
116	116	23.9023
117	117	-51.6744
118	118	-27.3474
119	119	-1.0397
120	120	-24.5744
121	121	73.4929
122	122	-46.6906
123	123	-16.5744
124	124	-7.06036
125	125	8.53662
126	126	28.8861
127	127	-1.82112
128	128	-1.92402
129	129	-2.22252
130	130	-11.238
131	131	8.56629
132	132	-24.6138
133	133	-20.6106
134	134	17.9104
135	135	-13.3529
136	136	-5.90856
137	137	-37.3087
138	138	-18.7745
139	139	-37.3678
140	140	28.2291
141	141	-3.66092
142	142	-14.0089
143	143	-2.88431
144	144	37.6249
145	145	20.3407
146	146	-10.1507
147	147	49.5945
148	148	-20.8375
149	149	-12.3074
150	150	6.00156
151	151	-12.1564
152	152	-0.274211
153	153	8.5875
154	154	6.9234
155	155	-10.6495
156	156	43.7218
157	157	46.0525
158	158	10.8858
159	159	-9.77256
160	160	-40.4679
161	161	-12.7008
162	162	-32.1463
163	163	-17.4498
164	164	-0.0895766
165	165	-18.7599
166	166	-7.63444
167	167	37.3174
168	168	22.1906
169	169	-12.1851
170	170	-27.6024
171	171	20.0623
172	172	-19.3287
173	173	-25.1228
174	174	6.91227
175	175	-41.0306
176	176	37.2462
177	177	19.531
178	178	15.695
179	179	36.6243
180	180	31.4317
181	181	18.5472
182	182	-28.1491
183	183	-19.6138
184	184	-22.9914
185	185	31.088
186	186	4.97984
187	187	-42.538
188	188	-8.93763
189	189	25.7749
190	190	65.3273
191	191	-17.356
192	192	-9.10127
193	193	0.7262
194	194	15.8669
195	195	11.0136
196	196	17.2882
197	197	-61.7466
198	198	39.5341
199	199	73.4028
200	200	-41.6439
201	201	-0.454809
202	202	23.7306
203	203	24.7656
204	204	26.6675
205	205	26.3677
206	206	10.065
207	207	11.5382
208	208	19.4702
209	209	5.63375
210	210	6.82161
211	211	-52.8588
212	212	18.1393
213	213	-10.1984
214	214	31.5754
215	215	-18.6954
216	216	-17.9692
217	217	13.611
218	218	-14.0592
219	219	-29.717
220	220	19.0403
221	221	-8.72703
222	222	-22.1962
223	223	-14.9602
224	224	6.01339
225	225	22.9973
226	226	-0.526402
227	227	12.2654
228	228	44.0795
229	229	-25.9464
230	230	9.28819
231	231	-7.37553
232	232	24.4757
233	233	34.6021
234	234	57.4709
235	235	-5.61051
236	236	47.577
237	237	24.2414
238	238	9.29099
239	239	16.5487
240	240	-24.5763
241	241	-5.21756
242	242	-12.1044
243	243	16.2612
244	244	-12.7968
245	245	-0.149809
246	246	17.5936
247	247	26.5623
248	248	8.89007
249	249	-20.9271
250	250	-23.8124
251	251	86.2369
252	252	18.9379
253	253	17.3951
254	254	44.2216
255	255	-15.4909
256	256	39.8331
257	257	50.6432
258	258	37.1974
259	259	2.95137
260	260	-0.59515
261	261	1.0922
262	262	64.9744
263	263	-3.40341
264	264	-25.5699
265	265	16.1317
266	266	46.0897
267	267	0.242128
268	268	0.247493
269	269	-8.506
270	270	-1.28848
271	271	-31.3973
272	272	31.2733
273	273	-15.2708
274	274	-0.147061
275	275	-34.8287
276	276	-36.7229
277	277	8.51791
278	278	-39.4783
279	279	-18.5469
280	280	36.278
281	281	-4.07404
282	282	-47.4359
283	283	11.9964
284	284	31.5022
