well,f_signal,timepoint,well_row,well_col,experiment,cell_type,cell_number,plate,well_id,sample_id,strain_group
F11,11277,275,F,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_F11,Non infected,CONTROL
F12,15470,275,F,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_F12,NE704,NEBRASKA
G01,13648,275,G,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_G01,NE1671,NEBRASKA
G02,12958,275,G,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_G02,NE581,NEBRASKA
G03,15238,275,G,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_G03,NE1020,NEBRASKA
G04,13573,275,G,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_G04,NE1462,NEBRASKA
G05,14030,275,G,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_G05,NE66,NEBRASKA
G06,13902,275,G,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_G06,NE186,NEBRASKA
G07,13238,275,G,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_G07,NE1532,NEBRASKA
G08,15177,275,G,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_G08,NE1140,NEBRASKA
G09,14167,275,G,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_G09,NE188,NEBRASKA
G10,13958,275,G,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_G10,NE1380,NEBRASKA
G11,15446,275,G,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_G11,JE2,CONTROL
G12,15002,275,G,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_G12,NE214,NEBRASKA
H01,16130,275,H,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_H01,NE743,NEBRASKA
H02,14251,275,H,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_H02,NE1462,NEBRASKA
H03,16931,275,H,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_H03,NE1020,NEBRASKA
H04,14363,275,H,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_H04,NE1166,NEBRASKA
H05,15059,275,H,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_H05,NE1380,NEBRASKA
H06,15038,275,H,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_H06,NE1183,NEBRASKA
H07,15782,275,H,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_H07,NE1,NEBRASKA
H08,16929,275,H,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_H08,NE1919,NEBRASKA
H09,15421,275,H,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_H09,NE1,NEBRASKA
H10,49514,275,H,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_H10,Complete lysis,CONTROL
H11,49767,275,H,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_H11,Complete lysis,CONTROL
H12,54448,275,H,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_H12,Complete lysis,CONTROL
A01,14749,280,A,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_A01,NE46,NEBRASKA
A02,13809,280,A,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_A02,NE1561,NEBRASKA
A03,14767,280,A,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_A03,JE2,CONTROL
A04,14786,280,A,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_A04,NE1553,NEBRASKA
A05,14497,280,A,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_A05,NE743,NEBRASKA
A06,14741,280,A,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_A06,NE172,NEBRASKA
A07,14187,280,A,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_A07,NE1166,NEBRASKA
A08,15266,280,A,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_A08,NE704,NEBRASKA
A09,15161,280,A,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_A09,NE362,NEBRASKA
A10,16022,280,A,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_A10,NE188,NEBRASKA
A11,15531,280,A,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_A11,NE1183,NEBRASKA
A12,16838,280,A,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_A12,NE1919,NEBRASKA
B01,14339,280,B,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_B01,NE573,NEBRASKA
B02,14276,280,B,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_B02,NE1020,NEBRASKA
B03,13905,280,B,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_B03,NE573,NEBRASKA
B04,13311,280,B,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_B04,NE1561,NEBRASKA
B05,12838,280,B,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_B05,NE581,NEBRASKA
B06,13319,280,B,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_B06,NE873,NEBRASKA
B07,13574,280,B,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_B07,NE172,NEBRASKA
B08,13169,280,B,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_B08,NE1532,NEBRASKA
B09,13843,280,B,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_B09,NE1553,NEBRASKA
B10,12879,280,B,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_B10,NE472,NEBRASKA
B11,14805,280,B,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_B11,NE1671,NEBRASKA
B12,15082,280,B,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_B12,NE1561,NEBRASKA
C01,13529,280,C,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_C01,NE1183,NEBRASKA
C02,12697,280,C,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_C02,NE1462,NEBRASKA
C03,12958,280,C,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_C03,NE46,NEBRASKA
C04,13278,280,C,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_C04,NE573,NEBRASKA
C05,12876,280,C,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_C05,NE1671,NEBRASKA
C06,13579,280,C,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_C06,NE440,NEBRASKA
C07,13123,280,C,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_C07,NE1380,NEBRASKA
C08,14081,280,C,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_C08,NE214,NEBRASKA
C09,13070,280,C,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_C09,NE214,NEBRASKA
C10,12120,280,C,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_C10,NE1,NEBRASKA
C11,14532,280,C,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_C11,NE362,NEBRASKA
C12,11361,280,C,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_C12,Non infected,CONTROL
D01,13937,280,D,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_D01,NE704,NEBRASKA
D02,13480,280,D,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_D02,NE472,NEBRASKA
D03,13769,280,D,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_D03,NE362,NEBRASKA
D04,12819,280,D,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_D04,NE119,NEBRASKA
D05,12282,280,D,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_D05,NE1532,NEBRASKA
D06,12690,280,D,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_D06,NE873,NEBRASKA
D07,14266,280,D,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_D07,JE2,CONTROL
D08,13758,280,D,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_D08,NE172,NEBRASKA
D09,13308,280,D,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_D09,NE117,NEBRASKA
D10,12167,280,D,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_D10,NE119,NEBRASKA
D11,15053,280,D,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_D11,NE1919,NEBRASKA
D12,14432,280,D,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_D12,NE472,NEBRASKA
E01,11590,280,E,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_E01,Non infected,CONTROL
E02,13121,280,E,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_E02,NE440,NEBRASKA
E03,13282,280,E,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_E03,NE369,NEBRASKA
E04,13052,280,E,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_E04,NE119,NEBRASKA
E05,12648,280,E,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_E05,NE873,NEBRASKA
E06,13730,280,E,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_E06,NE440,NEBRASKA
E07,13750,280,E,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_E07,NE743,NEBRASKA
E08,14028,280,E,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_E08,NE1140,NEBRASKA
E09,14843,280,E,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_E09,NE117,NEBRASKA
E10,12718,280,E,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_E10,NE1553,NEBRASKA
E11,14178,280,E,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_E11,NE1166,NEBRASKA
E12,15096,280,E,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_E12,NE369,NEBRASKA
F01,13674,280,F,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_F01,NE581,NEBRASKA
F02,12848,280,F,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_F02,NE369,NEBRASKA
F03,12825,280,F,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_F03,NE186,NEBRASKA
F04,13704,280,F,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_F04,NE46,NEBRASKA
F05,13662,280,F,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_F05,NE66,NEBRASKA
F06,13198,280,F,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_F06,NE66,NEBRASKA
F07,13186,280,F,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_F07,NE186,NEBRASKA
F08,14370,280,F,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_F08,NE1140,NEBRASKA
F09,14411,280,F,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_F09,NE117,NEBRASKA
F10,12342,280,F,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_F10,NE188,NEBRASKA
F11,11342,280,F,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_F11,Non infected,CONTROL
F12,15596,280,F,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_F12,NE704,NEBRASKA
G01,13831,280,G,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_G01,NE1671,NEBRASKA
G02,13115,280,G,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_G02,NE581,NEBRASKA
G03,15420,280,G,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_G03,NE1020,NEBRASKA
G04,13958,280,G,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_G04,NE1462,NEBRASKA
G05,14101,280,G,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_G05,NE66,NEBRASKA
G06,13789,280,G,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_G06,NE186,NEBRASKA
G07,13465,280,G,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_G07,NE1532,NEBRASKA
G08,15222,280,G,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_G08,NE1140,NEBRASKA
G09,14161,280,G,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_G09,NE188,NEBRASKA
G10,14133,280,G,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_G10,NE1380,NEBRASKA
G11,15479,280,G,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_G11,JE2,CONTROL
G12,15204,280,G,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_G12,NE214,NEBRASKA
H01,15762,280,H,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_H01,NE743,NEBRASKA
H02,14157,280,H,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_H02,NE1462,NEBRASKA
H03,17020,280,H,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_H03,NE1020,NEBRASKA
H04,14690,280,H,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_H04,NE1166,NEBRASKA
H05,15346,280,H,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_H05,NE1380,NEBRASKA
H06,15361,280,H,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_H06,NE1183,NEBRASKA
H07,15734,280,H,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_H07,NE1,NEBRASKA
H08,16990,280,H,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_H08,NE1919,NEBRASKA
H09,15375,280,H,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_H09,NE1,NEBRASKA
H10,49207,280,H,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_H10,Complete lysis,CONTROL
H11,50497,280,H,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_H11,Complete lysis,CONTROL
H12,54117,280,H,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_H12,Complete lysis,CONTROL
A01,14771,285,A,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_A01,NE46,NEBRASKA
A02,13874,285,A,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_A02,NE1561,NEBRASKA
A03,14824,285,A,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_A03,JE2,CONTROL
A04,14751,285,A,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_A04,NE1553,NEBRASKA
A05,14620,285,A,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_A05,NE743,NEBRASKA
A06,14997,285,A,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_A06,NE172,NEBRASKA
A07,14205,285,A,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_A07,NE1166,NEBRASKA
A08,15627,285,A,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_A08,NE704,NEBRASKA
A09,14933,285,A,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_A09,NE362,NEBRASKA
A10,16017,285,A,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_A10,NE188,NEBRASKA
A11,15691,285,A,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_A11,NE1183,NEBRASKA
A12,16862,285,A,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_A12,NE1919,NEBRASKA
B01,14625,285,B,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_B01,NE573,NEBRASKA
B02,14465,285,B,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_B02,NE1020,NEBRASKA
B03,13826,285,B,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_B03,NE573,NEBRASKA
B04,13251,285,B,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_B04,NE1561,NEBRASKA
B05,12809,285,B,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_B05,NE581,NEBRASKA
B06,13567,285,B,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_B06,NE873,NEBRASKA
B07,13667,285,B,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_B07,NE172,NEBRASKA
B08,13277,285,B,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_B08,NE1532,NEBRASKA
B09,13926,285,B,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_B09,NE1553,NEBRASKA
B10,13022,285,B,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_B10,NE472,NEBRASKA
B11,14736,285,B,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_B11,NE1671,NEBRASKA
B12,15015,285,B,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_B12,NE1561,NEBRASKA
C01,13417,285,C,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_C01,NE1183,NEBRASKA
C02,12879,285,C,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_C02,NE1462,NEBRASKA
C03,13034,285,C,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_C03,NE46,NEBRASKA
C04,13285,285,C,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_C04,NE573,NEBRASKA
C05,12712,285,C,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_C05,NE1671,NEBRASKA
C06,13761,285,C,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_C06,NE440,NEBRASKA
C07,13074,285,C,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_C07,NE1380,NEBRASKA
C08,14181,285,C,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_C08,NE214,NEBRASKA
C09,13402,285,C,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_C09,NE214,NEBRASKA
C10,12032,285,C,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_C10,NE1,NEBRASKA
C11,14880,285,C,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_C11,NE362,NEBRASKA
C12,11145,285,C,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_C12,Non infected,CONTROL
D01,13960,285,D,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_D01,NE704,NEBRASKA
D02,13431,285,D,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_D02,NE472,NEBRASKA
D03,13953,285,D,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_D03,NE362,NEBRASKA
D04,12685,285,D,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_D04,NE119,NEBRASKA
D05,12488,285,D,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_D05,NE1532,NEBRASKA
D06,12559,285,D,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_D06,NE873,NEBRASKA
D07,14106,285,D,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_D07,JE2,CONTROL
D08,13921,285,D,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_D08,NE172,NEBRASKA
D09,13448,285,D,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_D09,NE117,NEBRASKA
D10,12305,285,D,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_D10,NE119,NEBRASKA
D11,15138,285,D,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_D11,NE1919,NEBRASKA
D12,14406,285,D,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_D12,NE472,NEBRASKA
E01,11646,285,E,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_E01,Non infected,CONTROL
E02,12925,285,E,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_E02,NE440,NEBRASKA
E03,13486,285,E,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_E03,NE369,NEBRASKA
E04,13114,285,E,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_E04,NE119,NEBRASKA
E05,12570,285,E,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_E05,NE873,NEBRASKA
E06,13718,285,E,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_E06,NE440,NEBRASKA
E07,13912,285,E,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_E07,NE743,NEBRASKA
E08,14056,285,E,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_E08,NE1140,NEBRASKA
E09,15214,285,E,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_E09,NE117,NEBRASKA
E10,12826,285,E,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_E10,NE1553,NEBRASKA
E11,14132,285,E,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_E11,NE1166,NEBRASKA
E12,15433,285,E,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_E12,NE369,NEBRASKA
F01,13908,285,F,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_F01,NE581,NEBRASKA
F02,13058,285,F,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_F02,NE369,NEBRASKA
F03,12942,285,F,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_F03,NE186,NEBRASKA
F04,13892,285,F,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_F04,NE46,NEBRASKA
F05,13443,285,F,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_F05,NE66,NEBRASKA
F06,13235,285,F,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_F06,NE66,NEBRASKA
F07,13381,285,F,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_F07,NE186,NEBRASKA
F08,14354,285,F,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_F08,NE1140,NEBRASKA
F09,14792,285,F,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_F09,NE117,NEBRASKA
F10,12391,285,F,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_F10,NE188,NEBRASKA
F11,11313,285,F,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_F11,Non infected,CONTROL
F12,15776,285,F,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_F12,NE704,NEBRASKA
G01,13625,285,G,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_G01,NE1671,NEBRASKA
G02,13360,285,G,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_G02,NE581,NEBRASKA
G03,15320,285,G,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_G03,NE1020,NEBRASKA
G04,13894,285,G,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_G04,NE1462,NEBRASKA
G05,13959,285,G,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_G05,NE66,NEBRASKA
G06,14032,285,G,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_G06,NE186,NEBRASKA
G07,13382,285,G,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_G07,NE1532,NEBRASKA
G08,15124,285,G,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_G08,NE1140,NEBRASKA
G09,14408,285,G,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_G09,NE188,NEBRASKA
G10,14088,285,G,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_G10,NE1380,NEBRASKA
G11,15664,285,G,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_G11,JE2,CONTROL
G12,15264,285,G,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_G12,NE214,NEBRASKA
H01,16157,285,H,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_H01,NE743,NEBRASKA
H02,14271,285,H,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_H02,NE1462,NEBRASKA
H03,17475,285,H,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_H03,NE1020,NEBRASKA
H04,14685,285,H,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_H04,NE1166,NEBRASKA
H05,15420,285,H,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_H05,NE1380,NEBRASKA
H06,15299,285,H,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_H06,NE1183,NEBRASKA
H07,15740,285,H,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_H07,NE1,NEBRASKA
H08,17218,285,H,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_H08,NE1919,NEBRASKA
H09,15449,285,H,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_H09,NE1,NEBRASKA
H10,48868,285,H,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_H10,Complete lysis,CONTROL
H11,49365,285,H,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_H11,Complete lysis,CONTROL
H12,53762,285,H,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_H12,Complete lysis,CONTROL
A01,14634,290,A,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_A01,NE46,NEBRASKA
A02,13973,290,A,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_A02,NE1561,NEBRASKA
A03,14685,290,A,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_A03,JE2,CONTROL
A04,14669,290,A,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_A04,NE1553,NEBRASKA
A05,14513,290,A,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_A05,NE743,NEBRASKA
A06,15021,290,A,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_A06,NE172,NEBRASKA
A07,14432,290,A,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_A07,NE1166,NEBRASKA
A08,15662,290,A,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_A08,NE704,NEBRASKA
A09,15225,290,A,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_A09,NE362,NEBRASKA
A10,16396,290,A,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_A10,NE188,NEBRASKA
A11,15569,290,A,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_A11,NE1183,NEBRASKA
A12,17063,290,A,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_A12,NE1919,NEBRASKA
B01,14673,290,B,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_B01,NE573,NEBRASKA
B02,14473,290,B,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_B02,NE1020,NEBRASKA
B03,14363,290,B,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_B03,NE573,NEBRASKA
B04,13625,290,B,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_B04,NE1561,NEBRASKA
B05,12978,290,B,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_B05,NE581,NEBRASKA
B06,13505,290,B,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_B06,NE873,NEBRASKA
B07,13562,290,B,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_B07,NE172,NEBRASKA
B08,13310,290,B,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_B08,NE1532,NEBRASKA
B09,14028,290,B,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_B09,NE1553,NEBRASKA
B10,13129,290,B,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_B10,NE472,NEBRASKA
B11,14682,290,B,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_B11,NE1671,NEBRASKA
B12,15111,290,B,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_B12,NE1561,NEBRASKA
C01,13446,290,C,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_C01,NE1183,NEBRASKA
C02,13013,290,C,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_C02,NE1462,NEBRASKA
C03,13020,290,C,03,exp210330,THP1,100000,GPV1,exp210330_GPV1_C03,NE46,NEBRASKA
C04,13401,290,C,04,exp210330,THP1,100000,GPV1,exp210330_GPV1_C04,NE573,NEBRASKA
C05,12696,290,C,05,exp210330,THP1,100000,GPV1,exp210330_GPV1_C05,NE1671,NEBRASKA
C06,13929,290,C,06,exp210330,THP1,100000,GPV1,exp210330_GPV1_C06,NE440,NEBRASKA
C07,13276,290,C,07,exp210330,THP1,100000,GPV1,exp210330_GPV1_C07,NE1380,NEBRASKA
C08,14156,290,C,08,exp210330,THP1,100000,GPV1,exp210330_GPV1_C08,NE214,NEBRASKA
C09,13286,290,C,09,exp210330,THP1,100000,GPV1,exp210330_GPV1_C09,NE214,NEBRASKA
C10,12151,290,C,10,exp210330,THP1,100000,GPV1,exp210330_GPV1_C10,NE1,NEBRASKA
C11,15215,290,C,11,exp210330,THP1,100000,GPV1,exp210330_GPV1_C11,NE362,NEBRASKA
C12,11266,290,C,12,exp210330,THP1,100000,GPV1,exp210330_GPV1_C12,Non infected,CONTROL
D01,13994,290,D,01,exp210330,THP1,100000,GPV1,exp210330_GPV1_D01,NE704,NEBRASKA
D02,13544,290,D,02,exp210330,THP1,100000,GPV1,exp210330_GPV1_D02,NE472,NEBRASKA
