well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
B,2,0.286,B02,FALSE,exp200219,P1,exp200219_P1_B02,0,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,10,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,20,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,30,TOX-4,3,CONTROL
B,2,0.28,B02,FALSE,exp200219,P1,exp200219_P1_B02,40,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,50,TOX-4,3,CONTROL
B,2,0.28,B02,FALSE,exp200219,P1,exp200219_P1_B02,60,TOX-4,3,CONTROL
B,2,0.288,B02,FALSE,exp200219,P1,exp200219_P1_B02,70,TOX-4,3,CONTROL
B,2,0.285,B02,FALSE,exp200219,P1,exp200219_P1_B02,80,TOX-4,3,CONTROL
B,2,0.281,B02,FALSE,exp200219,P1,exp200219_P1_B02,90,TOX-4,3,CONTROL
B,2,0.281,B02,FALSE,exp200219,P1,exp200219_P1_B02,100,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,110,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,120,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,130,TOX-4,3,CONTROL
B,2,0.286,B02,FALSE,exp200219,P1,exp200219_P1_B02,140,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,150,TOX-4,3,CONTROL
B,2,0.285,B02,FALSE,exp200219,P1,exp200219_P1_B02,160,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,170,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,180,TOX-4,3,CONTROL
B,2,0.283,B02,FALSE,exp200219,P1,exp200219_P1_B02,190,TOX-4,3,CONTROL
B,2,0.283,B02,FALSE,exp200219,P1,exp200219_P1_B02,200,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,210,TOX-4,3,CONTROL
B,2,0.28,B02,FALSE,exp200219,P1,exp200219_P1_B02,220,TOX-4,3,CONTROL
B,2,0.3,B02,FALSE,exp200219,P1,exp200219_P1_B02,230,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,240,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,250,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,260,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,270,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,280,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,290,TOX-4,3,CONTROL
B,2,0.281,B02,FALSE,exp200219,P1,exp200219_P1_B02,300,TOX-4,3,CONTROL
B,2,0.268,B02,FALSE,exp200219,P1,exp200219_P1_B02,310,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,320,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,330,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,340,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,350,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,360,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,370,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,380,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,390,TOX-4,3,CONTROL
B,2,0.279,B02,FALSE,exp200219,P1,exp200219_P1_B02,400,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,410,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,420,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,430,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,440,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,450,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,460,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,470,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,480,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,490,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,500,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,510,TOX-4,3,CONTROL
B,2,0.275,B02,FALSE,exp200219,P1,exp200219_P1_B02,520,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,530,TOX-4,3,CONTROL
B,2,0.28,B02,FALSE,exp200219,P1,exp200219_P1_B02,540,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,550,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,560,TOX-4,3,CONTROL
B,2,0.273,B02,FALSE,exp200219,P1,exp200219_P1_B02,570,TOX-4,3,CONTROL
B,2,0.283,B02,FALSE,exp200219,P1,exp200219_P1_B02,580,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,590,TOX-4,3,CONTROL
B,2,0.276,B02,FALSE,exp200219,P1,exp200219_P1_B02,600,TOX-4,3,CONTROL
B,2,0.273,B02,FALSE,exp200219,P1,exp200219_P1_B02,610,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,620,TOX-4,3,CONTROL
B,2,0.281,B02,FALSE,exp200219,P1,exp200219_P1_B02,630,TOX-4,3,CONTROL
B,2,0.274,B02,FALSE,exp200219,P1,exp200219_P1_B02,640,TOX-4,3,CONTROL
B,2,0.277,B02,FALSE,exp200219,P1,exp200219_P1_B02,650,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,660,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,670,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,680,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,690,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,700,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,710,TOX-4,3,CONTROL
B,2,0.268,B02,FALSE,exp200219,P1,exp200219_P1_B02,720,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,730,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,740,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,750,TOX-4,3,CONTROL
B,2,0.282,B02,FALSE,exp200219,P1,exp200219_P1_B02,760,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,770,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,780,TOX-4,3,CONTROL
B,2,0.269,B02,FALSE,exp200219,P1,exp200219_P1_B02,790,TOX-4,3,CONTROL
B,2,0.269,B02,FALSE,exp200219,P1,exp200219_P1_B02,800,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,810,TOX-4,3,CONTROL
B,2,0.269,B02,FALSE,exp200219,P1,exp200219_P1_B02,820,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,830,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,840,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,850,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,860,TOX-4,3,CONTROL
B,2,0.27,B02,FALSE,exp200219,P1,exp200219_P1_B02,870,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,880,TOX-4,3,CONTROL
B,2,0.285,B02,FALSE,exp200219,P1,exp200219_P1_B02,890,TOX-4,3,CONTROL
B,2,0.272,B02,FALSE,exp200219,P1,exp200219_P1_B02,900,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,910,TOX-4,3,CONTROL
B,2,0.278,B02,FALSE,exp200219,P1,exp200219_P1_B02,920,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,930,TOX-4,3,CONTROL
B,2,0.273,B02,FALSE,exp200219,P1,exp200219_P1_B02,940,TOX-4,3,CONTROL
B,2,0.271,B02,FALSE,exp200219,P1,exp200219_P1_B02,950,TOX-4,3,CONTROL
B,3,0.301,B03,FALSE,exp200219,P1,exp200219_P1_B03,0,BPH2705,1,VAN-004
B,3,0.283,B03,FALSE,exp200219,P1,exp200219_P1_B03,10,BPH2705,1,VAN-004
B,3,0.285,B03,FALSE,exp200219,P1,exp200219_P1_B03,20,BPH2705,1,VAN-004
B,3,0.287,B03,FALSE,exp200219,P1,exp200219_P1_B03,30,BPH2705,1,VAN-004
B,3,0.299,B03,FALSE,exp200219,P1,exp200219_P1_B03,40,BPH2705,1,VAN-004
B,3,0.3,B03,FALSE,exp200219,P1,exp200219_P1_B03,50,BPH2705,1,VAN-004
B,3,0.309,B03,FALSE,exp200219,P1,exp200219_P1_B03,60,BPH2705,1,VAN-004
B,3,0.324,B03,FALSE,exp200219,P1,exp200219_P1_B03,70,BPH2705,1,VAN-004
B,3,0.335,B03,FALSE,exp200219,P1,exp200219_P1_B03,80,BPH2705,1,VAN-004
B,3,0.346,B03,FALSE,exp200219,P1,exp200219_P1_B03,90,BPH2705,1,VAN-004
B,3,0.365,B03,FALSE,exp200219,P1,exp200219_P1_B03,100,BPH2705,1,VAN-004
B,3,0.383,B03,FALSE,exp200219,P1,exp200219_P1_B03,110,BPH2705,1,VAN-004
B,3,0.41,B03,FALSE,exp200219,P1,exp200219_P1_B03,120,BPH2705,1,VAN-004
B,3,0.442,B03,FALSE,exp200219,P1,exp200219_P1_B03,130,BPH2705,1,VAN-004
B,3,0.497,B03,FALSE,exp200219,P1,exp200219_P1_B03,140,BPH2705,1,VAN-004
B,3,0.552,B03,FALSE,exp200219,P1,exp200219_P1_B03,150,BPH2705,1,VAN-004
B,3,0.616,B03,FALSE,exp200219,P1,exp200219_P1_B03,160,BPH2705,1,VAN-004
B,3,0.741,B03,FALSE,exp200219,P1,exp200219_P1_B03,170,BPH2705,1,VAN-004
B,3,0.876,B03,FALSE,exp200219,P1,exp200219_P1_B03,180,BPH2705,1,VAN-004
B,3,1.061,B03,FALSE,exp200219,P1,exp200219_P1_B03,190,BPH2705,1,VAN-004
B,3,1.317,B03,FALSE,exp200219,P1,exp200219_P1_B03,200,BPH2705,1,VAN-004
B,3,1.544,B03,FALSE,exp200219,P1,exp200219_P1_B03,210,BPH2705,1,VAN-004
B,3,1.931,B03,FALSE,exp200219,P1,exp200219_P1_B03,220,BPH2705,1,VAN-004
B,3,2.035,B03,FALSE,exp200219,P1,exp200219_P1_B03,230,BPH2705,1,VAN-004
B,3,2.62,B03,FALSE,exp200219,P1,exp200219_P1_B03,240,BPH2705,1,VAN-004
B,3,2.904,B03,FALSE,exp200219,P1,exp200219_P1_B03,250,BPH2705,1,VAN-004
B,3,3.268,B03,FALSE,exp200219,P1,exp200219_P1_B03,260,BPH2705,1,VAN-004
B,3,3.596,B03,FALSE,exp200219,P1,exp200219_P1_B03,270,BPH2705,1,VAN-004
B,3,3.814,B03,FALSE,exp200219,P1,exp200219_P1_B03,280,BPH2705,1,VAN-004
B,3,3.954,B03,FALSE,exp200219,P1,exp200219_P1_B03,290,BPH2705,1,VAN-004
B,3,4.17,B03,FALSE,exp200219,P1,exp200219_P1_B03,300,BPH2705,1,VAN-004
B,3,4.275,B03,FALSE,exp200219,P1,exp200219_P1_B03,310,BPH2705,1,VAN-004
B,3,4.497,B03,FALSE,exp200219,P1,exp200219_P1_B03,320,BPH2705,1,VAN-004
B,3,4.565,B03,FALSE,exp200219,P1,exp200219_P1_B03,330,BPH2705,1,VAN-004
B,3,4.683,B03,FALSE,exp200219,P1,exp200219_P1_B03,340,BPH2705,1,VAN-004
B,3,4.817,B03,FALSE,exp200219,P1,exp200219_P1_B03,350,BPH2705,1,VAN-004
B,3,4.882,B03,FALSE,exp200219,P1,exp200219_P1_B03,360,BPH2705,1,VAN-004
B,3,4.958,B03,FALSE,exp200219,P1,exp200219_P1_B03,370,BPH2705,1,VAN-004
B,3,5.046,B03,FALSE,exp200219,P1,exp200219_P1_B03,380,BPH2705,1,VAN-004
B,3,5.112,B03,FALSE,exp200219,P1,exp200219_P1_B03,390,BPH2705,1,VAN-004
B,3,5.179,B03,FALSE,exp200219,P1,exp200219_P1_B03,400,BPH2705,1,VAN-004
B,3,5.227,B03,FALSE,exp200219,P1,exp200219_P1_B03,410,BPH2705,1,VAN-004
B,3,5.292,B03,FALSE,exp200219,P1,exp200219_P1_B03,420,BPH2705,1,VAN-004
B,3,5.375,B03,FALSE,exp200219,P1,exp200219_P1_B03,430,BPH2705,1,VAN-004
B,3,5.437,B03,FALSE,exp200219,P1,exp200219_P1_B03,440,BPH2705,1,VAN-004
B,3,5.481,B03,FALSE,exp200219,P1,exp200219_P1_B03,450,BPH2705,1,VAN-004
B,3,5.577,B03,FALSE,exp200219,P1,exp200219_P1_B03,460,BPH2705,1,VAN-004
B,3,5.598,B03,FALSE,exp200219,P1,exp200219_P1_B03,470,BPH2705,1,VAN-004
B,3,5.707,B03,FALSE,exp200219,P1,exp200219_P1_B03,480,BPH2705,1,VAN-004
B,3,5.763,B03,FALSE,exp200219,P1,exp200219_P1_B03,490,BPH2705,1,VAN-004
B,3,5.794,B03,FALSE,exp200219,P1,exp200219_P1_B03,500,BPH2705,1,VAN-004
B,3,5.863,B03,FALSE,exp200219,P1,exp200219_P1_B03,510,BPH2705,1,VAN-004
B,3,5.901,B03,FALSE,exp200219,P1,exp200219_P1_B03,520,BPH2705,1,VAN-004
B,3,5.937,B03,FALSE,exp200219,P1,exp200219_P1_B03,530,BPH2705,1,VAN-004
B,3,5.969,B03,FALSE,exp200219,P1,exp200219_P1_B03,540,BPH2705,1,VAN-004
B,3,6.023,B03,FALSE,exp200219,P1,exp200219_P1_B03,550,BPH2705,1,VAN-004
B,3,6.044,B03,FALSE,exp200219,P1,exp200219_P1_B03,560,BPH2705,1,VAN-004
B,3,6.342,B03,FALSE,exp200219,P1,exp200219_P1_B03,570,BPH2705,1,VAN-004
B,3,6.264,B03,FALSE,exp200219,P1,exp200219_P1_B03,580,BPH2705,1,VAN-004
B,3,6.457,B03,FALSE,exp200219,P1,exp200219_P1_B03,590,BPH2705,1,VAN-004
B,3,6.371,B03,FALSE,exp200219,P1,exp200219_P1_B03,600,BPH2705,1,VAN-004
B,3,6.207,B03,FALSE,exp200219,P1,exp200219_P1_B03,610,BPH2705,1,VAN-004
B,3,6.517,B03,FALSE,exp200219,P1,exp200219_P1_B03,620,BPH2705,1,VAN-004
