sample_id	sample_id2	phensim
zero	zero	17.4301
1	1	-27.1178
2	2	18.0191
3	3	8.23068
4	4	1.85885
5	5	10.2336
6	6	14.4632
7	7	7.38581
8	8	34.562
9	9	27.5713
10	10	7.10471
11	11	-22.9934
12	12	-9.63688
13	13	32.5343
14	14	15.2149
15	15	-24.037
16	16	-8.67415
17	17	-1.27082
18	18	10.4706
19	19	15.2805
20	20	37.0994
21	21	-20.4769
22	22	23.9138
23	23	27.2081
24	24	0.737489
25	25	-8.12665
26	26	-15.1218
27	27	-24.4519
28	28	-7.61818
29	29	8.86579
30	30	-14.5946
31	31	12.5672
32	32	36.5985
33	33	-0.163678
34	34	-13.0633
35	35	-13.3769
36	36	-23.3771
37	37	-25.2254
38	38	-22.2709
39	39	-7.54695
40	40	57.8714
41	41	13.0427
42	42	6.05318
43	43	-10.4229
44	44	3.87351
45	45	0.0362182
46	46	39.6103
47	47	-5.34963
48	48	52.8997
49	49	-9.809
50	50	-13.1827
51	51	-10.8849
52	52	-10.1719
53	53	-17.2956
54	54	-3.53324
55	55	12.1584
56	56	-4.34631
57	57	3.81966
58	58	-5.72423
59	59	18.6372
60	60	13.0404
61	61	2.63868
62	62	11.1046
63	63	-22.6936
64	64	11.6316
65	65	-14.8697
66	66	14.2517
67	67	18.5069
68	68	7.68737
69	69	19.6322
70	70	25.7882
71	71	12.2027
72	72	35.0744
73	73	1.16914
74	74	-23.7843
75	75	29.4722
76	76	-24.1898
77	77	9.17071
78	78	-3.8629
79	79	-4.18473
80	80	-11.7596
81	81	-31.9366
82	82	11.0243
83	83	13.2669
84	84	-11.1757
85	85	20.3685
86	86	13.9615
87	87	-42.4386
88	88	-2.78618
89	89	-10.9354
90	90	37.3307
91	91	-7.97233
92	92	-28.8939
93	93	-16.2929
94	94	10.8055
95	95	-24.549
96	96	25.9981
97	97	28.0911
98	98	2.73189
99	99	2.13166
100	100	-45.1447
101	101	-9.05897
102	102	14.4679
103	103	25.9433
104	104	-17.1385
105	105	28.2166
106	106	4.15459
107	107	4.16694
108	108	-23.0414
109	109	-8.71163
110	110	20.2542
111	111	-8.43497
112	112	15.2455
113	113	5.86766
114	114	-37.5084
115	115	9.65983
116	116	-1.80214
117	117	21.3357
118	118	24.0979
119	119	-26.728
120	120	28.8793
121	121	9.07964
122	122	-26.0433
123	123	-30.8933
124	124	-25.5176
125	125	-0.825685
126	126	-32.8348
127	127	7.97197
128	128	2.86118
129	129	-4.99979
130	130	-11.3752
131	131	-17.202
132	132	11.9307
133	133	-13.5322
134	134	-33.8438
135	135	-6.06067
136	136	20.5277
137	137	0.114134
138	138	3.82335
139	139	5.89123
140	140	2.08071
141	141	-9.82233
142	142	1.58133
143	143	-4.39754
144	144	-8.67853
145	145	0.649978
146	146	-48.0412
147	147	8.17963
148	148	9.97162
149	149	0.958227
150	150	-8.06757
151	151	27.521
152	152	-12.2946
153	153	31.1517
154	154	-8.48201
155	155	-18.0256
156	156	-34.702
157	157	1.08118
158	158	-5.06779
159	159	22.0344
160	160	-21.9573
161	161	2.01321
162	162	-12.6147
163	163	29.4797
164	164	36.9975
165	165	-2.14113
166	166	-19.4135
167	167	-12.7166
168	168	39.9564
169	169	6.07907
170	170	-8.01636
171	171	11.5364
172	172	-22.3358
173	173	-12.9574
174	174	-14.2463
175	175	-2.82406
176	176	3.247
177	177	-25.8132
178	178	23.781
179	179	6.63387
180	180	20.4569
181	181	-9.17967
182	182	-40.1867
183	183	-20.8044
184	184	-3.10265
185	185	-5.38577
186	186	13.2496
187	187	-11.9314
188	188	17.4704
189	189	-37.1908
190	190	-20.2677
191	191	-4.25002
192	192	-19.6094
193	193	-29.7636
194	194	-17.9723
195	195	-3.26213
196	196	-14.1213
197	197	3.03434
198	198	4.20363
199	199	-31.6063
200	200	12.4663
201	201	7.9993
202	202	13.8091
203	203	-12.6333
204	204	2.28539
205	205	-11.1066
206	206	-14.5892
207	207	-34.7938
208	208	-5.4453
209	209	13.9531
210	210	-25.5929
211	211	-7.67037
212	212	-1.87287
213	213	-12.3031
214	214	9.04261
215	215	-22.3693
216	216	34.7876
217	217	20.2618
218	218	-5.47641
219	219	10.5347
220	220	2.18865
221	221	1.84499
222	222	-2.65291
223	223	-19.9369
224	224	5.9885
225	225	15.4926
226	226	12.7177
227	227	-34.693
228	228	-36.1092
229	229	11.7063
230	230	-18.3348
231	231	-39.7294
232	232	33.3627
233	233	-45.0195
234	234	11.6722
235	235	34.2728
236	236	12.8738
237	237	-7.6742
238	238	46.4787
239	239	-23.5032
240	240	-20.8403
241	241	-14.6596
242	242	-11.934
243	243	-32.9766
244	244	15.2027
245	245	20.246
246	246	-7.17366
247	247	-4.31291
248	248	20.5318
249	249	-17.5972
250	250	21.3304
251	251	24.1385
252	252	-4.66263
253	253	29.8617
254	254	33.7157
255	255	16.8562
256	256	-6.84184
257	257	23.6914
258	258	-2.49482
259	259	-19.2414
260	260	-16.535
261	261	-24.147
262	262	-9.17579
263	263	14.3785
264	264	0.702407
265	265	-14.5672
266	266	-1.72272
267	267	9.91171
268	268	-8.8846
269	269	-3.27979
270	270	2.15467
271	271	5.54194
272	272	21.1207
273	273	-34.0685
274	274	-12.2145
275	275	12.0587
276	276	45.6036
277	277	-6.06551
278	278	-8.22341
279	279	-10.3739
280	280	30.39
281	281	12.4551
282	282	-25.4423
283	283	-36.634
284	284	30.1367
285	285	23.3546
286	286	4.90809
287	287	16.4865
288	288	25.8125
289	289	-6.49745
290	290	-5.8367
291	291	-30.67
292	292	19.8052
293	293	13.9308
294	294	3.31258
295	295	-23.9571
296	296	7.98998
297	297	27.6921
298	298	-18.3821
299	299	-4.88144
300	300	-7.01561
301	301	-2.98446
302	302	-17.8595
303	303	-19.5765
304	304	18.2244
305	305	-6.71482
306	306	14.7329
307	307	-26.4977
308	308	17.5211
309	309	28.2837
310	310	15.8945
311	311	-15.3728
312	312	2.54901
313	313	9.29889
314	314	-12.4869
315	315	-17.9195
316	316	21.386
317	317	26.0881
318	318	-15.8853
319	319	11.8819
320	320	10.7786
321	321	-23.6601
322	322	-5.65159
323	323	10.1166
324	324	-22.8819
325	325	-2.57948
326	326	35.5337
327	327	6.93954
328	328	-37.7166
329	329	9.74374
330	330	-3.61386
331	331	-11.5553
332	332	-4.09365
333	333	4.58516
334	334	6.47537
335	335	45.7885
336	336	12.26
337	337	19.0034
338	338	-17.9393
339	339	11.2099
340	340	14.7827
341	341	31.921
342	342	-23.8346
343	343	4.97576
344	344	2.93979
345	345	-17.4787
346	346	2.8706
347	347	-9.55428
348	348	-27.3588
349	349	-5.31806
350	350	44.8882
351	351	-0.0266719
352	352	7.41697
353	353	-0.508352
354	354	4.28621
355	355	-15.5177
356	356	-15.9358
357	357	-30.5278
358	358	-38.012
359	359	-24.1922
360	360	35.9817
361	361	-37.8638
362	362	9.64883
363	363	-7.61367
364	364	-4.16567
365	365	25.5771
366	366	7.83556
367	367	17.3516
368	368	-1.45109
369	369	-5.28794
370	370	6.57873
371	371	-33.3941
372	372	-0.362982
373	373	7.94098
374	374	21.6946
375	375	11.183
376	376	4.41303
377	377	3.18989
378	378	13.852
379	379	-38.2064
380	380	-45.8938
381	381	-24.2091
382	382	10.1388
383	383	28.1283
384	384	-13.166
385	385	-27.7872
386	386	5.39102
387	387	-10.2028
388	388	11.3238
389	389	14.4267
390	390	-5.10776
391	391	-10.1315
392	392	9.80184
393	393	11.868
394	394	2.51995
395	395	-40.5264
396	396	21.6288
397	397	27.0721
398	398	-8.65964
399	399	-13.4479
400	400	6.77546
401	401	3.51127
402	402	-9.286
403	403	-4.96282
404	404	18.0173
405	405	25.3899
406	406	-9.70224
407	407	25.9994
408	408	22.8408
409	409	-22.0986
410	410	18.9696
411	411	2.48076
412	412	-23.1291
413	413	-5.25515
414	414	-1.39035
415	415	-3.64078
416	416	-18.4869
417	417	-0.852004
418	418	-9.68089
419	419	15.3482
420	420	-11.1689
421	421	-14.43
422	422	-14.1176
423	423	4.94746
424	424	-22.1067
425	425	38.6118
426	426	3.04838
427	427	0.695799
428	428	-7.75382
429	429	-29.0871
430	430	7.03741
431	431	22.1453
432	432	16.8891
433	433	6.90369
434	434	26.4884
435	435	-25.7499
436	436	30.8802
437	437	23.122
438	438	41.9819
439	439	-15.2171
440	440	-18.5926
441	441	-10.8323
442	442	-24.9759
443	443	-20.3966
444	444	6.18386
445	445	-22.7801
446	446	-15.6746
447	447	-22.4347
448	448	-7.31772
449	449	-32.9903
450	450	0.0272615
451	451	-42.5055
452	452	14.4993
453	453	15.534
454	454	15.8438
455	455	-1.94407
456	456	-49.2669
457	457	5.30128
458	458	-14.3903
459	459	29.8767
460	460	-9.40353
461	461	4.06443
462	462	22.1493
463	463	22.5829
464	464	14.3285
465	465	18.3824
466	466	-3.69645
467	467	8.47322
468	468	-1.55729
469	469	-6.94684
470	470	9.42329
471	471	-2.53596
472	472	-6.12288
473	473	46.2681
474	474	-2.3661
475	475	-27.4764
476	476	-13.718
477	477	-13.4511
478	478	-11.3169
479	479	-1.9945
480	480	-7.89552
481	481	15.6097
482	482	-45.1175
483	483	-21.6976
484	484	-40.4426
485	485	25.3591
486	486	-23.0159
487	487	-5.30728
488	488	68.8829
489	489	8.73522
490	490	-16.6018
491	491	39.0851
492	492	-1.4004
493	493	50.1092
494	494	28.4154
495	495	4.7982
496	496	19.5665
497	497	15.9653
498	498	-25.2489
499	499	-14.3383
500	500	-25.4154
501	501	-0.406699
502	502	-10.3593
503	503	-6.42395
504	504	-6.38912
505	505	-23.5114
506	506	-9.06013
507	507	0.722162
508	508	4.45532
509	509	-9.39477
510	510	40.1822
511	511	-0.334151
512	512	17.3387
513	513	9.56634
514	514	-8.23785
515	515	8.88366
516	516	-33.5053
517	517	8.63356
518	518	15.9192
519	519	9.38981
520	520	3.42999
521	521	6.19435
522	522	-17.7107
523	523	11.6638
524	524	-6.02967
525	525	20.6166
526	526	10.8961
527	527	-7.63152
528	528	-31.9705
529	529	-26.0715
530	530	33.176
531	531	-3.78164
532	532	-0.796278
533	533	0.415707
534	534	36.2268
535	535	5.8755
536	536	14.2909
537	537	38.0452
538	538	-13.7929
539	539	-21.3115
540	540	29.8867
541	541	-11.311
542	542	1.59408
543	543	14.8206
544	544	10.9138
545	545	-0.636284
546	546	-10.4708
547	547	7.54139
548	548	-6.95649
549	549	-1.76611
550	550	-21.2914
551	551	55.7941
552	552	6.59759
553	553	-15.6544
554	554	-6.37502
555	555	25.7543
556	556	16.9205
557	557	-31.9158
558	558	-5.19989
559	559	19.7189
560	560	-5.20525
561	561	11.2909
562	562	-3.46666
563	563	19.0908
564	564	-18.4145
565	565	19.437
566	566	19.528
567	567	-17.4586
568	568	2.56481
569	569	6.77798
570	570	5.82815
571	571	-6.60991
572	572	0.577742
573	573	1.98854
574	574	22.5427
575	575	-31.5596
576	576	-17.2222
577	577	-6.13557
578	578	-0.69748
579	579	29.5532
580	580	-4.98782
581	581	10.6589
582	582	1.19659
583	583	-29.4956
584	584	-0.0126445
585	585	-14.8406
586	586	26.9758
587	587	-13.6475
588	588	9.32801
589	589	-15.9889
590	590	-6.1831
591	591	-13.6994
592	592	-34.7387
593	593	23.5606
594	594	-31.3278
595	595	-11.6436
596	596	-21.0053
597	597	13.5495
598	598	-3.32436
599	599	26.2036
600	600	19.105
601	601	-38.0293
602	602	16.7698
603	603	-5.15069
604	604	22.6641
605	605	-29.855
606	606	-8.22009
607	607	0.235876
608	608	37.045
609	609	-23.8164
610	610	7.04947
611	611	6.72707
612	612	-3.24268
613	613	27.5287
614	614	-0.866625
615	615	9.22045
616	616	-10.8787
617	617	28.0345
618	618	-18.7643
619	619	-21.2986
620	620	-7.27201
621	621	6.18885
622	622	22.0821
623	623	2.90528
624	624	2.50382
625	625	-8.03439
626	626	1.48999
627	627	11.646
628	628	-6.34531
629	629	-43.5428
630	630	-16.4803
631	631	-1.88172
632	632	2.27697
633	633	-20.8405
634	634	9.32708
635	635	1.98472
636	636	24.2754
637	637	54.111
638	638	1.60254
639	639	-2.27196
640	640	9.93498
641	641	-21.9787
642	642	16.4061
643	643	-20.1593
644	644	-16.6728
645	645	23.1886
646	646	25.5857
647	647	8.43044
648	648	-19.5765
649	649	-16.216
650	650	-8.36101
651	651	-18.2999
652	652	4.24653
653	653	-2.59459
654	654	-3.18027
655	655	5.94321
656	656	13.7043
657	657	-10.3674
658	658	1.5676
659	659	-20.2595
660	660	2.31012
661	661	-0.819344
662	662	14.2586
663	663	17.3885
664	664	15.8086
665	665	-23.6332
666	666	15.2453
667	667	21.3278
668	668	-24.5952
669	669	-36.9543
670	670	11.2737
671	671	-12.7465
672	672	46.8302
673	673	-20.7321
674	674	-12.3402
675	675	50.6539
676	676	17.3298
677	677	-6.42413
678	678	-13.1201
679	679	20.1247
680	680	-6.34735
681	681	-43.1689
682	682	45.4975
683	683	6.29162
684	684	-3.02887
685	685	28.5609
686	686	4.01643
687	687	-0.85535
688	688	-10.0569
689	689	-5.56135
690	690	12.3127
691	691	37.4649
692	692	-2.94345
693	693	8.44702
694	694	-43.5763
695	695	2.43409
696	696	-36.676
697	697	-33.9794
698	698	28.6422
699	699	-14.3509
700	700	-14.9976
701	701	-22.2039
702	702	-35.4802
703	703	-49.8102
704	704	-23.2705
705	705	-9.47959
706	706	25.1654
707	707	42.2191
708	708	14.933
709	709	-8.68903
710	710	17.6951
711	711	11.5559
712	712	-10.5202
713	713	6.43187
714	714	9.37539
715	715	-7.72515
716	716	-11.4435
717	717	1.67983
718	718	53.9003
719	719	22.8259
720	720	-21.6119
721	721	-15.2856
722	722	-4.14878
723	723	-13.0848
724	724	2.54132
725	725	52.9209
726	726	2.85185
727	727	-3.08994
728	728	-33.8115
729	729	-25.8537
730	730	-1.44699
731	731	32.0334
732	732	31.2496
733	733	-2.18613
734	734	2.31634
735	735	-11.1793
736	736	1.66238
737	737	4.29404
738	738	44.1132
739	739	10.0275
740	740	14.4859
741	741	-1.18542
742	742	-10.8378
743	743	58.5317
744	744	-18.6584
745	745	15.5608
746	746	6.47808
747	747	-5.76805
748	748	5.13043
749	749	-2.18931
750	750	36.2427
751	751	4.35969
752	752	14.1277
753	753	14.3479
754	754	-20.5299
755	755	42.3489
756	756	16.3175
757	757	0.175894
758	758	-37.9906
759	759	8.1826
760	760	22.9576
761	761	32.5887
762	762	17.317
763	763	-40.8689
764	764	15.8344
765	765	-1.79778
766	766	12.8715
767	767	5.63789
768	768	34.9053
769	769	7.87333
770	770	-27.4713
771	771	-5.70419
772	772	-36.1488
773	773	-4.63657
774	774	-22.5975
775	775	17.918
776	776	-23.8425
777	777	20.9639
778	778	6.65684
779	779	2.35047
780	780	-23.5918
781	781	-8.66893
782	782	-9.57286
783	783	3.8306
784	784	-17.6454
785	785	8.25665
786	786	-9.19328
787	787	-48.7379
788	788	-30.6818
789	789	-12.7597
790	790	-14.2204
791	791	6.71652
792	792	1.8511
793	793	38.2028
794	794	-5.53834
795	795	3.23516
796	796	-44.6374
797	797	-1.35598
798	798	-13.6777
799	799	1.29574
800	800	-31.0908
801	801	-14.7659
802	802	14.5649
803	803	-19.1423
804	804	22.8014
805	805	-2.51054
806	806	7.33149
807	807	-8.62667
808	808	-0.435531
809	809	-9.90465
810	810	-20.4345
811	811	24.714
812	812	-16.4727
813	813	-11.0574
814	814	30.8553
815	815	14.0014
816	816	15.0736
817	817	-31.0818
818	818	-3.31078
819	819	-16.7113
820	820	14.242
821	821	10.1988
822	822	29.1578
823	823	18.7866
824	824	-16.1263
825	825	-27.6694
826	826	-2.40816
827	827	5.30334
828	828	20.894
829	829	11.8062
830	830	14.6897
831	831	-2.22799
832	832	38.3416
833	833	24.5452
834	834	-5.44701
835	835	44.5331
836	836	-17.9052
837	837	-29.4921
838	838	-12.4321
839	839	-13.9756
840	840	-8.90137
841	841	-4.95256
842	842	-14.4537
843	843	3.59596
844	844	11.5286
845	845	1.16924
846	846	33.7585
847	847	-20.8122
848	848	2.05825
849	849	-11.1889
850	850	8.71018
851	851	6.45773
852	852	27.6796
853	853	23.3897
854	854	-39.0173
855	855	17.0089
856	856	-34.303
857	857	-0.242266
858	858	-1.86507
859	859	-14.4939
860	860	12.3465
861	861	4.95399
862	862	13.2538
863	863	-38.4761
864	864	-15.2583
865	865	1.21654
866	866	5.90045
867	867	17.854
868	868	19.6611
869	869	-6.22151
870	870	6.88573
871	871	-35.9645
872	872	12.6177
873	873	-35.5746
874	874	36.0636
875	875	5.14953
876	876	16.6232
877	877	23.7123
878	878	-28.8031
879	879	5.74474
880	880	-37.4344
881	881	24.5285
882	882	1.69004
883	883	-2.88602
884	884	-18.895
885	885	-41.4608
886	886	-13.9909
887	887	3.34272
888	888	-39.5776
889	889	-3.61208
890	890	9.13645
891	891	-23.2801
892	892	5.04757
893	893	-15.7468
894	894	-8.06167
895	895	-27.6898
896	896	12.3415
897	897	-23.2886
898	898	15.4045
899	899	26.4581
900	900	37.5786
901	901	-10.6734
902	902	14.3224
903	903	-19.6723
904	904	5.87953
905	905	-1.67995
906	906	-7.60309
907	907	-35.66
908	908	23.8729
909	909	15.0534
910	910	-24.8092
911	911	-4.41692
912	912	-9.69005
913	913	-32.357
914	914	14.9381
915	915	23.7005
916	916	-5.8657
917	917	16.4785
918	918	22.3337
919	919	-19.6446
920	920	12.5542
921	921	-43.1584
922	922	5.71115
923	923	23.5722
924	924	-4.99272
925	925	-10.3921
926	926	16.5953
927	927	6.0021
928	928	6.59086
929	929	-8.03328
930	930	12.3587
931	931	2.36318
932	932	-3.25504
933	933	33.007
934	934	-7.42859
935	935	-39.9487
936	936	-0.540845
937	937	-21.4011
938	938	9.06115
939	939	9.13047
940	940	-36.0825
941	941	-13.8457
942	942	44.5964
943	943	27.541
944	944	0.000455536
945	945	31.3426
946	946	-6.09666
947	947	12.4236
948	948	39.9437
949	949	6.79856
950	950	-17.3453
951	951	-7.92149
952	952	-4.75116
953	953	14.8965
954	954	38.6185
955	955	8.1953
956	956	10.6825
957	957	7.5389
958	958	-7.37924
959	959	-4.20202
960	960	10.5444
961	961	41.5684
962	962	-10.9217
963	963	-6.95828
964	964	-1.26542
965	965	-31.6199
966	966	9.47418
967	967	27.2448
968	968	52.0757
