well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A01,A,1,0.938,TRUE,exp191107,2,exp191107_2_A01,490,BPH2750,2,VAN-040
A01,A,1,0.954,TRUE,exp191107,2,exp191107_2_A01,495,BPH2750,2,VAN-040
A01,A,1,0.961,TRUE,exp191107,2,exp191107_2_A01,500,BPH2750,2,VAN-040
A01,A,1,0.969,TRUE,exp191107,2,exp191107_2_A01,505,BPH2750,2,VAN-040
A01,A,1,0.982,TRUE,exp191107,2,exp191107_2_A01,510,BPH2750,2,VAN-040
A01,A,1,0.99,TRUE,exp191107,2,exp191107_2_A01,515,BPH2750,2,VAN-040
A01,A,1,0.979,TRUE,exp191107,2,exp191107_2_A01,520,BPH2750,2,VAN-040
A01,A,1,1.005,TRUE,exp191107,2,exp191107_2_A01,525,BPH2750,2,VAN-040
A01,A,1,1.004,TRUE,exp191107,2,exp191107_2_A01,530,BPH2750,2,VAN-040
A01,A,1,1.009,TRUE,exp191107,2,exp191107_2_A01,535,BPH2750,2,VAN-040
A01,A,1,1.023,TRUE,exp191107,2,exp191107_2_A01,540,BPH2750,2,VAN-040
A01,A,1,1.024,TRUE,exp191107,2,exp191107_2_A01,545,BPH2750,2,VAN-040
A01,A,1,1.024,TRUE,exp191107,2,exp191107_2_A01,550,BPH2750,2,VAN-040
A01,A,1,1.037,TRUE,exp191107,2,exp191107_2_A01,555,BPH2750,2,VAN-040
A01,A,1,1.035,TRUE,exp191107,2,exp191107_2_A01,560,BPH2750,2,VAN-040
A01,A,1,1.047,TRUE,exp191107,2,exp191107_2_A01,565,BPH2750,2,VAN-040
A01,A,1,1.045,TRUE,exp191107,2,exp191107_2_A01,570,BPH2750,2,VAN-040
A01,A,1,1.054,TRUE,exp191107,2,exp191107_2_A01,575,BPH2750,2,VAN-040
A01,A,1,1.05,TRUE,exp191107,2,exp191107_2_A01,580,BPH2750,2,VAN-040
A01,A,1,1.042,TRUE,exp191107,2,exp191107_2_A01,585,BPH2750,2,VAN-040
A01,A,1,1.06,TRUE,exp191107,2,exp191107_2_A01,590,BPH2750,2,VAN-040
A01,A,1,1.068,TRUE,exp191107,2,exp191107_2_A01,595,BPH2750,2,VAN-040
A01,A,1,1.076,TRUE,exp191107,2,exp191107_2_A01,600,BPH2750,2,VAN-040
A01,A,1,1.066,TRUE,exp191107,2,exp191107_2_A01,605,BPH2750,2,VAN-040
A01,A,1,1.075,TRUE,exp191107,2,exp191107_2_A01,610,BPH2750,2,VAN-040
A01,A,1,1.073,TRUE,exp191107,2,exp191107_2_A01,615,BPH2750,2,VAN-040
A01,A,1,1.087,TRUE,exp191107,2,exp191107_2_A01,620,BPH2750,2,VAN-040
A01,A,1,1.076,TRUE,exp191107,2,exp191107_2_A01,625,BPH2750,2,VAN-040
A01,A,1,1.095,TRUE,exp191107,2,exp191107_2_A01,630,BPH2750,2,VAN-040
A01,A,1,1.074,TRUE,exp191107,2,exp191107_2_A01,635,BPH2750,2,VAN-040
A01,A,1,1.082,TRUE,exp191107,2,exp191107_2_A01,640,BPH2750,2,VAN-040
A01,A,1,1.094,TRUE,exp191107,2,exp191107_2_A01,645,BPH2750,2,VAN-040
A01,A,1,1.098,TRUE,exp191107,2,exp191107_2_A01,650,BPH2750,2,VAN-040
A01,A,1,1.084,TRUE,exp191107,2,exp191107_2_A01,655,BPH2750,2,VAN-040
A01,A,1,1.1,TRUE,exp191107,2,exp191107_2_A01,660,BPH2750,2,VAN-040
A01,A,1,1.092,TRUE,exp191107,2,exp191107_2_A01,665,BPH2750,2,VAN-040
A01,A,1,1.098,TRUE,exp191107,2,exp191107_2_A01,670,BPH2750,2,VAN-040
A01,A,1,1.1,TRUE,exp191107,2,exp191107_2_A01,675,BPH2750,2,VAN-040
A01,A,1,1.089,TRUE,exp191107,2,exp191107_2_A01,680,BPH2750,2,VAN-040
A01,A,1,1.095,TRUE,exp191107,2,exp191107_2_A01,685,BPH2750,2,VAN-040
A01,A,1,1.095,TRUE,exp191107,2,exp191107_2_A01,690,BPH2750,2,VAN-040
A01,A,1,1.087,TRUE,exp191107,2,exp191107_2_A01,695,BPH2750,2,VAN-040
A01,A,1,1.082,TRUE,exp191107,2,exp191107_2_A01,700,BPH2750,2,VAN-040
A01,A,1,1.077,TRUE,exp191107,2,exp191107_2_A01,705,BPH2750,2,VAN-040
A01,A,1,1.088,TRUE,exp191107,2,exp191107_2_A01,710,BPH2750,2,VAN-040
A01,A,1,1.088,TRUE,exp191107,2,exp191107_2_A01,715,BPH2750,2,VAN-040
A01,A,1,1.09,TRUE,exp191107,2,exp191107_2_A01,720,BPH2750,2,VAN-040
