well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
E06,15159,12,E,06,exp191129,40000,5,exp191129_5_E06,BPH2834,1,VAN-105
E07,15446,12,E,07,exp191129,40000,5,exp191129_5_E07,TOX-4,1,CONTROL
E08,15468,12,E,08,exp191129,40000,5,exp191129_5_E08,BPH2815,2,VAN-090
E09,15614,12,E,09,exp191129,40000,5,exp191129_5_E09,BPH2817,2,VAN-092
E10,15056,12,E,10,exp191129,40000,5,exp191129_5_E10,BPH2823,3,VAN-097
E11,15571,12,E,11,exp191129,40000,5,exp191129_5_E11,BPH2816,1,VAN-091
E12,15579,12,E,12,exp191129,40000,5,exp191129_5_E12,BPH2833,3,VAN-104
F01,15359,12,F,01,exp191129,40000,5,exp191129_5_F01,BPH2838,1,VAN-109
F02,15071,12,F,02,exp191129,40000,5,exp191129_5_F02,BPH2833,1,VAN-104
F03,15320,12,F,03,exp191129,40000,5,exp191129_5_F03,BPH2828,2,VAN-101
F04,15514,12,F,04,exp191129,40000,5,exp191129_5_F04,BPH2835,1,VAN-106
F05,15652,12,F,05,exp191129,40000,5,exp191129_5_F05,BPH2839,2,VAN-110
F06,15334,12,F,06,exp191129,40000,5,exp191129_5_F06,BPH2839,1,VAN-110
F07,15465,12,F,07,exp191129,40000,5,exp191129_5_F07,BPH2828,3,VAN-101
F08,15062,12,F,08,exp191129,40000,5,exp191129_5_F08,BPH2815,3,VAN-090
F09,14955,12,F,09,exp191129,40000,5,exp191129_5_F09,BPH2817,1,VAN-092
F10,15437,12,F,10,exp191129,40000,5,exp191129_5_F10,BPH2829,2,VAN-102
F11,15558,12,F,11,exp191129,40000,5,exp191129_5_F11,Blank,3,NA
F12,15483,12,F,12,exp191129,40000,5,exp191129_5_F12,Non infected,2,CONTROL
G01,15721,12,G,01,exp191129,40000,5,exp191129_5_G01,BPH2825,2,VAN-098
G02,15074,12,G,02,exp191129,40000,5,exp191129_5_G02,BPH2838,2,VAN-109
G03,15432,12,G,03,exp191129,40000,5,exp191129_5_G03,BPH2814,3,VAN-090
G04,15245,12,G,04,exp191129,40000,5,exp191129_5_G04,BPH2821,2,VAN-095
G05,15719,12,G,05,exp191129,40000,5,exp191129_5_G05,BPH2839,3,VAN-110
G06,16194,12,G,06,exp191129,40000,5,exp191129_5_G06,BPH2828,1,VAN-101
G07,15173,12,G,07,exp191129,40000,5,exp191129_5_G07,BPH2822,1,VAN-096
G08,15050,12,G,08,exp191129,40000,5,exp191129_5_G08,BPH2815,1,VAN-090
G09,15231,12,G,09,exp191129,40000,5,exp191129_5_G09,BPH2829,1,VAN-102
G10,15310,12,G,10,exp191129,40000,5,exp191129_5_G10,BPH2820,2,VAN-094
G11,15099,12,G,11,exp191129,40000,5,exp191129_5_G11,BPH2812,3,VAN-090
G12,15895,12,G,12,exp191129,40000,5,exp191129_5_G12,BPH2831,3,VAN-104
H01,15251,12,H,01,exp191129,40000,5,exp191129_5_H01,TOX-4,2,CONTROL
H02,15854,12,H,02,exp191129,40000,5,exp191129_5_H02,BPH2821,3,VAN-095
H03,15468,12,H,03,exp191129,40000,5,exp191129_5_H03,BPH2814,2,VAN-090
H04,15135,12,H,04,exp191129,40000,5,exp191129_5_H04,BPH2816,3,VAN-091
H05,15582,12,H,05,exp191129,40000,5,exp191129_5_H05,BPH2820,3,VAN-094
H06,14652,12,H,06,exp191129,40000,5,exp191129_5_H06,BPH2818,1,VAN-093
H07,15267,12,H,07,exp191129,40000,5,exp191129_5_H07,BPH2813,2,VAN-090
H08,15720,12,H,08,exp191129,40000,5,exp191129_5_H08,BPH2830,2,VAN-103
H09,15450,12,H,09,exp191129,40000,5,exp191129_5_H09,BPH2813,1,VAN-090
H10,37057,12,H,10,exp191129,40000,5,exp191129_5_H10,Complete lysis,1,CONTROL
H11,36334,12,H,11,exp191129,40000,5,exp191129_5_H11,Complete lysis,2,CONTROL
H12,35216,12,H,12,exp191129,40000,5,exp191129_5_H12,Complete lysis,3,CONTROL
A01,14554,18,A,01,exp191129,40000,5,exp191129_5_A01,BPH2835,2,VAN-106
A02,14667,18,A,02,exp191129,40000,5,exp191129_5_A02,BPH2824,3,VAN-098
A03,15242,18,A,03,exp191129,40000,5,exp191129_5_A03,BPH2812,1,VAN-090
A04,15067,18,A,04,exp191129,40000,5,exp191129_5_A04,BPH2823,1,VAN-097
A05,14713,18,A,05,exp191129,40000,5,exp191129_5_A05,TOX-4,3,CONTROL
A06,15293,18,A,06,exp191129,40000,5,exp191129_5_A06,BPH2827,1,VAN-100
A07,15343,18,A,07,exp191129,40000,5,exp191129_5_A07,BPH2816,2,VAN-091
A08,15043,18,A,08,exp191129,40000,5,exp191129_5_A08,Non infected,1,CONTROL
A09,14837,18,A,09,exp191129,40000,5,exp191129_5_A09,BPH2832,2,VAN-104
