well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,16579,0,A,01,exp200801,40000,GP2,exp200801_GP2_A01,BPH2991,2,VAN-223
A02,15614,0,A,02,exp200801,40000,GP2,exp200801_GP2_A02,BPH2961,3,VAN-206
A03,15839,0,A,03,exp200801,40000,GP2,exp200801_GP2_A03,BPH2922,1,VAN-176
A04,16416,0,A,04,exp200801,40000,GP2,exp200801_GP2_A04,BPH2960,1,VAN-206
A05,16779,0,A,05,exp200801,40000,GP2,exp200801_GP2_A05,JE2,3,CONTROL
A06,17057,0,A,06,exp200801,40000,GP2,exp200801_GP2_A06,BPH2966,1,VAN-208
A07,16530,0,A,07,exp200801,40000,GP2,exp200801_GP2_A07,BPH2926,2,VAN-176
A08,16580,0,A,08,exp200801,40000,GP2,exp200801_GP2_A08,BPH3220,1,VSS-021
A09,16901,0,A,09,exp200801,40000,GP2,exp200801_GP2_A09,BPH2988,2,VAN-222
A10,16898,0,A,10,exp200801,40000,GP2,exp200801_GP2_A10,BPH2974,3,VAN-215
A11,17658,0,A,11,exp200801,40000,GP2,exp200801_GP2_A11,BPH2947,3,VAN-196
A12,16874,0,A,12,exp200801,40000,GP2,exp200801_GP2_A12,BPH2975,3,VAN-215
B01,17222,0,B,01,exp200801,40000,GP2,exp200801_GP2_B01,BPH3204,2,VSS-005
B02,17714,0,B,02,exp200801,40000,GP2,exp200801_GP2_B02,BPH2924,1,VAN-176
B03,16283,0,B,03,exp200801,40000,GP2,exp200801_GP2_B03,BPH3204,1,VSS-005
B04,16505,0,B,04,exp200801,40000,GP2,exp200801_GP2_B04,BPH2961,1,VAN-206
B05,17415,0,B,05,exp200801,40000,GP2,exp200801_GP2_B05,BPH3208,3,VSS-009
B06,16718,0,B,06,exp200801,40000,GP2,exp200801_GP2_B06,Non infected,3,CONTROL
B07,16082,0,B,07,exp200801,40000,GP2,exp200801_GP2_B07,BPH2966,2,VAN-208
B08,16912,0,B,08,exp200801,40000,GP2,exp200801_GP2_B08,BPH2959,3,VAN-206
B09,15835,0,B,09,exp200801,40000,GP2,exp200801_GP2_B09,BPH2960,2,VAN-206
B10,17634,0,B,10,exp200801,40000,GP2,exp200801_GP2_B10,BPH3202,1,VSS-003
B11,17854,0,B,11,exp200801,40000,GP2,exp200801_GP2_B11,BPH2964,3,VAN-207
B12,17326,0,B,12,exp200801,40000,GP2,exp200801_GP2_B12,BPH2961,2,VAN-206
C01,17946,0,C,01,exp200801,40000,GP2,exp200801_GP2_C01,BPH2947,2,VAN-196
C02,16951,0,C,02,exp200801,40000,GP2,exp200801_GP2_C02,BPH2953,1,VAN-200
C03,16535,0,C,03,exp200801,40000,GP2,exp200801_GP2_C03,BPH2991,3,VAN-223
C04,16762,0,C,04,exp200801,40000,GP2,exp200801_GP2_C04,BPH3204,3,VSS-005
C05,16335,0,C,05,exp200801,40000,GP2,exp200801_GP2_C05,BPH2964,1,VAN-207
C06,18362,0,C,06,exp200801,40000,GP2,exp200801_GP2_C06,BPH2990,3,VAN-223
C07,16459,0,C,07,exp200801,40000,GP2,exp200801_GP2_C07,BPH2952,1,VAN-200
C08,16950,0,C,08,exp200801,40000,GP2,exp200801_GP2_C08,BPH2987,1,VAN-222
C09,16612,0,C,09,exp200801,40000,GP2,exp200801_GP2_C09,BPH2987,2,VAN-222
C10,17655,0,C,10,exp200801,40000,GP2,exp200801_GP2_C10,BPH2923,3,VAN-176
C11,17025,0,C,11,exp200801,40000,GP2,exp200801_GP2_C11,BPH2988,1,VAN-222
C12,17445,0,C,12,exp200801,40000,GP2,exp200801_GP2_C12,TOX-4,2,CONTROL
D01,18224,0,D,01,exp200801,40000,GP2,exp200801_GP2_D01,BPH3220,3,VSS-021
D02,17261,0,D,02,exp200801,40000,GP2,exp200801_GP2_D02,BPH3202,2,VSS-003
D03,16643,0,D,03,exp200801,40000,GP2,exp200801_GP2_D03,BPH2988,3,VAN-222
D04,16680,0,D,04,exp200801,40000,GP2,exp200801_GP2_D04,BPH2948,3,VAN-196
D05,16707,0,D,05,exp200801,40000,GP2,exp200801_GP2_D05,BPH2959,2,VAN-206
D06,17084,0,D,06,exp200801,40000,GP2,exp200801_GP2_D06,Non infected,2,CONTROL
D07,17283,0,D,07,exp200801,40000,GP2,exp200801_GP2_D07,BPH2922,2,VAN-176
D08,17127,0,D,08,exp200801,40000,GP2,exp200801_GP2_D08,BPH2966,3,VAN-208
D09,16888,0,D,09,exp200801,40000,GP2,exp200801_GP2_D09,BPH2946,3,VAN-195
D10,17000,0,D,10,exp200801,40000,GP2,exp200801_GP2_D10,BPH2948,1,VAN-196
D11,16743,0,D,11,exp200801,40000,GP2,exp200801_GP2_D11,BPH2975,1,VAN-215
D12,16903,0,D,12,exp200801,40000,GP2,exp200801_GP2_D12,BPH3202,3,VSS-003
E01,18196,0,E,01,exp200801,40000,GP2,exp200801_GP2_E01,TOX-4,1,CONTROL
