well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
A01,15453,0,A,01,exp191111,40000,3,exp191111_3_A01,BPH2779,2,VAN-063
A02,16273,0,A,02,exp191111,40000,3,exp191111_3_A02,BPH2768,3,VAN-054
A03,15536,0,A,03,exp191111,40000,3,exp191111_3_A03,BPH2756,1,VAN-044
A04,15774,0,A,04,exp191111,40000,3,exp191111_3_A04,BPH2767,1,VAN-053
A05,16469,0,A,05,exp191111,40000,3,exp191111_3_A05,Non infected,3,CONTROL
A06,16403,0,A,06,exp191111,40000,3,exp191111_3_A06,BPH2770,1,VAN-056
A07,16158,0,A,07,exp191111,40000,3,exp191111_3_A07,BPH2760,2,VAN-048
A08,16551,0,A,08,exp191111,40000,3,exp191111_3_A08,BPH2784,1,VAN-068
A09,15644,0,A,09,exp191111,40000,3,exp191111_3_A09,BPH2776,2,VAN-061
A10,16452,0,A,10,exp191111,40000,3,exp191111_3_A10,BPH2773,3,VAN-058
A11,16938,0,A,11,exp191111,40000,3,exp191111_3_A11,BPH2762,3,VAN-049
A12,16647,0,A,12,exp191111,40000,3,exp191111_3_A12,BPH2774,3,VAN-059
B01,15875,0,B,01,exp191111,40000,3,exp191111_3_B01,BPH2781,2,VAN-065
B02,17077,0,B,02,exp191111,40000,3,exp191111_3_B02,BPH2758,1,VAN-046
B03,17051,0,B,03,exp191111,40000,3,exp191111_3_B03,BPH2781,1,VAN-065
B04,15558,0,B,04,exp191111,40000,3,exp191111_3_B04,BPH2768,1,VAN-054
B05,17317,0,B,05,exp191111,40000,3,exp191111_3_B05,BPH2782,3,VAN-066
B06,16230,0,B,06,exp191111,40000,3,exp191111_3_B06,TOX-4,3,CONTROL
B07,16039,0,B,07,exp191111,40000,3,exp191111_3_B07,BPH2770,2,VAN-056
B08,15994,0,B,08,exp191111,40000,3,exp191111_3_B08,BPH2766,3,VAN-052
B09,15412,0,B,09,exp191111,40000,3,exp191111_3_B09,BPH2767,2,VAN-053
B10,16276,0,B,10,exp191111,40000,3,exp191111_3_B10,BPH2780,1,VAN-064
B11,17389,0,B,11,exp191111,40000,3,exp191111_3_B11,BPH2769,3,VAN-055
B12,16363,0,B,12,exp191111,40000,3,exp191111_3_B12,BPH2768,2,VAN-054
C01,24316,0,C,01,exp191111,40000,3,exp191111_3_C01,BPH2762,2,VAN-049
C02,16958,0,C,02,exp191111,40000,3,exp191111_3_C02,BPH2765,1,VAN-051
C03,16624,0,C,03,exp191111,40000,3,exp191111_3_C03,BPH2779,3,VAN-063
C04,16135,0,C,04,exp191111,40000,3,exp191111_3_C04,BPH2781,3,VAN-065
C05,16298,0,C,05,exp191111,40000,3,exp191111_3_C05,BPH2769,1,VAN-055
C06,16063,0,C,06,exp191111,40000,3,exp191111_3_C06,BPH2778,3,VAN-062
C07,15583,0,C,07,exp191111,40000,3,exp191111_3_C07,BPH2764,1,VAN-050
C08,16375,0,C,08,exp191111,40000,3,exp191111_3_C08,BPH2775,1,VAN-060
C09,15559,0,C,09,exp191111,40000,3,exp191111_3_C09,BPH2775,2,VAN-060
C10,16220,0,C,10,exp191111,40000,3,exp191111_3_C10,BPH2757,3,VAN-045
C11,15892,0,C,11,exp191111,40000,3,exp191111_3_C11,BPH2776,1,VAN-061
C12,15935,0,C,12,exp191111,40000,3,exp191111_3_C12,JE2,2,CONTROL
D01,15835,0,D,01,exp191111,40000,3,exp191111_3_D01,BPH2784,3,VAN-068
D02,16337,0,D,02,exp191111,40000,3,exp191111_3_D02,BPH2780,2,VAN-064
D03,16213,0,D,03,exp191111,40000,3,exp191111_3_D03,BPH2776,3,VAN-061
D04,16202,0,D,04,exp191111,40000,3,exp191111_3_D04,BPH2763,3,VAN-050
D05,16083,0,D,05,exp191111,40000,3,exp191111_3_D05,BPH2766,2,VAN-052
D06,16193,0,D,06,exp191111,40000,3,exp191111_3_D06,TOX-4,2,CONTROL
D07,15649,0,D,07,exp191111,40000,3,exp191111_3_D07,BPH2756,2,VAN-044
D08,16268,0,D,08,exp191111,40000,3,exp191111_3_D08,BPH2770,3,VAN-056
D09,15856,0,D,09,exp191111,40000,3,exp191111_3_D09,BPH2761,3,VAN-049
D10,15763,0,D,10,exp191111,40000,3,exp191111_3_D10,BPH2763,1,VAN-050
D11,16271,0,D,11,exp191111,40000,3,exp191111_3_D11,BPH2774,1,VAN-059
D12,15597,0,D,12,exp191111,40000,3,exp191111_3_D12,BPH2780,3,VAN-064
E01,15799,0,E,01,exp191111,40000,3,exp191111_3_E01,JE2,1,CONTROL
E02,16132,0,E,02,exp191111,40000,3,exp191111_3_E02,BPH2778,2,VAN-062
E03,16271,0,E,03,exp191111,40000,3,exp191111_3_E03,BPH2777,2,VAN-062
E04,15826,0,E,04,exp191111,40000,3,exp191111_3_E04,BPH2763,2,VAN-050
E05,16537,0,E,05,exp191111,40000,3,exp191111_3_E05,TOX-4,1,CONTROL
E06,16189,0,E,06,exp191111,40000,3,exp191111_3_E06,BPH2778,1,VAN-062
E07,15703,0,E,07,exp191111,40000,3,exp191111_3_E07,Non infected,1,CONTROL
E08,15894,0,E,08,exp191111,40000,3,exp191111_3_E08,BPH2759,2,VAN-047
E09,15894,0,E,09,exp191111,40000,3,exp191111_3_E09,BPH2761,2,VAN-049
E10,15550,0,E,10,exp191111,40000,3,exp191111_3_E10,BPH2767,3,VAN-053
E11,16256,0,E,11,exp191111,40000,3,exp191111_3_E11,BPH2760,1,VAN-048
E12,15783,0,E,12,exp191111,40000,3,exp191111_3_E12,BPH2777,3,VAN-062
F01,15640,0,F,01,exp191111,40000,3,exp191111_3_F01,BPH2782,1,VAN-066
F02,16338,0,F,02,exp191111,40000,3,exp191111_3_F02,BPH2777,1,VAN-062
