sample_id	sample_id2	phensim
zero	zero	-30.1285
1	1	-8.27472
2	2	15.784
3	3	-2.68956
4	4	-16.6963
5	5	7.77794
6	6	16.3404
7	7	3.46439
8	8	-24.2391
9	9	12.1519
10	10	28.3814
11	11	46.3919
12	12	-27.6265
13	13	-28.0602
14	14	-10.8964
15	15	2.50034
16	16	-0.244172
17	17	25.8898
18	18	25.3957
19	19	-7.56239
20	20	-16.2467
21	21	-12.1771
22	22	-5.01829
23	23	16.3608
24	24	-22.0881
25	25	-22.4904
26	26	16.1951
27	27	-11.3666
28	28	-12.9854
29	29	-22.6617
30	30	-36.9908
31	31	-18.9506
32	32	-3.36255
33	33	-4.23147
34	34	27.3308
35	35	16.8666
36	36	-18.3906
37	37	-14.2436
38	38	-16.5239
39	39	9.23169
40	40	25.9808
41	41	-9.94659
42	42	-22.4618
43	43	-26.3975
44	44	10.4984
45	45	6.0559
46	46	-53.0899
47	47	-33.5666
48	48	-9.50666
49	49	-5.88797
50	50	-4.76384
51	51	5.8056
52	52	42.2594
53	53	8.07262
54	54	5.15
55	55	-4.54362
56	56	-25.437
57	57	7.89071
58	58	10.588
59	59	-5.58578
60	60	-0.257677
61	61	-2.31973
62	62	-19.5745
63	63	-10.3597
64	64	-1.69317
65	65	20.2423
66	66	6.64427
67	67	0.692362
68	68	-20.2019
69	69	7.40852
70	70	-8.16884
71	71	-9.92942
72	72	2.72639
73	73	-7.18003
74	74	7.35032
75	75	21.0394
76	76	-17.4912
77	77	21.8017
78	78	7.26087
79	79	-11.9092
80	80	-2.78032
81	81	1.84702
82	82	16.6192
83	83	8.04823
84	84	-35.3833
85	85	10.113
86	86	30.4479
87	87	-9.89393
88	88	2.33506
89	89	-12.3189
90	90	-2.71197
91	91	13.8897
92	92	19.8911
93	93	-2.86959
94	94	-6.42422
95	95	30.6441
96	96	11.6369
97	97	-9.76088
98	98	14.2001
99	99	-5.55937
100	100	-3.67983
101	101	-11.4371
102	102	0.735052
103	103	-6.50387
104	104	-16.8836
105	105	6.97531
106	106	-11.2103
107	107	-9.70992
108	108	-5.75108
109	109	-13.3469
110	110	5.83675
111	111	10.3503
112	112	-6.06992
113	113	-34.2146
114	114	-0.571512
115	115	16.1529
116	116	21.2888
117	117	31.2315
118	118	11.8744
119	119	-8.5475
120	120	10.9658
121	121	-31.0904
122	122	24.3143
123	123	-31.9211
124	124	-17.5694
125	125	20.0164
126	126	2.01145
127	127	-4.84582
128	128	21.9702
129	129	-9.37629
130	130	-3.96351
131	131	-11.8469
132	132	-14.4556
133	133	2.2308
134	134	30.6469
135	135	-37.1963
136	136	-3.24961
137	137	-14.2837
138	138	1.27078
139	139	-30.5773
140	140	28.0509
141	141	-6.99414
142	142	21.4921
143	143	-1.71199
144	144	-11.8187
145	145	-1.75712
146	146	-10.6947
147	147	16.9763
148	148	7.78625
149	149	25.3076
150	150	28.0033
151	151	-0.597985
