well_row,well_col,OD,well,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A,1,0.301,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,0,BPH3660,2,VSS-479
A,1,0.33,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,10,BPH3660,2,VSS-479
A,1,0.313,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,20,BPH3660,2,VSS-479
A,1,0.326,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,30,BPH3660,2,VSS-479
A,1,0.32,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,40,BPH3660,2,VSS-479
A,1,0.342,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,50,BPH3660,2,VSS-479
A,1,0.34,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,60,BPH3660,2,VSS-479
A,1,0.348,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,70,BPH3660,2,VSS-479
A,1,0.359,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,80,BPH3660,2,VSS-479
A,1,0.381,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,90,BPH3660,2,VSS-479
A,1,0.357,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,100,BPH3660,2,VSS-479
A,1,0.39,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,110,BPH3660,2,VSS-479
A,1,0.402,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,120,BPH3660,2,VSS-479
A,1,0.418,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,130,BPH3660,2,VSS-479
A,1,0.44,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,140,BPH3660,2,VSS-479
A,1,0.452,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,150,BPH3660,2,VSS-479
A,1,0.472,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,160,BPH3660,2,VSS-479
A,1,0.484,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,170,BPH3660,2,VSS-479
A,1,0.504,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,180,BPH3660,2,VSS-479
A,1,0.532,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,190,BPH3660,2,VSS-479
A,1,0.556,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,200,BPH3660,2,VSS-479
A,1,0.562,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,210,BPH3660,2,VSS-479
A,1,0.628,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,220,BPH3660,2,VSS-479
A,1,0.633,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,230,BPH3660,2,VSS-479
A,1,0.655,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,240,BPH3660,2,VSS-479
A,1,0.666,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,250,BPH3660,2,VSS-479
A,1,0.796,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,260,BPH3660,2,VSS-479
A,1,0.787,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,270,BPH3660,2,VSS-479
A,1,0.927,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,280,BPH3660,2,VSS-479
A,1,1.081,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,290,BPH3660,2,VSS-479
A,1,1.232,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,300,BPH3660,2,VSS-479
A,1,1.618,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,310,BPH3660,2,VSS-479
A,1,2.015,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,320,BPH3660,2,VSS-479
A,1,2.496,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,330,BPH3660,2,VSS-479
A,1,3.064,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,340,BPH3660,2,VSS-479
A,1,3.547,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,350,BPH3660,2,VSS-479
A,1,3.81,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,360,BPH3660,2,VSS-479
A,1,1.883,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,370,BPH3660,2,VSS-479
A,1,1.908,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,380,BPH3660,2,VSS-479
A,1,1.99,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,390,BPH3660,2,VSS-479
A,1,2.203,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,400,BPH3660,2,VSS-479
A,1,2.265,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,410,BPH3660,2,VSS-479
A,1,2.234,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,420,BPH3660,2,VSS-479
A,1,2.694,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,430,BPH3660,2,VSS-479
A,1,2.594,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,440,BPH3660,2,VSS-479
A,1,2.555,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,450,BPH3660,2,VSS-479
A,1,2.98,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,460,BPH3660,2,VSS-479
A,1,2.93,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,470,BPH3660,2,VSS-479
A,1,3.308,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,480,BPH3660,2,VSS-479
A,1,3.354,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,490,BPH3660,2,VSS-479
A,1,3.608,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,500,BPH3660,2,VSS-479
A,1,4.618,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,510,BPH3660,2,VSS-479
A,1,4.957,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,520,BPH3660,2,VSS-479
A,1,4.806,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,530,BPH3660,2,VSS-479
A,1,4.984,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,540,BPH3660,2,VSS-479
A,1,4.871,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,550,BPH3660,2,VSS-479
A,1,5.264,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,560,BPH3660,2,VSS-479
A,1,5.026,A01,FALSE,exp200903,GP6,exp200903_GP6_A01,570,BPH3660,2,VSS-479
