sample_id	sample_id2	phensim
zero	zero	-38.8015
1	1	34.5043
2	2	20.6115
3	3	-9.09716
4	4	13.008
5	5	29.0991
6	6	11.0258
7	7	-45.723
8	8	0.279557
9	9	10.7836
10	10	-28.1796
11	11	-54.5386
12	12	21.6883
13	13	-15.376
14	14	12.0475
15	15	-2.02609
16	16	-4.27731
17	17	28.0481
18	18	29.6521
19	19	-20.1795
20	20	19.3041
21	21	-27.231
22	22	-0.382343
23	23	-44.2226
24	24	2.03898
25	25	17.319
26	26	15.27
27	27	-28.5817
28	28	18.3061
29	29	-4.90484
30	30	26.2396
31	31	8.65042
32	32	9.78075
33	33	-18.9517
34	34	24.0147
35	35	-36.6344
36	36	-23.4812
37	37	1.34214
38	38	1.4456
39	39	-44.0293
40	40	-6.53846
41	41	-23.171
42	42	-0.370972
43	43	16.0404
44	44	-5.46972
45	45	-32.5273
46	46	7.1054
47	47	9.4771
48	48	36.8747
49	49	21.4025
50	50	-33.9546
51	51	-26.7587
52	52	-12.7038
53	53	-16.2549
54	54	-15.8482
55	55	-17.5024
56	56	-5.91186
57	57	9.94676
58	58	-43.0272
59	59	-21.2852
60	60	16.7474
61	61	10.0629
62	62	27.831
63	63	11.7485
64	64	27.2453
65	65	0.67433
66	66	3.28017
67	67	28.8611
68	68	-37.108
69	69	-11.2957
70	70	27.344
71	71	21.9931
72	72	27.611
73	73	19.6339
74	74	0.0141692
75	75	6.4672
76	76	-13.1822
77	77	27.318
78	78	15.3431
79	79	-24.6172
80	80	-37.0229
81	81	18.6055
82	82	15.4423
83	83	-6.83195
84	84	-10.4636
85	85	-15.09
86	86	-6.33092
87	87	-11.0737
88	88	-11.4861
89	89	13.1263
90	90	-8.5357
91	91	23.7877
92	92	6.96929
93	93	-43.3101
94	94	-20.1641
95	95	13.4461
96	96	-29.2882
97	97	11.4639
98	98	16.0132
99	99	-11.4322
100	100	-13.1729
101	101	3.40497
102	102	-12.0886
103	103	1.16295
104	104	13.5584
105	105	-10.4061
106	106	-14.9907
107	107	2.34765
108	108	52.787
109	109	-0.137317
110	110	3.5186
111	111	45.8977
112	112	4.84573
113	113	-16.4779
114	114	10.0374
115	115	-2.26223
116	116	2.05787
117	117	21.2565
118	118	-18.8438
119	119	11.8471
120	120	25.4531
121	121	-2.95006
122	122	-1.04761
123	123	3.33123
124	124	20.6014
125	125	18.6064
126	126	18.0934
127	127	1.7184
128	128	1.607
129	129	2.28502
130	130	13.9166
131	131	-26.0467
132	132	6.20333
133	133	8.38808
134	134	12.3728
135	135	7.64392
136	136	36.5837
137	137	4.22685
138	138	-1.48204
139	139	-26.9396
140	140	-8.68412
141	141	8.89062
142	142	23.9688
143	143	10.0906
144	144	-6.95791
145	145	-3.29566
146	146	-10.5887
147	147	9.66874
148	148	-27.6112
149	149	-16.3255
150	150	-11.4459
151	151	-2.62833
152	152	22.6581
153	153	28.0132
154	154	6.32066
155	155	-17.9928
156	156	0.49238
157	157	-16.57
158	158	25.5162
159	159	-31.8169
160	160	-52.1559
161	161	5.56997
162	162	-49.7833
163	163	-3.46974
164	164	11.9253
165	165	-10.8458
166	166	-1.01299
167	167	-10.8069
168	168	-16.4445
169	169	-8.04953
170	170	-18.5718
171	171	1.49633
172	172	-15.4116
173	173	-1.03153
174	174	-74.0913
175	175	33.2684
176	176	-32.1315
177	177	8.14067
178	178	22.2867
179	179	-15.815
180	180	-33.4707
181	181	-27.4513
182	182	8.66354
183	183	17.3889
184	184	7.24132
185	185	12.6417
186	186	-8.82283
187	187	-34.8749
188	188	-24.6012
189	189	13.2076
190	190	6.48759
191	191	-24.3293
192	192	25.5335
193	193	-30.9055
194	194	5.12729
195	195	16.9663
196	196	31.1183
197	197	3.59444
198	198	1.71942
199	199	-37.5431
200	200	-11.2434
201	201	-13.1083
202	202	-9.02476
203	203	9.75427
204	204	-15.2007
205	205	-14.1194
206	206	-23.4748
207	207	49.5545
208	208	39.1718
209	209	21.0364
210	210	-1.42839
211	211	17.3593
212	212	-8.08273
213	213	-12.2497
214	214	36.9549
215	215	17.3832
216	216	-20.3756
217	217	-19.9825
218	218	13.3955
219	219	51.4868
220	220	7.13422
221	221	7.31301
222	222	-5.90181
223	223	9.57677
224	224	5.72958
225	225	12.869
226	226	1.49162
227	227	11.987
228	228	-8.62471
229	229	25.9438
230	230	-4.56842
231	231	2.50065
232	232	33.7807
233	233	-31.7178
234	234	26.3803
235	235	-1.97946
236	236	-0.305369
237	237	9.12039
238	238	-16.2853
239	239	9.73879
240	240	-34.4635
241	241	8.10043
242	242	-2.72614
243	243	-4.77693
244	244	-21.5869
245	245	0.174898
246	246	49.8061
247	247	-12.5111
248	248	22.3157
249	249	-15.0569
250	250	3.76959
251	251	57.062
252	252	-16.3353
253	253	13.0861
254	254	5.34583
255	255	16.1893
256	256	-20.0764
257	257	-11.6413
258	258	0.25225
259	259	-3.5115
260	260	-9.9378
261	261	11.0296
262	262	-25.0444
263	263	19.874
264	264	5.50532
265	265	11.7354
266	266	9.76544
267	267	12.1942
268	268	16.9537
269	269	-23.368
270	270	32.5258
271	271	-28.8683
272	272	-33.0623
273	273	26.4246
274	274	20.9329
275	275	-24.9733
276	276	11.8314
277	277	-17.0058
278	278	-32.9556
279	279	-24.7571
280	280	-30.0168
281	281	-22.8576
282	282	-18.6113
283	283	12.2712
284	284	29.5055
285	285	4.28808
286	286	-14.6298
287	287	-26.3803
288	288	-0.407324
289	289	-23.6326
290	290	15.0102
291	291	21.8569
292	292	3.56019
293	293	32.208
294	294	20.5364
295	295	-23.4224
296	296	-7.43561
297	297	-11.9417
298	298	13.0556
299	299	1.10449
300	300	15.2618
301	301	19.7389
302	302	4.21984
303	303	-8.00052
304	304	-40.0642
305	305	3.71729
306	306	-13.5123
307	307	17.2047
308	308	8.83399
309	309	-1.41381
310	310	-25.9529
311	311	-46.9329
312	312	5.6081
313	313	-29.4718
314	314	3.17101
315	315	-10.4251
316	316	36.787
317	317	-4.7739
318	318	-5.16627
319	319	-4.6582
320	320	-8.01356
321	321	-30.6577
322	322	-2.75565
323	323	10.8073
324	324	27.5192
325	325	5.31296
326	326	26.5816
327	327	-33.4235
328	328	3.02877
329	329	57.5794
330	330	19.5311
331	331	4.96215
332	332	-32.9972
333	333	2.48086
334	334	12.7593
335	335	13.7865
336	336	-8.20792
337	337	24.4903
338	338	-6.54493
339	339	0.0947911
340	340	12.4104
341	341	-1.7262
342	342	25.0263
343	343	-10.9275
344	344	-8.33247
345	345	-11.1571
346	346	14.659
347	347	-16.1796
348	348	15.3974
349	349	-36.2163
350	350	-25.7279
351	351	-39.335
352	352	35.099
353	353	-16.2581
354	354	3.86603
355	355	-12.8906
356	356	18.8147
357	357	-33.4881
358	358	31.81
359	359	3.79812
360	360	-2.31421
361	361	59.6439
362	362	30.0762
363	363	10.1733
364	364	-62.231
365	365	4.94848
366	366	-28.908
367	367	17.4829
368	368	-2.06802
369	369	-28.9603
370	370	11.8021
371	371	-8.10436
372	372	-39.2187
373	373	-11.5781
374	374	47.1902
375	375	-4.69591
376	376	27.5581
377	377	31.0159
378	378	-12.6033
379	379	-24.4697
380	380	-19.3661
381	381	10.26
382	382	-10.7644
383	383	-17.8682
384	384	-15.1931
385	385	-51.1627
386	386	-32.6907
387	387	-4.64803
388	388	-12.4943
389	389	-1.67291
390	390	-34.5646
391	391	-2.59683
392	392	13.2388
393	393	-16.3784
394	394	-26.4423
395	395	30.7443
396	396	-10.3419
397	397	-27.8483
398	398	13.9247
399	399	32.7638
400	400	-3.00215
401	401	20.4821
402	402	22.1204
403	403	19.446
404	404	0.0978209
405	405	28.6017
406	406	1.26839
407	407	-12.491
408	408	-39.47
409	409	-19.7297
410	410	-10.931
411	411	-19.1609
412	412	8.95053
413	413	-32.186
414	414	35.27
415	415	1.08518
416	416	23.2397
417	417	-11.0439
418	418	-2.76612
419	419	-42.7736
420	420	39.685
421	421	-49.1691
422	422	-1.35379
423	423	30.7857
424	424	-20.8407
425	425	23.5177
426	426	-15.4245
427	427	0.938534
428	428	-5.8698
429	429	-17.6552
430	430	-16.8148
431	431	-3.04824
432	432	-4.08127
433	433	27.2039
434	434	7.02338
435	435	-15.5389
436	436	-20.9008
437	437	14.4614
438	438	55.2119
439	439	33.7979
440	440	0.240609
441	441	3.20353
442	442	-19.4836
443	443	-24.4805
444	444	-51.9743
445	445	-25.792
446	446	14.7434
447	447	6.01907
448	448	-22.6669
449	449	10.2374
450	450	-23.6767
451	451	25.0813
452	452	-15.6079
453	453	1.69415
454	454	-9.33707
455	455	5.89417
456	456	-17.8294
457	457	-9.13537
458	458	-2.80929
459	459	-3.79906
460	460	19.9328
461	461	28.1539
462	462	-50.0018
463	463	22.8424
464	464	11.5282
465	465	9.02984
466	466	-58.5912
467	467	14.349
468	468	8.58443
469	469	6.3599
470	470	-21.0448
471	471	-6.31618
472	472	-15.2542
473	473	-2.68062
474	474	-13.5189
475	475	54.8179
476	476	21.6233
477	477	-2.58598
478	478	-19.7346
479	479	3.39834
480	480	11.2631
481	481	22.1595
482	482	25.9065
483	483	-9.30843
484	484	34.237
485	485	-16.608
486	486	-33.388
487	487	-8.1449
488	488	3.09911
489	489	2.98171
490	490	-1.13564
491	491	-8.78449
492	492	-18.0429
493	493	-36.2252
494	494	33.411
495	495	34.026
496	496	4.79985
497	497	-3.73811
498	498	18.8768
499	499	-25.0089
500	500	4.50429
501	501	7.81469
502	502	-10.9232
503	503	32.314
504	504	1.17001
505	505	20.7255
506	506	4.91763
507	507	21.9669
508	508	1.28536
509	509	41.04
510	510	-4.37264
511	511	-38.64
512	512	22.849
513	513	-25.4949
514	514	-0.63214
515	515	-13.0303
516	516	20.7148
517	517	2.525
518	518	3.75323
519	519	-9.07286
520	520	4.33634
521	521	29.1524
522	522	-5.04269
523	523	-42.9296
524	524	-11.1129
525	525	9.43027
526	526	-6.00495
527	527	-25.633
528	528	-11.5791
529	529	-22.3
530	530	31.6041
531	531	24.7607
532	532	6.84984
533	533	-15.3971
534	534	29.2654
535	535	9.14001
536	536	6.57757
537	537	19.7996
538	538	-0.257202
539	539	0.300183
540	540	-16.7242
541	541	-9.63216
542	542	22.2529
543	543	-16.616
544	544	-15.5162
545	545	-15.4079
546	546	-8.42657
547	547	2.66986
548	548	-20.0671
549	549	-5.52763
550	550	-6.23914
551	551	1.22992
552	552	24.4126
553	553	15.8943
554	554	0.188809
555	555	1.02088
556	556	22.9888
557	557	0.338917
558	558	33.2759
559	559	-8.79316
560	560	9.65552
561	561	-23.5058
562	562	-5.11217
563	563	-35.1251
564	564	42.3764
565	565	-28.1905
566	566	15.8312
